gene_id,gene_name,A5BKO_1,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000135801.11,TAF5L,1509,1368,1531,1444.001,1501.001,1364.808173670403,-0.06729908142147095,0.06599328852729958,0.280455249381496,0.39253865933916315,NS
ENSG00000175166.17,PSMD2,6880.999,6598.001,7102,6874,6719.998,6133.863668614721,-0.05190615735376708,0.049715629560196664,0.280841237177059,0.39302951224439636,NS
ENSG00000155313.16,USP25,1141,1018,1003,995.999,1014,1172.6880989458755,0.07206579433387111,0.07144185977026841,0.2811186870175802,0.39331894689884306,NS
ENSG00000186446.12,ZNF501,214.001,217,192,197,184,247.4220509376037,0.11018606862207697,0.12274833276751253,0.2811109072157265,0.39331894689884306,NS
ENSG00000142634.13,EFHD2,2840,2629,2833,2841,2749,2604.9359518331767,-0.055999069818627845,0.05398737309848595,0.2812120694979256,0.3933273579753496,NS
ENSG00000171155.8,C1GALT1C1,209,197,203,240,229,203.8717124699581,-0.1138192166860159,0.1289583103395792,0.2811883862394665,0.3933273579753496,NS
ENSG00000196352.18,CD55,282.999,256.999,301,312,270.001,274.5412103322915,-0.10783197319395882,0.11896299832317843,0.2812306502251692,0.3933273579753496,NS
ENSG00000092203.15,TOX4,1723.999,1511.002,1581,1462.999,1496.999,1538.1802773281076,0.0654791271803881,0.06413351434207984,0.2813834029275965,0.39344217933517167,NS
ENSG00000163882.10,POLR2H,1363,1187.999,1307.001,1352.999,1321.999,1187.6090878159976,-0.0712456322503603,0.07055344857957771,0.28137407296653916,0.39344217933517167,NS
ENSG00000061987.16,MON2,612.002,488.998,550,556.001,664.998,605.4263679986008,-0.09708800582565962,0.10303557032965704,0.28175566536195745,0.39391323689883506,NS
ENSG00000136758.20,YME1L1,5230,5099.001,4771.001,4966.999,5013,5214.455290343075,0.04775019420194867,0.0456065980428477,0.2819482581932916,0.3941330176350808,NS
ENSG00000033800.14,PIAS1,735.999,730.999,667,662.999,703,824.0481325786277,0.08020946209517248,0.0811534781429032,0.28201169123879943,0.39417221452390927,NS
ENSG00000012211.13,PRICKLE3,156.999,164,178,197,161,198.42360030370367,-0.11789553634654303,0.13681770632361245,0.2822021171324135,0.39436559531949333,NS
ENSG00000142675.18,CNKSR1,26,21,15,16,17,16.83083857563396,0.1452003360717484,0.27747034537042153,0.2822208669027891,0.39436559531949333,NS
ENSG00000072062.16,PRKACA,1480.001,1465.001,1521.001,1577.999,1478,1674.0614294555494,-0.06515319943856869,0.06391422113911448,0.2823110615838157,0.39444213936255873,NS
ENSG00000185722.18,ANKFY1,1665.999,1456.999,1308.999,1381,1659.999,1424.0168970619725,0.07478415123394289,0.07489285527540714,0.2829430222476911,0.3952755191636397,NS
ENSG00000068796.19,KIF2A,4255.999,3980,3802.999,3778.001,4129,4310.280415855786,0.05273041659052662,0.05080785494449916,0.2830307595289239,0.39529891759137514,NS
ENSG00000087301.9,TXNDC16,150,154,140,139,115,166.87426011857409,0.1219542507102019,0.14524544618689997,0.2830188755425371,0.39529891759137514,NS
ENSG00000166128.13,RAB8B,1170,1174,1160,1273,1225,1628.660393655126,-0.06894326654405004,0.06823684334089945,0.28308420082636687,0.39532398051451384,NS
ENSG00000143224.18,PPOX,246.999,242.999,272,236,293.001,317.80310887796713,-0.10618180440552298,0.11706092423177535,0.2832745266206484,0.3955401708844234,NS
ENSG00000271741.1,ENSG00000271741,134.768,132.545,148.197,144.832,158.979,152.0018133629652,-0.12189487345061736,0.14530952944588618,0.283372139740474,0.3956268672796363,NS
ENSG00000204947.9,ZNF425,23,16,19,39,23,26.16946597376442,-0.14539494573508585,0.2682809346924251,0.28349011651871786,0.39569237093231746,NS
ENSG00000250644.3,ENSG00000250644,28.409,53.096,36.885,51.217,69.292,56.526079291036034,-0.1451139055703721,0.230305353518969,0.2834598001330877,0.39569237093231746,NS
ENSG00000157224.16,CLDN12,198,203,177.001,164,183.999,163.6766912938496,0.11803185473970224,0.1377601627514724,0.2836564735062826,0.39587495556885577,NS
ENSG00000168806.8,LCMT2,321,300,282,270,280,247.43901608133547,0.10498802260223444,0.11533427416993364,0.2837054871359622,0.395893748932867,NS
ENSG00000100938.19,GMPR2,1308.998,1179.001,1149.999,1185.999,1154.999,1447.5167453247811,0.06643476379929356,0.06555049637739321,0.2837998879778998,0.39597586474691426,NS
ENSG00000173517.11,PEAK1,822.999,777.001,821.999,808.999,899,931.8176741772821,-0.08188310290529595,0.083595738825138,0.2839595242161951,0.3961489692090398,NS
ENSG00000163617.11,CCDC191,35,31,37.001,46,39,67.59639624610284,-0.1424412268216518,0.21073653055266708,0.2844499712535672,0.3967397038319497,NS
ENSG00000184990.13,SIVA1,3474.999,3167.999,3600,3602,3170.999,3225.305172932745,-0.07184337890302443,0.07175649053983395,0.2844542098498804,0.3967397038319497,NS
ENSG00000142733.18,MAP3K6,100.001,84.001,110,100,104.001,134.48698608080844,-0.12677531914278437,0.15678727760988279,0.2845694279330677,0.39685070359260893,NS
ENSG00000158006.14,PAFAH2,270,253,297,292,264.999,292.4780419359862,-0.10637285742291465,0.1178521171703596,0.28466429925144426,0.39688361301493924,NS
ENSG00000175931.13,UBE2O,1797,1676,1709.999,1779.999,1884.999,1633.303306586139,-0.06059238484184148,0.059293700103642294,0.28465200317352884,0.39688361301493924,NS
ENSG00000121577.14,POPDC2,5,11,14,14,11,10.615014566740678,-0.1387008452085594,0.3194021170883312,0.2847299650792479,0.39692547516429894,NS
ENSG00000134138.22,MEIS2,591.001,523.001,471,488.999,566.999,562.6498597376839,0.088787614392318,0.0926242670252421,0.28506519464254404,0.3973430629204021,NS
ENSG00000119725.21,ZNF410,1103.119,1016.302,1004.848,1030,913.12,1077.977872213475,0.07474746953222644,0.07525406900261235,0.2851732218729142,0.39744389588269874,NS
ENSG00000166855.9,CLPX,1152,1117.999,1056.001,1028.001,1101.001,1159.829234325,0.067708328272836,0.0672289107637708,0.28546378478649115,0.39779907046636037,NS
ENSG00000160606.11,TLCD1,114,115,100,85,98,72.79975267917104,0.1357470737823176,0.18276960072774662,0.2856347528866944,0.3979875194419011,NS
ENSG00000072042.13,RDH11,1981,1780.775,1874,2022.999,1920.999,2119.036341938606,-0.06084389663346439,0.059764887927032995,0.28612291821999625,0.39861783090018743,NS
ENSG00000090612.22,ZNF268,296,301.001,265,260.001,276.999,288.21394644794844,0.1037243078426882,0.11450345053687674,0.2870820551716454,0.3999040460846298,NS
ENSG00000127184.13,COX7C,8509.998,8142.989,8469.999,8919.937,8229.94,7920.823939168403,-0.05422065760190273,0.0528442629205446,0.2872171101823876,0.40004214058294785,NS
ENSG00000084652.16,TXLNA,3410,3045,3156,3231,3547,3721.006476218581,-0.054617546579278455,0.053280905166927496,0.2873781150710941,0.4002163395706859,NS
ENSG00000139613.12,SMARCC2,3077.567,2732.983,2896.757,2852.975,3197.847,3035.6622820356806,-0.055396847059653004,0.054151389221185293,0.28777578090488753,0.40072003900196707,NS
ENSG00000197976.12,AKAP17A,407.571,324.168,245.321,293.232,257.047,349.8708726941982,0.144417669544457,0.25241247451019155,0.28781700438064517,0.40072733814067324,NS
ENSG00000130724.10,CHMP2A,971,899.999,1031.001,984.001,920,1073.6742284705354,-0.07556988252326706,0.0767391194403472,0.2879609295783301,0.4008275056510264,NS
ENSG00000196177.13,ACADSB,447,417,460,436,489,389.3213168883585,-0.09306823093642638,0.09912992505914578,0.28796042106819986,0.4008275056510264,NS
ENSG00000082196.21,C1QTNF3,34.346,28,22.352,18.784,27.258,28.8149143483824,0.14434695220115218,0.249241660710646,0.2880446335958975,0.40089391206667213,NS
ENSG00000189079.18,ARID2,1630.001,1397.999,1423,1598,1762,1538.100298317946,-0.08151140830048818,0.08402075939930659,0.2881837690825833,0.4010374404939061,NS
ENSG00000186432.10,KPNA4,2635,2588.001,2668.999,2648,2724.001,2841.996584993035,-0.05410221659902582,0.0528399074806582,0.2882353422377165,0.40105909626454883,NS
ENSG00000107719.10,PALD1,34,25.001,22,27,17,38.44516732844466,0.14388359042976762,0.23854908209426812,0.2886936006778612,0.40164467739608195,NS
ENSG00000135482.7,ZC3H10,413.38,377.072,350.32,341.561,382.545,387.7955332219211,0.09416856408001044,0.10087237812925035,0.2887283188680104,0.40164467739608195,NS
ENSG00000169379.17,ARL13B,315.999,330,285,282.999,307,354.59889913746935,0.098421167212482355,0.10701853467071464,0.2888261138622264,0.40173053953835586,NS
ENSG00000129250.12,KIF1C,1555,1450.001,1526,1544.001,1589.999,1464.2888365453214,-0.0629902312460453,0.0625183125864806,0.2890387812526764,0.40197613721416797,NS
ENSG00000215915.10,ATAD3C,19.196,17.159,10.101,14.518,11.659,20.74872206656941,0.14283166496427366,0.2765389310269873,0.28911438104491466,0.4020310727553021,NS
ENSG00000113575.12,PPP2CA,5205.908,5059.362,4943.395,4917.023,4719.486,4931.30232533536,0.053641961878295084,0.05246871938141802,0.28920145421036714,0.40207114057815563,NS
ENSG00000116731.23,PRDM2,1237,1127,1032.001,1024.001,1238,1137.0188993548218,0.07452580915242651,0.0757295769498571,0.28921539976399435,0.40207114057815563,NS
ENSG00000163155.12,LYSMD1,310,314,288,281,275,345.1140039983636,0.09875302390057368,0.10767627024740577,0.28937974262595023,0.4022494001029965,NS
ENSG00000054690.14,PLEKHH1,12,4,12,9,16,16.04646605593206,-0.13882562899216866,0.3080433046824493,0.2895451117572678,0.4024290415126284,NS
ENSG00000125875.15,TBC1D20,1105.001,941.002,1021.999,1030.001,1137.026,1230.0756959921996,-0.06910643965896879,0.0694790820680003,0.28960260452077935,0.40245872305314695,NS
ENSG00000108599.15,AKAP10,489,478.001,424,425,476,493.3352319026306,0.0895042309176033,0.0947004234243559,0.28964668394776405,0.4024697590924826,NS
ENSG00000137225.13,CAPN11,13,3,17,11,8,22.229346294803854,-0.1396260619043549,0.30101285248877374,0.2902430012060942,0.4032480419700937,NS
ENSG00000100139.14,MICALL1,987.999,960,991,1017.001,1035,1015.3007718312517,-0.07009097491796835,0.07074967223264683,0.2904326086321835,0.4034189566052945,NS
ENSG00000135968.22,GCC2,420.731,440.817,435.16,464.758,478.847,511.43338115877356,-0.09037695959783226,0.0960808091138324,0.29043846584010513,0.4034189566052945,NS
ENSG00000138468.16,SENP7,416.999,285,373,389.001,368,493.6428987667225,-0.09882623445718201,0.10812921088483482,0.29051040288615687,0.4034685567955018,NS
ENSG00000136490.9,LIMD2,1463.999,1274.999,1309,1319,1206.999,1770.818034841204,0.06752453316266406,0.06784615144543028,0.29067726486285805,0.4036158128604625,NS
ENSG00000249773.3,ENSG00000249773,20.412,10.759,42.313,34.939,21.111,19.80404514239052,-0.1220202224014318,0.3829102546360832,0.29068891397627455,0.4036158128604625,NS
ENSG00000025293.17,PHF20,1674.999,1539.001,1455.001,1457,1619,1655.9062429812052,0.06211487153800355,0.06182075213747563,0.29091674520473265,0.4038071449749117,NS
ENSG00000203778.8,FAM229B,30,27,31,37,40,46.55654121918353,-0.1422519160254702,0.22528662968419844,0.2909055573325771,0.4038071449749117,NS
ENSG00000284024.4,MSANTD7,826.702,859.672,750.129,834.022,752.257,822.8066073464751,0.0806935411369638,0.08357589838217704,0.2909354881277446,0.4038071449749117,NS
ENSG00000154767.15,XPC,662.001,593,597.999,548.001,589,697.9726619968883,0.08068131839949545,0.08358765612447151,0.2910650947167362,0.40393669281748174,NS
ENSG00000100890.16,PRORP,1098.697,957.858,973.912,995.334,888.907,1144.2279660509107,0.07510068900440241,0.07679568969114609,0.2912749780736622,0.4041776016454493,NS
ENSG00000240038.8,AMY2B,24.095,19.605,17.477,34.702,35.119,36.179947705272276,-0.1430996901610525,0.24655604394333688,0.2917019003416324,0.4047195794325103,NS
ENSG00000139629.16,GALNT6,2757.002,2509,2492.002,2397.001,2581.001,2250.9853554742554,0.054584263409593325,0.05378508099152639,0.29188060604855975,0.4049170789191343,NS
ENSG00000129071.10,MBD4,1036.001,947,927.001,909,941,1029.817346026894,0.06858950282836224,0.06928389793296665,0.29203800902449223,0.40508498025977957,NS
ENSG00000167566.17,NCKAP5L,687.002,645,605,583,659,728.3927111383291,0.07878915785646612,0.08145911277930379,0.2921618193229455,0.40520624929011756,NS
ENSG00000198912.12,C1orf174,913,851,790.001,839,830.999,825.4860878089282,0.07301723566235789,0.0745264206399373,0.2924559595566654,0.4055636933859523,NS
ENSG00000143799.14,PARP1,8868.999,8514.999,8859.999,8676,8951,8759.834135321335,-0.04173565243658903,0.040513958333495914,0.29253647619314216,0.4055743477359671,NS
ENSG00000218891.5,ZNF579,244,218,271,228,255,287.0742238092957,-0.10525027885422047,0.1188240705328966,0.29251540748024724,0.4055743477359671,NS
ENSG00000084444.14,FAM234B,229,216,226,243,256,288.22493984889206,-0.10357897045801294,0.11613997952030797,0.2925780249441289,0.40558146176285326,NS
ENSG00000088682.14,COQ9,799,751,821.002,786,824.001,809.466559993664,-0.07442659832109992,0.07626658590689067,0.2927817187046524,0.4058133168903191,NS
ENSG00000276368.2,H2AC14,13.849,13.073,20.092,19.016,20.174,14.52999237854225,-0.14042668586582507,0.28766059050741666,0.29282431980514784,0.4058218578484235,NS
ENSG00000101868.13,POLA1,1767,1575,1520.999,1504,1672.999,1389.2192636175712,0.0646616196814715,0.06497115640186815,0.29304362183519483,0.405873251632703,NS
ENSG00000119596.18,YLPM1,2378.999,2075.999,1863.001,1942.999,2398.999,2139.2034422039005,0.07458182137314076,0.07648863793304454,0.2929749822866262,0.405873251632703,NS
ENSG00000144559.11,TAMM41,303.999,249,287.999,287.001,324.001,278.34706200798445,-0.10308684835029801,0.11550932284125028,0.2930325361874206,0.405873251632703,NS
ENSG00000145982.13,FARS2,396,428,444,452,428,445.6969960981159,-0.09363450744271316,0.10128258733306328,0.2929716206260755,0.405873251632703,NS
ENSG00000173875.14,ZNF791,351,301.999,346,328,374.999,397.70354234964185,-0.09484881225624771,0.1030169424795637,0.29295758612161077,0.405873251632703,NS
ENSG00000265681.8,RPL17,15958.295,14898.925,14584.217,15088.174,14493.494,15978.61628974424,0.04362135821575047,0.04248967538571361,0.29315332853546916,0.40597471025858245,NS
ENSG00000142657.21,PGD,6072.998,5867,6213.996,6011.993,6050.994,6194.4119954541575,-0.04768262581017506,0.04672571805444754,0.2936730482116556,0.4066438813792376,NS
ENSG00000169964.8,TMEM42,28,19,23,27,44,31.810042044712592,-0.14237427500852917,0.25261777927062656,0.29386928483591296,0.4068650205392295,NS
ENSG00000106351.13,AGFG2,173.999,168,158,134.001,155,165.09444807375024,0.11688627550428542,0.14060980794328864,0.2942318851336455,0.4073164082950168,NS
ENSG00000105717.14,PBX4,53.001,37,57,41,65.999,66.41287056569072,-0.1383487033423489,0.20497010757070766,0.29447188067658825,0.40749668676629763,NS
ENSG00000196787.4,H2AC11,26,23.023,30,31,35.663,30.831178185517334,-0.1422128864468712,0.24783224267000992,0.29440204271938086,0.40749668676629763,NS
ENSG00000269556.9,TMEM185A,526.503,509.787,468,478.001,482.999,543.3420314525328,0.08411587667330701,0.08870819942869215,0.29445073602073496,0.40749668676629763,NS
ENSG00000075539.15,FRYL,1901.999,1755,1763.002,1843,2134,1920.446292916422,-0.07435342300512982,0.07650332443064668,0.2945381115131359,0.40753770007725115,NS
ENSG00000163634.12,THOC7,1325,1284.001,1230,1245.98,1186,1254.3487488317253,0.06655711181123232,0.06741405119657386,0.2949248516174718,0.40802212080295447,NS
ENSG00000149761.9,NUDT22,592.279,543.023,523.233,524,518.099,625.0494799779422,0.0829072461521404,0.08727029906675328,0.2950337301835415,0.4081220535404424,NS
ENSG00000062194.16,GPBP1,2394.999,2343.999,2175,2248,2309,2359.7917484386317,0.05402415393634866,0.05359024917382478,0.295242010028836,0.40835944680714686,NS
ENSG00000127585.13,FBXL16,461,428,431.999,372,406,384.14810224294723,0.09322618927298985,0.10143587883168446,0.2956421316853397,0.4088620912181334,NS
ENSG00000175224.17,ATG13,1776.001,1654.998,1718.001,1765.999,1807.001,1876.3739976949867,-0.05662886867439454,0.0565016605110341,0.2960458984383162,0.40936965121772134,NS
ENSG00000135404.12,CD63,1719.999,1722,1634.999,1644.999,1562.999,1670.1490996789958,0.06440582901225352,0.06514986462127864,0.296144960162172,0.4094557940814537,NS
ENSG00000198960.11,ARMCX6,562.001,481,492,490,438.001,463.4407449819506,0.09176673356291459,0.09968495934793235,0.29684531851391066,0.4103731767985878,NS
ENSG00000100897.18,DCAF11,2163.822,2043.002,1917.21,1999,2036,2147.818102200893,0.0580792025421686,0.0582448891480748,0.29726115945854836,0.4108970501290621,NS
ENSG00000101079.21,NDRG3,1983.999,1860,1793.001,1817,1840,1952.466888286615,0.05538428419241541,0.055381484731278005,0.2978932119253325,0.41169400062883377,NS
ENSG00000110844.14,PRPF40B,92,57,60,58.999,65,91.028789677678,0.13211412270655304,0.18244049345451724,0.29794860779998206,0.41169400062883377,NS
ENSG00000159086.15,PAXBP1,1484.001,1204,1137.001,1163.001,1424.001,1136.1875536010364,0.07818935506846632,0.0818739525237838,0.2979139842769282,0.41169400062883377,NS
ENSG00000164877.19,MICALL2,15,14,16,19,24,30.035893804111332,-0.14072253120577363,0.2602112305320804,0.29823001374854996,0.41199308454878647,NS
ENSG00000184752.14,NDUFA12,1341.999,1373,1306,1275,1222,1297.0127791345383,0.06921053071594627,0.07103375944818978,0.2982390453113331,0.41199308454878647,NS
ENSG00000136878.14,USP20,1055,871,977,965,1063,1149.509952545785,-0.07032350523584686,0.07238256583707757,0.29843944151141294,0.4122187845854652,NS
ENSG00000164024.12,METAP1,2498,2334,2325.999,2256.001,2275,2501.018014759359,0.0540485414048056,0.0540485048404863,0.2988314178940689,0.4127090155116872,NS
ENSG00000149231.16,CCDC82,793,687.999,735.999,727,870.999,919.9596757930753,-0.07875952821467923,0.08280879798688576,0.29897430570154565,0.41285515717273574,NS
ENSG00000112599.9,GUCA1B,207,200,182,165,192,198.45566209198373,0.11021202842501024,0.12995876220633398,0.2990647750678369,0.41292888667623356,NS
ENSG00000178177.17,LCORL,358,347.001,270.001,327,357,402.13957460535454,0.09811543668461574,0.10974312064015908,0.2992281083117658,0.4131031910584028,NS
ENSG00000171161.13,ZNF672,852,808,812,745.001,752,925.5897269323461,0.07504561509272152,0.07824501386226032,0.2993215143903799,0.41312971939096055,NS
ENSG00000185015.8,CA13,18,20,13,14,13,21.756559954622908,0.13985292671731905,0.2696622011367782,0.29929665273991357,0.41312971939096055,NS
ENSG00000107341.5,UBE2R2,1897,1786,1892,1909,1870,2361.8385983037274,-0.05503443497406506,0.05518441292629571,0.29937044173950295,0.4131460482841195,NS
ENSG00000143442.24,POGZ,2218,2048,2082.002,2168.002,2352.999,2467.4347690022328,-0.06036725778330654,0.061078167833480086,0.29943998650355935,0.41319082266015866,NS
ENSG00000102886.15,GDPD3,33,34,39,35,52,44.04982306962966,-0.13915756570719795,0.22189469270033474,0.299635696997941,0.4133584488376154,NS
ENSG00000164406.8,LEAP2,16,18,12,11,10,12.113763714366902,0.13657893794801212,0.2991970187304153,0.29960371633856037,0.4133584488376154,NS
ENSG00000170234.13,PWWP2A,572.001,514,462.999,477.001,544.999,513.8136319159054,0.08983121139777053,0.09773847585638508,0.2998085953324427,0.41354574265759403,NS
ENSG00000020256.20,ZFP64,269.999,245,250,229,207,241.89994236558874,0.10602288232175254,0.1229088921222049,0.3000865806159335,0.41363599499770626,NS
ENSG00000081721.12,DUSP12,395,401.001,370,383,326.001,397.75153190683767,0.09611620036634864,0.10693380916422461,0.30000185884953684,0.41363599499770626,NS
ENSG00000112619.8,PRPH2,10,11,18,16,13,13.449586702842439,-0.13672005602399195,0.29696245693544426,0.30009505621623833,0.41363599499770626,NS
ENSG00000141098.13,GFOD2,340,336.999,316,294,305,297.18550008105257,0.09828885307534994,0.11026047835808964,0.30002439251591895,0.41363599499770626,NS
ENSG00000184867.14,ARMCX2,9,11,9,16,20,15.401110689781957,-0.13672831226316104,0.29709486666528195,0.300018748011354,0.41363599499770626,NS
ENSG00000241852.11,C8orf58,98.034,76,91,73,51,105.86280724836627,0.13142884274920197,0.1821597150986185,0.3000968698555685,0.41363599499770626,NS
ENSG00000165675.19,ENOX2,569,593,507,569.001,526,598.944194718316,0.0840689353003627,0.08996320000260728,0.30020998247039193,0.41374069728656787,NS
ENSG00000108557.20,RAI1,2068.999,1856,1746,1802,1988.001,1907.7576376347083,0.06111627585419871,0.06206336887220282,0.3004618196279642,0.4140365361540011,NS
ENSG00000187531.14,SIRT7,460.998,404.001,430.001,409,564,431.7256624647905,-0.09984121126534166,0.11289025430251708,0.30064178363210203,0.41423327283319566,NS
ENSG00000033178.13,UBA6,2261,2085,2012.001,2070,2085.999,2200.173984202106,0.053945675626870276,0.054178349421979716,0.3008255580377932,0.4144352102754704,NS
ENSG00000164346.10,NSA2,2715,2602.999,2750.936,2683,2730.99,2846.4753729182285,-0.05126370385079157,0.051307151379470214,0.30105506339144394,0.4147000916500323,NS
ENSG00000100592.16,DAAM1,151,137,150,164,163,220.78436516590833,-0.11181850181420269,0.13391970225067493,0.30124529747733736,0.4148082193379211,NS
ENSG00000151470.13,C4orf33,180.999,162,187,183,193,247.27430948463112,-0.10736766651773894,0.12570554569165823,0.3012320573091268,0.4148082193379211,NS
ENSG00000178980.16,SELENOW,521,435.999,466.998,398.999,440.001,480.5775195825987,0.08995098106114695,0.09827810467787162,0.3012259461771586,0.4148082193379211,NS
ENSG00000025708.14,TYMP,28.966,26.606,45.101,28.256,35.459,37.42229017579071,-0.13955652230831483,0.23713777810651543,0.30183096368512163,0.4155632887329954,NS
ENSG00000155026.17,RSPH10B,23.011,15.079,6.704,14.199,15.868,13.772007288418193,0.13602734122886154,0.2973087052075909,0.30196230163640053,0.4156927259980955,NS
ENSG00000215041.10,NEURL4,1125.637,982.131,944,896.658,1093.999,971.3658053618946,0.07410198212918953,0.07761185967231285,0.30211104248049037,0.4158460857873219,NS
ENSG00000120805.14,ARL1,1193.001,1203.001,1139,1132,1091,1166.4441858433534,0.067184716142799,0.06936334302447474,0.3025391741380286,0.4163839325723214,NS
ENSG00000067221.14,STOML1,79.001,75.001,88,97.001,82.001,107.59632502268244,-0.12770201871408235,0.1722442181779612,0.3026340771003277,0.41646308126360426,NS
ENSG00000160131.14,VMA21,1609,1548,1490,1492,1469,1361.0375622133781,0.06168280613789831,0.06304559944893942,0.30283333487978964,0.41668579819078544,NS
ENSG00000108590.11,MED31,168,157,196.999,196,156,148.41381076865576,-0.12019886428198792,0.1525123925049153,0.3029365738306719,0.4167609904860808,NS
ENSG00000124593.16,ENSG00000124593,165.289,187.234,194.293,198.463,195.899,163.3273951933246,-0.11442905799440266,0.13989213643628579,0.3029628247261659,0.4167609904860808,NS
ENSG00000144647.7,POMGNT2,200,177,220,211,187.001,249.54638590489105,-0.1069682343190982,0.12578892612596096,0.30324136317709643,0.4170913711286941,NS
ENSG00000255508.7,ENSG00000255508,283.161,151.47,167.797,191.318,195.47,194.9284995925421,0.12161111060886631,0.15611700086367902,0.3032778956092453,0.4170913711286941,NS
ENSG00000099308.13,MAST3,166,107,117,95,135,140.47917612979228,0.12406187271848204,0.16245068506447774,0.3033749188966953,0.4171500465190153,NS
ENSG00000168710.18,AHCYL1,4030,3629,3816,3850.999,4041.001,4180.289440972637,-0.04664269605464293,0.04662967786732041,0.3033954724615268,0.4171500465190153,NS
ENSG00000106526.12,ACTR3C,32.806,33.704,17.006,34.903,20.226,22.08263672544319,0.1388822994576206,0.2614393089527945,0.30361855735326165,0.4174052429630015,NS
ENSG00000095261.14,PSMD5,1187.001,1137.999,1084,1084.999,1097.999,1083.7739022704116,0.06530644300668736,0.06737033054733528,0.3038293328161469,0.417591914053243,NS
ENSG00000142875.21,PRKACB,2421,2481.001,2338.999,2331.193,2276,2546.533797930705,0.05705819606801761,0.05797869128768483,0.30381992591622403,0.417591914053243,NS
ENSG00000139192.12,TAPBPL,403,376,366,335,359,342.79371967009274,0.09293954374015573,0.10333477299181637,0.3039235925703769,0.41766101510912806,NS
ENSG00000184445.12,KNTC1,1457,1200,1299.001,1294,1578.003,1495.9832801960079,-0.07555994644447116,0.07977815565364002,0.3039546132225449,0.41766101510912806,NS
ENSG00000259332.3,ST20-MTHFS,109.616,91.466,75.353,92.66,85.068,90.87550821059187,0.12718131882330666,0.171829870102933,0.30405739061312237,0.41775069815671645,NS
ENSG00000117298.16,ECE1,909.001,857.999,772,829,868,933.2129360498885,0.07116282987266756,0.07441304812898306,0.3042758632820252,0.41799929559293386,NS
ENSG00000082512.15,TRAF5,678.001,608,560,557,661,664.037460992358,0.08064983147299143,0.08641779423140268,0.30452534909021106,0.41829043078659106,NS
ENSG00000170145.5,SIK2,725,663,694,695,803,792.6716201424802,-0.07989303162364664,0.08544515467305148,0.3045985371035762,0.4183393646223367,NS
ENSG00000146574.16,CCZ1B,1836.303,1746.042,1703.252,1725.464,1622.865,1689.6313329964607,0.0610706312513372,0.06261809950109105,0.3047019307880978,0.41842976611430893,NS
ENSG00000149346.15,SLX4IP,712,644,597,605,675,707.9873617738607,0.0794684309636195,0.08494949143519867,0.3048625144979324,0.41859867142935187,NS
ENSG00000140374.17,ETFA,2628,2482.998,2443.999,2510.998,2259.999,2578.0908025577437,0.05950343989649923,0.06090359765833447,0.30516386958671976,0.4189608007380792,NS
ENSG00000121851.13,POLR3GL,438.985,356.001,352,389.999,339,470.7351858348546,0.09189942452196509,0.10217945340368485,0.3052659471120438,0.41904928546614467,NS
ENSG00000003056.8,M6PR,4144,4114,4055.999,3818,3872.999,3759.799582392695,0.05207582467304852,0.05272149873120621,0.30568357711057637,0.41957086495938983,NS
ENSG00000102893.18,PHKB,1238,1069.002,1038.002,1114,1075.001,1126.8065918894426,0.0684868367387773,0.07151534570232115,0.306182551677862,0.42020395293115825,NS
ENSG00000167193.8,CRK,1140,1100,988,1046,1095,980.5231918124972,0.07164880781134848,0.07542121268730023,0.3065810420445479,0.42069899768976465,NS
ENSG00000131943.20,C19orf12,244.999,283,297,263,303.001,277.5728918206689,-0.10275511861832133,0.11975852000056093,0.30670303706999413,0.42071089097777126,NS
ENSG00000149792.9,MRPL49,1765,1794,1678,1712,1622,1699.7165098496384,0.06348907362817152,0.06569424560536732,0.30667364739340675,0.42071089097777126,NS
ENSG00000169359.16,SLC33A1,713.145,630.001,684.069,729.634,695.999,708.1407037939001,-0.07627947706408525,0.08121780919338367,0.30663837463867966,0.42071089097777126,NS
ENSG00000164073.11,MFSD8,227.999,184.002,232,201.001,241,246.7182086372538,-0.10543028084336274,0.12448521936056876,0.30690371486090207,0.42093431926180624,NS
ENSG00000146350.14,TBC1D32,147,152,173,153.001,171,179.72722870066266,-0.11215522159792296,0.13724361218142442,0.3070701460673014,0.4210588791863501,NS
ENSG00000176261.16,ZBTB8OS,514.001,448.999,450,461,407.001,476.74614806291237,0.08739746110975521,0.09618013189935404,0.30706285880485323,0.4210588791863501,NS
ENSG00000288558.3,DUS4L-BCAP29,359.467,355.97,292.703,332.424,331.477,298.65091199938945,0.10443738798398346,0.122878397341422,0.3072824597558653,0.4212981354550132,NS
ENSG00000170122.6,FOXD4,17.444,20.018,12.952,11.495,11.969,11.879405162611494,0.13376897586745515,0.29994499537166086,0.3074737561564135,0.4215085207181163,NS
ENSG00000059378.13,PARP12,669.001,661,608.999,604,633,620.3223414136432,0.07752737542019039,0.0830300332702929,0.3076901038976526,0.4217531922594655,NS
ENSG00000163462.19,TRIM46,79,65,63,50.001,64,67.76307636223389,0.13116497987463652,0.18977327342262582,0.30809402352624593,0.422254878170293,NS
ENSG00000168303.9,MPLKIP,1074,979,1076,1107,1027,968.15752514251,-0.07169423539770833,0.07577730013222393,0.3082300982199581,0.42238939385697966,NS
