gene_id,gene_name,A5BKO_1,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000167720.13,SRR,163.274,155,305,285.684,261.255,204.82016027023698,-0.6164836049352452,0.15396484063797825,2.289328523858099e-5,4.717160364515754e-5,Down
ENSG00000100997.20,ABHD12,648,647,1032.001,912,923,772.0662595652059,-0.3736354624651828,0.08999173112139026,2.294245339992338e-5,4.7264170091555065e-5,Down
ENSG00000141252.21,VPS53,1038.999,927.001,1054.225,782.006,830.281,952.2349187344589,0.31965035950616655,0.07658919519405924,2.308937463788109e-5,4.7558047964135696e-5,Up
ENSG00000165006.14,UBAP1,928.999,877,1434.999,1186.001,1205,1012.7557225980765,-0.3124418541211463,0.0748225520197554,2.314862855383884e-5,4.767127888389481e-5,Down
ENSG00000260456.7,C16orf95,129.681,140.442,272.852,242.912,230.137,172.85662417374047,-0.6504289639570121,0.16362433950473665,2.3258524389456506e-5,4.788873842214404e-5,Down
ENSG00000137225.13,CAPN11,13,3,59,34,44,22.229346294803854,-1.8223267921318835,0.5909363690202791,2.333011943819053e-5,4.802727175288871e-5,Down
ENSG00000185787.15,MORF4L1,3778.09,3612.709,4044.897,3283.149,3406.434,3646.6549617902283,0.22318695265059402,0.053107971216464864,2.3335297942764525e-5,4.802905436861366e-5,NS
ENSG00000152291.15,TGOLN2,3884,3567,5872,4390.001,4591,3928.7808273294327,-0.2245435546819629,0.05344284724725688,2.3396739496275776e-5,4.8146616365488416e-5,NS
ENSG00000075702.19,WDR62,2106,1732,2027.999,1566.002,1661.998,1783.5425182810375,0.30308826270436035,0.07261341096998825,2.3691336816461414e-5,4.874384225474428e-5,Up
ENSG00000105722.10,ERF,1573.273,1546.921,2421.896,1984.503,2014.366,1733.5840047668776,-0.2717811095391351,0.0649676577351567,2.385218062500346e-5,4.9065706616302836e-5,Down
ENSG00000043143.22,JADE2,2248.001,2093.001,2364,1923,1963.998,2160.3357782559933,0.2347255260646833,0.05600706428585564,2.4218924042661263e-5,4.9810924665395846e-5,NS
ENSG00000076513.17,ANKRD13A,1485,1391.001,2277.999,1817.998,1809.999,1578.0920623030597,-0.26795326074509523,0.06411404793604991,2.440832597114763e-5,5.0191197625677834e-5,Down
ENSG00000204152.14,TIMM23B,247.221,238.425,205.892,150.023,156.549,197.01274407299866,0.637714486104065,0.16051168220063244,2.4421041810143318e-5,5.020807506730038e-5,Up
ENSG00000213380.16,COG8,911.176,861.627,830.706,657.205,816.99,832.6138458392354,0.37120187399633225,0.08972160191786682,2.4572323767086073e-5,5.0509776632343587e-05,Up
ENSG00000288920.1,RPSA2,2994.13,3204.177,4663.536,4201.103,4081.53,3582.9814150824827,-0.29461412186228764,0.07068323375153707,2.464342055942434e-5,5.0646572203415546e-5,Down
ENSG00000140319.11,SRP14,2650,2603,2594,2411.001,2284.987,2514.8334446222157,0.28119440885257885,0.06739394690843614,2.468341818774369e-5,5.0719414825996585e-5,Up
ENSG00000107643.17,MAPK8,812.001,839.001,1343,1062,1119.001,963.5911831244248,-0.3197522330116385,0.07691717868297222,2.4811578344965394e-5,5.0973353260999745e-5,Down
ENSG00000127561.16,SYNGR3,39,37,14,11,8,20.515721851458125,1.5781901779799512,0.4890364550892334,2.4888126867180426e-5,5.111395558668209e-5,Up
ENSG00000161513.12,FDXR,234.999,178,374,338.001,351.001,260.8255462807496,-0.5708597305745933,0.14211815209374387,2.488919647540424e-5,5.111395558668209e-5,Down
ENSG00000143815.15,LBR,6168.002,5888.001,6992,5446,5560,6198.46050600922,0.18721885440199829,0.04461529911630049,2.490316547296905e-5,5.113321420952365e-5,NS
ENSG00000188312.15,CENPP,643,596,612,503,479,535.0717688714203,0.38791302387941295,0.09402234710620361,2.4955330842097114e-5,5.1230879186808394e-5,Up
ENSG00000286264.2,ENSG00000286264,157.914,117.024,273.482,225.633,250.289,190.94543207730925,-0.6369230725595523,0.160581173839264,2.5171599364614313e-5,5.1665333970458826e-5,Down
ENSG00000100503.27,NIN,2697,2567.001,3029,2132,2077,2731.0991954692104,0.3077581657805519,0.07403506001237276,2.533642046083661e-5,5.199405098071445e-5,Up
ENSG00000138621.12,PPCDC,125.001,143,301.999,228.999,216.001,180.7161737700669,-0.6531926301724114,0.16532980447542905,2.551786189509747e-5,5.235674795978271e-5,Down
ENSG00000054611.14,TBC1D22A,475,459.999,752.001,667.999,677.001,580.3579400778674,-0.39111673436171956,0.09495707670356714,2.553584925220737e-5,5.2384003153772984e-5,Down
ENSG00000145391.14,SETD7,1648,1532,1739.999,1312.001,1400.999,1429.7838211375433,0.27594998167338003,0.0662502789906699,2.566471220125529e-5,5.263865557741808e-5,Up
ENSG00000141560.15,FN3KRP,597,485,527,413.001,419,536.7531993378556,0.4180702584078964,0.10189921452008881,2.5796176206704564e-5,5.289854804162562e-5,Up
ENSG00000104756.17,KCTD9,1375.001,1273.987,2123.931,1681.982,1639.981,1494.767555762196,-0.2688941681857974,0.06455604096387339,2.5924120612149087e-5,5.31511287292902e-5,Down
ENSG00000068078.20,FGFR3,141,144.999,114,82,87,142.4698441170756,0.7166463149693114,0.18391208738896278,2.6053789825584546e-5,5.340715208679093e-5,Up
ENSG00000107099.18,DOCK8,1527,1407.999,1579.001,1151.001,1185,1153.5685774290105,0.3443578882061966,0.08328244305056863,2.616326473465917e-5,5.362169292416253e-5,Up
ENSG00000106588.12,PSMA2,3301.038,3204.827,3122.467,2869.129,2858.185,3168.118107045316,0.3076102307928587,0.07416031926755418,2.63600333218862e-5,5.401503056225329e-5,Up
ENSG00000090013.11,BLVRB,22,22,68,84,74,41.77040256910079,-1.3313571204285066,0.39203832841822145,2.6647217765803312e-5,5.4593462887739414e-5,Down
ENSG00000197948.11,FCHSD1,95,81.999,202,176.001,179,95.63917137602529,-0.8042104243927061,0.21049955716086055,2.6691639214395793e-5,5.467441345056574e-5,Down
ENSG00000129315.12,CCNT1,1772,1637,1876,1469.999,1400,1577.0698854871562,0.28428634517355444,0.06845758028828039,2.6777085682960728e-5,5.483935330105436e-5,Up
ENSG00000072062.16,PRKACA,1480.001,1465.001,2351.001,1868.001,1858,1674.0614294555494,-0.27327684815206393,0.06576254867816286,2.6887760537107096e-5,5.505589062360024e-5,Down
ENSG00000111229.16,ARPC3,2200.955,2257.991,2394.959,1877.993,2011.969,2176.041952248385,0.26700615677060296,0.0642397465616779,2.7023164671370034e-5,5.532297517372208e-5,Up
ENSG00000171863.15,RPS7,24230.62,22887.195,23745.136,21530.918,21064.596,21483.20505816049,0.2604249575318126,0.06263062838286236,2.706778304031714e-5,5.540413521779305e-5,NS
ENSG00000113522.14,RAD50,1081.77,975.001,1016.605,880.002,784.596,760.7054360858552,0.368446093575947,0.08953151579341259,2.7183160098760333e-5,5.563007240350861e-5,Up
ENSG00000083844.11,ZNF264,633.232,524.001,1034,730.999,930,712.4355146008892,-0.437150482849824,0.10713933887696726,2.719278131233261e-5,5.5639538025987186e-5,Down
ENSG00000128951.14,DUT,4058.999,3814.001,4049.998,3498.001,3655.001,3669.5021716639744,0.24750236059384342,0.05949925973568122,2.7338493364631126e-5,5.592740642944469e-5,NS
ENSG00000240849.11,PEDS1,1394.391,1360.731,1414.855,1116.598,1274,1276.6818592501984,0.2918123852062674,0.07040281653532306,2.739182093228567e-5,5.6026209315494125e-5,Up
ENSG00000157593.20,SLC35B2,826,790,776,672,688,899.3511040441168,0.3491028869374194,0.08469955114139786,2.745566219663627e-5,5.61464762915788e-5,Up
ENSG00000268750.7,ENSG00000268750,61.766,52.466,35.217,13.628,20.723,40.22154185997381,1.2402954362069147,0.3584580472630052,2.746104971317087e-5,5.6147183891239946e-5,Up
ENSG00000180329.14,CCDC43,885.999,849.001,853,677.001,776,768.0453504791051,0.34336793830143275,0.08326021476828024,2.7468435707128802e-5,5.615197659146356e-5,Up
ENSG00000114650.21,SCAP,2085.001,1992,2092,1773.998,1892.001,2060.272040956992,0.25907742745580803,0.06238057014190063,2.7708545306797963e-5,5.6632422294330875e-5,NS
ENSG00000015413.10,DPEP1,4,5,25,24,39,27.112049992665458,-1.9447618533628075,0.6573443614865105,2.7828396280346223e-5,5.686694483930567e-5,Down
ENSG00000100890.16,PRORP,1098.697,957.858,1627.728,1429.004,1345.838,1144.2279660509107,-0.32921031127022726,0.07979769292851989,2.7997742751260127e-5,5.720250614947423e-5,Down
ENSG00000099991.18,CABIN1,2304.001,2126.999,3438,2652.999,2849,2552.6464008947974,-0.24361409104351658,0.058635100782943914,2.8082797746308177e-5,5.73657590793533e-5,NS
ENSG00000091622.16,PITPNM3,16,18,73,41,71,35.87763941482834,-1.3693342725491253,0.408613714088496,2.8088176632629407e-5,5.736622467588368e-5,Down
ENSG00000224470.9,ATXN1L,1345.717,1225.564,1389.69,1067.999,1029,1231.1222654217772,0.32068472595686104,0.07769490268783404,2.8181936759573055e-5,5.754716349309959e-5,Up
ENSG00000135953.11,MFSD9,563.999,586,567.001,457,450.001,547.4252878168666,0.3946562768574123,0.09643067594592798,2.8383318076213025e-5,5.794775681297608e-5,Up
ENSG00000159884.12,CCDC107,355.001,331,598,508.999,506.999,404.23536711548553,-0.45158992143300936,0.11119686802798934,2.8490843198906822e-5,5.8156620364044216e-5,Down
ENSG00000188846.14,RPL14,14618.811,13835.978,19974.827,17539.764,18193.874,16159.76554449512,-0.2079597050023034,0.04998440262560253,2.8545983876112823e-5,5.82584977878447e-5,NS
ENSG00000049883.15,PTCD2,609.001,533,573,402,443,445.2751689810324,0.43720049969691993,0.10745481225347016,2.8565185467369722e-5,5.8287004498002305e-5,Up
ENSG00000169330.9,MINAR1,138,90,73,51,59,84.06956533813468,0.9450079472302916,0.25634517725541306,2.877420707587073e-5,5.8702755853447934e-5,Up
ENSG00000196655.12,TRAPPC4,912.001,927,771,797.998,757,856.3096924557397,0.4012375563945606,0.09820942542818764,2.88502561414976e-5,5.884712502708036e-5,Up
ENSG00000163558.13,PRKCI,1116,974.986,1815,1300,1345,1152.0738348644768,-0.3160160086445671,0.0766371148211813,2.8899038433370695e-5,5.893583428537803e-5,Down
ENSG00000064726.10,BTBD1,1601,1545,1740,1282.999,1317,1444.07159220643,0.29905988720166155,0.07244265678996935,2.9118035326376564e-5,5.937157807210834e-5,Up
ENSG00000213203.3,GIMAP1,411.414,406.051,699.242,591.862,604.761,398.6973505089849,-0.43329655593488425,0.10656789917029062,2.9174657325936265e-5,5.947614106515691e-5,Down
ENSG00000115464.15,USP34,3130,2797.999,3342,2353.001,2410,2559.2543705487433,0.31295246993667936,0.07593948245911193,2.936042388630233e-5,5.984389473311659e-5,Up
ENSG00000162062.15,TEDC2,573,488,495,405.001,435.999,473.4987398254621,0.4126478670891546,0.10126549173878248,2.944094409973292e-5,5.9997034663993696e-5,Up
ENSG00000161277.11,THAP8,72,63.999,154,143,132,105.1511485150641,-0.8061506211609696,0.2124881144457989,2.9521695853416027e-5,6.0150590325556956e-5,Down
ENSG00000088356.6,PDRG1,1094,1028,1038,899,946,988.0984609805374,0.3112406585699609,0.07554690142206683,2.960382850017731e-5,6.0306902872960425e-5,Up
ENSG00000140280.14,LYSMD2,294,271,229,214,194,234.8214314080046,0.5516723134842525,0.1383179309756889,2.9660967129588817e-5,6.041225144883516e-5,Up
ENSG00000137959.17,IFI44L,36,37,11,11,9,19.435521985566805,1.5864250584713468,0.5009692131157,2.9912000028078496e-5,6.091240525008416e-5,Up
ENSG00000156599.11,ZDHHC5,2488,2356,2632,2181,2208,2367.314898115171,0.22517099489110756,0.054336068600272465,3.009212731184217e-5,6.126801131114923e-5,NS
ENSG00000163328.14,GPR155,109,123,78,52,69,84.3827849815063,0.8786590495814213,0.2356532981868618,3.0202411670284806e-5,6.148131214987422e-5,Up
ENSG00000100483.14,VCPKMT,195,159,113,88,136,138.86999170156656,0.7490893621425053,0.19541576055583212,3.0358027618967646e-5,6.17867970746423e-5,Up
ENSG00000173545.5,ZNF622,652,633,1021,855,913,768.1916718250217,-0.3458420034628961,0.08435703383502377,3.037154643946495e-5,6.18030171197371e-5,Down
ENSG00000167394.13,ZNF668,412,435,377.999,299,343,380.7889177431668,0.47357817833736887,0.11743431771388467,3.04400103933772e-5,6.193101858806026e-5,Up
ENSG00000267645.5,ENSG00000267645,120.5,201.994,360.946,309.158,301.634,231.08653366433742,-0.744728623184417,0.19419119408793423,3.058016873386414e-5,6.220481081078447e-5,Down
ENSG00000143740.15,SNAP47,660.001,624.001,608,535,499.001,576.1198476888209,0.39335757497098833,0.09652900618453379,3.070179533936635e-5,6.244081349425184e-5,Up
ENSG00000076641.4,PAG1,3190,2988,3564,2691.999,2638,2763.557954489811,0.23998422582345455,0.05805900952520421,3.095579190449275e-5,6.294589272235454e-5,NS
ENSG00000155463.14,OXA1L,2118.999,1982,3030.001,2544.579,2677,2260.6990115620697,-0.2435833045606342,0.05895060015600765,3.10128494750747e-5,6.305040244686144e-5,NS
ENSG00000171204.13,TMEM126B,424.999,415,396,321.001,316.998,379.62954603561474,0.44569521628561604,0.11023808343142734,3.122949156109941e-5,6.347925671034206e-5,Up
ENSG00000130312.7,MRPL34,972.999,869.001,884,715,742,815.7681538727543,0.4020953668426314,0.09888816206914129,3.1290382876020616e-5,6.356822219814695e-5,Up
ENSG00000138107.13,ACTR1A,2243,2148.001,3244.001,2736,2744.001,2481.789964119466,-0.2246913443572814,0.05433588117483777,3.128722936132774e-5,6.356822219814695e-5,NS
ENSG00000284308.2,C2orf81,9.007,4.655,42.816,30.784,39.014,21.74468667801446,-1.7509548951452625,0.576209923700459,3.128139359536111e-5,6.356822219814695e-5,Down
ENSG00000171161.13,ZNF672,852,808,1288,1098,1178,925.5897269323461,-0.33268247153972796,0.08117760428759187,3.1320590781053484e-5,6.361798641776265e-5,Down
ENSG00000143178.13,TBX19,14,13,43,71,51,30.386166261842718,-1.5029453370659247,0.4674308785579533,3.1349224359262364e-5,6.366453531894693e-5,Down
ENSG00000269955.2,FMC1-LUC7L2,1476.607,1379.578,1416.522,1013.679,1299.608,1337.6135506417127,0.368682437593555,0.09033978372472154,3.148780439161693e-5,6.39343076589677e-5,Up
ENSG00000174109.5,UQCC4,342,315,238,242,250,270.55046118600706,0.5639731513283159,0.14225250310635865,3.1628231509867106e-5,6.420773137539008e-5,Up
ENSG00000143622.12,RIT1,382,365,669.001,537,524,431.7358213296848,-0.4278131793334059,0.10566736845700132,3.1810358798882656e-5,6.45656945403966e-5,Down
ENSG00000225663.8,MCRIP1,735,686,1067,1022,1014,927.3032472845706,-0.35949613264129493,0.08809772466081033,3.21224817069222e-5,6.518733213738931e-5,Down
ENSG00000109083.14,IFT20,178.998,170,345,283,276,218.33038091140148,-0.5695847572913951,0.14395076148707114,3.214050488060001e-5,6.52120245682715e-5,Down
ENSG00000135974.10,C2orf49,987,937,997,827,733,809.6735904596113,0.34585639649303423,0.0846450824640404,3.222821269671302e-5,6.537807009167449e-5,Up
ENSG00000163754.18,GYG1,702.001,635,1038,938.001,944.999,752.326793762524,-0.35813581842317926,0.08777638044575302,3.228511796789627e-5,6.548158055153174e-5,Down
ENSG00000176472.11,ZNF575,47,45,149,94.999,92,73.11692743588912,-0.9528525488388054,0.26105821090585035,3.233855763192839e-5,6.557802555476811e-5,Down
ENSG00000184154.16,LRRC51,63.67,79.255,168.229,140.88,137.663,116.22770101339363,-0.7888397296743076,0.20845780669256495,3.248319981724892e-5,6.585934759961792e-5,Down
ENSG00000184277.13,TM2D3,454.999,449.004,393.002,363.001,352.999,422.15979248848134,0.44544078610007,0.11047002177228499,3.27157536038851e-5,6.631877464260436e-5,Up
ENSG00000107537.14,PHYH,81,85.999,186,159,158,124.32461190124093,-0.7488164365730682,0.1962885378665383,3.273510422144966e-5,6.634592460678524e-5,Down
ENSG00000013583.10,HEBP1,55,42,130,118,100,68.54829719385677,-0.9469316590719699,0.2593669954535482,3.283207302861052e-5,6.653034885728447e-5,Down
ENSG00000073584.20,SMARCE1,3856.814,3447.506,4089.315,3243.548,3332.923,3587.074603252066,0.21568447116814476,0.052275102932540216,3.29089119207331e-5,6.667392251431772e-5,NS
ENSG00000053900.11,ANAPC4,915,880.999,908,711.001,791,804.809856951287,0.33159367389498523,0.08114437701551187,3.300954263995163e-5,6.68602150832957e-5,Up
ENSG00000164877.19,MICALL2,15,14,62.999,48,52,30.035893804111332,-1.3997322938064185,0.4266350490818578,3.301286906195951e-5,6.68602150832957e-5,Down
ENSG00000170759.11,KIF5B,4285,4158,4899,3707,3575,4054.492200768738,0.23824051741021668,0.05784532887210366,3.309302210329196e-5,6.701036130261137e-5,NS
ENSG00000127080.10,IPPK,335,318,281,225,257,282.0858374766896,0.5094211499083322,0.12765975216013759,3.3103916158275815e-5,6.702023527626209e-5,Up
ENSG00000083807.10,SLC27A5,307,289,234,215,226,254.83423007259643,0.5444579251078157,0.13724896470248416,3.313597341323784e-5,6.704857120334844e-5,Up
ENSG00000153790.12,SPMIP4,133,114.999,306,224,185,159.3238525503781,-0.6911221690373277,0.1791339976608197,3.3128306747061256e-5,6.704857120334844e-5,Down
ENSG00000170315.14,UBB,16061.97,14954.781,15158.976,14351.979,13923.973,14865.957385717293,0.2651229626971802,0.06450465785829668,3.313282474177109e-5,6.704857120334844e-5,Up
ENSG00000132386.11,SERPINF1,216,225,422,362,343,267.4489095416909,-0.5530217299533735,0.13961889423930834,3.3152169694111726e-5,6.706915783529924e-5,Down
ENSG00000203666.13,EFCAB2,234,228.002,195.999,149.999,166.001,217.20629168034807,0.5771741389789224,0.14636234419278668,3.3223756824876e-5,6.720177620026226e-5,Up
ENSG00000119979.18,DENND10,333.798,315.769,568,463.752,487.749,434.3793504310246,-0.4423777681944156,0.10983851297351638,3.362307056766665e-5,6.799711946833185e-5,Down
ENSG00000104723.21,TUSC3,1520.999,1452.001,1579.999,1300,1294.001,1426.5412641876637,0.26995524158847256,0.06576614118368035,3.367978198487454e-5,6.809944298575666e-5,Up
ENSG00000152464.15,RPP38,305,262,267,176.001,185,236.5147923238344,0.5825657616816132,0.14800289649198992,3.3699646546000254e-5,6.812723971370572e-5,Up
ENSG00000123933.17,MXD4,896,763,1301.001,1067.999,1138,1031.8011916950218,-0.3114357053597057,0.07616314937421745,3.380168499541096e-5,6.832111901885515e-5,Down
ENSG00000197860.10,SGTB,316,334,638,438,503,387.211384928536,-0.4831021216554909,0.12076906446667013,3.4076999012242794e-5,6.886509490098857e-5,Down
ENSG00000198298.13,ZNF485,103.001,119,81,63,50,91.62892352094057,0.8586061275575804,0.23121976702508115,3.42336996304575e-5,6.916921494637248e-5,Up
ENSG00000138430.16,OLA1,3643.992,3665.993,3886.994,3206.994,3439.986,3241.905463680595,0.23332194878077778,0.05675375061211481,3.4384553772257516e-05,6.946141399630545e-5,NS
ENSG00000008710.20,PKD1,1520.247,1211.946,2800.839,2062.426,2258.289,1804.3452027743804,-0.5769320769931001,0.14666937374679984,3.464373664179439e-5,6.997230594480671e-5,Down
ENSG00000087299.12,L2HGDH,1007,974.959,967.825,851.931,861.912,920.7833561621543,0.31706416716752084,0.07769381931432622,3.4671516240387956e-5,7.00157164767363e-5,Up
ENSG00000131475.7,VPS25,888.001,846,855,705.001,739,733.1763582662902,0.34630411395289573,0.08512311397680099,3.47409070522543e-5,7.014312578697537e-5,Up
ENSG00000181788.4,SIAH2,854,802,1297,1094,1106,985.5059815707716,-0.30869698873060186,0.0756119035826257,3.490526410459174e-5,7.046219436883056e-5,Down
ENSG00000118971.9,CCND2,907.792,886.302,945.047,677.811,719.467,759.1195209231995,0.3734627725112742,0.0921129414051952,3.495737671078048e-5,7.055460391952922e-5,Up
ENSG00000119523.10,ALG2,461,497,473,360,364.999,464.6242840957491,0.4287609614280579,0.10654027571594969,3.519019387108494e-5,7.101163057479125e-5,Up
ENSG00000215472.10,RPL17-C18orf32,303.059,282.626,567.623,431.788,427.246,355.24351729963473,-0.48974039911543227,0.12282353601328809,3.5352785077602994e-5,7.132680569008415e-5,Down
ENSG00000072071.17,ADGRL1,723,699,648.999,568.71,616.633,617.9771235120701,0.379225292765214,0.0936870756506118,3.553545809000268e-5,7.168237579213184e-5,Up
ENSG00000166228.9,PCBD1,444,405.001,361.999,326,351,401.13486134763247,0.44669165922400267,0.11135622804726442,3.5629383290232426e-5,7.185882682059372e-5,Up
ENSG00000105298.14,CACTIN,1168,979,1085,843,957,973.1374482614501,0.32717635668638295,0.08038709371703989,3.570539932079656e-5,7.199910053154287e-5,Up
ENSG00000288622.1,PDCD6-AHRR,163.632,184.133,127.778,102.336,105.32,123.35042161419177,0.7451772628755766,0.1963056399836971,3.5739436220031374e-5,7.205468884549048e-5,Up
ENSG00000167985.7,SDHAF2,428.557,403.471,374.734,320.567,317.997,372.8416718775312,0.4554946283870118,0.1137194321976299,3.575632749856621e-5,7.207569581023201e-5,Up
ENSG00000173928.4,SWSAP1,93,85,57,50,35,65.63697000910335,0.9519655577581208,0.26269912343005825,3.587305707441614e-5,7.229790746249954e-5,Up
ENSG00000177853.15,ZNF518A,856,741,875,574.999,561.999,704.486226610058,0.42382242949434956,0.10536207316207606,3.5879589491378664e-5,7.229798953600221e-5,Up
ENSG00000006047.13,YBX2,720.999,563,1031,934,984.001,887.1753626941681,-0.42762197179830636,0.10638523834760638,3.6015076136944365e-5,7.255786956171299e-5,Down
ENSG00000154127.10,UBASH3B,1506,1458,2382,1848,1844,1547.6213657666488,-0.2629080844925085,0.06426478738310247,3.6095442771747705e-5,7.269348031626658e-5,NS
ENSG00000159164.10,SV2A,1675,1609,2446,2085,2107,1836.4085838290894,-0.24912594056756332,0.060831763477343016,3.6091584536275805e-5,7.269348031626658e-5,NS
ENSG00000072042.13,RDH11,1981,1780.775,2780.001,2385,2438.999,2119.036341938606,-0.2509630210408007,0.06129538855097914,3.6161504483961145e-5,7.28133566150561e-5,NS
ENSG00000071243.16,ING3,577,524.998,977.999,775.001,748,593.6519079779928,-0.40107741877691044,0.09954669105671497,3.673654988365105e-5,7.395787347328666e-5,Down
ENSG00000141179.14,PCTP,407,402.001,684.999,582.999,579.001,462.62363533388907,-0.41137482691444544,0.10227475391234699,3.695571514629816e-5,7.438564966280908e-5,Down
ENSG00000067715.15,SYT1,80,95,223,162,157,121.4861943521883,-0.7714011132835464,0.2048547525272709,3.7041762958957005e-5,7.454537659448937e-5,Down
ENSG00000156298.13,TSPAN7,7975.001,7753,11529,9382,9404.001,8235.05615487805,-0.17992047917057727,0.04381931126054203,3.719969107916873e-5,7.484967652189741e-5,NS
ENSG00000160785.14,SLC25A44,934,879.001,981,667.999,763,861.95891858783,0.34836418322515533,0.08602247912323711,3.746813411777597e-5,7.53761939432209e-5,Up
ENSG00000105173.14,CCNE1,157,148,103,89,108,133.77601428124996,0.7127366210961008,0.1871309929651312,3.7734266830864765e-5,7.589787424514013e-5,Up
ENSG00000288695.1,ENSG00000288695,33.156,41.574,125.613,69.371,100.695,66.79081791519374,-1.0311993043092744,0.2909897830979854,3.786297397514087e-5,7.614300129309208e-5,Down
ENSG00000039319.17,ZFYVE16,581,538.001,1040,744.001,739.999,634.0472086207985,-0.3884065066500813,0.09647615441260042,3.8253908429118016e-5,7.690140400272335e-5,Down
ENSG00000101945.17,SUV39H1,1075,1073,1107,903,929,963.0577091604274,0.3055232378548727,0.07520486290385517,3.824812555546747e-5,7.690140400272335e-5,Up
ENSG00000170633.17,RNF34,1117,1111,1138,936,963,1027.0219542728064,0.31019660134683547,0.07639807780039666,3.832621052369897e-5,7.703284724822875e-5,Up
ENSG00000130734.10,ATG4D,637,612,991,843.002,898,718.8125633422449,-0.35678694945518424,0.08831364140729382,3.8423003748947565e-5,7.721345953663461e-5,Down
ENSG00000066651.20,TRMT11,310,254,226.001,186.999,215.999,226.61330306293354,0.5629308588801444,0.14366300696135828,3.843660725824736e-5,7.722686181401784e-5,Up
ENSG00000136463.9,TACO1,586,608,524,468.999,506.999,490.5085710079746,0.41454716487973786,0.10335579345226222,3.850227437409611e-5,7.734484662776123e-5,Up
ENSG00000086544.4,ITPKC,150,174,303,272,291,202.9965087970388,-0.6093938286217195,0.15693978245899967,3.870187289903265e-5,7.773178692092455e-5,Down
ENSG00000152127.9,MGAT5,1397,1317,2327,1706.001,1673,1512.9166155803307,-0.2948091383149101,0.07255316959035774,3.8777181174960435e-5,7.786899869194634e-5,Down
ENSG00000228474.6,OST4,1618,1721,1641,1441,1468.999,1537.770149948416,0.3085745534416546,0.07606781830313689,3.9041547091501856e-5,7.838574183487583e-5,Up
ENSG00000163935.14,SFMBT1,734.954,608.999,1122.661,854,931.001,831.8185359595694,-0.3399163455642447,0.08409676602435265,3.933664413349761e-5,7.896398805240859e-5,Down
ENSG00000089123.16,TASP1,365,338,294,285,235,279.59630200044137,0.5174021646869793,0.1312102393156664,3.944847291097465e-5,7.917420126320502e-5,Up
ENSG00000175854.15,SWI5,219,211.001,408.001,329,331.001,266.253163177222,-0.5166513862432669,0.13101405314131456,3.950133401517465e-5,7.926601025711713e-5,Down
ENSG00000181396.13,OGFOD3,617.999,562,535.999,464,509.001,570.1915060474681,0.39046133380610315,0.09722552986317155,3.971809600084198e-5,7.96866213585619e-5,Up
ENSG00000103599.20,IQCH,18.001,24,77,54,64.999,43.503442151748885,-1.207038761589688,0.35659325088219573,3.973663431044441e-5,7.970945538822395e-5,Down
ENSG00000159023.23,EPB41,3768.001,3539.002,4141,3250.999,3351.999,3395.904209730268,0.20731651160155665,0.050778181974356906,4.0019953538743025e-5,8.02633211887234e-5,NS
ENSG00000110987.9,BCL7A,2718,2450.999,2828,2322,2339,2605.406984963839,0.22525259637671036,0.055235418372755266,4.003864706807432e-5,8.028635441072086e-5,NS
ENSG00000177051.6,FBXO46,710,592,1101.005,829,906.23,728.881787286145,-0.3482918348870902,0.08634488690339452,4.010845536488989e-5,8.041185731751192e-5,Down
ENSG00000172888.12,ZNF621,608,560,1008,737.001,848.999,648.9053075190078,-0.37212455863394106,0.09253617669299535,4.033604698565108e-5,8.085359166292226e-5,Down
ENSG00000139800.9,ZIC5,172,155,122,100,97.048,109.47017493519529,0.7255247886030952,0.19188329266482845,4.0453267108859384e-5,8.10739672109712e-5,Up
ENSG00000152784.16,PRDM8,642,611.001,605,491,503,592.6174938860775,0.39757079597819506,0.09920068735395882,4.051153418356097e-5,8.117613461718576e-5,Up
ENSG00000185379.21,RAD51D,1194.999,1043.877,1154.017,914.375,1009.529,1115.119987504891,0.2967810986515041,0.07325703943841011,4.071296226647475e-5,8.15650765896257e-5,Up
ENSG00000039523.20,RIPOR1,160.999,117,294.001,224,244,175.08714407784694,-0.6388047058798966,0.16600400475556487,4.073852511547366e-5,8.160161046960975e-5,Down
ENSG00000065675.16,PRKCQ,1000,1000,1579,1304,1301,1146.5432384651556,-0.2936413571580533,0.0724694859954156,4.0792516611155044e-5,8.169506518583596e-5,Down
ENSG00000170325.16,PRDM10,330,309,299.19,229,221.001,269.69827363127365,0.5088102581687851,0.12911419328071783,4.081281476379701e-5,8.172102086019549e-5,Up
ENSG00000205269.6,TMEM170B,723,693,1247.958,896,937,894.9435513964829,-0.341473088521362,0.08468726169336199,4.089381511621869e-5,8.186849163209197e-5,Down
ENSG00000158220.14,ESYT3,146,99,90.001,63,72,110.7778609148544,0.7929521121292334,0.21302657373891584,4.097444203392589e-5,8.201516192160904e-5,Up
ENSG00000129173.13,E2F8,574,557,962,802,755,656.849638383032,-0.37721583949519094,0.09398787554848667,4.1284239647040154e-5,8.262040915527156e-5,Down
ENSG00000265590.10,CFAP298-TCP10L,296.367,231.688,234.167,146.069,167.425,195.60921386477187,0.6611758947008145,0.17275460914705595,4.132080972295457e-5,8.267873839104294e-5,Up
