gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
LOC103097338	LOC103097338	0.038267	0	0	0	0	0.138653	0.28325	0
LOC103097347	LOC103097347	0	0	0	0	0	0	0	0
LOC103097349	LOC103097349	0	0	0	0	0	0	0	0
LOC103097350	LOC103097350	1.00449	1.317192	1.057178	1.149643	0.822035	1.492772	1.211295	1.108759
LOC103097355	LOC103097355	0	0	0	0	0	0	0	0
LOC103097359	LOC103097359	0	0	0	0	0	0	0	0
LOC103097363	LOC103097363	0.036776	0	0	0.059317	0	0	0	0.127299
LOC103097367	LOC103097367	0	0	0	0	0	0	0	0
LOC103097372	LOC103097372	0	0	0	0	0	0	0	0
LOC103097373	LOC103097373	0	0	0	0	0	0	0	0
LOC103097375	LOC103097375	0.498702	0.39289	0.768353	0.645443	0.4572	0.645203	0.768055	0.124808
LOC103097377	LOC103097377	0	0	0	0	0	0	0	0
LOC103097378	LOC103097378	0	0	0	0	0.012348	0	0	0
LOC103097392	LOC103097392	0	0	0	0	0	0	0	0
LOC103097393	LOC103097393	0	0	0	0	0	0	0	0
LOC103097397	LOC103097397	0	0	0	0	0.366308	0	0	0.211596
LOC103097401	LOC103097401	0	0	0	0	0	0	0	0
LOC103097407	LOC103097407	0.434197	0	0	0.255561	0.498688	0	0	0.28458
LOC103097412	LOC103097412	0	0	0	0	0	0	0	0
LOC103097417	LOC103097417	1.659821	0.208621	0.55353	1.293133	2.07177	0.528103	1.255559	0.698733
LOC103097422	LOC103097422	0	0	0	0	0	0.189814	0.182815	0
LOC103097428	LOC103097428	0	0	0	0	0	0	0	0
LOC103097435	LOC103097435	0.148553	0.322805	0.204132	0.299594	0.05539	0.20131	0.480416	0.38584
LOC103097436	LOC103097436	0	0	0	0	0	0	0	0
LOC103097437	LOC103097437	0	0	0	0	0	0	0	0
LOC103097439	LOC103097439	0	0	0	0	0	0	0	0
LOC103097443	LOC103097443	0.06629	0	0	0	0	0	0	0.119359
LOC103097445	LOC103097445	0	0	0	0	0	0	0	0
LOC103097446	LOC103097446	1.946597	2.065077	2.028777	1.89598	1.908844	2.149561	1.924191	2.24128
LOC103097449	LOC103097449	0	0	0	0	0	0	0	0
LOC103097452	LOC103097452	0.038251	0.05345	0.077057	0.06079	0.055742	0.033162	0	0
LOC103097453	LOC103097453	0	0	0	0	0	0	0	0
LOC103097476	LOC103097476	0	0	0	0	0	0	0	0
LOC103097477	LOC103097477	0	0	0	0	0	0	0	0
LOC103097482	LOC103097482	0	0	0	0	0	0	0	0
LOC103097483	LOC103097483	0	0	0	0	0	0	0	0
LOC103097492	LOC103097492	0	0	0	0	0	0	0	0
LOC103097494	LOC103097494	0	0	0	0	0	0	0	0
LOC103097495	LOC103097495	0	0	0	0	0	0	0	0
LOC103097496	LOC103097496	0.057897	0.00877	0.008504	0	0	0	0.01147	0.010699
LOC103097501	LOC103097501	0.007931	0	0	0	0.005669	0	0	0
LOC103097505	LOC103097505	0	0.019765	0.016612	0	0	0.021184	0.022407	0.0209
LOC103097512	LOC103097512	0	0	0	0	0	0	0	0
LOC103097522	LOC103097522	0	0.007797	0	0	0.008206	0	0	0
LOC103097527	LOC103097527	0	0.07898	0.226311	0.222342	0	0.04912	0	0
LOC103097533	LOC103097533	0	0	0	0	0	0	0	0
LOC103097541	LOC103097541	0	0	0	0	0	0	0	0
LOC103097542	LOC103097542	0	0	0	0	0	0	0	0
LOC103097543	LOC103097543	0	0	0	0	0	0	0	0
LOC103097545	LOC103097545	0	0	0	0	0	0	0	0
LOC103097549	LOC103097549	0	0	0	0	0	0	0.217813	0
LOC103097554	LOC103097554	0	0	0	0	0	0	0	0
LOC103097556	LOC103097556	0	0	0	0	0	0	0	0
LOC103097558	LOC103097558	0	0	0	0	0	0	0	0
LOC103097563	LOC103097563	0	0	0	0	0	0	0	0
LOC103097565	LOC103097565	0	0	0	0	0	0	0	0
LOC103097567	LOC103097567	0.107555	0.07393	0.028589	0.016975	0.077543	0.036612	0.077092	0.017988
LOC103097574	LOC103097574	0	0	0	0	0	0	0	0
LOC103097579	LOC103097579	0.052571	0.083993	0.034848	0.041418	0.037807	0.029695	0.093987	0.07308
LOC103097580	LOC103097580	0	0	0	0	0	0	0	0
LOC103097583	LOC103097583	0	0	0	0	0	0	0	0
LOC103097587	LOC103097587	0	0	0	0	0	0	0	0
LOC103097588	LOC103097588	0	0	0	0	0	0	0	0
LOC103097593	LOC103097593	1098.07738	1546.388778	1343.976492	1199.455845	1259.461898	1361.877375	1275.980001	1273.556663
LOC103097594	LOC103097594	0.441044	0.486591	0.508962	0.529126	0.331314	0.35809	0.446098	0.368252
LOC103097598	LOC103097598	0	0	0	0	0	0	0	0
LOC103097600	LOC103097600	0	0.034707	0.016755	0	0	0	0	0
LOC103097601	LOC103097601	0	0	0	0	0	0	0	0
LOC103097603	LOC103097603	0	0	0	0	0	0	0	0
LOC103097606	LOC103097606	0	0	0	0	0	0	0	0
LOC103097616	LOC103097616	0	0	0	0	0	0	0	0
LOC103097622	LOC103097622	0	0	0	0	0	0	0	0
LOC103097626	LOC103097626	0	0	0	0	0	0	0	0
LOC103097627	LOC103097627	0	0	0	0	0	0	0	0
LOC103097630	LOC103097630	0	0	0	0	0	0	0	0
LOC103097632	LOC103097632	0.39947	0.310671	0.342002	0.278611	0.34789	0.27512	0.230445	0
LOC103097641	LOC103097641	0	0	0	0	0	0	0	0
LOC103097642	LOC103097642	0	0	0	0	0	0	0	0
LOC103097644	LOC103097644	50.626193	55.170464	53.993611	53.636173	50.29148	51.08621	62.335187	53.635335
LOC103097646	LOC103097646	0	0	0	0	0	0	0	0
LOC103097651	LOC103097651	0.071634	0.103495	0	0	0.053328	0	0	0.061909
LOC103097653	LOC103097653	0	0	0	0	0	0	0	0
LOC103097658	LOC103097658	0	0	0	0	0	0	0	0
LOC103097663	LOC103097663	0	0	0	0	0	0	0	0
LOC103097666	LOC103097666	0	0	0	0	0	0	0	0
LOC103097669	LOC103097669	0	0	0	0	0	0	0	0
LOC103097673	LOC103097673	0	0	0	0	0	0	0	0.310016
LOC103097674	LOC103097674	0	0	0	0	0	0	0	0
LOC103097675	LOC103097675	0.018918	0	0.037652	0	0.054467	0.016053	0	0.078964
LOC103097679	LOC103097679	0	0	0	0	0	0	0	0
LOC103097683	LOC103097683	0	0	0	0	0	0	0	0
LOC103097694	LOC103097694	0	0	0	0	0	0	0	0
LOC103097697	LOC103097697	0	0	0	0	0	0.065613	0	0
LOC103097702	LOC103097702	37.045631	36.509548	37.27705	36.568239	36.096242	38.775351	38.305411	37.256079
LOC103097722	LOC103097722	0	0	0	0	0	0	0	0
LOC103097723	LOC103097723	0	0	0	0	0	0	0	0
LOC103097727	LOC103097727	0	0	0	0	0	0	0	0
LOC103097735	LOC103097735	0	0	0	0	0	0	0	0
LOC103097738	LOC103097738	0.161608	0	0	0.300903	0	1.102805	0	0.978545
LOC103097739	LOC103097739	0	0	0	0	0	0	0	0
LOC103097740	LOC103097740	0	0	0	0	0	0	0	0
LOC103097743	LOC103097743	0	0	0	0	0	0	0	0
LOC103097744	LOC103097744	0	0	0	0	0	0	0.133506	0
LOC103097748	LOC103097748	4.625543	5.163836	5.496374	4.723209	4.789637	5.358392	5.754174	5.645503
LOC103097755	LOC103097755	0	0	0	0	0	0	0	0
LOC103097761	LOC103097761	0	0	0	0	0	0	0	0
LOC103097764	LOC103097764	0	0	0	0	0	0	0	0
LOC103097773	LOC103097773	0.036341	0	0	0	0	0	0	0.030683
LOC103097776	LOC103097776	0	0	0	0	0	0	0	0
LOC103097781	LOC103097781	0.702613	0.445849	0.905117	1.006605	0.654672	0.772793	0.929795	0.867808
LOC103097786	LOC103097786	0	0	0	0	0	0	0	0
LOC103097793	LOC103097793	0	0	0	0	0	0	0	0
LOC103097795	LOC103097795	0	0	0	0	0.024308	0	0	0.0282
LOC103097796	LOC103097796	0.215341	0	0	0.264395	0	0.1573	0	0
LOC103097798	LOC103097798	0	0	0	0.018425	0	0	0	0
LOC103097799	LOC103097799	0.026419	0.074907	0.071618	0.042242	0.03886	0	0.048209	0.045098
LOC103097804	LOC103097804	0	0	0	0	0	0	0	0
LOC103097807	LOC103097807	40.016068	47.219687	43.898647	40.843122	41.855103	46.399156	41.791657	47.280407
LOC103097809	LOC103097809	0	0	0	0	0	0	0	0
LOC103097814	LOC103097814	0.037891	0	0.025438	0	0.027602	0	0	0
LOC103097816	LOC103097816	0.015599	0	0	0	0	0.026836	0.028109	0.026253
LOC103097817	LOC103097817	0	0	0	0	0	0	0	0
LOC103097821	LOC103097821	0	0	0	0	0	0	0	0
LOC103097826	LOC103097826	0	0	0	0	0	0	0	0
LOC103097829	LOC103097829	0	0	0	0	0	0	0	0
LOC103097833	LOC103097833	0.411598	0	0	0	0	0	0	0.194881
LOC103097834	LOC103097834	0	0	0	0	0	0	0	0
LOC103097837	LOC103097837	0.040533	0.022891	0.040034	0.031793	0.072385	0.062228	0.07202	0.050361
LOC103097839	LOC103097839	0	0	0	0	0	0	0	0
LOC103097840	LOC103097840	28.197752	28.468877	27.583822	27.441062	23.978924	25.531527	25.212276	24.399583
LOC103097841	LOC103097841	0	0	0	0	0	0	0	0.148163
LOC103097842	LOC103097842	0.042586	0.011659	0	0.040254	0.03674	0.057702	0.030446	0.014203
LOC103097845	LOC103097845	1.674997	0.882108	1.042106	1.723773	0.768142	0.765083	1.712078	0.510802
LOC103097846	LOC103097846	0	0	0	0	0	0	0	0
LOC103097848	LOC103097848	0.171994	0.485877	0.199356	0.078453	0.108168	0.388168	0.402653	0.334726
LOC103097851	LOC103097851	0	0	0	0	0	0	0	0
LOC103097860	LOC103097860	0	0	0	0	0	0	0	0
LOC103097863	LOC103097863	0	0	0	0	0	0	0	0
LOC103097864	LOC103097864	0	0	0	0	0	0	0	0
LOC103097866	LOC103097866	0	0	0	0	0	0	0	0
LOC103097872	LOC103097872	0	0	0	0	0	0	0	0
LOC103097875	LOC103097875	0	0	0	0	0	0	0	0
LOC103097876	LOC103097876	0	0	0	0	0	0	0	0
LOC103097879	LOC103097879	4.115449	4.893359	4.67991	4.149193	4.3259	4.88065	4.894509	4.854389
LOC103097880	LOC103097880	0	0	0	0	0	0	0	0
LOC103097887	LOC103097887	0.272837	0.237314	0.319786	0.189377	0.322199	0.176584	0.430907	0.143766
LOC103097891	LOC103097891	0	0	0	0	0	0	0	0
LOC103097893	LOC103097893	8.312914	9.07813	10.319713	8.478994	8.208132	10.414106	8.367897	8.385387
LOC103097894	LOC103097894	0	0	0	0	0	0	0	0
LOC103097896	LOC103097896	0	0	0	0	0	0	0	0
LOC103097897	LOC103097897	0.033147	0.017969	0.02619	0.057196	0.037882	0.005551	0.011779	0.027454
LOC103097900	LOC103097900	0	0	0	0	0	0	0	0
LOC103097905	LOC103097905	0	0	0	0	0	0	0	0
LOC103097912	LOC103097912	0	0.005292	0	0	0	0	0	0
LOC103097916	LOC103097916	0.013722	0.018972	0.018304	0	0	0	0	0
LOC103097918	LOC103097918	0	0	0	0	0.027166	0	0	0
LOC103097920	LOC103097920	0	0	0	0	0	0	0	0
LOC103097923	LOC103097923	0	0	0	0	0	0	0	0
LOC103097931	LOC103097931	0	0	0	0	0	0	0	0
LOC103097932	LOC103097932	0	0	0	0	0	0	0	0
LOC103097933	LOC103097933	0	0	0	0	0	0	0	0
LOC103097941	LOC103097941	0	0	0	0	0	0	0	0
LOC103097944	LOC103097944	0	0	0	0	0	0	0	0
LOC103097948	LOC103097948	0	0	0	0	0	0	0	0
LOC103097949	LOC103097949	0	0	0	0	0	0	0	0
LOC103097950	LOC103097950	0	0	0	0	0	0	0	0
LOC103097953	LOC103097953	1.425601	1.590363	2.286747	1.405177	1.99213	1.754095	1.200196	1.955554
LOC103097955	LOC103097955	0	0	0	0	0	0	0	0
LOC103097958	LOC103097958	0	0	0	0	0	0	0	0
LOC103097964	LOC103097964	0.091926	0	0	0	0	0.080391	0	0
LOC103097976	LOC103097976	0	0	0	0	0	0	0	0
LOC103097984	LOC103097984	0	0	0	0	0	0	0	0
LOC103097989	LOC103097989	21.51116	20.895223	21.514481	18.027008	18.023591	19.566248	25.453041	20.83918
LOC103097992	LOC103097992	0	0	0	0	0	0	0	0
LOC103097993	LOC103097993	0.100683	0.149546	0.140738	0.082127	0	0.093815	0.188954	0.354842
LOC103098000	LOC103098000	0.05784	0.092567	0.051176	0.091203	0.083283	0.180037	0.069007	0.016099
LOC103098002	LOC103098002	0	0	0	0	0	0	0	0
LOC103098003	LOC103098003	0	0	0	0	0	0	0	0
LOC103098005	LOC103098005	0	0	0	0	0	0	0	0
LOC103098006	LOC103098006	0	0	0	0	0	0	0	0
LOC103098017	LOC103098017	0	0	0	0	0	0	0	0
LOC103098019	LOC103098019	0.059951	0.020774	0	0	0	0	0	0
LOC103098020	LOC103098020	0	0	0	0	0	0	0	0
LOC103098026	LOC103098026	0	0	0	0	0	0	0	0
LOC103098027	LOC103098027	0.111118	0	0	0	0.040933	0	0.050772	0
LOC103098044	LOC103098044	0.065974	0.18343	0.066234	0.052311	0.047911	0.113724	0.178508	0.027791
LOC103098048	LOC103098048	0	0	0.006978	0	0	0.00889	0.009413	0
LOC103098049	LOC103098049	0	0	0	0	0	0	0	0
LOC103098052	LOC103098052	3.54606	4.501248	3.509896	3.944018	3.115695	4.346971	3.246119	3.796318
LOC103098055	LOC103098055	0	0	0	0	0	0	0	0
LOC103098056	LOC103098056	0.13445	0.114706	0.099475	0.122141	0.062131	0.099573	0.13016	0.151669
LOC103098058	LOC103098058	0	0	0	0	0	0	0.04336	0
LOC103098065	LOC103098065	0.003936	0.010682	0	0	0.005628	0	0	0.013051
LOC103098068	LOC103098068	0	0	0	0	0.147699	0	0	0
LOC103098072	LOC103098072	0	0	0	0	0	0	0	0
LOC103098075	LOC103098075	0	0	0	0	0	0	0	0
LOC103098076	LOC103098076	0	0	0	0	0	0	0	0
LOC103098080	LOC103098080	0.754618	0.51272	0.555833	0.439194	0.737112	0.317784	0.499397	0.466413
LOC103098088	LOC103098088	0	0	0	0	0	0	0	0
LOC103098089	LOC103098089	0	0.052686	0.100004	0	0.054271	0	0	0
LOC103098099	LOC103098099	0	0	0	0	0	0	0	0
LOC103098100	LOC103098100	0	0	0	0	0	0	0	0
LOC103098103	LOC103098103	0.690006	0	0.65871	0.747995	0.475222	0.612262	0.291238	0.272387
LOC103098106	LOC103098106	0	0	0	0	0	0	0	0
LOC103098110	LOC103098110	0	0	0	0	0	0	0	0
LOC103098117	LOC103098117	0.429804	0	0.49134	0.461784	0.106655	0.45162	0.132172	0.371456
LOC103098120	LOC103098120	0	0	0	0	0	0	0	0
LOC103098126	LOC103098126	0.654435	0.384309	0.483658	0.495451	0.721877	0.160089	0.731264	0.533461
LOC103098130	LOC103098130	0.034706	0	0.047542	0	0.154796	0	0	0
LOC103098133	LOC103098133	0.052729	0.018208	0	0.020847	0	0	0	0
LOC103098134	LOC103098134	0	0	0	0	0	0	0	0
LOC103098135	LOC103098135	0.045042	0	0	0	0	0	0	0
LOC103098136	LOC103098136	0.004195	0.005695	0.00553	0	0.029996	0.007038	0	0
LOC103098138	LOC103098138	0	0	0	0	0	0	0	0
LOC103098143	LOC103098143	0	0	0	0	0	0	0	0
LOC103098145	LOC103098145	0	0	0	0	0	0	0	0
LOC103098146	LOC103098146	1.70916	2.009402	1.779726	1.785621	1.794811	2.026974	1.631927	1.825798
LOC103098148	LOC103098148	0.014179	0.039244	0	0.044883	0.020533	0	0.051015	0.047637
LOC103098153	LOC103098153	0	0	0	0	0	0	0	0
LOC103098154	LOC103098154	0	0	0	0	0	0	0.22074	0.20776
LOC103098158	LOC103098158	0	0	0	0	0	0	0	0
LOC103098161	LOC103098161	0	0	0	0	0	0	0	0
LOC103098163	LOC103098163	0	0	0	0	0	0	0	0
LOC103098165	LOC103098165	0	0	0	0	0	0	0	0
LOC103098166	LOC103098166	5.400787	5.076153	4.631575	4.596315	5.383067	5.474761	5.581662	5.334896
LOC103098167	LOC103098167	0	0	0	0	0	0	0	0
LOC103098168	LOC103098168	0	0	0	0	0	0	0	0
LOC103098171	LOC103098171	0	0	0	0	0	0	0.3802	0
LOC103098191	LOC103098191	0	0	0	0	0	0	0	0
LOC103098192	LOC103098192	0.12644	0.171523	0.171654	0.138295	0.136925	0.173431	0.122606	0.133372
LOC103098202	LOC103098202	0.035014	0.048772	0.070393	0.027786	0	0.090738	0.031616	0.029537
LOC103098203	LOC103098203	0	0	0	0	0	0	0	0
LOC103098204	LOC103098204	0	0	0	0	0	0	0	0
LOC103098205	LOC103098205	0.002236	0	0.002941	0	0	0.003736	0	0
LOC103098209	LOC103098209	0.007125	0	0	0.044846	0.010227	0.060153	0	0.047441
LOC103098212	LOC103098212	0	0	0	0	0	0	0	0
LOC103098218	LOC103098218	0	0	0	0	0	0	0	0
LOC103098219	LOC103098219	0	0	0	0	0	0	0	0
LOC103098224	LOC103098224	0	0	0.743987	0	0	0	0	0
LOC103098226	LOC103098226	0.438968	0.294128	0.367525	0.317183	0.61626	0.557196	0.517967	0.630726
LOC103098231	LOC103098231	0.003244	0	0	0	0	0.010864	0	0.016121
LOC103098234	LOC103098234	0	0	0	0	0	0	0	0
LOC103098235	LOC103098235	0.009284	0	0	0	0.040088	0	0	0
LOC103098238	LOC103098238	0	0	0	0	0	0	0	0
LOC103098242	LOC103098242	0	0	0	0	0	0	0	0
LOC103098248	LOC103098248	0	0	0	0	0	0	0	0
LOC103098253	LOC103098253	0	0	0	0	0	0	0	0
LOC103098254	LOC103098254	0	0.00351	0	0	0	0	0	0
LOC103098256	LOC103098256	0	0	0	0	0	0	0	0
LOC103098261	LOC103098261	0.284512	0.154067	0.097542	0.171909	0.052933	0.192071	0.327997	0.245805
LOC103098263	LOC103098263	0	0	0	0	0	0	0	0
LOC103098266	LOC103098266	0	0	0	0	0	0	0	0.035316
LOC103098268	LOC103098268	0	0	0	0	0	0	0	0
LOC103098272	LOC103098272	0.783169	1.358061	0	1.40093	0.889392	1.434245	1.090889	1.022428
LOC103098277	LOC103098277	0	0	0	0	0	0	0	0
LOC103098279	LOC103098279	0	0	0	0	0	0	0	0
LOC103098280	LOC103098280	0	0	0	0	0	0	0	0
LOC103098283	LOC103098283	0	0	0	0	0	0	0	0
LOC103098293	LOC103098293	0	0	0	0	0	0	0	0
LOC103098296	LOC103098296	0	0	0	0	0	0	0	0
LOC103098300	LOC103098300	0.04119	0	0	0	0.061758	0	0	0
LOC103098306	LOC103098306	0	0	0	0	0	0	0	0
LOC103098315	LOC103098315	0	0	0	0	0	0	0.048825	0
LOC103098316	LOC103098316	0	0	0	0	0	0	0	0
LOC103098320	LOC103098320	7.131129	7.696212	7.718882	7.710139	7.234883	6.597352	7.022238	7.237747
LOC103098327	LOC103098327	3.732902	1.835332	1.001241	2.281907	1.083264	0.455936	2.211998	5.675986
LOC103098328	LOC103098328	0	0	0	0	0	0	0	0
LOC103098331	LOC103098331	0	0	0	0	0	0	0	0
LOC103098334	LOC103098334	0.019133	0.045567	0.025391	0.017432	0.013774	0.075225	0.118763	0.047925
LOC103098335	LOC103098335	0	0	0	0	0	0	0	0
LOC103098338	LOC103098338	0	0	0	0	0.11539	0	0	0
LOC103098339	LOC103098339	0	0	0	0	0	0	0	0
LOC103098341	LOC103098341	0.065729	0.078678	0.02177	0.116462	0.118092	0.111249	0.044039	0.082175
LOC103098348	LOC103098348	0	0	0	0	0	0	0	0
LOC103098351	LOC103098351	0	0	0.005885	0.007007	0.006384	0	0	0
LOC103098357	LOC103098357	0.024216	0	0	0	0	0.042473	0	0
LOC103098360	LOC103098360	0	0	0	0	0	0	0	0
LOC103098361	LOC103098361	0	0	0	0	0	0	0	0
LOC103098365	LOC103098365	0	0.017678	0	0.020249	0	0	0	0
LOC103098366	LOC103098366	0.033238	0.045721	0	0.034982	0.031143	0.15096	0.03972	0.037074
LOC103098375	LOC103098375	0	0	0	0	0	0	0	0
LOC103098381	LOC103098381	0.063302	0.181378	0.129564	0	0.093742	0.056465	0	0
LOC103098384	LOC103098384	0	0	0	0	0	0	0	0
LOC103098385	LOC103098385	0	0	0	0	0	0	0	0.038629
LOC103098388	LOC103098388	0.004203	0	0	0.006598	0	0	0	0
LOC103098391	LOC103098391	7.353723	8.144511	7.697924	8.669599	7.348118	7.110066	8.671434	7.653631
LOC103098392	LOC103098392	5.289647	4.689691	5.755798	5.359213	5.780487	4.941165	4.681662	5.248659
LOC103098394	LOC103098394	0	0	0	0	0	0	0	0
LOC103098396	LOC103098396	0.990509	1.414383	1.961798	1.684825	1.153237	1.440351	1.760112	1.54446
LOC103098397	LOC103098397	0	0	0	0	0	0	0	0
LOC103098407	LOC103098407	0	0	0	0	0	0	0	0
LOC103098413	LOC103098413	0.267065	0	0.940482	0	0.506457	0	0	0.561766
LOC103098426	LOC103098426	0	0	0	0	0	0	0	0
LOC103098427	LOC103098427	0	0	0	0	0	0	0	0
LOC103098431	LOC103098431	0	0	0	0	0	0	0	0
LOC103098434	LOC103098434	0.094458	0.090186	0	0.050559	0.093234	0	0.057798	0.05411
LOC103098439	LOC103098439	0	0	0	0	0	0	0	0
LOC103098443	LOC103098443	0	0	0	0	0	0	0	0
LOC103098455	LOC103098455	0.005593	0.007613	0	0	0.008013	0	0.009963	0.009292
LOC103098462	LOC103098462	0.163731	0	0.024464	0.08667	0.05296	0.031557	0.131845	0.061594
LOC103098465	LOC103098465	0	0	0	0	0	0	0	0
LOC103098466	LOC103098466	0.003569	0	0	0.002796	0.005328	0.006248	0.006626	0.002888
LOC103098468	LOC103098468	0	0	0	0	0	0	0	0
LOC103098469	LOC103098469	0.811882	0	0	0	0	0	0	0.839707
LOC103098470	LOC103098470	0.031802	0	0.028172	0	0	0	0.018992	0
LOC103098471	LOC103098471	0	0	0	0	0	0	0	0
LOC103098472	LOC103098472	0.100503	0.055959	0.077703	0.065216	0.067346	0.054429	0.052527	0.064447
LOC103098479	LOC103098479	0	0	0	0	0	0	0	0
LOC103098481	LOC103098481	0	0	0	0	0	0	0	0
LOC103098482	LOC103098482	0.675607	0.328977	0.791704	0.910966	0.638141	0.524526	0.883942	0.484054
LOC103098483	LOC103098483	0	0	0	0	0	0	0	0
LOC103098484	LOC103098484	0	0	0	0	0	0	0	0
LOC103098485	LOC103098485	0	0	0	0	0	0	0	0
LOC103098486	LOC103098486	0	0	0	0	0	0	0	0
LOC103098488	LOC103098488	0	0	0	0	0	0	0	0
LOC103098496	LOC103098496	0.002528	0	0	0.007925	0.003607	0.004225	0.004487	0.004183
LOC103098499	LOC103098499	0.660093	0.66444	0.673058	0.624007	0.707121	0.541618	0.745464	0.686312
LOC103098501	LOC103098501	0	0	0	0	0	0	0	0
LOC103098508	LOC103098508	0	0	0	0	0.013379	0	0	0
LOC103098510	LOC103098510	0.01999	0	0.007884	0	0.008553	0.003338	0	0.009917
LOC103098524	LOC103098524	3.023307	3.793416	3.832527	3.615373	3.398935	4.033074	4.02804	3.271202
LOC103098526	LOC103098526	0	0	0	0	0	0	0	0
LOC103098529	LOC103098529	0	0	0	0	0	0	0	0
LOC103098531	LOC103098531	0	0	0	0	0	0	0	0
LOC103098538	LOC103098538	0.055416	0.091476	0.058943	0.104982	0.06395	0.113262	0	0.111262
LOC103098540	LOC103098540	0	0	0	0	0	0	0	0
LOC103098543	LOC103098543	0	0	0	0	0	0	0.150601	0
LOC103098546	LOC103098546	0.209055	0.079652	0.02552	0.030201	0.083074	0	0.068763	0.096383
LOC103098548	LOC103098548	0	0	0	0	0	0	0	0.779522
LOC103098551	LOC103098551	0	0	0	0	0	0	0	0
LOC103098553	LOC103098553	0	0.114572	0	0.06363	0	0	0	0
LOC103098556	LOC103098556	0.060246	0.09146	0	0	0	0	0	0
LOC103098566	LOC103098566	0	0	0	0	0	0	0	0
LOC103098571	LOC103098571	0.212672	0.197574	0.237598	0.056266	0.232027	0.245067	0.064028	0.119639
LOC103098576	LOC103098576	19.459714	19.407199	16.172315	18.134077	18.614494	15.043882	17.054869	14.950666
LOC103098577	LOC103098577	0	0	0	0	0	0	0	0
LOC103098583	LOC103098583	0	0	0.127051	0	0	0	0	0
LOC103098585	LOC103098585	0.036796	0.025068	0.008104	0.028926	0.043958	0.04133	0.032792	0.091758
LOC103098586	LOC103098586	0	0.016297	0	0	0	0	0	0
LOC103098587	LOC103098587	0.30579	0.221832	0.252779	0.322762	0.33756	0.349899	0.20966	0.244736
LOC103098590	LOC103098590	0	0	0	0	0	0	0	0
LOC103098593	LOC103098593	0	0	0	0	0	0	0	0
LOC103098599	LOC103098599	0	0	0	0	0	0	0	0
LOC103098603	LOC103098603	0.055434	0.042137	0.054334	0.016135	0.073687	0.029868	0.036631	0.017093
LOC103098604	LOC103098604	0	0	0	0	0	0	0	0
LOC103098606	LOC103098606	0	0	0	0	0	0	0	0
LOC103098608	LOC103098608	0	0	0	0	0	0	0	0
LOC103098610	LOC103098610	0	0	0	0	0	0	0	0
LOC103098613	LOC103098613	12.102365	12.150625	12.285432	12.469406	12.272774	11.813839	11.911478	12.955798
LOC103098617	LOC103098617	0	0	0	0	0	0	0	0
LOC103098619	LOC103098619	0.069528	0	0.09983	0	0	0	0	0
LOC103098631	LOC103098631	0	0	0	0	0	0	0	0
LOC103098633	LOC103098633	0	0	0	0	0	0	0	0
LOC103098634	LOC103098634	7.683109	7.765526	8.347626	6.564783	6.907748	9.099861	8.856631	8.695907
LOC103098638	LOC103098638	0	0	0	0	0	0	0	0
LOC103098641	LOC103098641	0	0	0	0	0	0	0	0
LOC103098643	LOC103098643	0.313416	0.451924	0.377429	0.481603	0.330392	0.358604	0.453514	0.341125
LOC103098645	LOC103098645	0	0	0.297181	0	0	0	0	0
LOC103098647	LOC103098647	0	0	0	0	0	0	0	0
LOC103098650	LOC103098650	0	0	0	0	0	0	0	0
LOC103098654	LOC103098654	0	0	0	0	0	0	0	0
LOC103098659	LOC103098659	0	0	0	0	0	0	0	0
LOC103098660	LOC103098660	0	0.181846	0.114617	0	0.12441	0	0.23111	0.072231
LOC103098663	LOC103098663	0	0	0	0	0	0	0	0.276859
LOC103098667	LOC103098667	0	0	0	0	0	0	0	0
LOC103098669	LOC103098669	0.052028	0.08311	0.045978	0.013662	0.01247	0.044074	0	0.014464
LOC103098670	LOC103098670	0	0	0	0	0	0	0	0
LOC103098676	LOC103098676	0	0	0	0	0	0	0	0
LOC103098678	LOC103098678	0.0376	0.109044	0.103398	0	0.224452	0.068012	0.069523	0.065147
LOC103098681	LOC103098681	0	0	0	0	0	0	0	0
LOC103098683	LOC103098683	0	0	0	0	0	0	0	0
LOC103098691	LOC103098691	0.242885	0.27681	0.172173	0.099948	0.093396	0	0.115347	0.108501
LOC103098694	LOC103098694	0.013269	0	0	0	0	0	0	0
LOC103098701	LOC103098701	0	0	0	0	0	0	0	0
LOC103098704	LOC103098704	0	0	0	0	0	0	0	0
LOC103098706	LOC103098706	0	0	0	0	0	0	0.904555	0
LOC103098708	LOC103098708	0	0	0	0	0	0	0	0
LOC103098714	LOC103098714	3.316068	3.458184	3.718996	4.408229	3.50598	3.267178	4.053565	4.391279
LOC103098715	LOC103098715	6.326486	6.971842	7.420346	5.997623	7.267782	11.581983	8.156511	8.991726
LOC103098716	LOC103098716	0	0	0	0	0	0	0	0
LOC103098717	LOC103098717	0	0	0	0	0	0	0	0
LOC103098718	LOC103098718	2.147554	2.272934	1.907111	1.837207	2.100052	2.105506	1.839122	2.111542
LOC103098723	LOC103098723	0	0	0	0	0	0	0	0
LOC103098735	LOC103098735	0	0	0	0	0	0	0	0
LOC103098737	LOC103098737	0	0.004001	0	0	0	0	0	0
LOC103098741	LOC103098741	0.369986	0.342173	0.556412	0.268674	0.42484	0.556709	0.36105	0.259388
