gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
LOC100015179	LOC100015179	0	0	0	0	0	0	0	0
LOC100015187	LOC100015187	0	0	0	0	0	0	0	0
LOC100015190	LOC100015190	0	0	0	0	0	0	0	0
LOC100015201	LOC100015201	295	244	240	245	225	188	154	192
LOC100015202	LOC100015202	0	0	0	0	0	0	0	0
LOC100015203	LOC100015203	12519	10452	10182	8366	8989	7884	6786	7516
LOC100015212	LOC100015212	29.034	32	20.007	7	13	14	10	13
LOC100015217	LOC100015217	1	0	0	0	0	0	0	0
LOC100015233	LOC100015233	1837	1088	1391.98	1120	1224	996	1001	998
LOC100015236	LOC100015236	1974	1281	1422	1098	1299	1031	1072	1141
LOC100015240	LOC100015240	1847.165	1587.105	1750.3	1510.614	1454.264	1376.808	1178.67	1325.286
LOC100015251	LOC100015251	4	0	0	0	2	2	0	0
LOC100015252	LOC100015252	0	0	0	0	0	1	0	0
LOC100015273	LOC100015273	0	0	0	0	0	0	1	0
LOC100015276	LOC100015276	466.264	513.32	348.101	269.428	408.181	332.234	342.809	413.795
LOC100015283	LOC100015283	0	0	0	0	0	0	0	0
LOC100015294	LOC100015294	0	0	0	0	0	0	0	0
LOC100015304	LOC100015304	4.197	1.011	0	3	4	2.031	1.011	0
LOC100015316	LOC100015316	0	0	2.02	0	0	0	0	0
LOC100015331	LOC100015331	316.154	277.097	242	191	262.101	219.278	212.096	210
LOC100015335	LOC100015335	0	0	0	0	0	0	0	0
LOC100015338	LOC100015338	2924	2140	2151	1730	1998	1837	1569	1667
LOC100015361	LOC100015361	27.063	20.03	31.024	12.009	19.013	18.007	16.02	25.019
LOC100015365	LOC100015365	0	0	1	0	1	0	0	0
LOC100015376	LOC100015376	2914.084	1626	2046	1780	1718	1265	1396	1476
LOC100015396	LOC100015396	0	0	0	0	0	0	0	0
LOC100015398	LOC100015398	0	0	0	0	0	0	0	1
LOC100015414	LOC100015414	9514	7019.001	7490	5981.001	6645	5407	5452	5638
LOC100015424	LOC100015424	0	0	0	0	0	0	0	0
LOC100015438	LOC100015438	0	0	0	0	0	0	0	0
LOC100015440	LOC100015440	1733	1291	1356	1146	1260	1131	965	1036
LOC100015441	LOC100015441	28.861	11	12	18	5	10	2	5
LOC100015449	LOC100015449	8.313	1.011	6.153	5.05	1.018	1.01	0	4.046
LOC100015455	LOC100015455	0	0	0	0	0	0	0	0
LOC100015496	LOC100015496	1	0	0	0	0	0	0	0
LOC100015520	LOC100015520	0	0	0	0	1	0	0	0
LOC100015530	LOC100015530	0	0	0	0	0	0	0	0
LOC100015534	LOC100015534	0	0	0	0	0	0	0	0
LOC100015541	LOC100015541	0	0	1	0	0	0	0	0
LOC100015543	LOC100015543	350	237	310	247	237	219	211	219
LOC100015564	LOC100015564	0	0	0	0	0	0	0	0
LOC100015577	LOC100015577	19	7	13	2	10	9	13	8
LOC100015611	LOC100015611	213	184	226	171	188	168	147	130.001
LOC100015612	LOC100015612	10	17	6	8	8	7	8	7
LOC100015635	LOC100015635	2	1	0	0	1	0	0	0
LOC100015645	LOC100015645	67	57	59	45	48	31	36	43
LOC100015685	LOC100015685	967	824	768	592	665	674	565	682.091
LOC100015721	LOC100015721	0	0	0	0	1	0	2	1
LOC100015722	LOC100015722	0	0	1	0	1	0	0	0
LOC100015725	LOC100015725	270	229	212	207	175	182	185	154
LOC100015746	LOC100015746	0	2	0	2	0	0	0	0
LOC100015759	LOC100015759	290	198	181	150	174	155	161	181
LOC100015767	LOC100015767	0	0	0	0	0	0	0	0
LOC100015773	LOC100015773	755	605	627	473	536	426	438	461
LOC100015779	LOC100015779	11	3	5	12	8	9	6	3
LOC100015788	LOC100015788	1318	745	870	883	798	561	625	665
LOC100015800	LOC100015800	10	6	10	9	9	5	5	8
LOC100015806	LOC100015806	0	0	0	0	0	0	2	2
LOC100015813	LOC100015813	2014.556	1443	1685	1249	1329	1275	1178	1259
LOC100015820	LOC100015820	0	0	0	0	0	0	0	0
LOC100015822	LOC100015822	2	0	0	0	0	0	1	0
LOC100015824	LOC100015824	0	0	0	0	0	0	0	0
LOC100015828	LOC100015828	0	0	0	0	0	0	0	0
LOC100015831	LOC100015831	0	0	0	0	0	0	0	0
LOC100015840	LOC100015840	0	0	0	0	0	0	0	0
LOC100015852	LOC100015852	1342	864	965	699.999	901	802	752	776
LOC100015858	LOC100015858	0	0	0	0	0	0	0	0
LOC100015860	LOC100015860	0	0	0	0	0	0	0	0
LOC100015861	LOC100015861	8	15	19	14	8	8	7	6
LOC100015867	LOC100015867	0	0	0	0	0	0	0	0
LOC100015874	LOC100015874	2	6	0	2	7	3	3	0
LOC100015886	LOC100015886	0	0	0	0	0	0	0	0
LOC100015889	LOC100015889	0	0	2	1	0	0	2	1
LOC100015891	LOC100015891	235	166	180	139	128	143	160	151
LOC100015895	LOC100015895	0	0	0	0	0	0	0	0
LOC100015906	LOC100015906	3	0	2	0	0	0	3	0
LOC100015907	LOC100015907	3359.489	2476.834	2466.627	2116.308	2219.208	1926.897	1822.078	1907.291
LOC100015908	LOC100015908	8422	6031	6741	5450	5464	5339	4924	4980
LOC100015912	LOC100015912	0	0	0	1	0	0	0	0
LOC100015925	LOC100015925	257	233	219	180	209	183	163	164
LOC100015937	LOC100015937	0	0	0	0	0	0	0	0
LOC100015945	LOC100015945	4	2	0	0	0	0	2	0
LOC100015953	LOC100015953	0	1	0	0	1	0	0	0
LOC100015966	LOC100015966	0	0	0	0	0	0	0	0
LOC100015976	LOC100015976	35	44	52	40	41	30	13	31
LOC100015983	LOC100015983	253.229	181.388	187.111	160.588	184.838	171.514	127.05	147.654
LOC100015984	LOC100015984	3224	2427	2527	2009	2124	2056	1580	1936
LOC100015999	LOC100015999	0	0	0	0	0	0	0	0
LOC100016012	LOC100016012	603.51	425.166	446.372	362.692	391.791	310.103	257.922	331.709
LOC100016030	LOC100016030	376	291.273	313	228	239	237	177	272
LOC100016032	LOC100016032	1763	1148	1172	1008	1095	978	821	931
LOC100016034	LOC100016034	0	0	0	0	0	0	0	0
LOC100016035	LOC100016035	2647	1738	1732	1490	1766	1393	1459	1507
LOC100016041	LOC100016041	0	0	0	0	0	0	0	0
LOC100016046	LOC100016046	2	1	5	1	1	5	2	0
LOC100016060	LOC100016060	0	0	1	0	0	0	0	0
LOC100016068	LOC100016068	0	0	0	0	0	0	0	0
LOC100016079	LOC100016079	0	0	0	0	0	0	0	0
LOC100016081	LOC100016081	0	0	0	0	0	0	0	0
LOC100016082	LOC100016082	1269.001	923	905.001	762.999	889	752.001	634	770
LOC100016125	LOC100016125	273.857	207	236	168	156	186	175.201	183
LOC100016133	LOC100016133	21.43	16.372	12.269	14.165	19.073	6.14	13.124	14.193
LOC100016172	LOC100016172	0	0	0	0	0	0	0	0
LOC100016180	LOC100016180	1863	1518	1506	1209	1342	1199	1066	1242
LOC100016193	LOC100016193	0	0	0	0	0	0	0	0
LOC100016216	LOC100016216	11491	8432	8016.452	6616	7568	6602	5667	6706
LOC100016223	LOC100016223	1161.97	645.102	632.06	152.904	200.016	141.007	603.117	149.848
LOC100016235	LOC100016235	0	0	0	0	0	0	0	0
LOC100016236	LOC100016236	0	0	0	0	0	0	0	0
LOC100016262	LOC100016262	0	0	0	0	0	0	0	0
LOC100016269	LOC100016269	398.018	226	262	233	225.007	139	202.013	223
LOC100016274	LOC100016274	0	0	0	0	0	0	0	0
LOC100016275	LOC100016275	1	0	0	0	0	0	0	0
LOC100016285	LOC100016285	0	0	0	0	0	0	0	0
LOC100016286	LOC100016286	2	0	0	0	0	0	0	0
LOC100016296	LOC100016296	25	37	26	19	34	25	27	43
LOC100016303	LOC100016303	0	0	0	0	0	0	0	5
LOC100016305	LOC100016305	7	6	2	6	3	11	1	5
LOC100016330	LOC100016330	1	2	3	0	1	0	0	2
LOC100016346	LOC100016346	577.183	461	490	356	460	346	348	391
LOC100016349	LOC100016349	0	0	0	0	0	0	0	0
LOC100016350	LOC100016350	29.07	16.016	7.003	16.098	11.999	10.01	11.005	13.174
LOC100016358	LOC100016358	0	0	0	0	0	0	0	0
LOC100016367	LOC100016367	0	0	0	0	0	0	0	0
LOC100016373	LOC100016373	178	132	132	105	132	105	69	103
LOC100016386	LOC100016386	0	0	0	0	0	0	0	0
LOC100016390	LOC100016390	1890	1469	1560.093	1261	1323	1291	1103	1349
LOC100016394	LOC100016394	2	4	5	2	0	3	0	1
LOC100016395	LOC100016395	0	0	0	1	0	0	0	0
LOC100016409	LOC100016409	960.635	716	747	563.999	658	610	591	712.999
LOC100016419	LOC100016419	1045	670	796	642	691	595	600	683
LOC100016420	LOC100016420	0	0	0	0	0	0	0	0
LOC100016431	LOC100016431	0	0	1	0	1	0	0	0
LOC100016457	LOC100016457	1	1	0	0	1	0	1	0
LOC100016458	LOC100016458	304	167	222	178	197	174	154	162
LOC100016460	LOC100016460	314	185	168	204	220	132	141	167
LOC100016464	LOC100016464	226	133	145	123	120	122	126	122
LOC100016469	LOC100016469	62	44	42	32	26	25	28	46
LOC100016476	LOC100016476	1183.483	942.526	1010.575	830.169	892	726.02	720.004	821
LOC100016487	LOC100016487	7.009	4.001	3.001	3.001	4.001	5.002	0	2
LOC100016501	LOC100016501	5	3	6	5	6	7	5	5
LOC100016506	LOC100016506	0	0	0	0	0	0	0	0
LOC100016508	LOC100016508	2522	1325	1569	1354	1468	981	1244	1264
LOC100016509	LOC100016509	0	0	0	0	0	0	0	0
LOC100016548	LOC100016548	0	0	0	0	0	0	0	0
LOC100016550	LOC100016550	68	53	81	52	50	42	48	51
LOC100016553	LOC100016553	0	0	0	0	0	0	0	0
LOC100016558	LOC100016558	1395.791	1042.221	1207.107	862.335	968	819	909	840
LOC100016561	LOC100016561	0	1	0	0	1	1	2	0
LOC100016579	LOC100016579	0	0	0	0	0	0	0	0
LOC100016588	LOC100016588	0	0	0	0	0	0	0	0
LOC100016593	LOC100016593	5.037	5.015	3.006	3.008	6.015	3.011	4.011	2.007
LOC100016598	LOC100016598	3	0	0	1.118	0	4	0	0
LOC100016601	LOC100016601	70.396	13.016	13.494	13.473	19.078	18.707	11.705	25.601
LOC100016606	LOC100016606	746	623	718	593	679.001	590.001	600	570
LOC100016614	LOC100016614	13	6	15	10	9	7	3	4
LOC100016624	LOC100016624	158.183	95.251	97.273	60.237	77.938	59	74	88
LOC100016634	LOC100016634	2582.325	1953	1939	1712	1985	1592	1590	1695
LOC100016638	LOC100016638	0	0	0	0	0	0	0	0
LOC100016643	LOC100016643	6564	3638	4300	3995	3860	2772	3045	3153
LOC100016645	LOC100016645	0	0	0	0	0	0	0	2
LOC100016646	LOC100016646	3.584	1.05	2.173	3.324	2.298	2.402	1.099	2.273
LOC100016648	LOC100016648	16	8	11	3	10	5	8	7
LOC100016661	LOC100016661	0	1	0	0	0	0	0	0
LOC100016665	LOC100016665	0	0	0	0	0	0	0	0
LOC100016683	LOC100016683	0	0	0	0	0	0	0	0
LOC100016685	LOC100016685	5	0	3	1	2	8	4	4
LOC100016691	LOC100016691	0	0	0	0	0	0	0	0
LOC100016697	LOC100016697	41	33	38	21	44	23	28	39
LOC100016698	LOC100016698	453.902	334	276	244	314	257	260	296
LOC100016722	LOC100016722	0	0	0	0	0	0	0	0
LOC100016733	LOC100016733	0	0.999	0	0	0.999	0.999	0	0
LOC100016754	LOC100016754	1	0	0	0	3	0	0	2
LOC100016764	LOC100016764	9	17	6	6	5.004	4	1	8
LOC100016775	LOC100016775	136.716	157.356	123.214	70.056	140.261	109.182	77.141	81.199
LOC100016779	LOC100016779	157	100	124	94	96	90	78	84
LOC100016791	LOC100016791	0	0	0	0	0	0	0	0
LOC100016794	LOC100016794	0	0	0	0	0	0	0	0
LOC100016800	LOC100016800	7	5	3	2	4	4	9	3
LOC100016814	LOC100016814	86	39	46	39	70	37	24	45
LOC100016831	LOC100016831	0	0	0	0	0	0	0	0
LOC100016833	LOC100016833	0	0	0	1	1	0	0	0
LOC100016836	LOC100016836	381	280	284	289	275	267	239	274
LOC100016853	LOC100016853	8	6	6	12	6	3	8	2
LOC100016857	LOC100016857	0	0	0	2	0	0	0	0
LOC100016866	LOC100016866	0	0	0	0	0	0	0	0
LOC100016870	LOC100016870	0	0	0	0	1	0	0	0
LOC100016871	LOC100016871	0	0	1	0	0	0	0	0
LOC100016888	LOC100016888	4	3	2	1	0	2	2	3
LOC100016896	LOC100016896	0	0	0	0	0	0	0	0
LOC100016903	LOC100016903	0	0	0	0	0	0	0	0
LOC100016934	LOC100016934	6	1	3	2	0	0	0	1
LOC100016943	LOC100016943	0	0	0	0	0	0	0	0
LOC100016966	LOC100016966	1	0	0	0	0	0	0	0
LOC100016975	LOC100016975	0	0	0	0	0	0	0	0
LOC100016977	LOC100016977	0	0	0	0	0	0	0	0
LOC100016979	LOC100016979	3768	2369	2645	2393	2777	2140	2258	2256
LOC100016982	LOC100016982	0	0	0	0	0	0	0	0
LOC100016983	LOC100016983	2023	1393	1414	1128	1183	1175	914	1158
LOC100016985	LOC100016985	1	1	1	0	1	0	1	0
LOC100016987	LOC100016987	2	0	0	1	0	0	0	0
LOC100016989	LOC100016989	0	0	0	0	0	0	0	0
LOC100017000	LOC100017000	0	0	0	0	0	0	0	0
LOC100017002	LOC100017002	0	0	0	0	0	0	0	0
LOC100017013	LOC100017013	0	0	2	0	1	5	0	0
LOC100017021	LOC100017021	0	0	0	0	0	0	0	0
LOC100017041	LOC100017041	4152	2854	2926	2459	2623	2204	1920	2333
LOC100017044	LOC100017044	0	0	0	0	0	0	0	0
LOC100017048	LOC100017048	1	0	0	0	0	0	0	0
LOC100017050	LOC100017050	2	0	1	0	0	0	0	0
LOC100017060	LOC100017060	0	4	2	1	1	2	2	2
LOC100017065	LOC100017065	0	0	0	0	0	0	0	0
LOC100017083	LOC100017083	1	0	0	0	0	2	0	0
LOC100017088	LOC100017088	0	0	0	0	0	0	0	0
LOC100017089	LOC100017089	0	0	0	0	0	0	0	0
LOC100017091	LOC100017091	3	2	0	0	0	1	2	0
LOC100017100	LOC100017100	1	0	0	1	0	0	0	1
LOC100017113	LOC100017113	0	0	0	0	0	0	0	0
LOC100017127	LOC100017127	80.499	37.066	36.074	36.071	42.086	27.065	27.039	33.094
LOC100017128	LOC100017128	7	6	0	0	4	0	1	5
LOC100017133	LOC100017133	0	0	0	0	0	0	0	0
LOC100017135	LOC100017135	0	0	0	0	0	0	0	0
LOC100017141	LOC100017141	55	56	61	36	64	49	44	60
LOC100017147	LOC100017147	0	3	0	0	0	0	1	1
LOC100017154	LOC100017154	2	2	0	2	2	0	2	0
LOC100017156	LOC100017156	213.147	174.927	172.717	126.03	145.584	124.022	109.016	137.069
LOC100017160	LOC100017160	131	108	126	129	93	91	87	98
LOC100017162	LOC100017162	0	0	0	0	0	0	0	0
LOC100017167	LOC100017167	3	3	4	2	3	5	1	5
LOC100017179	LOC100017179	1818	1469	1561	1283	1297	1235	1206	1190
LOC100017183	LOC100017183	1077	822	942	796	741	686	686	725
LOC100017190	LOC100017190	13	14	12	5	10	12	5	2
LOC100017206	LOC100017206	847	744	767	580	667	594	511	554
LOC100017222	LOC100017222	280	238	204	162	211	185.999	173	157
LOC100017223	LOC100017223	0	0	0	1	0	0	0	1
LOC100017226	LOC100017226	0	0	0	0	0	0	0	0
LOC100017227	LOC100017227	0	2	0	1	0	0	0	0
LOC100017233	LOC100017233	0	0	0	0	0	0	0	0
LOC100017234	LOC100017234	40	23	40	32	27	30	26	29
LOC100017236	LOC100017236	212	198	207	158	171	135	172	147
LOC100017239	LOC100017239	60.804	44	49	43	51.739	23	23.195	33.768
LOC100017251	LOC100017251	0	3	0	0	0	3	0	3
LOC100017253	LOC100017253	39.353	22.069	26.101	18.024	25.077	17.063	11.033	14.039
LOC100017257	LOC100017257	1	0	1	0	2	0	1	1
LOC100017267	LOC100017267	1390	1091	1091	893	994	817	776	884
LOC100017270	LOC100017270	0	0	0	0	0	0	0	0
LOC100017278	LOC100017278	8	4	6	4	5	3	1	2
LOC100017283	LOC100017283	0	0	0	0	0	0	0	0
LOC100017285	LOC100017285	0	0	0	0	0	0	1	0
LOC100017286	LOC100017286	0	0	0	0	0	0	0	0
LOC100017292	LOC100017292	3	3	2	1	2	3	0	2
LOC100017304	LOC100017304	331	308	306.049	236	251	257	210	250
LOC100017308	LOC100017308	0	0	0	0	0	0	0	0
LOC100017312	LOC100017312	0	0	0	0	0	0	0	0
LOC100017324	LOC100017324	171.798	164.242	145.364	119.206	149.248	123.089	113.129	150.117
LOC100017328	LOC100017328	0	0	0	0	0	0	0	0
LOC100017335	LOC100017335	12.022	7.004	4.003	2.001	8.005	5.003	2.001	10.003
LOC100017340	LOC100017340	0	0	0	0	0	0	0	0
LOC100017346	LOC100017346	0	0	0	0	0	0	0	0
LOC100017350	LOC100017350	530	366	372	316	330	340	289	254
LOC100017356	LOC100017356	1514	979	1095	1000	1090	896	864	884
LOC100017359	LOC100017359	258	175	206	128	154	130	111	150
LOC100017364	LOC100017364	0	0	0	0	0	0	0	0
LOC100017366	LOC100017366	0	1	0	0	0	1	0	0
LOC100017379	LOC100017379	0	0	0	0	0	0	0	0
LOC100017393	LOC100017393	0	0	0	0	2	0	0	0
LOC100017394	LOC100017394	0	0	0	0	0	0	0	0
LOC100017396	LOC100017396	0	0	0	0	0	0	0	0
LOC100017398	LOC100017398	82	56	70	38	49	35	41	44
LOC100017413	LOC100017413	4	1	3	1	4	11	3	3
LOC100017422	LOC100017422	0	0	0	1	0	1	0	0
LOC100017428	LOC100017428	324.542	258.968	258.147	266.197	247.134	182	257.192	220.998
LOC100017436	LOC100017436	0	0	0	0	0	0	0	0
LOC100017446	LOC100017446	1	0	0	0	0	2	0	0
LOC100017450	LOC100017450	668.001	475.001	593.001	454.001	638.999	559.999	429.999	537
LOC100017458	LOC100017458	0	0	0	0	0	0	0	0
LOC100017469	LOC100017469	0	4	2	1	3	0	2	1
LOC100017476	LOC100017476	17789	10710	11273	10271	10590	8026	8672	8459
LOC100017477	LOC100017477	0	0	0	0	0	0	0	0
LOC100017499	LOC100017499	11.085	7.031	6.022	2.002	4.012	2.001	4.005	5.009
LOC100017512	LOC100017512	0	0	0	0	0	0	0	0
LOC100017518	LOC100017518	0	0	0	0	0	0	0	0
LOC100017520	LOC100017520	4	2	1	1	0	1	0	1
LOC100017529	LOC100017529	2612	2030	2018	1748	1737	1691	1557	1675.229
LOC100017532	LOC100017532	0	0	0	0	0	0	0	0
LOC100017544	LOC100017544	0	0	0	0	0	0	0	0
LOC100017553	LOC100017553	0	0	0	0	0	0	0	0
LOC100017559	LOC100017559	0	0	0	0	0	0	0	0
LOC100017563	LOC100017563	10.005	10	7.011	11	9	8.025	9	7.007
LOC100017567	LOC100017567	15	13	4	7	1	12	2	11
LOC100017577	LOC100017577	0	0	0	0	0	0	0	0
LOC100017583	LOC100017583	0	0	0	0	0	0	0	0
LOC100017586	LOC100017586	0	0	0	0	0	0	0	0
LOC100017588	LOC100017588	0	0	0	0	0	0	1	0
LOC100017590	LOC100017590	0	0	0	0	0	0	0	0
LOC100017597	LOC100017597	0	0	0	0	0	0	0	0
LOC100017598	LOC100017598	0	0	0	1	0	0	0	0
LOC100017607	LOC100017607	81	37	45	53	31	18	21	44
LOC100017608	LOC100017608	0	0	0	0	0	0	0	0
LOC100017609	LOC100017609	0	0	0	0	0	0	0	0
LOC100017630	LOC100017630	5262	4088	4284	3375	3693	3134	3011	3044
LOC100017631	LOC100017631	7	5	6	12	5	9	1	3
LOC100017632	LOC100017632	6487.217	4532.388	4567.577	3621.4	4189.494	3483.579	3160.402	3609.32
LOC100017637	LOC100017637	0	0	0	0	0	0	0	0
LOC100017656	LOC100017656	0	0	0	0	0	0	0	0
LOC100017669	LOC100017669	1	0	1	2	2	1	0	1
LOC100017675	LOC100017675	196	159	170	141	155	171	133	124
LOC100017681	LOC100017681	0	0	0	0	0	0	0	0
LOC100017693	LOC100017693	1	0	0	0	0	0	2	0
LOC100017713	LOC100017713	0	0	0	0	0	0	0	0
LOC100017717	LOC100017717	0	2	0	0	0	0	0	0
LOC100017720	LOC100017720	0	0	0	0	0	0	0	0
LOC100017736	LOC100017736	5	3	2	1	0	1	1	3
LOC100017748	LOC100017748	0	0	0	0	0	0	0	0
LOC100017768	LOC100017768	0	0	0	0	0	0	0	0
LOC100017770	LOC100017770	0	0	0	0	0	0	0	0
LOC100017775	LOC100017775	5563	4180	4162	3178	3705	3480	3134	3505
LOC100017776	LOC100017776	2960	2128	2161	1805	2010	1684	1597	1700
LOC100017785	LOC100017785	0	0	0	0	0	0	0	0
LOC100017820	LOC100017820	0	0	0	0	0	0	0	1
LOC100017849	LOC100017849	0	0	0	0	0	0	0	0
LOC100017853	LOC100017853	0	0	0	0	0	0	0	0
LOC100017854	LOC100017854	0	0	0	0	0	1	0	0
LOC100017890	LOC100017890	0	0	0	0	0	0	0	0
LOC100017907	LOC100017907	2171	835	1032	1001	1186	820	891	966
LOC100017911	LOC100017911	0	0	0	0	0	0	0	0
LOC100017912	LOC100017912	9	13	16	10	12	12	11	12
LOC100017914	LOC100017914	3	0	1	2	1	4	2	0
LOC100017925	LOC100017925	216	167	176	171	152	126	128	123.011
LOC100017941	LOC100017941	5	7	1	5	4	10	9	1
LOC100017954	LOC100017954	0	0	0	0	0	0	0	0
LOC100017957	LOC100017957	6	4	4	3	2	1	3	4
LOC100017962	LOC100017962	2321	1959	2110	1693	1737	1581	1395	1479.999
LOC100017970	LOC100017970	1500	1285	1370	1242	1199	901	1001	962
LOC100017974	LOC100017974	44.174	41.829	22.209	33.619	26.108	46.759	40.908	39.723
LOC100017995	LOC100017995	699.913	657.612	639.423	455.6	552.506	494.421	435.599	437.681
LOC100018032	LOC100018032	321	209	280	265	238	202	188	174
LOC100018056	LOC100018056	0	0	0	0	0	0	0	0
LOC100018060	LOC100018060	0	0	0	0	0	0	0	0
LOC100018068	LOC100018068	20496	12669	14693.999	13258	14704	10668	11549	12035.999
LOC100018088	LOC100018088	0	0	0	0	0	0	0	0
LOC100018093	LOC100018093	0	0	0	0	0	0	0	0
LOC100018100	LOC100018100	0	0	0	0	0	0	0	0
LOC100018127	LOC100018127	0	0	0	0	0	0	0	0
LOC100018133	LOC100018133	0	0	0	0	0	0	0	0
LOC100018138	LOC100018138	0	0	0	0	0	0	0	0
LOC100018151	LOC100018151	107	95	58	67	58	75	58	86
LOC100018166	LOC100018166	0	0	0	0	0	0	0	0
LOC100018195	LOC100018195	4266	3256	3504	2776	3109	2722	2468	2643
LOC100018206	LOC100018206	0	0	0	0	0	0	0	0
LOC100018232	LOC100018232	7514.702	5732.715	6064.776	4695.863	5524.246	5181.018	4534.888	4577.602
LOC100018240	LOC100018240	0	0	0	0	0	0	0	0
LOC100018242	LOC100018242	0	0	0	0	0	0	0	0
LOC100018273	LOC100018273	0	0	0	0	0	0	0	0
LOC100018300	LOC100018300	1443	893	1098.001	944	1097.001	779.999	770	835
LOC100018303	LOC100018303	1419	1148	1129	920	1003	862	769	941
LOC100018308	LOC100018308	598	462	538	467	424.001	362	342	356
LOC100018311	LOC100018311	0	0	0	0	0	0	0	0
LOC100018312	LOC100018312	0	0	0	0	0	0	0	0
LOC100018350	LOC100018350	367	320	276	247	259	271	195	214
LOC100018351	LOC100018351	0	0	0	0	0	0	0	0
LOC100018359	LOC100018359	300	223	237	201	198	180	148	178
LOC100018360	LOC100018360	16	10	32	10	11	5	12	9
LOC100018367	LOC100018367	1863	1658	1531	1271	1276	1208	1125.001	1224.001
LOC100018390	LOC100018390	0	0	0	0	0	0	0	0
LOC100018393	LOC100018393	0	0	0	0	0	0	0	0
LOC100018399	LOC100018399	0	0	0	0	0	0	0	0
LOC100018407	LOC100018407	0	0	0	0	2	0	0	0
LOC100018428	LOC100018428	2	5	10	6	4	7	3	6
LOC100018429	LOC100018429	0	0	0	0	0	0	0	0
LOC100018430	LOC100018430	1183	773	895	806	755	659	694	701
LOC100018457	LOC100018457	0	0	0	0	0	0	0	0
LOC100018462	LOC100018462	14	3	4	1	2	1	3	1
LOC100018470	LOC100018470	57	34	39	33	33	46	23	25
LOC100018471	LOC100018471	2	0	0	0	0	0	0	0
LOC100018507	LOC100018507	30	20	20	15	13	20	13	9
LOC100018508	LOC100018508	0	0	0	0	0	0	0	0
LOC100018510	LOC100018510	542	344	353	292	334	303	276	285
LOC100018515	LOC100018515	0	0	0	0	0	0	0	0
LOC100018527	LOC100018527	3.386	3.357	0	0	0	0	0	0
LOC100018537	LOC100018537	5002	3604	4185	3392	4292	3398	3229	3662
LOC100018556	LOC100018556	619	388	394	314	350	315	299	364
LOC100018559	LOC100018559	0	0	0	0	0	0	0	0
LOC100018560	LOC100018560	29	13	15	22	15	11	6	13
LOC100018574	LOC100018574	0	0	0	0	0	0	0	0
LOC100018588	LOC100018588	0	0	0	0	0	0	0	0
LOC100018596	LOC100018596	0	0	0	0	0	0	0	0
LOC100018614	LOC100018614	0	0	0	0	0	0	0	0
LOC100018630	LOC100018630	89	56	64	74	49	43	42	66
LOC100018631	LOC100018631	0	0	0	0	0	0	0	0
LOC100018638	LOC100018638	5	2	2	0	2	3	1	1
LOC100018648	LOC100018648	0	0	0	0	0	0	0	0
LOC100018664	LOC100018664	4	5	6	2	4	4	2	1
LOC100018674	LOC100018674	9	5	4	0	5	2	2	1
LOC100018677	LOC100018677	86	74	57	44	61	47	44	47
LOC100018679	LOC100018679	0	0	0	0	0	0	0	0
LOC100018685	LOC100018685	8411	5711	5385	4879	5289	4802	4441	4624
LOC100018686	LOC100018686	0	0	0	0	0	0	0	0
LOC100018688	LOC100018688	0	0	0	0	0	0	0	0
LOC100018690	LOC100018690	0	0	0	0	0	0	0	0
LOC100018705	LOC100018705	5	1	2	5	4	1	3	2
LOC100018715	LOC100018715	0	0	0	0	0	0	0	0
LOC100018719	LOC100018719	0	0	0	0	0	0	0	0
LOC100018720	LOC100018720	0	2	0	0	0	0	0	0
LOC100018724	LOC100018724	160	115	115	129	119	111	84	75
LOC100018725	LOC100018725	0	0	0	0	0	0	0	0
LOC100018739	LOC100018739	18	15	35	12	14.897	9	21	14
LOC100018747	LOC100018747	3	3	1	4	1	2	2	1
LOC100018754	LOC100018754	0	0	0	0	0	0	0	0
LOC100018766	LOC100018766	0	0	0	0	0	0	0	0
LOC100018795	LOC100018795	0	0	0	0	0	0	0	0
LOC100018804	LOC100018804	0	3	0	0	0	0	0	0
LOC100018815	LOC100018815	2	0	0	1	1	1	0	0
LOC100018825	LOC100018825	78	72	104	64	48	70	53	35
LOC100018826	LOC100018826	3492	2500	2657	2047	2317	2159	1830	2196
LOC100018829	LOC100018829	0	0	0	0	0	0	0	0
LOC100018831	LOC100018831	0	0	0	0	0	0	0	0
LOC100018832	LOC100018832	0	1	0	1	0	0	0	0
LOC100018839	LOC100018839	0	1	0	0	0	0	0	0
LOC100018857	LOC100018857	0	0	0	0	0	0	0	0
LOC100018858	LOC100018858	0	0	0	0	0	0	0	0
LOC100018862	LOC100018862	1.002	0	0	0	0	0	0	0
LOC100018872	LOC100018872	0	0	0	0	0	0	0	0
LOC100018877	LOC100018877	11.028	2	1	1	1	0	3	2
LOC100018881	LOC100018881	0	0	0	0	0	0	0	0
LOC100018887	LOC100018887	0	0	0	1	0	0	2	1
LOC100018892	LOC100018892	0	0	0	0	0	0	0	0
LOC100018894	LOC100018894	0	0	0	0	0	0	0	0
LOC100018896	LOC100018896	0	0	0	0	0	0	0	0
LOC100018908	LOC100018908	0	0	0	0	0	0	0	0
LOC100018927	LOC100018927	0	0	0	0	0	0	0	0
LOC100018929	LOC100018929	0	0	0	0	0	0	0	0
LOC100018938	LOC100018938	3.001	2.001	0	0	0	0	2	0
