category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease,173/5281,200/7053,0.865,1.1552442719181975,3.8447897317241635,3.3201196915962434e-5,0.0010684748825682455,8.768928563450365e-4,RPS5/RPS16/RPS19/RPS4Y1/RPLP1/RPS2/RPS11/RPL10/RPL7A/RPS3/FAU/PRKCA/RPL8/RPL29/RPS14/RPL13/RPSA/RPLP2/RPL23A/RPL41/CFD/RPL13A/MAPK8/PRKCB/RPL27/RPL18A/RPL36/RPS9/RPS28/RPL18/RPS18/RPL30/RPS8/TRAF3/RPS15/RPLP0/RPL3/RPL4/RPL39/RPS21/RPL35/RPS3A/RPL21/RPL24/RPS29/RPL12/IRAK1/RPL37A/PIK3CB/RPS12/RPL22/RPS27/RPL6/RPL28/RPL37/PIK3CA/RPL19/RPL38/RPL27A/RPS25/RPS23/PLCG2/MAPK14/RPS6/RPS13/RPL11/RPL14/MAP3K7/IRF3/RPL9/TYK2/RPL36AL/TAB2/RPL7/RPS20/EIF2AK2/RPL10A/RPS17/PIK3R1/RPS10/RPS4X/RPL15/RPL26/RPL17/NFKB1/UBA52/RPL32/RPL22L1/RPL35A/CGAS/RPL36A-HNRNPH2/NFKBIB/RPS7/RPS15A/RPL36A/TRAF6/IL6R/RPL31/TLR2/C2/RPSA2/PIK3R2/RPS24/JUN/STING1/RPL5/RSL24D1/MAPK10/RPL34/ISG15/TNFRSF1A/RPS27L/RPL17-C18orf32/RPL23/RPS26/JAK1/IKBKG/MAPK12/C3/IRF9/RPS27A/TLR4/NRP1/FCGR2A/MAPK11/OAS2/MAVS/RELA/OAS3/IL12A/C5/PIK3CD/CYBB/MAPK1/STAT2/CXCL10/RPS10-NUDT3/NFKBIA/PIK3R3/STAT3/TLR8/MYD88/IFNAR2/RPL26L1/OAS1/CASP1/MAPK3/F13A1/SYK/TNF/PLCG1/IL1B/C5AR1/RIGI/HBEGF/IKBKE/STAT1/F2/CHUK/IL6ST/MAPK13/TLR7/C4B/IRAK4/C1S/MX1/C8G/CXCL8/MASP2/C4A/C4A_2/ACE/C6,173
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,182/5281,212/7053,0.8584905660377359,1.1465506461397748,3.7400572457367125,5.6040241082816164e-5,0.0016531871119430767,0.001356763731478707,CYBA/SOS1/AKT3/COX6B1/NDUFS2/PTK2/SLC25A6/MAPK8/COX5B/KEAP1/UQCRQ/SLC25A5/AKT1/UQCRC1/MAP3K5/NDUFA2/NDUFV1/MAP2K2/MT-ND6/ATP5F1B/MT-ND5/CYC1/UQCRH/BRAF/NDUFB9/NDUFS3/PIK3CB/COXFA4/NDUFS6/ATP5F1D/PIK3CA/MT-ND4/ABL2/ATP5MC3/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MAPK14/PLD1/MT-CYB/MT-ND1/PTPRJ/PTEN/MT-ND2/FOXO3/COX6C/COX4I1/NDUFS4/COX7C/ATP5PB/NDUFB2/MT-ND4L/NDUFA1/VEGFA/MT-CO2/MAP2K4/NDUFS5/PIK3R1/NDUFB11/NDUFB3/NFKB1/NDUFA8/UQCRFS1/PPIF/MT-ATP8/AKR1A1/NDUFA6/SDHC/SDHA/NQO1/ATP5PO/UQCRB/COX7A2L/AKT2/NDUFB8/COX8A/MAP2K7/NDUFB6/SDHD/NDUFA11/UQCR11/ABL1/MT-CO3/NDUFB5/ATP5PD/VDAC2/COX5A/ATP5MC1/PIK3R2/NDUFC2/MT-CO1/VDAC3/NDUFB4/NDUFV2/ATP5PF/PDPK1/NFE2L2/ATP5MC2/UQCR10/NDUFB10/NDUFA9/CBR1/JUN/NDUFS1/HIF1A/ATP5F1E/NDUFA7/NDUFA13/MAPK10/MAP2K1/CYP2F1/COX7B/MT-ND3/IKBKG/GSTO1/MAPK12/NDUFAB1/SOD1/MGST1/NDUFB1/SLC26A6/COX7A2/PRKCD/GRB2/ARAF/BAD/NDUFA10/SOS2/NCF2/NDUFS7/SDHB/MAPK11/RELA/COX6A1/NDUFC1/SRC/NCF1/PIK3CD/HRAS/MAPK1/VDAC1/NFKBIA/PIK3R3/GSTM4/MGST2/PRKD3/RAC1/CAT/CYP1B1/AKR1C4/ACP1/MAPK3/LPO/ATP5F1C/GSTO2/NDUFA5/CYP2E1/MGST3/GSTM2/MAP3K14/EPHX1/SLC26A2/AKR1C8/KRAS/NDUFA12/PRKD2/UQCRHL/CHUK/NDUFA3/MAPK13/AKR1C3/AKR1C1/COX7B2/AHR/COX7A1/SLC26A1/PLD2/SOD2/HMOX1/PRKD1/SLC25A4,182
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,158/5281,183/7053,0.8633879781420765,1.1530913481984597,3.6222648437248544,9.091073776444141e-5,0.0024755693206624813,0.0020316893621850876,HDAC9/DLG1/CHD4/HLA-A/ATF4/H2BC12/CDC42/CDK6/SND1/HLA-B/PKM/TRAF3/RASA2/H2BC15/H2BC21/HLA-E/HNRNPK/PSMC1/HLA-C/ATF6B/PIK3CB/PRKACA/DDB1/PIK3CA/ATF2/HDAC4/CDK4/RBPJ/H2BC18/LYN/HDAC1/CCND3/IRF3/SRF/H2BC11/CREB3L2/SP100/GTF2E2/EIF2AK2/STAT5A/PIK3R1/MRPS18B/NFKB1/GTF2H2C/SCRIB/BAX/RHOA/ACTN4/YWHAB/HDAC3/HDAC5/H2BC17/TP53/PRKACB/SNW1/REL/PIK3R2/VDAC3/YWHAE/CREBBP/MAD1L1/H2BC13/JUN/CDK2/BAK1/CCND2/HDAC10/GTF2A2/CDKN1B/KAT2A/GTF2H4/HDAC8/GSN/RANBP1/H4C9/JAK1/IKBKG/H2BC14/C3/HDAC6/IRF9/CCR3/GTF2A1/CREB3L4/YWHAG/GRB2/VAC14/CCNA2/BAD/RBL1/H4C13/CCNA1/CREB1/ATP6V0D1/UBR4/ACTN1/RELA/HDAC7/H4C1/YWHAZ/PXN/H4C2/SRC/YWHAH/CREB5/PIK3CD/CREB3/HRAS/MAPK1/H4C14/TRADD/H2BC5/CDK1/TBP/LTBR/NFKBIA/PIK3R3/DDX3X/GTF2E1/YWHAQ/STAT3/RB1/RAC1/H2BC4/IRF7/HLA-G/KAT2B/RBL2/EP300/H4C8/HDAC2/UBE3A/CASP8/MAPK3/SYK/SKP2/GTF2H1/CDC20/DNAJA3/KRAS/CCR5/MAPKAPK2/NFKB2/CDKN1A/IL6ST/CREB3L1/TRAF5/GTF2B/JAK3/H4C16/H2BC26/CASP3/H2BC6/TBPL1/TRAF2/H4C5/GTF2H2/H2BC3,158
Cellular Processes,Transport and catabolism,hsa04142,Lysosome biogenesis,204/5281,241/7053,0.8464730290456431,1.130500714610665,3.5584958875723625,1.3241045773937596e-4,0.0033480930028385062,0.0027477658899299076,ARSB/CLN6/AP3B1/RPTOR/OSBPL1A/SUMF1/CTSG/MANBA/BORCS5/MITF/ATP6V0B/VPS13A/MAN2B1/CLCN7/AP1S1/WDR7/ARSG/SLC38A9/AP2M1/VPS41/PSAP/TELO2/SPG11/CTSB/VAMP8/VPS13C/LAMTOR2/CTSA/CLTB/M6PR/LAMP1/AP2A1/FUCA2/KXD1/GALC/AP2S1/VAMP7/NAGA/DMXL1/SCARB2/DNASE2/OSBPL3/CLN3/RRAGB/MCOLN2/TCIRG1/DMXL2/NCOA7/MFSD8/LAPTM5/CD63/PIKFYVE/CTSZ/RAB7A/ATP6AP1/TTI1/AP4E1/SLC11A2/VPS35/LAMTOR4/SNAPIN/AP3S2/CLTC/GAA/SLC15A3/SLC17A5/AP1M1/ATP6V1H/RRAGC/GLB1/SNAP29/CD68/AP1B1/GNPTG/ATP6V1B2/ATP6V0C/NEU1/OSBP/BLOC1S6/ATP6V1F/LAMTOR5/AP3D1/HEXA/TPP1/LAMTOR1/TPCN2/VPS33A/HYAL3/CTSD/PPT1/LITAF/ATP6V0A1/GLA/BLOC1S5/RRAGA/DTNBP1/AP4M1/NPC2/BLOC1S1/AKT1S1/BORCS7/SORT1/SLC36A4/NAGLU/MTOR/BORCS8/OSBPL7/CD164/NAGPA/VPS18/MLST8/GUSB/BLOC1S3/ARL8A/AP5B1/PPT2/STX17/GNPTAB/GBA1/HEXB/LAPTM4B/LYSET/LAMP5/MCOLN1/MCOLN3/TFE3/AP2B1/ROGDI/ARSA/ATP6V0E1/ATP6V0D1/AGA/CLTA/AP1G1/DEPTOR/GGA3/TLR9/AP4B1/ATP6V1E1/VPS11/ZFYVE26/GPR155/AP4S1/LIPA/VPS16/CLTCL1/VPS26B/HYAL2/AP5Z1/BLOC1S4/ABCA5/SLC29A1/ATP6V1D/GNS/AP5S1/CLN5/SLC15A4/TLR8/GM2A/ABCA2/ENTPD4/GGA1/HYAL1/ATP6V1C1/GGA2/CLN8/OSTM1/FIG4/CTBS/ATP6V1G1/AP2A2/ASAH1/NAPSA/SLC11A1/CTSK/FUCA1/AP1S2/AP1G2/ATP6V1A/IDUA/ATP6V1G2/SLC29A3/IDS/NPC1/BLOC1S2/CTSC/AP5M1/CTSW/AP1S3/PLEKHM1/SLC36A1/TLR7/TMEM175/AP3S1/LAMP2/LAPTM4A/CTSF/ACP5/BORCS6/PLA2G15/ATP6V0A2/CTSL/ATP6V1C2/ATP6V1E2,204
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,79/5281,87/7053,0.9080459770114943,1.2127340041397594,3.4465706281704573,1.422263176920096e-4,0.0033565410975314267,0.0027546992058241856,RNGTT/PPP2R2A/PABPC4/MSI2/WDR33/FUS/PPP1CA/SAP18/SMG7/PPP2R5E/TARDBP/RBM8A/PPP2R1A/GSPT1/HBS1L/MAGOH/ALYREF/WDR82/PPP2R3C/CPSF1/PPP1CC/UPF1/UPF2/NUDT21/SMG6/CSTF3/GLE1/DDX39B/RNPS1/PPP2R2D/DAZAP1/PABPN1/PPP2CA/PPP2R3A/SRRM1/PPP1CB/SMG1/NCBP2/CSTF2T/FIP1L1/DDX19A/PPP2R5A/PAPOLG/CPSF4/EIF4A3/ACIN1/PPP2R5C/DDX19B/CPSF6/PELO/PPP2R3B/NCBP1/PCF11/SSU72/BCL2L2-PABPN1/CPSF3/CLP1/PPP2R5D/PPP2CB/PNN/PPP2R2C/NXF3/PPP2R5B/PAPOLA/ETF1/PABPC1/NXT1/SMG5/CPSF7/SYMPK/NXF1/UPF3A/NXT2/CPSF4L/PPP2R2B/PYM1/UPF3B/RNMT/MAGOHB,79
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,197/5281,233/7053,0.8454935622317596,1.1291925950427193,3.4618302759855295,1.9843948668986846e-4,0.004390473643013339,0.0036032433109476113,AKT3/ITPR1/PTK2/PRKCE/MAPK8/ROCK2/ATG5/RPTOR/CDC42/WASL/UBB/AKT1/FBXW11/SQSTM1/BTRC/ARPC5/H3-3A/ARPC3/TLN1/PIK3C3/PIK3CB/PYCARD/TLN2/PIK3CA/ELMO1/BCL2/PLCG2/H3-3B/MAPK14/UBC/ARF1/ACTR3B/MYL12A/FOXO3/PLCE1/GLMN/MAP3K7/IRF3/GSK3B/ACTR2/ACTG1/TAB2/CYTH2/SEPTIN8/H3C10/ATG16L1/H3C2/PFN1/PIK3R1/RRAGB/NFKB1/UBA52/CUL1/BECN1/SKP1/CGAS/NFKBIB/BAX/CAPNS1/RHOA/SHARPIN/ACTN4/CYCS/HCLS1/RPS6KA5/ROCK1/ARPC1B/TRAF6/TP53/ARPC4/RPS6KB2/ARPC5L/AKT2/ITGA5/H3C11/RRAGC/PIK3R4/UBE2V1/PRKCQ/FOXO4/PIK3R2/ELMO2/CBX3/RBCK1/VCL/H3C12/CCL5/JUN/MYL12B/STING1/RNF31/TECPR1/BCAR1/RRAGA/ARPC1A/AKT1S1/MAPK10/RBX1/TNFRSF1A/IL18/IKBKG/CAPN1/MTOR/PLCB3/ARHGEF2/MAPK12/ILK/BNIP3/C3/ACTB/MALT1/U2AF1L4/SEPTIN2/PRKCD/RPS27A/ATM/TLR4/FNBP1/PLCB2/SEPTIN11/WASF1/SEPTIN6/FNBP1L/MAPK11/ACTN1/RELA/ARF6/RIPK1/DIAPH1/PXN/SRC/UBE2D1/PPID/CD44/WIPI1/UBE2N/U2AF1/LOC102724594/TIFA/PIK3CD/H3C13/GSK3A/MAPK1/ITPR2/TRADD/MAP1LC3B/VDAC1/ITGB1/ARPC2/NFKBIA/PIK3R3/CYTH4/PLCD3/CRKL/FOXO1/H3C1/PFN2/RAC1/MYD88/TNIP1/NOD1/TAB3/SEPTIN9/PLCB4/RPS6KB1/CTTN/CASP1/MAPK3/ACTR3C/WIPI2/CYTH3/TNF/PLCD4/PLCG1/IL1B/ATG14/NLRC4/RIPK2/PLCB1/MAP1LC3B2/UBE2D3/CHUK/MAPK13/TRAF5/TAB1/UBE2D2/BCL2L1/CASP4/TLR5/MYL5/CALCOCO2/DOCK1/CYTH1/UBE2D4/CXCL8/TRAF2/MYL9,197
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,104/5281,118/7053,0.8813559322033898,1.1770883146810278,3.348806489427443,2.606126957735037e-4,0.005426876135518842,0.0044538144912375875,AKT3/PRKCA/GNAQ/PRKCE/SGMS1/PPP2R2A/MAPK8/CERS6/PRKCB/ROCK2/AKT1/MAP3K5/MAP2K2/PPP2R5E/PIK3CB/NSMAF/PIK3CA/BCL2/MAPK14/PLD1/GNAI2/PPP2R1A/PTEN/CERS2/ORMDL3/PPP2R3C/PIK3R1/NFKB1/ABCC1/BAX/RHOA/ROCK1/ADORA1/TP53/PPP2R2D/AKT2/PPP2CA/PPP2R3A/RAC2/GAB2/PIK3R2/PDPK1/PPP2R5A/CERS3/SGPL1/SPTSSA/CTSD/MAPK10/MAP2K1/PPP2R5C/TNFRSF1A/PLCB3/MAPK12/ORMDL2/SPTLC3/PLCB2/MAPK11/PPP2R3B/RELA/SPTLC1/CERS5/S1PR2/FCER1G/PIK3CD/SMPD2/HRAS/MAPK1/TRADD/SPHK2/PPP2R5D/PIK3R3/PPP2CB/RAC1/SGPP2/PPP2R2C/GNAI3/CERS1/PLCB4/S1PR5/MAPK3/GNA12/PPP2R5B/SPHK1/ASAH1/TNF/GNA13/ACER2/SGPP1/SPTLC2/ORMDL1/PLCB1/KRAS/S1PR3/DEGS1/MAPK13/DEGS2/PPP2R2B/S1PR4/PRKCZ/RAC3/PLD2/CERS4/TRAF2/FYN,104
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,136/5281,158/7053,0.8607594936708861,1.1495808954479756,3.2826147283781584,3.7952954436878375e-4,0.007464081039252748,0.006125740014373352,BIRC6/AKT3/ITPR1/ATG7/UVRAG/MAPK8/ATG5/RPTOR/UBB/AKT1/WDFY3/STK11/MAP2K2/SQSTM1/AMBRA1/DDIT4/YKT6/VMP1/PIK3C3/PIK3CB/PRKACA/ATG10/PIK3CA/IGF1R/VPS41/BCL2/CTSB/VAMP8/UBC/PTEN/LAMP1/ATG9A/MAP3K7/RB1CC1/ATG16L1/HMGB1/PIK3R1/RRAGB/UBA52/TANK/BECN1/ATG2B/GORASP1/ATG4C/RAB7A/TRAF6/EPG5/RPS6KB2/PRKACB/AKT2/PPP2CA/RRAGC/PIK3R4/SNAP29/PRKCQ/PIK3R2/PDPK1/EIF2AK3/RAB8A/VPS33A/GABARAPL2/CTSD/STX7/HIF1A/NBR1/TSC2/RRAGA/ATG4D/AKT1S1/MAPK10/MAP2K1/TP53INP2/ULK1/MTOR/BNIP3/VPS18/MLST8/PRKCD/PRKAA1/ERN1/RPS27A/DAPK3/BAD/STX17/RRAS2/GABARAP/C9orf72/ATG4B/DEPTOR/WIPI1/GABARAPL1/VPS11/PIK3CD/TAX1BP1/WDR41/HRAS/ATG101/MAPK1/OPTN/MAP1LC3B/SMCR8/VPS16/MTMR4/PIK3R3/ATG2A/PPP2CB/ATG4A/WDR45B/EIF2AK4/RHEB/IRS2/RPS6KB1/MAPK3/WIPI2/WDR45/NRBF2/RRAS/ATG13/ATG14/DAPK2/CAMKK2/MTMR3/KRAS/MAP1LC3B2/CFLAR/PLEKHM1/SH3GLB1/LAMP2/BCL2L1/IRS1/CALCOCO2/CTSL/RUBCN/RAB1A/MRAS/DAPK1,136
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,366/5281,450/7053,0.8133333333333334,1.0862412421889795,3.2638710211779665,4.909403244362883e-4,0.009146993413181372,0.0075068991437349354,COX6B1/PPP3CA/CAMK2D/ITPR1/PRKCA/GNAQ/NDUFS2/TUBA1C/PSMD2/DNAH14/SLC25A6/ATF4/MAPK8/COX5B/PRKCB/PSMC3/CALM3/ATXN2/CALM1/MCU/UQCRQ/ATF6/VCP/UBB/SLC25A5/FUS/UQCRC1/PSMD4/ATXN1/MAP3K5/NDUFA2/NDUFV1/MAP2K2/MT-ND6/SQSTM1/PSMC1/ATP5F1B/AMBRA1/MT-ND5/CYC1/UQCRH/BRAF/PSMB4/NDUFB9/NDUFS3/PSMB3/TARDBP/PIK3C3/COXFA4/ACTR1B/NDUFS6/ATP5F1D/PPP3CB/PSMC2/ATP2A3/MT-ND4/ATP5MC3/HIP1/PSMB6/TUBB/NDUFS8/BCL2/SPG11/NDUFB7/ATP5F1A/MT-ATP6/MAPK14/MT-CYB/MT-ND1/UBC/MT-ND2/ADRM1/DNAH7/COX6C/COX4I1/NDUFS4/VAPB/TUBA4A/PARK7/COX7C/RB1CC1/GSK3B/ATP5PB/NDUFB2/UBA1/DKK2/DCTN3/MFN1/PSMC5/TOMM40/MT-ND4L/NDUFA1/MT-CO2/DNAH11/DCTN1/DCTN2/NDUFS5/NDUFB11/NDUFB3/GPX7/FZD2/PSMD3/PSMD13/TUBA1B/NFKB1/UBA52/TANK/NDUFA8/BECN1/ATG2B/FZD1/PSMD8/UQCRFS1/DVL2/PSMB1/TRAP1/PSMA7/PPIF/HSPA5/TUBB6/MT-ATP8/FRAT2/BAX/HSD17B10/NDUFA6/GPX1/DVL1/CALM2/CYCS/CHRNA7/ATXN2L/SDHC/FZD6/SDHA/PSMA4/ATP5PO/UQCRB/PSMA6/WNT7B/COX7A2L/DCTN4/NDUFB8/TOMM40L/COX8A/MAP2K7/NDUFB6/SDHD/NDUFA11/PSMD14/DERL1/CSNK2B/UQCR11/PSMA2/MT-CO3/NDUFB5/APC/PIK3R4/PSMA3/FADD/ATP5PD/TNFRSF1B/VDAC2/COX5A/ATP5MC1/NDUFC2/MT-CO1/VDAC3/MFN2/NDUFB4/NDUFV2/ATP5PF/PPP3R1/HTRA2/APC2/ATP5MC2/UQCR10/NDUFB10/UBE2J2/PPP3CC/DNAH1/PSMC4/EIF2AK3/NDUFA9/RAB8A/FRAT1/FZD3/NDUFS1/TUBB4B/PSMD9/BAK1/TUBA1A/ACTR1A/SEPTIN5/ACTR10/PSMA1/PSMA5/ATP5F1E/NDUFA7/DDIT3/NDUFA13/PSMC6/MAPK10/MAP2K1/ATP2A1/ULK1/TNFRSF1A/UBE2G1/COX7B/PSMD7/MT-ND3/CSNK1E/PSMB5/CAPN1/MTOR/PLCB3/MAPK12/NDUFAB1/SIGMAR1/SOD1/DNAL4/AXIN1/NDUFB1/COX7A2/PSMD6/ATXN1L/ALS2/ERN1/RPS27A/DAXX/ARAF/CDK5/BAD/NDUFA10/WNT6/PLCB2/NDUFS7/UBA7/SDHB/DLG4/MAPK11/RELA/COX6A1/C9orf72/CCS/NDUFC1/DNAH17/WNT8B/PPID/PSMD1/WIPI1/TUBB3/CYBB/DCTN6/WDR41/HRAS/CALML4/CHRFAM7A/ATG101/MAPK1/ITPR2/OPTN/MAP1LC3B/SMCR8/VDAC1/UBE2J1/WNT5B/TUBA8/TUBB1/PRKN/ATG2A/TUBB4A/XBP1/ATP2A2/LRP5/PSMA8/RAC1/CACNA1C/NEFH/ATXN3/KLC1/CAT/PINK1/GPX3/DVL3/PTGS2/LRRK2/CACNA1D/PLCB4/FIG4/WNT2B/CASP8/MAPK3/ATP5F1C/WIPI2/NDUFA5/TNF/HTT/RYR3/NRBF2/PLCG1/IL1B/DNAH8/ATG13/UBE2L6/ATG14/RYR2/RAB5A/PRNP/CHRM3/PLCB1/KRAS/KLC4/NDUFA12/UQCRHL/MAP1LC3B2/MAP3K10/MAP2K6/WNT10B/PSEN2/WNT4/GRIA4/GRM5/CSNK2A2/NDUFA3/MAPK13/COX7B2/PSMB2/PSEN1/MAPT/DNAH12/FZD5/KLC2/CASP9/COX7A1/DNAH5/WNT16/GRM1/MAP2K3/FZD9/BCL2L1/CSNK1A1/GRIN2C/PSMD11/DNAH9/CAMK2G/DNAH3/IL1A/CASP3/SPTBN2/GRIN2B/CACNA1B/UBE2L3/GRIN1/TUBB2B/SLC25A4/TRAF2/KIF5C/GRIA3/DNALI1/CSNK2A3/NEFL/RAB1A/RYR1/CAMK2A/IFT57/GRIA1,366
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,33/5281,34/7053,0.9705882352941176,1.2962618488031457,2.989234202700026,6.489699024293947e-4,0.010835687491038032,0.008892803293269394,POLR2E/POLR3B/POLR1H/POLR2L/POLR1G/POLR2M/POLR2H/POLR3GL/POLR2C/POLR2J/POLR3G/POLR2K/CRCP/POLR2J3/POLR1C/POLR2G/POLR3H/POLR2J2/POLR1A/POLR3A/POLR2I/POLR1E/POLR1D/POLR2D/POLR2B/POLR1F/POLR2F/POLR3E/POLR3C/POLR1B/POLR3F/POLR3K/POLR2A,33
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,51/5281,55/7053,0.9272727272727272,1.2384121464598647,3.064115489332642,6.507334993685547e-4,0.010835687491038032,0.008892803293269394,ALG13/DDOST/FUT8/MAN1A2/ST6GAL1/MAN2A1/ALG1/RPN1/MOGS/MGAT5/TMEM258/MGAT1/GANAB/OST4/ALG6/B4GALT2/MGAT2/DPM3/MAN1C1/KRTCAP2/ALG5/B4GALT3/MAN2A2/DPM2/MGAT4A/SRD5A3/STT3A/ALG8/OSTC/DOLK/MGAT4B/RPN2/ALG10/STT3B/ALG9/MAN1B1/DAD1/ALG12/ALG14/DOLPP1/TUSC3/ALG11/DPAGT1/DPM1/DHRSX/ALG3/MGAT4C/ALG2/MAN1A1/B4GALT1/MGAT3,51
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,128/5281,149/7053,0.8590604026845637,1.1473116872058753,3.1373453215477833,6.734043073526461e-4,0.010835687491038032,0.008892803293269394,AKT3/COX6B1/NDUFS2/ATF4/MAPK8/COX5B/CDC42/UQCRQ/AKT1/UQCRC1/MAP3K5/NDUFA2/NDUFV1/CYC1/UQCRH/PRKAG2/LEPR/NDUFB9/NDUFS3/PIK3CB/COXFA4/NDUFS6/PIK3CA/NDUFS8/NDUFB7/MAPK14/MT-CYB/RXRA/COX6C/COX4I1/NDUFS4/COX7C/GSK3B/NDUFB2/INSR/TGFB1/NDUFA1/MT-CO2/NDUFS5/PIK3R1/NDUFB11/NDUFB3/MLX/NFKB1/NDUFA8/UQCRFS1/BAX/NDUFA6/CYCS/SREBF1/SDHC/SDHA/IL6R/UQCRB/COX7A2L/AKT2/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/UQCR11/MT-CO3/NDUFB5/COX5A/PIK3R2/NDUFC2/MT-CO1/NDUFB4/NDUFV2/UQCR10/NDUFB10/EIF2AK3/NDUFA9/JUN/PRKAG1/NDUFS1/BCL2L11/ITCH/NDUFA7/DDIT3/NDUFA13/MAPK10/TNFRSF1A/COX7B/MAPK12/NDUFAB1/MAP3K11/NDUFB1/COX7A2/PRKAA1/ERN1/CEBPA/NDUFA10/NDUFS7/SDHB/MAPK11/RELA/COX6A1/NDUFC1/ADIPOR1/PIK3CD/GSK3A/PIK3R3/XBP1/ADIPOR2/RAC1/IRS2/CASP8/NDUFA5/TNF/CYP2E1/IL1B/NDUFA12/UQCRHL/PPARG/PPARA/NDUFA3/MAPK13/COX7B2/SOCS3/COX7A1/IRS1/IL1A/CASP3/CXCL8/TRAF2/NR1H3,128
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,113/5281,131/7053,0.8625954198473282,1.1520328529034662,3.0320731335868314,9.895560059610341e-4,0.015230557656965482,0.012499654812139379,AKT3/GNAQ/PTK2/MAPK8/ROCK2/CDC42/WASL/GIT2/AKT1/VAV3/MAP2K2/ARPC5/PKN2/ARPC3/IRAK1/PTK2B/FYB1/PIK3CB/RPS6KA2/ARHGEF7/PYCARD/PIK3CA/ELMO1/RPS6KA3/MAPK14/FN1/ACTR3B/PKN1/MAP3K7/IRF3/GSK3B/ACTR2/ACTG1/TAB2/MAP2K4/PIK3R1/SKAP2/NFKB1/ARHGEF1/PIP5K1A/RHOA/WAS/ARHGEF12/ROCK1/ARPC1B/TRAF6/ARPC4/ARPC5L/AKT2/ITGA5/MAP2K7/WIPF1/RAC2/PIK3R2/ELMO2/ITGA4/RHOG/JUN/LCP2/BCAR1/ARPC1A/MAPK10/MAP2K1/IL18/IKBKG/MAPK12/ACTB/LAT/VAV2/RPS6KA1/CD4/TLR4/FCGR2A/MAPK11/PIP5K1B/RELA/NFATC2/ARF6/PXN/SRC/PIK3CD/MAPK1/NFATC3/ITGB1/ARPC2/NFKBIA/PIK3R3/CRKL/RAC1/MYD88/CASP1/VAV1/MAPK3/ACTR3C/TNF/PLCG1/IL1B/BAIAP2/NLRC4/MAP2K6/CHUK/MAPK13/LIMK1/MEFV/TAB1/PIP5K1C/MAP2K3/IRAK4/RAC3/DOCK1/CXCL8/TRAF2/CD8A,113
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,89/5281,102/7053,0.8725490196078431,1.1653263085199996,2.9033593177229093,0.0015430647343223397,0.02251806509060105,0.018480481608700236,ATF4/MAPK8/MTX2/FKBP8/PHB2/VCP/UBB/TOMM7/LOC107986346/USP15/SQSTM1/MITF/AMBRA1/SMURF2/PGAM5/HUWE1/UBC/FOXO3/MON1B/ATG9A/SMURF1/ARIH1/MFN1/TOMM40/FIS1/UBA52/BECN1/TOMM20/TBC1D15/RHOT2/RAB7A/TP53/CITED2/TOMM40L/CSNK2B/RAB5C/NLRX1/MFN2/SAMM50/EIF2AK3/JUN/GABARAPL2/MARCHF5/MTX1/HIF1A/NBR1/RHOT1/MAPK10/ULK1/RABGEF1/BNIP3/CCZ1B/OPA1/MUL1/RPS27A/RRAS2/CCZ1/GABARAP/TFE3/RELA/USP8/RAB5B/SRC/SIAH1/GABARAPL1/TAX1BP1/HRAS/OPTN/MAP1LC3B/PRKN/PINK1/RRAS/MON1A/SP1/RAB5A/KRAS/MAP1LC3B2/TBC1D17/E2F1/CSNK2A2/MTX3/BCL2L13/BCL2L1/CALCOCO2/FUNDC1/TRAF2/CSNK2A3/TOMM20L/MRAS,89
