category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,93/2936,149/7053,0.6241610738255033,1.4993896640637858,5.2026670809051145,1.928638105106172e-7,6.206708083705317e-6,5.223010370765998e-6,COX6B1/NDUFS2/ATF4/COX5B/CDC42/UQCRQ/AKT1/UQCRC1/NDUFA2/NDUFV1/CYC1/UQCRH/NDUFB9/NDUFS3/COXFA4/NDUFS6/NDUFS8/NDUFB7/RXRA/COX6C/COX4I1/COX7C/NDUFB2/TGFB1/NDUFA1/NDUFS5/NDUFB11/NDUFB3/MLX/NDUFA8/UQCRFS1/BAX/NDUFA6/CYCS/SREBF1/SDHC/SDHA/IL6R/UQCRB/COX7A2L/AKT2/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/UQCR11/NDUFB5/COX5A/PIK3R2/NDUFC2/NDUFB4/NDUFV2/UQCR10/NDUFB10/NDUFA9/JUN/PRKAG1/NDUFS1/BCL2L11/ITCH/NDUFA7/DDIT3/NDUFA13/TNFRSF1A/COX7B/MAPK12/NDUFAB1/MAP3K11/NDUFB1/COX7A2/CEBPA/NDUFS7/SDHB/MAPK11/RELA/COX6A1/NDUFC1/ADIPOR1/PIK3CD/GSK3A/PIK3R3/XBP1/RAC1/IRS2/NDUFA5/NDUFA12/UQCRHL/NDUFA3/SOCS3/CASP3/TRAF2/NR1H3,93
Cellular Processes,Transport and catabolism,hsa04142,Lysosome biogenesis,139/2936,241/7053,0.5767634854771784,1.3855289043155787,5.142471454216051,2.4254823852623973e-7,6.542189248583615e-6,5.505321312367419e-6,CLN6/CTSG/ATP6V0B/MAN2B1/CLCN7/AP1S1/AP2M1/PSAP/TELO2/CTSB/VAMP8/LAMTOR2/CTSA/CLTB/M6PR/LAMP1/AP2A1/FUCA2/KXD1/AP2S1/VAMP7/NAGA/SCARB2/DNASE2/CLN3/TCIRG1/LAPTM5/CD63/CTSZ/ATP6AP1/VPS35/LAMTOR4/SNAPIN/AP3S2/CLTC/GAA/SLC15A3/AP1M1/RRAGC/SNAP29/CD68/AP1B1/GNPTG/ATP6V1B2/ATP6V0C/NEU1/OSBP/BLOC1S6/ATP6V1F/LAMTOR5/AP3D1/HEXA/TPP1/LAMTOR1/TPCN2/VPS33A/HYAL3/CTSD/PPT1/LITAF/GLA/BLOC1S5/RRAGA/AP4M1/NPC2/BLOC1S1/AKT1S1/BORCS7/NAGLU/BORCS8/OSBPL7/CD164/NAGPA/VPS18/MLST8/GUSB/BLOC1S3/ARL8A/AP5B1/PPT2/GBA1/HEXB/LAPTM4B/LYSET/MCOLN1/MCOLN3/TFE3/ROGDI/ARSA/ATP6V0E1/ATP6V0D1/AGA/CLTA/GGA3/TLR9/AP4B1/ATP6V1E1/VPS11/LIPA/VPS16/VPS26B/HYAL2/AP5Z1/BLOC1S4/SLC29A1/ATP6V1D/GNS/AP5S1/CLN5/SLC15A4/GM2A/ABCA2/GGA1/GGA2/CLN8/CTBS/ATP6V1G1/AP2A2/ASAH1/NAPSA/SLC11A1/FUCA1/AP1S2/AP1G2/IDUA/ATP6V1G2/IDS/BLOC1S2/CTSW/AP1S3/PLEKHM1/TMEM175/LAMP2/LAPTM4A/CTSF/ACP5/BORCS6/PLA2G15/CTSL,139
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,198/2936,363/7053,0.5454545454545454,1.3103170671290563,5.12613051657976,2.4416844326021716e-7,6.542189248583615e-6,5.505321312367419e-6,COX6B1/NDUFS2/TUBA1C/PSMD2/SLC25A6/ATF4/COX5B/PSMC3/CALM3/GAPDH/CALM1/UQCRQ/SLC25A5/AKT1/UQCRC1/PSMD4/NDUFA2/NDUFV1/MAP2K2/APH1A/PSMC1/ATP5F1B/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/COXFA4/NDUFS6/ATP5F1D/PSMC2/ATP2A3/ATP5MC3/PSMB6/TUBB/NDUFS8/NDUFB7/ATP5F1A/SLC39A7/ADRM1/COX6C/COX4I1/TUBA4A/COX7C/ATP5PB/NDUFB2/PSMC5/NDUFA1/NDUFS5/NDUFB11/NDUFB3/FZD2/PSMD3/PSMD13/TUBA1B/NDUFA8/BECN1/FZD1/PSMD8/UQCRFS1/DVL2/PSMB1/PSMA7/PPIF/TUBB6/FRAT2/HSD17B10/NDUFA6/DVL1/CALM2/CYCS/CHRNA7/SDHC/SDHA/PSMA4/ATP5PO/UQCRB/PSMA6/WNT7B/COX7A2L/AKT2/NDUFB8/COX8A/MAP2K7/NDUFB6/SDHD/NDUFA11/CSNK2B/UQCR11/PSMA2/NDUFB5/PSMA3/FADD/ATP5PD/VDAC2/COX5A/ATP5MC1/PIK3R2/NDUFC2/VDAC3/NDUFB4/NDUFV2/ATP5PF/PPP3R1/SLC39A1/ATP5MC2/UQCR10/NDUFB10/PSMC4/NDUFA9/FRAT1/NDUFS1/TUBB4B/PSMD9/TUBA1A/PSMA5/ATP5F1E/NDUFA7/SLC39A3/DDIT3/NDUFA13/PSMC6/PSENEN/ULK1/TNFRSF1A/SLC39A13/COX7B/PSMD7/CSNK1E/IKBKG/PSMB5/CAPN1/PLCB3/NDUFAB1/AXIN1/NDUFB1/COX7A2/PSMD6/ARAF/CDK5/BAD/WNT6/PLCB2/NDUFS7/SDHB/RELA/COX6A1/NDUFC1/PPID/WIPI1/TUBB3/PIK3CD/CYBB/HRAS/CALML4/CHRFAM7A/ATG101/VDAC1/TUBA8/PIK3R3/ATG2A/TUBB4A/XBP1/LRP5/KLC1/IRS2/DVL3/MAPK3/ATP5F1C/APOE/WIPI2/NDUFA5/NRBF2/ATG13/KRAS/KLC4/NDUFA12/UQCRHL/WNT10B/PSEN2/CSNK2A2/NDUFA3/PSMB2/FZD5/KLC2/CASP9/FZD9/CSNK1A1/PSMD11/NCSTN/CASP3/SLC39A6/TUBB2B/SLC25A4/TRAF2/APH1B/CSNK2A3,198
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,239/2936,450/7053,0.5311111111111111,1.2758605812897366,5.10703694016075,2.587306482490695e-7,6.542189248583615e-6,5.505321312367419e-6,COX6B1/NDUFS2/TUBA1C/PSMD2/SLC25A6/ATF4/COX5B/PSMC3/CALM3/CALM1/UQCRQ/VCP/UBB/SLC25A5/FUS/UQCRC1/PSMD4/NDUFA2/NDUFV1/MAP2K2/SQSTM1/PSMC1/ATP5F1B/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/TARDBP/COXFA4/ACTR1B/NDUFS6/ATP5F1D/PSMC2/ATP2A3/ATP5MC3/PSMB6/TUBB/NDUFS8/NDUFB7/ATP5F1A/UBC/ADRM1/COX6C/COX4I1/TUBA4A/PARK7/COX7C/ATP5PB/NDUFB2/UBA1/DCTN3/PSMC5/TOMM40/NDUFA1/DCTN1/DCTN2/NDUFS5/NDUFB11/NDUFB3/GPX7/FZD2/PSMD3/PSMD13/TUBA1B/UBA52/NDUFA8/BECN1/FZD1/PSMD8/UQCRFS1/DVL2/PSMB1/TRAP1/PSMA7/PPIF/HSPA5/TUBB6/FRAT2/BAX/HSD17B10/NDUFA6/GPX1/DVL1/CALM2/CYCS/CHRNA7/ATXN2L/SDHC/SDHA/PSMA4/ATP5PO/UQCRB/PSMA6/WNT7B/COX7A2L/NDUFB8/TOMM40L/COX8A/MAP2K7/NDUFB6/SDHD/NDUFA11/DERL1/CSNK2B/UQCR11/PSMA2/NDUFB5/PSMA3/FADD/ATP5PD/TNFRSF1B/VDAC2/COX5A/ATP5MC1/NDUFC2/VDAC3/MFN2/NDUFB4/NDUFV2/ATP5PF/PPP3R1/HTRA2/ATP5MC2/UQCR10/NDUFB10/UBE2J2/PSMC4/NDUFA9/RAB8A/FRAT1/NDUFS1/TUBB4B/PSMD9/BAK1/TUBA1A/ACTR1A/SEPTIN5/ACTR10/PSMA5/ATP5F1E/NDUFA7/DDIT3/NDUFA13/PSMC6/ULK1/TNFRSF1A/COX7B/PSMD7/CSNK1E/PSMB5/CAPN1/PLCB3/MAPK12/NDUFAB1/SIGMAR1/SOD1/DNAL4/AXIN1/NDUFB1/COX7A2/PSMD6/ATXN1L/RPS27A/DAXX/ARAF/CDK5/BAD/WNT6/PLCB2/NDUFS7/UBA7/SDHB/DLG4/MAPK11/RELA/COX6A1/CCS/NDUFC1/PPID/WIPI1/TUBB3/CYBB/DCTN6/HRAS/CALML4/CHRFAM7A/ATG101/OPTN/MAP1LC3B/SMCR8/VDAC1/TUBA8/ATG2A/TUBB4A/XBP1/LRP5/RAC1/NEFH/KLC1/CAT/PINK1/DVL3/MAPK3/ATP5F1C/WIPI2/NDUFA5/NRBF2/PLCG1/ATG13/UBE2L6/PRNP/KRAS/KLC4/NDUFA12/UQCRHL/MAP3K10/WNT10B/PSEN2/CSNK2A2/NDUFA3/PSMB2/FZD5/KLC2/CASP9/MAP2K3/FZD9/CSNK1A1/PSMD11/CAMK2G/CASP3/UBE2L3/TUBB2B/SLC25A4/TRAF2/CSNK2A3/NEFL/RAB1A,239
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,126/2936,218/7053,0.5779816513761468,1.3884552408569357,4.919757725934714,7.621219241791553e-7,1.7986077410628065e-5,1.5135474002996557e-5,COX6B1/NDUFS2/COX5B/UQCRQ/KDM1A/UQCRC1/ACSL5/NDUFA2/SMARCE1/NDUFV1/ATP5F1B/CYC1/UQCRH/NDUFB9/NDUFS3/COXFA4/PRKACA/NDUFS6/ATP5F1D/ATP5MC3/NDUFS8/SMARCD2/NDUFB7/ATP5F1A/RPS6/COX6C/COX4I1/COX7C/ATP5PB/ACTG1/NDUFB2/NDUFA1/NDUFS5/NDUFB11/NDUFB3/NDUFA8/CPT2/UQCRFS1/ADCY7/COA3/NDUFA6/NDUFAF8/COX11/SDHC/SDHA/SIRT6/ATP5PO/ATP5MG/RPS6KB2/UQCRB/COX7A2L/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/UQCR11/ATP5MF/NDUFB5/ATP5PD/SMARCC2/COX5A/ATP5MC1/COX15/NDUFC2/NDUFB4/NDUFV2/ATP5PF/ATP5MC2/UQCR10/NDUFB10/NDUFA9/PNPLA2/PRKAG1/NDUFS1/ATP5F1E/TSC2/NDUFA7/NDUFA13/AKT1S1/ATP5ME/COX7B/MAPK12/NDUFAB1/COX16/MLST8/COX14/ACTB/NDUFB1/SLC25A29/COX7A2/RPS6KA1/CPT1B/CREB3L4/GRB2/NDUFAF3/NDUFS7/SDHB/MAPK11/SMARCD1/FGFR1/COX6A1/NDUFC1/CREB3/HRAS/SMARCA4/SMARCB1/NDUFAF1/COA6/COA7/GNAS/SLC25A20/COX17/ACTL6A/ATP5F1C/NDUFA5/COX19/KRAS/NDUFA12/UQCRHL/NDUFA3/BMP8B/MAP2K3/COA4/COX18/CPT1A,126
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,34/2936,44/7053,0.7727272727272727,1.8562825117661628,4.81126332070318,1.516230615153258e-6,3.3546602360265834e-5,2.8229820005813953e-5,PSMD2/PSMC3/PSMD4/PSMC1/PSMB4/PSMB3/PSMC2/PSME1/PSMB6/ADRM1/PSMB8/PSMC5/PSMD3/PSMD13/PSMD8/PSME2/PSMB1/PSMA7/PSMA4/PSMA6/PSMA2/PSMA3/PSMC4/PSMD9/PSMA5/PSMC6/PSMD7/PSMB5/PSMD6/PSMB9/PSMB10/POMP/PSMB2/PSMD11,34
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,104/2936,180/7053,0.5777777777777777,1.387965485921889,4.452458869413996,7.182663142539537e-6,1.4956839720347038e-4,1.2586338509837087e-4,PSMD2/HLA-A/PSMC3/CALR/HLA-B/AKT1/PSMD4/HLA-E/PSMC1/HLA-C/VIM/IRAK1/PSMC2/PLCG2/CDK4/ADRM1/B2M/HDAC1/CCND3/IRF3/TYK2/PSMC5/PSMD3/PSMD13/PSMD8/NFKBIB/BAX/CYCS/GADD45B/TP53/AKT2/MAP2K7/NFKBIE/FADD/SNW1/PIK3R2/TAP1/PSMC4/JUN/TAP2/CDK2/BAK1/CCND2/BCL2L11/CDKN1B/PDIA3/PSMC6/ISG15/PSMD7/IKBKG/MAPK12/IRF9/PSMD6/ICAM1/CCNA2/MAPK11/OAS2/CCNA1/MAVS/RELA/OAS3/PIK3CD/TRADD/STAT2/CXCL10/NFKBIA/PIK3R3/ITGAL/STAT3/RAC1/IRF7/MYD88/IFNAR2/SAP30L/HLA-G/OAS1/HDAC2/SAP30/TAPBP/E2F2/RIGI/HLA-DRB1/MYC/HLA-DMB/HES1/GADD45A/IKBKE/STAT1/E2F1/NFKB2/CDKN1A/HLA-DQB1/BTK/JAK3/CASP9/TAB1/MAP2K3/PSMD11/CASP3/CD3D/TRAF2/RUNX3/TAPBPL/HLA-DRA,104
Genetic Information Processing,"Folding, sorting and degradation",hsa03060,Protein export,24/2936,30/7053,0.8,1.921798365122616,4.272469495386809,1.9859416193053102e-5,3.905685184633777e-4,3.286675311481888e-4,SEC61A1/BAG6/SRP14/SEC61B/HSPA5/GET3/SPCS1/SEC61G/SRP68/UBL4A/OXA1L/SRPRA/GET4/GET1/SRP9/SPCS2/SRP19/SEC11A/SGTA/SEC11C/SRPRB/SEC62/SPCS3/TMEM208,24
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,65/2936,106/7053,0.6132075471698113,1.473076577039741,4.144092807533126,3.0281465766796022e-5,5.641915200760943e-4,4.747731197785748e-4,PGAM1/TKT/GAPDH/TALDO1/TPI1/PKM/ENO1/IDH2/IDH3B/SHMT2/PGLS/IDH3G/GPI/PGD/ADH5/G6PD/ACAT1/PDHA1/PHGDH/ACO2/PFKL/ALDOA/MDH2/PGK1/ECHS1/ACAT2/PGP/SDHC/SDHA/IDH3A/PDHB/ACADS/MDH1/SDHD/ACSS1/ALDOC/PSAT1/FH/GCSH/GOT2/CS/DLST/ESD/GOT1/H6PD/SDHB/PRPS1/TKFC/MMUT/SHMT1/ENO2/AMT/SUCLG1/IDH1/SDSL/CAT/ALDH6A1/DLD/GPT2/ENO3/GLYCTK/PSPH/PCCB/SDS/PGAM4,65
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,45/2936,68/7053,0.6617647058823529,1.589722912325693,4.126320872148615,3.528719901916065e-5,6.245834226391435e-4,5.25593543285393e-4,PGAM1/TKT/GLUL/GAPDH/TALDO1/TPI1/PKM/ENO1/IDH2/IDH3B/SHMT2/IDH3G/CBS/LOC102724560/ASS1/PHGDH/ACO2/PFKL/ALDOA/PGK1/IDH3A/PYCR2/ALDOC/MAT2B/PYCR1/ACY1/PSAT1/ASNS/GOT2/CS/PYCR3/ASL/GOT1/PRPS1/SHMT1/ABHD14A-ACY1/ENO2/IDH1/SDSL/GPT2/ENO3/BCAT2/PSPH/SDS/PGAM4,45
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,91/2936,159/7053,0.5723270440251572,1.374871471903758,4.037281744354495,4.3846318649017715e-5,7.391236572262986e-4,6.219803597830583e-4,HLA-A/CALR/HLA-B/AKT1/PPP1CA/SRSF9/HLA-E/BST2/HLA-C/IRAK1/B2M/ALYREF/IRF3/TYK2/PPP1CC/SRSF3/BAX/SRSF1/CYCS/SRSF2/TP53/AKT2/ITGA5/FADD/PPP1CB/PIK3R2/TAP1/SRSF5/EIF2B4/CCL5/TAP2/BAK1/STING1/PILRB/SRSF6/PDIA3/TSC2/NECTIN2/CARD9/EIF2B5/TNFRSF1A/IKBKG/C3/IRF9/DAXX/BAD/CD74/CFP/OAS2/MAVS/RELA/OAS3/IL12A/SRSF7/SRC/TLR9/EIF2B1/ITGB3/PIK3CD/HCFC1/TRADD/STAT2/NFKBIA/PIK3R3/RNASEL/IRF7/MYD88/IFNAR2/HLA-G/NXF3/OAS1/EIF2B2/TNFRSF14/TAPBP/RIGI/HLA-DRB1/HLA-DMB/IKBKE/STAT1/HLA-DQB1/SRSF8/SOCS3/NXF1/CASP9/TAB1/CASP3/PML/TRAF2/TAPBPL/HLA-DRA/EIF4EBP1,91
NA,NA,hsa04156,Integrated stress response (ISR) signaling pathway,35/2936,51/7053,0.6862745098039216,1.6486015387081263,3.9255069753489815,8.4708286726734e-5,0.001363033340966538,0.0011470069446730012,ATF4/PPP1CA/CHCHD2/EIF2S2/DDIT4/TELO2/LONP1/HSP90AB1/PPP1CC/CHCHD10/HSPA5/EIF2S3/PPP1CB/PPP1R15B/EIF2B4/GABARAPL2/DDIT3/HSPD1/AKT1S1/ATF5/EIF2B5/OMA1/MLST8/HSP90AA1/CHAC2/TRIB3/GABARAP/EIF2B1/BBC3/EIF2AK1/GABARAPL1/PPP1R15A/HSPA9/EIF2B2/DELE1,35
Cellular Processes,Transport and catabolism,hsa04145,Phagocytosis,121/2936,226/7053,0.5353982300884956,1.2861593040920163,3.6922481628303268,1.6146244276933058e-4,0.0024851175974062185,0.002091252691245792,CYBA/SEC61A1/ITGB2/TUBA1C/HLA-A/CORO1A/CALR/HLA-B/CTSG/HLA-E/HLA-C/ATP6V0B/ACTR1B/AZU1/TUBB/CTSB/M6PR/LAMP1/MON1B/TUBA4A/ELANE/VAMP7/ACTG1/PRTN3/DCTN3/DCTN1/DCTN2/TUBA1B/TCIRG1/BECN1/SEC61B/CD63/TUBB6/ATP6AP1/SEC61G/DYNLL2/STX4/DYNC1LI2/ITGA5/RAB5C/RAC2/DYNLL1/ATP6V1B2/PIK3R2/ATP6V0C/TAP1/ATP6V1F/DYNLRB1/VPS33A/TAP2/GABARAPL2/TUBB4B/CTSD/TUBA1A/ACTR1A/ACTR10/BPI/ATG4D/FCGR1A/TLR6/RABGEF1/CANX/HGS/VAMP2/C3/VPS18/CCZ1B/ACTB/NCF4/TLR4/CCZ1/FCGR2A/NCF2/GABARAP/ATP6V0E1/ATP6V0D1/DYNLT3/ATG4B/THBS3/RAB5B/FCGR2B/ITGB3/MRC2/NCF1/ATP6V1E1/TUBB3/GABARAPL1/VPS11/PIK3CD/DNM2/CYBB/DCTN6/MAP1LC3B/ITGB1/VPS16/TUBA8/RILP/PIK3R3/ATP6V1D/TUBB4A/SNAP23/ANPEP/RAC1/LYZ/HVCN1/HLA-G/DYNLT1/ATP6V1G1/MPO/MMP9/MON1A/ATP6V1G2/HLA-DRB1/HLA-DMB/HLA-DQB1/SEC22B/LAMP2/CTSL/TUBB2B/CD209/HLA-DRA,121
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),21/2936,28/7053,0.75,1.8016859673024523,3.5892513888212525,3.459741489924327e-4,0.005103118697638382,0.00429432825284467,IDH2/IDH3B/IDH3G/PDHA1/ACO2/MDH2/SDHC/SDHA/IDH3A/PDHB/MDH1/SDHD/PCK2/FH/ACLY/CS/DLST/SDHB/SUCLG1/IDH1/DLD,21
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,99/2936,183/7053,0.5409836065573771,1.2995767633001296,3.4673608760164365,3.822987973026194e-4,0.005413350969805091,0.004555391984700687,CHD4/HLA-A/ATF4/CDC42/HLA-B/PKM/HLA-E/HNRNPK/PSMC1/HLA-C/ATF6B/PRKACA/DDB1/CDK4/HDAC1/CCND3/IRF3/SRF/STAT5A/MRPS18B/GTF2H2C/SCRIB/BAX/RHOA/ACTN4/YWHAB/HDAC3/HDAC5/TP53/SNW1/PIK3R2/VDAC3/YWHAE/MAD1L1/JUN/CDK2/BAK1/CCND2/HDAC10/GTF2A2/CDKN1B/KAT2A/GTF2H4/HDAC8/GSN/RANBP1/IKBKG/C3/HDAC6/IRF9/CREB3L4/YWHAG/GRB2/CCNA2/BAD/CCNA1/ATP6V0D1/ACTN1/RELA/HDAC7/YWHAZ/PXN/SRC/YWHAH/PIK3CD/CREB3/HRAS/H4C14/TRADD/H2BC5/CDK1/LTBR/NFKBIA/PIK3R3/DDX3X/YWHAQ/STAT3/RAC1/IRF7/HLA-G/RBL2/H4C8/HDAC2/UBE3A/MAPK3/CDC20/DNAJA3/KRAS/CCR5/MAPKAPK2/NFKB2/CDKN1A/JAK3/CASP3/H2BC6/TBPL1/TRAF2/H4C5/GTF2H2,99
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,52/2936,87/7053,0.5977011494252874,1.435826364746782,3.454022274687252,4.5571026497001263e-4,0.006204670530745557,0.005221295748441845,PABPC4/FUS/PPP1CA/SAP18/TARDBP/RBM8A/PPP2R1A/GSPT1/MAGOH/ALYREF/WDR82/PPP2R3C/CPSF1/PPP1CC/UPF1/NUDT21/GLE1/DDX39B/RNPS1/DAZAP1/PABPN1/PPP2CA/PPP1CB/NCBP2/CSTF2T/FIP1L1/DDX19A/CPSF4/EIF4A3/ACIN1/DDX19B/PELO/PPP2R3B/SSU72/CPSF3/CLP1/PPP2R5D/PPP2CB/PNN/NXF3/PPP2R5B/ETF1/PABPC1/NXT1/SMG5/CPSF7/SYMPK/NXF1/UPF3A/NXT2/UPF3B/MAGOHB,52
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,72/2936,128/7053,0.5625,1.3512644754768393,3.3866714785462,5.389656577771223e-4,0.007066438624188937,0.00594648269594252,SHMT2/AK2/MTHFD2/NADK/GSS/PDXK/PNPO/ALDH2/COQ5/FPGS/AKR1A1/NME2/SPR/NQO1/ALAD/COASY/NME1/HMBS/GMPPB/ADSL/COX15/MTHFD1/DHFR/NME6/MAT2B/CPOX/COQ6/VKORC1/GMPPA/PSAT1/NAPRT/PDXP/UROD/GUSB/LIPT1/GGH/CAD/AK1/SHMT1/FLAD1/QPRT/NME3/PHOSPHO2/RDH11/COQ7/NME4/MMAB/NME1-NME2/CMPK1/MPI/PPCS/UGP2/PPOX/RFK/NADSYN1/ALDH1B1/DLD/ALDH3A2/CMPK2/COQ3/BCAT2/NMNAT1/MOCS2/PMM1/OXSM/UMPS/FECH/GCLM/NFS1/RDH13/COQ4/GGCX,72
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,39/2936,62/7053,0.6290322580645161,1.511091456447218,3.4132536148630495,5.617706820338075e-4,0.007102386479998852,0.005976733196073968,POLR2E/DDB1/POLD1/ERCC2/GTF2H2C/POLD2/RPA1/POLR2L/RAD23A/RFC2/ERCC1/ERCC5/POLR2M/POLR2H/LIG1/POLE3/POLR2C/POLD4/RPA3/POLR2J/POLR2K/POLR2J3/GTF2H4/RBX1/RPA2/POLR2G/PCNA/POLR2J2/POLR2I/RAD23B/POLR2D/POLR2B/RFC5/POLE/POLR2F/CETN2/XPC/RFC4/GTF2H2,39
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,35/2936,55/7053,0.6363636363636364,1.5287032449838989,3.323916425075688,7.841007675665023e-4,0.009571436955811786,0.008054465234893653,DDOST/ALG1/RPN1/MOGS/TMEM258/MGAT1/GANAB/OST4/B4GALT2/MGAT2/DPM3/KRTCAP2/B4GALT3/MAN2A2/DPM2/SRD5A3/STT3A/OSTC/DOLK/MGAT4B/RPN2/ALG10/ALG9/MAN1B1/DAD1/ALG12/ALG14/DOLPP1/ALG11/DPAGT1/DPM1/DHRSX/ALG3/B4GALT1/MGAT3,35
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,88/2936,163/7053,0.5398773006134969,1.2969191421072865,3.238665778060732,8.610282375363472e-4,0.010160133202928898,0.008549859341150394,SEC61A1/ATF4/VCP/CALR/PDIA6/P4HB/DDOST/SSR1/UBXN1/LMAN2/ATF6B/BCAP31/OS9/PDIA4/PRKCSH/HSP90B1/SSR4/PREB/RPN1/ERP29/HSPA1B/HSP90AB1/MOGS/HYOU1/TMEM258/SKP1/SEC61B/SEC24C/HSPA5/GANAB/BAX/OST4/DNAJC5/RAD23A/SSR2/SEC61G/MAP2K7/DERL1/TXNDC5/DNAJB11/KRTCAP2/UBE2J2/SYVN1/BAK1/ERLEC1/RNF5/PDIA3/DDIT3/BAG1/RBX1/DNAJB1/CAPN1/CANX/UFD1/STT3A/DUS4L-BCAP29/HSPBP1/OSTC/HSP90AA1/RPN2/FBXO6/STUB1/UBXN6/MAN1B1/DAD1/SELENOS/PPP1R15A/DNAJA1/NPLOC4/UBQLN4/YOD1/DNAJA2/XBP1/HSPA6/DNAJB12/NSFL1C/DNAJB2/RAD23B/DERL3/BCAP29/SEC62/UBQLN2/CKAP4/UBXN8/RRBP1/RNF185/UBE2D4/TRAF2,88
Genetic Information Processing,Replication and repair,hsa03410,Base excision repair,29/2936,44/7053,0.6590909090909091,1.5832997894476097,3.2774333743599295,9.616219111179161e-4,0.010981101823733623,0.009240713101744322,MPG/POLD1/POLG/HMGB1/PARP1/POLD2/RFC2/PARP4/FEN1/LIG1/POLE3/POLD4/MBD4/APEX1/POLL/PCNA/OGG1/ADPRS/MUTYH/XRCC1/NTHL1/PARP3/PARP2/NEIL2/RFC5/POLE/PNKP/RFC4/UNG,29
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,58/2936,102/7053,0.5686274509803921,1.3659841320724475,3.1439993075407586,0.0012714245502187657,0.014065134086795095,0.011835958806312852,ATF4/FKBP8/PHB2/VCP/UBB/TOMM7/LOC107986346/SQSTM1/PGAM5/UBC/MON1B/ATG9A/TOMM40/FIS1/UBA52/BECN1/TOMM20/RHOT2/TP53/CITED2/TOMM40L/CSNK2B/RAB5C/NLRX1/MFN2/SAMM50/JUN/GABARAPL2/MTX1/HIF1A/NBR1/ULK1/RABGEF1/BNIP3/CCZ1B/MUL1/RPS27A/CCZ1/GABARAP/TFE3/RELA/RAB5B/SRC/GABARAPL1/HRAS/OPTN/MAP1LC3B/PINK1/RRAS/MON1A/KRAS/TBC1D17/E2F1/CSNK2A2/CALCOCO2/FUNDC1/TRAF2/CSNK2A3,58
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,44/2936,74/7053,0.5945945945945946,1.4283636497532957,3.128063889927926,0.001418956159588321,0.014987369219117428,0.012612029405323319,FBL/NHP2/TCOF1/IMP3/EIF6/RRP7A/RAN/NOB1/CSNK2B/SNU13/NOL6/POP4/UTP14A/TBL3/RIOK2/EMG1/REXO5/POP5/RPP25L/RPP25/FCF1/NOP10/NOP56/UTP6/POP7/IMP4/NXF3/REXO1/PWP2/DKC1/NXT1/GAR1/XPO1/RPP38/SBDS/GTPBP4/REXO2/CSNK2A2/WDR3/NXF1/NXT2/UTP18/CSNK2A3/LSG1,44
