gene_id,gene_name,cDC1_Tumor_1,cDC1_Tumor_2,cDC1_Tumor_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000035455.13,Fignl1,526,564,715,599.999,721,672,504.67582934713306,-0.4595563518635201,0.07776765460386104,2.375627320777116e-9,3.9183237467202575e-9,Down
ENSMUSG00000052609.10,Plekhg3,1838.999,2126.999,2471,2210,2439,2183,1721.2754228970916,-0.40481738233933934,0.06838290997259058,2.408373342620469e-9,3.971758020007302e-9,Down
ENSMUSG00000025757.14,Hspa4l,791.999,969.001,1001.999,526,614.001,477,747.2293079700028,0.4480969010367285,0.07585355842329279,2.44453020476696e-9,4.030807056481764e-9,Up
ENSMUSG00000045671.19,Spred2,911.001,987,1168.001,1106,1104,1190.001,966.5001809782357,-0.4678373065720268,0.07932218758673508,2.514870051169203e-9,4.146195663686426e-9,Down
ENSMUSG00000025226.12,Fbxl15,349,334,431,175,219,182,303.81033046876604,0.6179883640623568,0.10557804519045945,2.5771992800022915e-9,4.248346157373861e-9,Up
ENSMUSG00000025010.15,Ccnj,244,284,295,305,371,307,273.95857478183234,-0.5632903359171327,0.09597775161453391,2.5778893614150117e-9,4.248873767350162e-9,Down
ENSMUSG00000050075.9,Gpr171,4316,4050,5217,5081,5620,5025,3299.5960485570845,-0.5227949169069702,0.08893879021734412,2.605098689859856e-9,4.293103940249817e-9,Down
ENSMUSG00000059994.11,Fcrl1,110.999,112,163.999,196,208,194,94.31963834389195,-0.91956775833716,0.1600527739898618,2.6292392325228843e-9,4.33226490272066e-9,Down
ENSMUSG00000059981.13,Taok2,3801,4297,4712.001,3880,4226.999,3860,3974.837038171663,-0.2216492180942722,0.03732301321944737,2.632952153799328e-9,4.337760341761505e-9,NS
ENSMUSG00000027582.17,Zgpat,2595.326,2937.104,3006.47,1782.914,2050.157,1712.627,2921.2955831171635,0.3036499250637897,0.05125595449459637,2.6584341794799965e-9,4.379113424611792e-9,Up
ENSMUSG00000018322.11,Tomm34,2227,2280.999,2611.001,2197,2544,2292,2439.1295748616585,-0.2989097190063885,0.05045714007719043,2.6747334397430264e-9,4.40533047741956e-9,Down
ENSMUSG00000036046.15,5031439G07Rik,34837.001,39647.999,45242,25501,27883,26357,27819.034183859123,0.261164655212313,0.04405179743924526,2.7037922455918955e-9,4.452552180715866e-9,NS
ENSMUSG00000066900.12,Suds3,3996,4286,4805.999,3971.001,4386,4118,4599.7179931940955,-0.24978354722302903,0.04213304906507393,2.7349672357570894e-9,4.503244733036802e-9,NS
ENSMUSG00000032402.13,Smad3,2919,3071,3041,1854,2007,1825,2881.225751628933,0.3499229386547911,0.05920841517463631,2.745420957675208e-9,4.519809155123214e-9,Up
ENSMUSG00000091649.4,Phf11b,4098.962,3913.439,4986.66,2189.168,2457.331,2459.631,2737.07657991082,0.5388012007021207,0.09188682306092494,2.7693640781314793e-9,4.558573352807307e-9,Up
ENSMUSG00000037007.18,Zfp113,407,418,385.001,213,208,155,316.0456735127964,0.7387842407498753,0.12734123452020116,2.7897186898674856e-9,4.591420340511443e-9,Up
ENSMUSG00000041189.10,Chrnb1,118.001,108.001,156,176,180,156.999,218.31293615355858,-0.726771234212535,0.1251970821036674,2.801006722598743e-9,4.609337947205698e-9,Down
ENSMUSG00000035069.4,Oma1,702,672,771,769,805,724,767.4104708039073,-0.4123209422225612,0.06999476248636269,2.8442737529738927e-9,4.67986753193856e-9,Down
ENSMUSG00000031711.8,Zfp330,1415.831,1518.704,1654.609,1413.697,1635.557,1462.379,1508.8524044451754,-0.29168133079232955,0.04933401578720956,2.8933650490773826e-9,4.759958575724296e-9,Down
ENSMUSG00000051319.7,Mtln,748,691,886,783,875,835,808.6235665988495,-0.4160502760531366,0.07068767256117911,2.916295679534694e-9,4.796995170906302e-9,Down
ENSMUSG00000024382.14,Ercc3,2020,2197,2340,2071,2177,2111,2697.4382197725786,-0.2737918178746712,0.046300424208626186,2.929315523917273e-9,4.8170332364834354e-09,Down
ENSMUSG00000089768.3,Tmsb15b1,13.604,19.721,19.326,56.61,65.948,48.897,31.991836238143893,-1.8727571996602685,0.34282543777347263,2.929316649861868e-9,4.8170332364834354e-09,Down
ENSMUSG00000023795.18,Pisd-ps2,90.968,85.35,95.157,5.556,30.828,16.59,52.350250926443856,1.8803078839856735,0.34452690292647575,2.97108885456925e-9,4.8850248162970645e-9,Up
ENSMUSG00000061723.20,Tnnt3,23,26,23,54,60,41.999,63.67744432460845,-1.3546607572968785,0.24268086984116358,3.048511630101019e-9,5.011604731345741e-9,Down
ENSMUSG00000043445.8,Pgp,2065,2193,2482.611,2011,2318,2170,1983.8661640707335,-0.26557717672055,0.044958924374333485,3.067664061774616e-9,5.042368511502707e-9,Down
ENSMUSG00000042831.14,Alkbh6,1338,1375,1395,761.002,833,795,1597.0413904004506,0.4601382823935523,0.07844301011282283,3.087040589731265e-9,5.073491783581525e-9,Up
ENSMUSG00000021686.7,Ap3b1,6874,7405,7929,6715,7437,7033.001,7621.319162694295,-0.24929660658418973,0.04221206819576764,3.139637320202645e-9,5.159195098438319e-9,NS
ENSMUSG00000032000.18,Birc3,4393.811,4380.336,3814.657,2304.361,2380.075,2175.995,7674.217521345321,0.5581961102457266,0.09562459176025968,3.1437185359964898e-9,5.1651623907351105e-9,Up
ENSMUSG00000014158.13,Trpv4,48,52,55,85.999,98,81,91.08228880369589,-1.0452327103532175,0.1844819021199748,3.187351212250787e-9,5.236102141670356e-9,Down
ENSMUSG00000026495.9,Efcab2,120,135,171,54,58,54,101.45998992388121,0.9931927905389563,0.17473520501662865,3.2039255161405267e-9,5.262577127999094e-9,Up
ENSMUSG00000061132.14,Blnk,32,32,45,73,68,77,55.585202202993656,-1.2588704412165117,0.2249142037812323,3.2075524640448643e-9,5.267781027549653e-9,Down
ENSMUSG00000030663.13,1110004F10Rik,4668.893,5102.811,5359.724,3325,3526.999,3430,4503.374518127223,0.23719212693750683,0.040175099350854004,3.209611791832393e-9,5.270409295811722e-9,NS
ENSMUSG00000029038.10,Ssu72,4434.999,4750.981,5115,3209.001,3427,3229,4390.065361995369,0.21586112466890126,0.03654791894692575,3.2218541145639904e-9,5.2897556187501145e-9,NS
ENSMUSG00000049038.4,Mterf2,202,231,250.001,110,95,86.001,132.16254079936033,0.876824399540371,0.15315654150243166,3.2623028117256556e-9,5.355400026739915e-9,Up
ENSMUSG00000096255.3,Dynlt1b,2328.868,2396.87,2804.786,2464.593,2635.941,2339.374,2137.7473392501774,-0.30037014683493496,0.05099022334880823,3.2682723695115456e-9,5.36443276430833e-9,Down
ENSMUSG00000044786.7,Zfp36,19632,19017,22345,20623,22938,21421,34656.265148960556,-0.4048355872897774,0.06897488911357529,3.270505318402698e-9,5.367330651881975e-9,Down
ENSMUSG00000018372.14,Cep95,540.001,591.001,643.999,340,353,310.001,437.75556744120877,0.4958568585805661,0.08480699483538708,3.279890370111659e-9,5.381963578164073e-9,Up
ENSMUSG00000030149.16,Klrk1,3497.001,3243.999,3902,3856,4126,3573.998,3320.2801839598146,-0.430026584994155,0.07335056637716154,3.288273351733067e-9,5.394948263744936e-9,Down
ENSMUSG00000063894.16,Zkscan8,549.075,659,633,298,385,245.001,451.2364467447249,0.6598588852293799,0.11379983754140374,3.317708180439017e-9,5.442463290854462e-9,Up
ENSMUSG00000020128.16,Vps54,1466.999,1481.999,1616,980,1002,954,1385.5889903519947,0.3159846358124682,0.053705092854491605,3.3518080943204804e-9,5.497616390098854e-9,Up
ENSMUSG00000000532.12,Acvr1b,1016,1156,1198,1234,1193,1115,1333.0875039703928,-0.3878770869085403,0.06610383970798088,3.378717350247213e-9,5.540961344314302e-9,Down
ENSMUSG00000020656.17,Grhl1,15,15,12,43,42,36,49.2997214996139,-1.7191916661274398,0.31360378203170214,3.382666472251006e-9,5.5466455948676705e-9,Down
ENSMUSG00000003948.18,Mmd,3021.823,3033.107,2750.425,1637.922,1793.331,1666.699,3474.312585478408,0.4724586648112302,0.08080998878199064,3.405492698552818e-9,5.5832770784525994e-9,Up
ENSMUSG00000032641.19,Gpr19,186.001,179,185,73,82.001,83.002,138.21650341062272,0.8617573632375038,0.15057127303604068,3.408794403307177e-9,5.587892381609753e-9,Up
ENSMUSG00000017686.18,Rhot1,1874.002,2034.001,2326.998,1345,1459,1297,1967.536367088609,0.281920730156884,0.0478988535572259,3.4347163741274754e-9,5.6295815192842986e-9,Up
ENSMUSG00000063714.17,Sp3os,227,223.999,255.001,104,108,107.002,159.97496058614865,0.8007014043396771,0.1393922767660374,3.4431228304346482e-9,5.642554511471538e-9,Up
ENSMUSG00000063145.11,Bbs5,113,120,138,45,51,48,80.70825449787198,1.0020909596901826,0.17692989494879993,3.5361663688548726e-9,5.794206394629067e-9,Up
ENSMUSG00000002910.12,Arrdc2,481.001,496,479.999,574,600.999,500,620.1866169319248,-0.5063909263159995,0.08690179581548332,3.6320360480312185e-9,5.950445133334639e-9,Down
ENSMUSG00000097194.4,9330175E14Rik,121,134.999,107,51,46,29,174.85058772516217,1.1592384345351703,0.20685648812556937,3.644085827761647e-9,5.969334887330527e-9,Up
ENSMUSG00000040565.9,Btaf1,2317.001,2553,2460,1513,1640,1355.001,2709.583759172813,0.3836179110582182,0.06553641828859404,3.7007370511307746e-9,6.061269941254413e-9,Up
ENSMUSG00000019969.15,Psen1,3701,3987.001,4440,3756,3916,3733,3523.6759194079864,-0.23113248717341053,0.03930592083689759,3.7219948792261474e-9,6.095217797797183e-9,NS
ENSMUSG00000019897.9,Ccdc59,1200,1188,1263,1380,1486.999,1200,1371.0497123495627,-0.46242031069597406,0.07926623859500156,3.732115332322597e-9,6.110919772003477e-9,Down
ENSMUSG00000025269.17,Apex2,212,197,212.001,252,287,254,237.9493124442241,-0.6518231045825528,0.11278646716352375,3.773935597123121e-9,6.178514750750613e-9,Down
ENSMUSG00000097636.10,Mirt1,138,157,142.999,65,62,41,96.02161582543079,1.0233401580127401,0.18138247872081317,3.836701556771691e-9,6.280376903265762e-9,Up
ENSMUSG00000019782.11,Rwdd1,1765.736,1876.429,2279.71,1965.723,2080.03,1970.569,1916.150177825294,-0.3434094378663068,0.05870053302260977,3.972045781978662e-9,6.50099796386274e-9,Down
ENSMUSG00000112160.2,BC024063,68.809,103.991,99.611,17.074,33.892,26.113,59.84771134406632,1.4205047670094153,0.2574313599900222,4.037853676174804e-9,6.607763112942179e-9,Up
ENSMUSG00000020273.14,Papolg,1046.999,1137,1058,567,622,638,1106.8521310937185,0.5040540008954648,0.08677099188901008,4.063058227161113e-9,6.6480617871888095e-9,Up
ENSMUSG00000036890.14,Gtdc1,378,358,394.999,210.999,211.001,165.999,320.25877952431944,0.6140038915843818,0.10632182473030846,4.1462299457527444e-09,6.783182571175205e-9,Up
ENSMUSG00000013822.8,Elof1,1533,1666,1870.999,1574.001,1742,1585.001,1609.9729402024823,-0.26961531764210916,0.04603768060192475,4.150908429065392e-9,6.789869158256111e-9,Down
ENSMUSG00000028882.14,Ppp1r8,1784.999,1947,2161.999,1823,2018,1812,1848.7704530503656,-0.2580943833268568,0.04406871817629329,4.19153523714855e-9,6.8553481168176615e-9,NS
ENSMUSG00000024583.4,Txnl1,2909.999,2864,3376.001,2858.999,3085.999,2930.001,3320.2558417972296,-0.2740142078569291,0.046809565607050144,4.197911743487829e-9,6.86479928089871e-9,Down
ENSMUSG00000024732.8,Ccdc86,1952,1960,2404,1268,1409,1322.999,1607.5230270517045,0.33463565327699824,0.057307735202289996,4.286123451041605e-9,7.008052910196604e-9,Up
ENSMUSG00000024235.12,Map3k8,727,703,763,399,412.999,361.999,996.3642067866433,0.5741960681294735,0.09934540549589838,4.315878784344716e-9,7.05569989758405e-9,Up
ENSMUSG00000026977.18,Marchf7,3486,3825,4039,3816.999,4181.999,3430,4423.202036805356,-0.323933027041607,0.05547197183618427,4.332341637884498e-9,7.081605555562661e-9,Down
ENSMUSG00000000295.14,Hddc2,529,549,621,307,337,310.001,383.03481636355485,0.5046415460172519,0.08704934922081285,4.356012079909719e-9,7.11928361992646e-9,Up
ENSMUSG00000118665.1,Lin54,660,691,782,724,777,730,667.1874763408179,-0.380681053132537,0.06534638218091979,4.3926184350479056e-9,7.178089866181173e-9,Down
ENSMUSG00000028675.13,Pnrc2,3291,3663,3957,3338,3558,3328,3626.340400966182,-0.22545067243689004,0.03853662197955507,4.482213514996571e-9,7.323457284107232e-9,NS
ENSMUSG00000056216.10,Cebpg,1427.999,1578,1750,841.001,1039.999,1017.999,1391.1463379162387,0.3894078196394976,0.06691040602322067,4.4944135790050814e-9,7.3423461556004205e-9,Up
ENSMUSG00000024776.19,Stambpl1,37.999,41,39.999,72.999,80,68,72.89460406696323,-1.152652968999,0.2069735364685557,4.5116403905522115e-9,7.3694404843116705e-9,Down
ENSMUSG00000015478.14,Rnf5,2664.986,2920.948,3206.978,2675.974,3087.755,2932.961,2788.1674604157524,-0.3018585214015582,0.05172698268201519,4.548296090341799e-9,7.428258285506312e-9,Down
ENSMUSG00000059586.11,Nsmce2,1054.001,1150,1267.001,1135,1169,1141,1125.067901675998,-0.30770141372567983,0.0527512170557067,4.5885851444798944e-9,7.492992493467381e-9,Down
ENSMUSG00000015671.12,Psma2,5613.992,5680.996,6193.998,5503,5723.997,5706.97,6497.695517703502,-0.27042991366100816,0.04634690521386169,4.719317072353448e-9,7.705377213398924e-9,Down
ENSMUSG00000037957.15,Wdr20,1037,1033,1178.999,627.001,750,651,943.1703595688314,0.35887764620425205,0.061686410834850894,4.733094384590453e-9,7.726773218403777e-9,Up
ENSMUSG00000059866.14,Tnip2,1115.999,1163,1388,1356,1428,1167,1296.2293706082269,-0.4223897795336321,0.07278112165937546,4.735656377755945e-9,7.729856742824665e-9,Down
ENSMUSG00000028573.19,Fggy,98,105,117,29,44,43,76.80773796752871,1.0928067786471212,0.19582305492534785,4.736566437896323e-9,7.730243377823121e-9,Up
ENSMUSG00000037679.10,Inf2,6060,6743,6709,3833,4289,4044.001,10297.178782299829,0.36147457648447023,0.06218038546449625,4.844948144601931e-9,7.906002493173792e-9,Up
ENSMUSG00000002222.15,Rmnd5a,5009,5841.999,6061,3751,4048,3565.999,4619.536625453736,0.2527811923279612,0.04338421613401469,5.045631404043719e-9,8.232308242772665e-9,NS
ENSMUSG00000053985.11,Zfp14,139,127,127,48,52,48,90.92775917576935,1.0479694961454593,0.1877158945675558,5.126855374200719e-9,8.36364260007769e-9,Up
ENSMUSG00000022554.8,Hgh1,672,752,838,768,853,815,705.7182091282453,-0.422675009286825,0.07303835974757712,5.223818128578353e-9,8.520611302622901e-9,Down
ENSMUSG00000032688.10,Malt1,1174,1243.999,1154,1262.999,1389,1204,1350.8488272747811,-0.41701096486235456,0.07204737881403368,5.234497997540664e-9,8.536818705547428e-9,Down
ENSMUSG00000098022.8,Zfp82,152,130.996,157.951,197,201.969,191.999,159.52686005002641,-0.7195357360219521,0.12620088859386955,5.240335503119652e-9,8.545125331201784e-9,Down
ENSMUSG00000022353.11,Mtss1,921,1042,1138,553,681,591,929.2012954820011,0.43966408953242825,0.07604721823528349,5.271283823404938e-9,8.594370601186838e-9,Up
ENSMUSG00000018761.15,Mpdu1,2394.999,2372.998,2773,2471.001,2673.999,2362.001,2517.1056865886776,-0.30964104793103764,0.05333016468699043,5.379732037668003e-9,8.769940799054754e-9,Down
ENSMUSG00000035851.15,Ythdc1,3973,4328,4440,4224.001,4404.999,3844,4818.814434338086,-0.2841587215877435,0.048956834184896554,5.59035511760346e-9,9.112001109359905e-9,Down
ENSMUSG00000050350.9,Gpr18,20,12,22,47,46,56,29.57398892214265,-1.6679584062419912,0.3086629924612472,5.611179305125097e-9,9.144645467038247e-9,Down
ENSMUSG00000032307.17,Ube2q2,1411.967,1461.915,1754.982,1565.965,1631.999,1413.905,1447.574766397692,-0.31320422744775667,0.05401653953302119,5.61388834692229e-9,9.146464229243566e-9,Down
ENSMUSG00000058013.12,Septin11,1507,1816,1834.001,1084,1160.001,1040.001,1502.4245979763496,0.3286054914236356,0.056701611458734036,5.613446873376441e-9,9.146464229243566e-9,Up
ENSMUSG00000097101.5,1810034E14Rik,98,102,134,39,41,42,72.14247750148468,1.0776133797634846,0.19401563093788685,5.679857738436794e-9,9.252632488362846e-9,Up
ENSMUSG00000020097.15,Sgpl1,12019.999,13152.999,14044.999,8993.999,9623.999,8734.001,13060.353147818263,0.20040212983523714,0.034471563350280426,5.6967046055074e-9,9.278760139722195e-9,NS
ENSMUSG00000004843.8,Chmp2b,2330,2554,2918,1707,1888,1684,2168.7161204880053,0.2415951988243038,0.04160599198585575,5.738642416323834e-9,9.345742570790893e-9,NS
ENSMUSG00000067995.5,Gtf2f2,822,890,940,900,922,877,945.3874334326438,-0.34156931589572603,0.05900617616634186,5.750562887239034e-9,9.363827798378592e-9,Down
ENSMUSG00000024792.10,Zfpl1,990.182,998.362,1053.963,983.217,1106.278,996.217,1126.4249259286846,-0.3336718002725531,0.057629627121896544,5.762793473884377e-9,9.38241279747828e-9,Down
ENSMUSG00000001627.13,Ifrd1,3139,3328.001,3269.999,1907.001,2213.999,1904.999,5102.643546623097,0.37567813322278976,0.0649936136703956,5.794963152326867e-9,9.433450790781035e-9,Up
ENSMUSG00000056267.15,Cep70,374,428,470.002,470.999,532,427.999,402.9949667679974,-0.4813777232653248,0.08365284193109328,5.817726863433091e-9,9.469164787073306e-9,Down
ENSMUSG00000006651.9,Aplp1,108,89,80,33,25,32,145.8225251502383,1.2431946596533516,0.22616088346427535,5.829603650227896e-9,9.487151178510052e-9,Up
ENSMUSG00000028180.19,Zranb2,2780.999,3134,3462.998,1991.999,2255,2059.001,2505.505023337431,0.25060469079123393,0.043195143804214874,5.866444000210273e-9,9.54575265047677e-9,NS
ENSMUSG00000054203.8,Ifi205,13926.164,13122.697,16846.802,7978.816,9083.174,8249.692,7957.655728569542,0.46652421955885587,0.08107231307837982,5.950392806976784e-9,9.680980533085068e-9,Up
ENSMUSG00000042688.17,Mapk6,2714.167,3020.859,3326.539,1987.804,2211.719,1827.708,2985.6744589520454,0.2674821974227878,0.04614771277584753,5.964612256592693e-9,9.702740125011176e-9,Up
ENSMUSG00000041649.14,Klf8,192,206,222,263,281,244,393.28502008748654,-0.6480739825033285,0.11367399459528504,6.024733964467128e-9,9.799152990648162e-9,Down
ENSMUSG00000060397.7,Zfp128,200,216,174,75,99,69,150.74374739551814,0.9351848117381601,0.16710761773093485,6.059480981339384e-9,9.854272781294455e-9,Up
ENSMUSG00000031697.13,Orc6,633.001,670,836.001,734,861,702,690.9556728780609,-0.4183791052790878,0.07260320317250145,6.077518578515515e-9,9.882207000438072e-9,Down
ENSMUSG00000032038.8,St3gal4,2658,2968,3547,2997,3050,2866.001,2550.163707726413,-0.28148382603629735,0.04861332483947567,6.0939543145578545e-9,9.90752900949566e-9,Down
ENSMUSG00000022507.7,Hapstr1,3081,3426,3378,2115,2178,1748,3220.6017134872914,0.3912786714353288,0.06785067897514456,6.150126275058843e-9,9.997437714680167e-9,Up
ENSMUSG00000026753.6,Ppp6c,2113.544,2191.338,2462.641,2080.765,2268.362,2112.487,2364.828557846321,-0.25100170763002344,0.04332886665169751,6.177970744097842e-9,1.0041279271687972e-8,NS
ENSMUSG00000039804.16,Ncoa5,2774,2944.999,3121.999,1701,1946.001,1836.999,3781.7152170972604,0.36779426173328056,0.0637303600166919,6.1802025931836205e-9,1.0043485193536303e-8,Up
ENSMUSG00000024927.9,Rela,4291.999,4328,4493.001,4255,4809.001,4530,6729.766425580334,-0.3627620521571369,0.06286605685465303,6.245820797168669e-9,1.0148685469631785e-8,Down
ENSMUSG00000040794.6,C1qtnf4,10,21,16,49,45,49,28.192622826158956,-1.7915619960758924,0.33499683361184235,6.326688604082559e-9,1.027863118855122e-8,Down
ENSMUSG00000032044.5,Rpusd4,785,860,987,852,939,887,842.439478936245,-0.3430640074007479,0.059479010793969604,6.498641128370558e-9,1.055649965724701e-8,Down
ENSMUSG00000071655.13,Ubxn1,5458.999,5572,6061.999,5308,5685,5374,6087.698377526846,-0.2536960286306608,0.0438811289407537,6.59929304696924e-9,1.0718484025225995e-8,NS
ENSMUSG00000022119.16,Rbm26,1680.905,1877.433,1967.908,1691.221,1946.033,1701.619,1979.6106601513698,-0.26671661957129683,0.046157652404486736,6.637341484818257e-9,1.0778757215410556e-8,Down
ENSMUSG00000084799.9,Ino80dos,73,80,62,19,19,15,48.32767501734952,1.5995416898173311,0.29688324321828985,6.70970475847378e-9,1.089473129829672e-8,Up
ENSMUSG00000044066.15,Cep68,1013.001,1047.999,1264.001,1074,1188,1078,1001.8945644860081,-0.32472935402517583,0.056321164680927085,6.726508517190207e-9,1.0920471836970895e-8,Down
ENSMUSG00000043243.16,Niban3,134.007,153.719,161.739,76.669,68.085,54.214,228.52601269503094,0.8277815535139391,0.1473178295377958,6.746836549573169e-9,1.0951925939885313e-8,Up
ENSMUSG00000074064.7,Mlycd,949,948,1033,1018,1035,973,907.1631677839517,-0.3609225868003703,0.0626888047477864,6.76285911859036e-9,1.0976383216787718e-8,Down
ENSMUSG00000043099.6,Hic1,4532,4129,5422,2296,2504,2244,2489.6011637027086,0.6615624527425035,0.116547274099426,6.793481629557653e-9,1.1024526505400018e-8,Up
ENSMUSG00000042354.8,Gnl3,1673,1798.999,2025.001,2514.998,2647.999,1711.999,1949.3183110065636,-0.6230368537618216,0.10954972163937338,6.840506526189302e-9,1.10992703744852e-8,Down
ENSMUSG00000021972.15,Hmbox1,1008.001,1126.999,1141.001,1134.999,1256.001,1037,1147.130168916107,-0.37759144896859964,0.06564929106780122,6.848294497452691e-9,1.1110337060504273e-8,Down
