gene_id,gene_name,cDC1_Tumor_TNFa_1,cDC1_Tumor_TNFa_2,cDC1_Tumor_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000050541.15,Adra1b,74,67,83,11,9,4,36.187074899741674,2.642441361342536,0.3702338662233924,5.62307004274739e-14,9.765534377021821e-14,Up
ENSMUSG00000027007.17,Itprid2,5000.001,5718.001,4860,2750,2935,2578,4531.8819948853925,0.42673499931007514,0.0571083004332391,5.695544397191537e-14,9.889904175555786e-14,Up
ENSMUSG00000031627.10,Irf2,2805,3246,2934.999,2719.001,3034,2875.001,3044.294380321153,-0.42541173630983026,0.05693439227651632,5.720084420471949e-14,9.931014423991441e-14,Down
ENSMUSG00000015522.20,Arnt,2408,2984.002,2841,1461.999,1643,1519,2011.8317398118959,0.34069111089476484,0.045539925678154375,5.757972855484663e-14,9.995283794335659e-14,Up
ENSMUSG00000035376.11,Hacd2,2559.753,3145.859,2988.906,2508.875,2782.52,2733.587,2617.8814698000906,-0.37288647143391795,0.049882706947900694,5.841200236044265e-14,1.0138225863134264e-13,Down
ENSMUSG00000032946.17,Rasgrp2,77.001,87,95,155.001,136.001,136.999,103.5738832131152,-1.1836476381424132,0.1625120940935095,5.889030149555629e-14,1.0219696721678599e-13,Down
ENSMUSG00000034872.7,Gipc3,95,104,117,19,27,21,66.09177230485453,1.6972314751048903,0.23563479662371437,5.923528887562128e-14,1.0278011818657587e-13,Up
ENSMUSG00000071337.12,Tia1,2387.75,2882.04,3056.95,1290.44,1572.954,1210.977,1966.130454333144,0.5394456110952832,0.07241736658767627,6.128101138555336e-14,1.0631362044724419e-13,Up
ENSMUSG00000024891.7,Slc29a2,218,172.001,209,46,72,55,192.35759460587087,1.2822796848637796,0.17676109594836556,6.140577994088323e-14,1.0651398354398221e-13,Up
ENSMUSG00000072955.15,Tmsb15l,21.381,23.798,13.179,52.39,63.052,74.103,35.20137560243438,-2.1182502372502343,0.29571178949297416,6.19818988686577e-14,1.0749707668158832e-13,Down
ENSMUSG00000030374.16,Strn4,3981,4765.001,4636,3756,3953,3697.999,3926.8740983987727,-0.2581601461661781,0.034503732274544195,6.23241243215836e-14,1.0807428565157724e-13,NS
ENSMUSG00000096687.9,Mfsd4b4,319.998,427.976,465.993,141,160,115,245.31900510123168,1.029204032946702,0.1406213190607538,6.295150317278508e-14,1.0914572111325547e-13,Up
ENSMUSG00000030726.17,Pold3,1495,1755.999,1580.999,1421,1642,1486.001,1494.5546495543513,-0.3974025471261764,0.0532736286853957,6.434419828831018e-14,1.1154354301700872e-13,Down
ENSMUSG00000025893.9,Kbtbd3,610,610,512,207,240,183,324.5508716608549,0.9604925040722103,0.1309325122578496,6.522255949741232e-14,1.1304915482396764e-13,Up
ENSMUSG00000020038.11,Cry1,360,495,441,458,493,512,534.3134747515811,-0.6597245968399468,0.08893670989303964,6.625384398302074e-14,1.1481933149064703e-13,Down
ENSMUSG00000040459.12,Arglu1,3908.999,4231,4613.999,4705,5638,3964,4476.58351209908,-0.6374448058959635,0.08588692405839833,6.652551577626027e-14,1.1527274749642321e-13,Down
ENSMUSG00000025813.15,Homer2,164.999,183,159.001,48,46.999,43,62.55744528225047,1.3518932174938123,0.1872242728410509,7.101803580771893e-14,1.2303863988835795e-13,Up
ENSMUSG00000034801.14,Sos2,1725,2223,2167,1070.001,1146.001,1003,1466.7916072749665,0.4313329813478695,0.05796239594401656,7.165286229729699e-14,1.2411974924722605e-13,Up
ENSMUSG00000097772.9,5430416N02Rik,203,287.999,307,341.001,386.001,306,289.93358557747933,-0.8480938372369516,0.11529375075151367,7.288240539793166e-14,1.2623056729780533e-13,Down
ENSMUSG00000026791.15,Slc2a8,794.999,987,905,429,476.001,426.999,542.0187575371863,0.5181836319635774,0.06975515506298402,7.313554614412514e-14,1.2664989841245498e-13,Up
ENSMUSG00000002006.13,Pdzd4,414,483,444,175,177,189,262.57662736740207,0.8056391700020388,0.1093634641115947,7.38907259213295e-14,1.2793836033694612e-13,Up
ENSMUSG00000085492.9,Trmt61b,197,219.001,222.001,268,308.999,261.001,222.3629771831961,-0.8620396646481385,0.11731408472548699,7.485740429074362e-14,1.295925785422296e-13,Down
ENSMUSG00000008604.12,Ubqln4,3255,4129.001,3911,2080,2246,2048.001,2694.4281447426824,0.33277559781062477,0.04469104536007534,7.570671316137679e-14,1.3104313946820766e-13,Up
ENSMUSG00000024381.18,Bin1,5182.001,5340.002,4825,4935,5529.001,4923.001,5395.1534367167715,-0.4798775227835176,0.06460861510052743,7.646469641104074e-14,1.3233520857392327e-13,Down
ENSMUSG00000031711.8,Zfp330,1431.699,1827.673,1650.707,1413.697,1635.557,1462.379,1508.8524044451754,-0.36529175302122596,0.04911508426478417,7.835564990947365e-14,1.3558739118602863e-13,Down
ENSMUSG00000024188.17,Luc7l,2880,3422,3498,3217.001,3622.999,2820.999,3134.6006906840853,-0.46191600071054967,0.06221184064933653,7.920128852157035e-14,1.3703004310579965e-13,Down
ENSMUSG00000032044.5,Rpusd4,796,1010,961,852,939,887,842.439478936245,-0.4400911184508666,0.05925454034376591,7.934537472580507e-14,1.3725865290394993e-13,Down
ENSMUSG00000035232.9,Pdk3,1722,2008,1839,996,1041,1011,1609.4028019154691,0.37887003254345714,0.050974392006822834,8.031535128821662e-14,1.389156768854634e-13,Up
ENSMUSG00000033721.17,Vav3,3318,3616,2854,3442,3787,3438,3582.5766772250927,-0.5988675088272728,0.08091702243352136,8.217660328477736e-14,1.421135445058883e-13,Down
ENSMUSG00000025158.8,Rfng,729,856,947,888,880,867,770.2385559644185,-0.5429319289411347,0.07328787763958661,8.316403197480381e-14,1.437995150077808e-13,Down
ENSMUSG00000036499.10,Eea1,1730,2166,1841.393,1018,1089,941.999,1552.7722573999872,0.42000720137068487,0.05658179799206186,8.326876902324874e-14,1.4395893927942866e-13,Up
ENSMUSG00000056459.15,Zbtb25,503,557,569.001,256,251,218,385.0359145923065,0.671382300077067,0.09103195436279292,8.962299776927577e-14,1.5492110242128462e-13,Up
ENSMUSG00000028995.15,Hycc1,2063,2311,2074,1064,1171,895,1828.0450779913,0.5541603406929596,0.07493222315142122,9.040780315774568e-14,1.5625418477730188e-13,Up
ENSMUSG00000006241.17,Ccdc159,80.999,98.001,116,15,19.999,17,51.04729566942305,1.9473230167904263,0.2733435849912761,9.09364533602101e-14,1.5714421278183484e-13,Up
ENSMUSG00000009013.6,Dynll1,3269,3989,3885,3296.999,3524,3360,3758.2130866400385,-0.3582173374386875,0.04832338638286903,9.494848839084656e-14,1.6405258684804258e-13,Down
ENSMUSG00000020859.18,Spag9,10874,12254.999,10577,6060,6445.001,5561.999,8530.314679713103,0.4127945843484289,0.05575757349286174,9.715507964143036e-14,1.6783989461750335e-13,Up
ENSMUSG00000121481.1,ENSMUSG00000121481,9,10,6.032,45,53,38,26.010854802844904,-2.8172165389171804,0.3995879545953395,9.901407206962952e-14,1.7102566028513172e-13,Down
ENSMUSG00000022066.17,Entpd4b,566.7,740.426,793.005,11.816,10.851,0,328.3707574536568,5.62047542606262,0.7928792828221674,9.917301870047228e-14,1.7127444333546745e-13,Up
ENSMUSG00000029047.14,Pex10,407,492,486,181,202,200.001,288.4932694582131,0.7461738155046088,0.10163807558413394,1.0080741770990112e-13,1.7407091391921724e-13,Up
ENSMUSG00000021706.15,Zfyve16,851,1119.999,1029.001,500,540,453,699.3571381674797,0.5111599453129415,0.0692109314008388,1.0186389651146536e-13,1.7586876013248484e-13,Up
ENSMUSG00000041057.11,Wdr43,2209.999,2869,2629.999,2364.001,2508,2159,2431.948498560369,-0.3560469543287181,0.048089492827979606,1.0188259488139248e-13,1.758745996727345e-13,Down
ENSMUSG00000027510.18,Rbm38,1818,2288,2126.999,1000,1115,1153,1508.5166743794875,0.43652009843372946,0.059043772917143716,1.0281618232259365e-13,1.7745952526835156e-13,Up
ENSMUSG00000026021.16,Sumo1,5487.983,6914.942,6106.925,3370.917,3794.986,3461.969,4705.359026435008,0.30916199774005565,0.04173484757925812,1.0363426470318918e-13,1.788446440617255e-13,Up
ENSMUSG00000033900.14,Map9,15,20,15,42,61,57,36.28113390848713,-2.091476623805793,0.2948591617101722,1.045220505624606e-13,1.8034961782249965e-13,Down
ENSMUSG00000021692.10,Dimt1,305,411.977,378,392,407.977,391.981,367.54891734029604,-0.6068694751301251,0.08237578523756338,1.0490032384697304e-13,1.8097512300702995e-13,Down
ENSMUSG00000005625.16,Psmd4,7837,9130.001,9004,4938,5333.001,4876.001,6518.453387332658,0.288693336298437,0.03897240721415996,1.0600108973566787e-13,1.8284670473706986e-13,Up
ENSMUSG00000001569.11,Nom1,1553,2094,1906,1624,1941,1697,1736.9985132919023,-0.41076407215203675,0.05557754154660645,1.0696942777203841e-13,1.8448932699103592e-13,Down
ENSMUSG00000023707.14,Ogfod2,561,675,729,645,742,649,591.1175344755032,-0.5345887657165549,0.07248688705868384,1.0771478954394805e-13,1.8574694824044984e-13,Down
ENSMUSG00000004069.18,Dnaja3,1747.999,2325,2358.143,969,1166,1023.999,1456.8001777703128,0.5281848507155867,0.07164051853537998,1.1028150482605901e-13,1.9012985598421785e-13,Up
ENSMUSG00000040189.19,Odad1,21.001,18,21,60,70,55,38.76489749787265,-2.034456639674442,0.2869335243688253,1.1028955592709877e-13,1.9012985598421785e-13,Down
ENSMUSG00000003068.18,Stk11,9017.999,10104,9367.998,4964,5668.001,4901.001,6861.2828413002535,0.3888044893743777,0.052660864199433284,1.1550009978170603e-13,1.990825046222351e-13,Up
ENSMUSG00000086322.8,Zfp593os,27,26,24,76,64.999,68,49.927366415003135,-1.8645862995400493,0.2627515473216442,1.1638884996931073e-13,2.005842959924351e-13,Down
ENSMUSG00000026764.16,Kif5c,77,73,79,12,10,7,37.97219963674339,2.408414926734488,0.34167342142233226,1.1915773756013952e-13,2.0532537521054655e-13,Up
ENSMUSG00000041607.18,Mbp,10880.001,11685,9797,10765.001,11781,10722.999,11413.49598063381,-0.5165839398772375,0.07016698998719469,1.2070591191557603e-13,2.0796188845109673e-13,Down
ENSMUSG00000096458.8,Moap1,459.297,508.191,626.231,209.949,214.783,207.41,339.45882830729295,0.8286765549859056,0.11362522659823937,1.2161023164281674e-13,2.0948849234240392e-13,Up
ENSMUSG00000071661.8,Zbtb3,153,158,151,26,44,48,86.55754202226704,1.441328524497685,0.20225627185660458,1.2714987186585012e-13,2.1899834687798962e-13,Up
ENSMUSG00000021514.19,Zfp369,629.148,792.146,798.165,314,368.1,271.07,487.1202500632053,0.7197028713352804,0.09836664868663098,1.2769631899203383e-13,2.1990654333916085e-13,Up
ENSMUSG00000004945.16,Tmem242,2502.001,3074,2851,2439.999,2557,2393,2403.0187396679476,-0.2991964876579548,0.04054632916747849,1.2990469920691145e-13,2.2367606252706016e-13,Down
ENSMUSG00000047221.6,Fam185a,292,345,330,370,439,364,330.5176218612085,-0.7523527800704609,0.10300661973591542,1.3173423194587115e-13,2.267922316993161e-13,Down
ENSMUSG00000078485.5,Plekhn1,1223.654,1117.396,1067.072,397.982,468.105,283.784,722.7014468556207,1.0711383336989857,0.1486477361359034,1.321432917878908e-13,2.274623624044896e-13,Up
ENSMUSG00000019158.10,Tmem160,2019,2298,2343,2019,2220,2063,2090.8179255751816,-0.4050468255570045,0.05503880490031085,1.362041658839243e-13,2.344173316614362e-13,Down
ENSMUSG00000020709.16,Adap2,265,276,225,315,374,282,354.52247338105326,-0.8077555174406985,0.11092290254386154,1.3805207012889383e-13,2.375621041945284e-13,Down
ENSMUSG00000121374.1,ENSMUSG00000121374,153.964,119,107.992,23,24,27,78.94274823610459,1.8290189470768479,0.25867572247779536,1.428558463880436e-13,2.457916817611484e-13,Up
ENSMUSG00000019838.12,Slc16a10,29,31,35,77,78,68,51.68190026056624,-1.6638608020092622,0.23486712295885012,1.4310867762541015e-13,2.4618980452023743e-13,Down
ENSMUSG00000055717.14,Slain1,380,520,409,451,557,467,444.3853577924665,-0.6528009459747325,0.08923745703892731,1.444505265389825e-13,2.4846096408734817e-13,Down
ENSMUSG00000099098.6,1110035H17Rik,27,23,31,82,61,81,49.42097808389299,-1.892486419000284,0.2679966393943602,1.4708892368297111e-13,2.5296122669635424e-13,Down
ENSMUSG00000020802.9,Ube2o,2164,2632,2535,1281,1494,1333,1804.670247617706,0.3450947967558369,0.04691520134407157,1.4778922165106246e-13,2.5412752803521267e-13,Up
ENSMUSG00000020070.19,Rufy2,746,918,875,378,462.999,392,553.3313464930114,0.548063669018355,0.07479923598861601,1.5185070712767517e-13,2.610722667984869e-13,Up
ENSMUSG00000073792.12,Alg6,647.998,866.999,807,345.001,385,350,490.1478849643946,0.6048391799519368,0.08270598363701494,1.5736903552792676e-13,2.705192567316142e-13,Up
ENSMUSG00000020034.8,Tcp11l2,865.999,1124,1094,503,450,390,640.232841672947,0.6954368045674912,0.09537983015419511,1.6099257044482385e-13,2.767067334856926e-13,Up
ENSMUSG00000022765.11,Snap29,2314,2786,2659,2244,2381,2256,2331.895274313128,-0.3147909774562579,0.04285507711933592,1.6446567782904007e-13,2.826338489241046e-13,Down
ENSMUSG00000022151.17,Ttc33,1061.001,1331.999,1234,618.001,651.001,638,832.8553513711879,0.4335126399849027,0.05914970431237721,1.6659415562164518e-13,2.862487938056788e-13,Up
ENSMUSG00000061898.11,Rbak,298,332,341.336,363.001,413,338.999,338.33901508574195,-0.6755724539374236,0.09270282801875708,1.7121229318544738e-13,2.9413985078523226e-13,Down
ENSMUSG00000023353.15,Agap3,2229.001,2672.999,2623.001,2156,2476,2191,2395.009889656963,-0.34493679860606835,0.04704202171375723,1.7579055494753987e-13,3.0196005122851163e-13,Down
ENSMUSG00000046731.6,Kctd11,292,312,263,353,395,400,318.3989580336518,-0.8718644159375902,0.12063202746754534,1.791402488635484e-13,3.0766788478913045e-13,Down
ENSMUSG00000090035.4,Galnt4,270,320,352,346,441,343,378.75945074161115,-0.7365013666036752,0.10137816746867089,1.8145558339109036e-13,3.1159779633316746e-13,Down
ENSMUSG00000061577.13,Adgrg5,360,301,263,454,520.999,400,464.6666872770171,-1.0182757444004142,0.1418914951383037,1.8495133393266845e-13,3.1755325471722964e-13,Down
ENSMUSG00000043683.5,Fem1a,3066.371,3838.457,3829.512,1971.985,2189.929,1910.91,2576.739378541992,0.3299172393457371,0.04502588077336956,1.8553371068451654e-13,3.185055463881452e-13,Up
ENSMUSG00000040591.19,Cstpp1,905,967,906.001,350.999,349.001,368,561.4931953940987,0.874658675349133,0.12113944045727915,1.8768406869574976e-13,3.22148902964618e-13,Up
ENSMUSG00000051736.9,Fam229b,99,117,123,30,14,19,58.04092479535745,1.8685944183489445,0.2659062088573552,1.9059746950320964e-13,3.2710069381338457e-13,Up
ENSMUSG00000046806.14,Cyren,468,484,489,498,524.001,515.001,455.6898638618318,-0.5726314391833346,0.07853063557071317,1.9199316513240189e-13,3.294467297094099e-13,Down
ENSMUSG00000005378.18,Bud23,1104,1341.001,1440.997,1294.001,1309.999,1235,1269.256272088776,-0.4697205616378472,0.06432861698938339,1.9768824727672315e-13,3.3916840631684027e-13,Down
ENSMUSG00000009907.18,Vps4b,5291.999,6410,5703.995,3197.994,3403.001,3342.995,4414.369345503678,0.31634370394883254,0.04321861568624282,1.9916567316811102e-13,3.416521399745173e-13,Up
ENSMUSG00000027479.15,Mapre1,9373.001,11276,9985,8569.999,9239,8484.999,9912.497880916411,-0.2669394592562821,0.036443838811261224,2.0211020620904653e-13,3.4665145599678587e-13,Down
ENSMUSG00000031983.8,2310022B05Rik,1451,1713,1686,855,922,826,1167.4041235160244,0.4066372531421427,0.05567708187382321,2.0626760782690609e-13,3.5372923247854876e-13,Up
ENSMUSG00000022972.11,Cfap298,606.999,764,749.999,717.001,720,674.001,664.2048355015928,-0.47993495384901963,0.06579937558931698,2.0786175968520777e-13,3.5640982327388994e-13,Down
ENSMUSG00000002102.16,Psmc3,7301.001,8881,8477.001,6839,7396.999,7025,7568.6639640320855,-0.2750527497208526,0.037579736921281824,2.087352444148222e-13,3.578541074373549e-13,Down
ENSMUSG00000050310.10,Rictor,3306.001,4335,4149,1901,2255.001,1642,2873.4193716194804,0.5300836738857666,0.07276226413129723,2.1145660889225323e-13,3.624654784161433e-13,Up
ENSMUSG00000042978.12,Sbk1,581,806,810,864,882,976,798.6446461322854,-0.7931081727009505,0.10973665626235161,2.1341250551882937e-13,3.657635523690623e-13,Down
ENSMUSG00000056267.15,Cep70,360,485,468,470.999,532,427.999,402.9949667679974,-0.6068425860908596,0.08346587129594966,2.152426546944163e-13,3.6884515801462204e-13,Down
ENSMUSG00000038065.14,Mturn,103,143,115,203,197,160,132.43436183775827,-1.0958776612525771,0.15367454947866935,2.1603485388315015e-13,3.7014745257239825e-13,Down
ENSMUSG00000028517.9,Plpp3,116,152,128,21,34,39,67.8454210025989,1.5342764001699085,0.2180128169009223,2.2052839437004859e-13,3.777901764211947e-13,Up
ENSMUSG00000017692.9,Rhbdl3,81,66,99,12,15,5,40.10126416908003,2.3753509823497874,0.34105509476580903,2.208457898780623e-13,3.782774769048015e-13,Up
ENSMUSG00000041297.9,Cdk13,3574,4257,3812,3411.001,3643,3263,3687.041003396619,-0.31192430704616464,0.042695730399475856,2.2183517688909267e-13,3.7991548638589877e-13,Down
ENSMUSG00000048856.10,Slc25a47,97.001,95.001,120,22.999,23,16,63.49454758405317,1.7857080671252328,0.2546979908793596,2.2434721816374103e-13,3.84160320037912e-13,Up
ENSMUSG00000034936.3,Arl4d,51,59,54,85,117,104,67.7872154165776,-1.3451132145836306,0.1904314402808506,2.252311143515576e-13,3.8561635397330193e-13,Down
ENSMUSG00000036737.13,Oxsr1,2563,3098.001,2856,2347,2707.999,2365,2694.6534434802084,-0.2876339439241321,0.03936528665892216,2.2582597343742703e-13,3.8651954881233787e-13,Down
ENSMUSG00000045252.12,Zfp574,1266,1402,1368,590,729,658,931.327375196753,0.539229000049276,0.07412094414657946,2.2581737257469086e-13,3.8651954881233787e-13,Up
ENSMUSG00000033047.6,Eif3l,7635,9724,9504,7833,8394,8157,8361.952358298215,-0.35128252018955175,0.0481374225006284,2.2679729525224055e-13,3.88124193946569e-13,Down
ENSMUSG00000020415.17,Pttg1,1047,1215.001,1209,596,647.999,551,875.9125333069544,0.46013777938113143,0.0632023839522459,2.338457982660146e-13,4.001268516597595e-13,Up
ENSMUSG00000061458.10,Nol10,1031,1216,1283,560,669,577,891.4560674846211,0.47490903184974664,0.06529447722549182,2.431956180446275e-13,4.1606306346937686e-13,Up
ENSMUSG00000026500.7,Cox20,440,526,506,523,505,518,503.2277331853694,-0.5552508033504039,0.07645555100645181,2.435658448318482e-13,4.166343804862376e-13,Down
ENSMUSG00000024889.6,Rce1,801,887.999,832.999,819.001,886,797.999,811.2846198108572,-0.47123943843610183,0.06479785932898775,2.4559634392481536e-13,4.2004510236649604e-13,Down
ENSMUSG00000032020.16,Ubash3b,6107,6676,5655,2941,3248,2977,4458.061405283915,0.5202645660372303,0.07164425714368074,2.538966010369984e-13,4.341764214010205e-13,Up
ENSMUSG00000033953.11,Ppp3r1,5622.027,6706.743,6120.685,5256.841,5757.713,5494,5828.416829905968,-0.32668226245667703,0.04484296856010633,2.548766705061834e-13,4.357874936602895e-13,Down
ENSMUSG00000020492.12,Ska2,497,684,665,599,700,680.001,546.8485727659156,-0.5867057537612395,0.0809232304400379,2.5686624899264805e-13,4.3905851997358996e-13,Down
ENSMUSG00000035798.15,Zdhhc17,1066.001,1439.001,1229.001,596,684.999,540.001,891.9027421136869,0.539978195015022,0.07440304874458892,2.568363491851672e-13,4.3905851997358996e-13,Up
ENSMUSG00000115987.2,Vps28,2681.999,3210.972,3063,2518.882,2761.001,2514.001,2770.0449412105772,-0.28688913703313934,0.0394115312121302,2.7714955120465864e-13,4.736580289452441e-13,Down
ENSMUSG00000037321.18,Tap1,18751.953,19461.055,17637.169,18131.453,19612.465,17252.282,19363.60408424822,-0.4543831688517698,0.06260948676451467,2.785539864464626e-13,4.759874146376087e-13,Down
ENSMUSG00000021177.17,Tdp1,632,752.001,711,695,715,691,675.0434521171812,-0.48911576270274854,0.06744278617440992,2.804970880677961e-13,4.792364324181673e-13,Down
ENSMUSG00000044221.15,Grsf1,3271.001,4113,3704.999,3085.001,3409,3100,3090.0965033026764,-0.27975833145412893,0.038439090683246864,2.820973161768744e-13,4.818987625199418e-13,Down
ENSMUSG00000017718.16,Afmid,498.469,603.565,617.17,247.325,281.022,271.875,456.90895715100015,0.6061248021007155,0.0838264207681772,2.8905503585526257e-13,4.937109886547642e-13,Up
ENSMUSG00000051355.19,Commd1,1071,1235.112,1203.406,1164,1160.274,1165.999,1126.1948512297968,-0.4774938109034449,0.06589065940882169,2.953030135486959e-13,5.043076300683634e-13,Down
ENSMUSG00000097354.9,2310001H17Rik,230.999,303,300,100,85,95.999,185.72471154601732,1.047535941374163,0.14748348822588264,2.957072533375642e-13,5.04922883282565e-13,Up
ENSMUSG00000048100.14,Taf13,1956.869,2246,1942.999,1966,2024.869,1854,1965.7521766137763,-0.41138061726341124,0.056708676481502726,2.9582422065860073e-13,5.050475060693893e-13,Down
ENSMUSG00000040466.17,Blvrb,449,497,550,223,228.999,196,374.9189228331436,0.7084857336118656,0.09833105876375732,2.9689563383996074e-13,5.068013324489771e-13,Up
ENSMUSG00000023972.11,Ptk7,50,78,73,8,10,3,31.826568874133986,2.658653855986306,0.3851783284481424,2.9796647747975947e-13,5.085536654132101e-13,Up
ENSMUSG00000038069.7,Cdkn2aip,895.001,1235,1063,1046,1125.001,993,913.5947324849315,-0.4751290681881123,0.06562572095635724,3.1109210745450573e-13,5.30876901456396e-13,Down
ENSMUSG00000024673.10,Ms4a1,75,59,68,8,10,10,63.0002617454117,2.2838630672065814,0.32987912327510804,3.116680778737873e-13,5.317807634806388e-13,Up
ENSMUSG00000031216.14,Stard8,505,690,674,670,754,598,535.3447437909847,-0.5971869450489248,0.08270242955483748,3.143431917611989e-13,5.362654688744387e-13,Down
ENSMUSG00000024454.17,Hdac3,2088,2442,2406.001,2047,2157,1929,2089.3332926232133,-0.30921334065451195,0.042598342624597094,3.1506962582845195e-13,5.374249128621678e-13,Down
ENSMUSG00000067336.7,Bmpr2,2772,3562,3270,1705,1866,1610,2267.5377346142027,0.397216854634709,0.0548300460696673,3.218993019713757e-13,5.489929726031943e-13,Up
ENSMUSG00000034795.15,Ccdc122,373.999,501,425.999,206,183,154,298.527959303107,0.7552417496514379,0.10516417218361523,3.2280369123570795e-13,5.50453636242892e-13,Up
ENSMUSG00000121783.1,ENSMUSG00000121783,346.39,441.466,340.749,139.547,113.305,107.347,220.6416717369221,1.1246406786456187,0.15927558688842683,3.3760772432369277e-13,5.756123976850726e-13,Up
ENSMUSG00000019791.13,Hint3,818,880,810.128,832.999,866.999,883,818.2621386204138,-0.5236640738826431,0.07251499796239683,3.405922965720054e-13,5.806148072352046e-13,Down
ENSMUSG00000078570.11,1110065P20Rik,1020,1218,1145,569.999,602,598,846.2108307990736,0.4416537555680157,0.06111990547082744,3.5497918173986697e-13,6.050506076768431e-13,Up
ENSMUSG00000025173.14,Wdr45b,2179,2569,2397,2171,2286.001,1959,2264.238660206978,-0.33050728011826414,0.045652846597622934,3.553368052926486e-13,6.055702782985284e-13,Down
ENSMUSG00000030144.5,Clec4d,13,20,23,52,56,57,35.53113392905538,-1.979800152675179,0.28578374414120017,3.621894239607135e-13,6.171570196380581e-13,Down
ENSMUSG00000022945.13,Chaf1b,511,733,705.001,632,755,762.001,647.464741465096,-0.6279510894821484,0.08731432520728238,3.72976440907963e-13,6.354433933154509e-13,Down
ENSMUSG00000025591.7,Tma16,397.587,471.001,486.999,465.229,523.792,455.655,543.753059958847,-0.5731529860067931,0.07960705750759377,3.7824532257604305e-13,6.443244383831334e-13,Down
ENSMUSG00000019841.17,Rev3l,932,1240.001,1144.001,1125,1203.999,1016,1080.7371014263388,-0.4991520221253045,0.06925457558641117,3.864750927576914e-13,6.582458454667118e-13,Down
ENSMUSG00000028479.19,Gne,1585,2046.001,1884.001,953.001,1041,992,1291.5429371326004,0.3910678243488324,0.05416164115258684,3.8659533195042464e-13,6.583529878076118e-13,Up
ENSMUSG00000019437.18,Tlcd1,505,517,505.999,206,238.001,202.001,303.1279000348551,0.746553529089876,0.10435177951591848,4.009136484774451e-13,6.826351461249261e-13,Up
ENSMUSG00000042535.10,Gtpbp1,8622,8876,8123,4065,4614,4110.999,7533.661250964913,0.5172191215771784,0.07186288786226286,4.0927364329035316e-13,6.967663818981654e-13,Up
ENSMUSG00000036686.17,Cc2d1a,1955,2441,2533,1113,1257,1166.999,1602.5210220255108,0.4747860444692486,0.0659548074763779,4.216353625139476e-13,7.177051390079544e-13,Up
ENSMUSG00000034247.10,Plekhm1,4018,5013,4865,2314,2769,2457,3337.828053745261,0.39010138310914455,0.05413752772352889,4.308475689959619e-13,7.332774025167676e-13,Up
ENSMUSG00000031299.11,Pdha1,4572.999,6012,5681.001,2963,3174,2977,3809.3573841865527,0.3406539353755822,0.04724861705913537,4.37900416950309e-13,7.451704931595136e-13,Up
ENSMUSG00000036880.11,Acaa2,1507,1871,1819,900,922,898,1165.8852350894306,0.43920086343707776,0.061034370355507586,4.4359451253267344e-13,7.547482275022506e-13,Up
ENSMUSG00000038126.18,Mphosph9,419.001,535.999,497.999,472,589.001,496,454.1620435517219,-0.5812272623083224,0.08100999817697926,4.4978643718350947e-13,7.651700234338132e-13,Down
ENSMUSG00000071072.13,Ptges3,5456.233,6676.092,6120.424,5030.896,5649.07,5274.893,5691.209655188905,-0.2938943751141077,0.0407479898432759,4.5045890113920517e-13,7.662004979679296e-13,Down
ENSMUSG00000071192.7,Wfikkn1,47,46,37,84,110,78,67.7194433673099,-1.4956446066755442,0.21548447618598035,4.547633522183857e-13,7.734075197754329e-13,Down
ENSMUSG00000026427.17,Eif2d,1761,2223,2222.999,1119.999,1142.999,1114,1457.2539907571363,0.3835051830034601,0.053273876786164485,4.56237426300803e-13,7.757995507496107e-13,Up
ENSMUSG00000029417.10,Cxcl9,72,75,64,9,12,15,93.54294181742999,1.9913721635907824,0.28905659048078425,4.709404442172664e-13,8.006824283308958e-13,Up
ENSMUSG00000039741.17,Bahcc1,1506,2011,2013,1755,1907,1691.999,1682.7375691695077,-0.4426603277262434,0.061613890691015576,4.812582114011584e-13,8.181033370125095e-13,Down
ENSMUSG00000050270.13,Tmem220,142,217,168,50,45,43,88.72430923770115,1.3917604908325654,0.20031454802918738,4.843296384362761e-13,8.232026699472703e-13,Up
ENSMUSG00000029430.14,Ran,12868.219,15707.49,15231.475,11708.704,12873.377,12094.197,13100.615641042243,-0.23302590503612394,0.0323161163706683,4.86807475593413e-13,8.272917333489954e-13,NS
ENSMUSG00000007035.16,Msh5,12.999,15,16.999,48.001,58.999,45.001,26.22444440842021,-2.159234485207286,0.3142969115553142,4.874002477383528e-13,8.281765381443482e-13,Down
ENSMUSG00000026727.11,Rsu1,2835.001,3392,3331,2867.999,3148.001,2908.999,3024.8713781435486,-0.3876048404191462,0.05393840822309392,4.988252472436314e-13,8.474641683826927e-13,Down
ENSMUSG00000050350.9,Gpr18,12,17,12,47,46,56,29.57398892214265,-2.2671298205247044,0.3307698535205258,5.107297372684834e-13,8.675605877298808e-13,Down
ENSMUSG00000001687.16,Ubl3,5871.001,7246,6883.999,3798.999,4038.999,3851,4781.422929997258,0.28291460882564723,0.03931612907084257,5.147987382255037e-13,8.743431313479454e-13,Up
ENSMUSG00000035236.18,Scai,393,473,415,496,559,413,454.7621149316192,-0.6719391864598065,0.0941340443492357,5.156921878667814e-13,8.757310549059822e-13,Down
