gene_id,gene_name,cDC1_TNFa_1,cDC1_TNFa_2,cDC1_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000047735.15,Samd9l,2387,2126,2303,7717.568,8613,7971,5577.666406934884,-1.850400756417935,0.04288448028442512,0,0,Down
ENSMUSG00000047945.7,Marcksl1,58840.999,54961.999,62297.999,3554,3777,3570,29858.627191617554,3.9899655665810014,0.09547684104312311,0,0,Up
ENSMUSG00000050315.15,Synpo2,9777,9885,10246,40,61,44,3435.9564516348055,7.655493754422481,0.153371189189061,0,0,Up
ENSMUSG00000050912.16,Tmem123,147234.999,137698,149664.999,7072,7599.001,7413,78275.84038618542,4.273867857027851,0.10338675828722775,0,0,Up
ENSMUSG00000051586.18,Mical3,3189,3215.997,3293.999,316.001,348,300.999,4116.236023361238,3.3079697472459704,0.07390812245159495,0,0,Up
ENSMUSG00000052144.10,Ppp4r2,10095.742,9729.577,10148.952,2269.786,2485.704,2306.728,8412.036527034183,2.0643349969443294,0.04863868007802131,0,0,Up
ENSMUSG00000053113.4,Socs3,2608,2317,2533,202,198,174,1060.9342622643785,3.6757643379919163,0.09276422235368281,0,0,Up
ENSMUSG00000053175.18,Bcl3,2984,2928.001,3158,52,71,70,1606.434018001503,5.5277656299600935,0.12977355437904786,0,0,Up
ENSMUSG00000055723.7,Rras2,4745,4771,4903,344,392,360,2397.3504068920042,3.6949455222635845,0.0962504409852676,0,0,Up
ENSMUSG00000058690.15,Ccser2,9809,9234,9832.999,965.999,1034,894,6315.926976447413,3.2969021537382566,0.07427139747244847,0,0,Up
ENSMUSG00000060550.18,H2-Q7,20097.495,21842.83,21590.059,455.294,525.911,479.768,12868.629663432697,5.42041516209357,0.10263881925664918,0,0,Up
ENSMUSG00000062939.12,Stat4,8653.089,8051.948,8683.237,189,235.76,222.676,6888.8519033900775,5.265853516540324,0.1285109587391547,0,0,Up
ENSMUSG00000064267.14,Hvcn1,7496,6761.999,7209,240,281,287,3278.962870503058,4.710895791172272,0.06435564487998119,0,0,Up
ENSMUSG00000064289.16,Tank,4649.998,4466.002,4670.999,646.001,738,652.001,2687.9575753195027,2.7379388543166066,0.06307733678631863,0,0,Up
ENSMUSG00000066894.15,Vsig10,4033,4300,4463.002,227,259.999,222.999,2130.676519042483,4.1509175916056025,0.09615252076936605,0,0,Up
ENSMUSG00000067924.5,Rtl8b,3826.036,3518.529,3775.166,26134.532,29770.732,29427.16,11303.0098512073,-2.9542857687269355,0.07373710533539606,0,0,Down
ENSMUSG00000068747.15,Sort1,3127,3167,3251,196,200,208,10570.335819368225,3.9599475308747434,0.08357133911070044,0,0,Up
ENSMUSG00000071757.11,Zhx2,1834,1765,1891,107,115,96,1479.6834869399172,4.086608817706603,0.10537593592120882,0,0,Up
ENSMUSG00000073409.13,H2-Q6,20593.709,21302.495,21362.148,1038.792,1297.039,1162.87,15021.520141562632,4.155300441296601,0.1046043817625825,0,0,Up
ENSMUSG00000074141.14,Il4i1,28319.153,28606.083,29939.04,187.029,184,198.078,16353.676928294262,7.2221480007165235,0.1297477690074028,0,0,Up
ENSMUSG00000079037.10,Prnp,7297.905,7140.935,7734.811,401,420.989,444.989,6216.545380345113,4.1055207290736435,0.0891515317194135,0,0,Up
ENSMUSG00000079363.8,Gbp4,6439.92,6828.031,6922.513,47.365,43.456,38.098,3353.912782914649,7.265109752609623,0.1634439085421874,0,0,Up
ENSMUSG00000032741.10,Tpcn1,618,563,628,3282.999,3627,3194.999,2248.881844310131,-2.4946964419758273,0.06504905129169741,2e-323,1.383e-321,Down
ENSMUSG00000098557.2,Kctd12,7634,7503,7211,28890,32447,27626,14746.850609830082,-2.006038081518675,0.052268171407441,2e-323,1.383e-321,Down
ENSMUSG00000017716.16,Birc5,610,628,591,2537,2736,2550,1385.2707130119627,-2.111193886966584,0.05508608582580101,1.7e-322,1.162e-320,Down
ENSMUSG00000032232.15,Cgnl1,2201,2259,2505,34,46,43,778.640347889976,5.793301388411611,0.15106050977526947,1.7e-322,1.162e-320,Up
ENSMUSG00000051652.5,Lrrc3,620,561,538,3538,3836,3723,1463.7360547967335,-2.704576118059276,0.07076288089248106,1.55e-321,1.06674e-319,Down
ENSMUSG00000004562.17,Arhgef40,26842,28737.002,28804.999,2727.001,3146,2725,11919.754069010849,3.2736741385586168,0.08570925277683467,1.56e-321,1.06713e-319,Up
ENSMUSG00000002233.14,Rhoc,1445,1366,1547,50.001,51,56,2410.8179261710866,4.768975647722361,0.1250069619212066,3.61903e-319,2.4590136e-317,Up
ENSMUSG00000016283.14,H2-M2,2191,2092,2099,35,42,33,715.9889953767178,5.8276890549985145,0.15312400949097188,1.1725196e-317,7.9200247e-316,Up
ENSMUSG00000020108.5,Ddit4,1659,1614,1829,218,260,217,2242.328730633941,2.8530774132058796,0.07514016917498749,1.3316403e-317,8.94223725e-316,Up
ENSMUSG00000023991.17,Foxp4,10824,11070,11617,1258,1384,1220,5686.0970322159765,3.0945064702787235,0.08155510827139059,2.25762e-317,1.507223946e-315,Up
ENSMUSG00000040435.13,Ppp1r15a,16961,16263,18255,2278.999,2418,2377,10905.796099625577,2.838068922145579,0.07484644406977264,9.8374764e-317,6.529696075e-315,Up
ENSMUSG00000040236.5,Trappc5,1209,1139,1201,4677,4937,4853,2300.294289323786,-2.0435275603552316,0.0539137310198219,1.8179565e-315,1.1997468097e-313,Down
ENSMUSG00000026031.16,Cflar,8376.283,9114.084,8858.003,1619.001,1795.001,1506,8660.463345414002,2.4006298039558023,0.06358714531190876,2.32376627876e-313,1.524789038798e-311,Up
ENSMUSG00000089929.2,Bcl2a1b,23419.957,22498.173,23199.656,154.994,121.36,164.116,11467.152885984047,7.243559211009358,0.19196259696044962,1.091131428644e-312,7.119012610864e-311,Up
ENSMUSG00000032366.16,Tpm1,4264.998,4408,4502.001,1272.001,1359.999,1249.001,5134.089896599033,1.742946904559245,0.046221579922592106,3.41313610414e-312,2.21429615162783e-310,Up
ENSMUSG00000021281.16,Tnfaip2,57347.001,57256.001,59230.999,11539,12030.999,11062.001,23017.151475215305,2.3046976179369296,0.061179846507451875,7.010363266854e-312,4.5224719883866e-310,Up
ENSMUSG00000019302.18,Atp6v0a1,4763,4819,4815.999,1276.999,1527.001,1260.999,5680.650680829773,1.805931392762617,0.04805292392751489,3.9905132993292e-310,2.559947721575261e-308,Up
ENSMUSG00000002885.15,Adgre5,584,592,623,3952,4238.999,3525,1962.529885305252,-2.7142303454548817,0.0724056660964808,1.77090769076505e-309,1.1297407229475034e-307,Down
ENSMUSG00000076441.10,Ass1,33234.728,30065.661,34069.119,2481.817,2849.444,2659.475,15843.144658636818,3.583101244709665,0.0956846392092992,5.894240699001484e-309,3.739423532963206e-307,Up
ENSMUSG00000001156.10,Mxd1,9682,9897,10694.999,795,826,761,7674.368894030159,3.64395621074582,0.09731215757072058,7.41061333116765e-309,4.675608400098799e-307,Up
ENSMUSG00000029798.12,Herc6,2587.883,2737.8,2569.75,360.132,407.863,362.046,3234.1061011589995,2.782398562661758,0.0743837804136421,2.8692645453770326e-308,1.800424304621009e-306,Up
ENSMUSG00000024772.10,Ehd1,26909.999,25670.001,28025.001,3371,3730,3440.001,14403.624384461606,2.9107433977261996,0.07820801422180504,2.216936987646433e-305,1.3835373602795647e-303,Up
ENSMUSG00000095595.3,Fam177a,15535.73,15169.708,15686.152,1600.818,1708.882,1578.92,8453.097165285199,3.2219923739025456,0.08669483030966373,1.129315690788236e-304,7.009693014768277e-303,Up
ENSMUSG00000040084.10,Bub1b,1146,1066.999,1121,3795,4291.999,4055,2243.837011746501,-1.8800151163053676,0.050484108266726294,1.4452558425972948e-304,8.922512279862761e-303,Down
ENSMUSG00000037405.9,Icam1,25642,25105,25824,2561,2823,2507,12517.845950296038,3.255244576849654,0.08792663910364651,2.2758641417036656e-302,1.397526627763807e-300,Up
ENSMUSG00000029994.18,Anxa4,14386.999,13742,14698.001,1983,2205,2048,7290.137106245029,2.755830227891819,0.07441988692985964,3.6654437116583545e-302,2.238845220264515e-300,Up
ENSMUSG00000033763.15,Mtss2,1580.999,1633,1672,31,42,39,1533.0153282724077,5.418468070144765,0.1463578328408435,1.1051099427745666e-300,6.714273795174788e-299,Up
ENSMUSG00000026833.19,Olfm1,2113,1922,2220,14539,15804.999,15295,6744.790898168913,-2.8809808176816776,0.07805338253935515,2.1573267591092262e-300,1.303820167097434e-298,Down
ENSMUSG00000031880.8,Rrad,3458,3339,3601,137,143,136,2069.9409767493175,4.6175523795413245,0.12502478559096258,2.1645887430789604e-299,1.301359818679356e-297,Up
ENSMUSG00000027368.7,Dusp2,6625,6545,6116,709,846,780,2934.155349228318,3.0230142087889535,0.08219627950707681,2.095485996788346e-298,1.2532534219333633e-296,Up
ENSMUSG00000020027.19,Socs2,8968.999,8843.457,9229.489,53,83,53,5362.411207079557,7.123290018675523,0.19334288535915017,3.3140406598408944e-298,1.9717683366296886e-296,Up
ENSMUSG00000039735.17,Fnbp1l,6070,6116,6229.001,883,956,903,3651.4233384845325,2.723590135489222,0.07416723254217929,3.605132760327938e-297,2.133904097260088e-295,Up
ENSMUSG00000045672.16,Col27a1,1607.001,1601,1737.001,107.999,123,99,701.9665012936892,3.882508495328155,0.10569236031482389,5.1208071407125905e-297,3.015498892143727e-295,Up
ENSMUSG00000042745.10,Id1,268,265,268,2312,2790,2686,886.9014693138554,-3.293133704663616,0.08982203218177962,1.3370499140029837e-296,7.83333885841646e-295,Down
ENSMUSG00000001864.14,Aif1l,2195,2093,2278,38.999,24,31,1045.2655904173046,6.0906578754650456,0.16587612534537324,6.215312754285694e-296,3.622864789718914e-294,Up
ENSMUSG00000050511.2,Oprd1,4161,4214,4240,22,25,21,2041.817094250868,7.488015761773234,0.2044114147717722,5.925221734726278e-295,3.4363293525182755e-293,Up
ENSMUSG00000045328.12,Cenpe,518,466,451,2239,2421,2154,1230.3196430782305,-2.2609194974015447,0.06178619215906876,1.9829730335099972e-294,1.1442451931555426e-292,Down
ENSMUSG00000055675.7,Kbtbd11,253,228,222,1775,2071,1757,1053.5448427222655,-3.004920314645017,0.08228967703946621,3.172168592338136e-294,1.821300597290941e-292,Down
ENSMUSG00000002565.17,Scin,9295,8992,9580,507,495,518,6135.172370555201,4.169094872425063,0.1144961981771702,1.6835848185193788e-291,9.618211179630859e-290,Up
ENSMUSG00000040829.15,Zmynd15,6739,6588.999,6903,239,222,232,3866.9974929656064,4.838137118165783,0.13307591198278906,4.1460149617577165e-290,2.3568658319734584e-288,Up
ENSMUSG00000045658.17,Pid1,999,884,948,5252.999,5377.999,5127,1969.4993411603973,-2.4913750493970603,0.0687152485449905,2.0222230859595316e-289,1.1439008717277488e-287,Down
ENSMUSG00000029298.16,Gbp9,2245.112,2549.383,2516.851,178.244,230.3,165.438,1501.183278288619,3.6537692819260847,0.10091010396906637,4.974968229272183e-289,2.800370596898651e-287,Up
ENSMUSG00000028613.16,Lrp8,6105,6364.999,6329.001,500,544,460.999,3492.2428902865036,3.620450250583071,0.10005141437636991,9.994358081755755e-289,5.598303114770797e-287,Up
ENSMUSG00000090523.3,Gypc,3793,3744.001,4130,208,225,248,2408.2679612098627,4.0722631469684,0.11319889310441775,9.777373939981405e-285,5.450174026835266e-283,Up
ENSMUSG00000026773.20,Pfkfb3,64990.001,66987.001,67388,4610,4686,4367.999,36733.08590767285,3.842228107425333,0.10710347970505822,1.6489590402866808e-283,9.14734138145505e-282,Up
ENSMUSG00000099974.2,Bcl2a1d,15454.534,14910.187,15246.443,1011.232,1077.994,1029.947,8098.633462365023,3.8451734608929877,0.10719623739855112,1.8938888823182257e-283,1.0455541363298165e-281,Up
ENSMUSG00000020572.9,Nampt,9639,9384,10025,2886,3235,3075,7697.752523416837,1.6384230668290052,0.04568271784642195,9.837506473356509e-283,5.4049802312704684e-281,Up
ENSMUSG00000022237.18,Ankrd33b,5881.999,6344.001,6252,51,58,37,2797.770442979884,6.944512141741101,0.19382608233445145,3.885643869340638e-282,2.1247070738875502e-280,Up
ENSMUSG00000035929.12,H2-Q4,23287.32,24245.134,25222.045,2755.404,3189.796,2817.136,15829.895316267366,3.03102519860083,0.08488981685751236,1.627646311331311e-281,8.857944356880305e-280,Up
ENSMUSG00000025950.17,Idh1,2471,2226.999,2418,449,479,428,2047.0913318195935,2.3681467517343395,0.0662304595942188,2.0648455148591026e-281,1.1184255210908998e-279,Up
ENSMUSG00000027715.10,Ccna2,1182,1055,999,4654,5117.001,4853,2386.8091140153615,-2.1905358966929005,0.06133195206668333,1.39464577877222e-280,7.518646703118029e-279,Down
ENSMUSG00000035356.18,Nfkbiz,3648.001,3857,3574,339,391,299,1530.4797409410821,3.4075095170390104,0.09569072413911565,5.549432972354116e-280,2.977763496333753e-278,Up
ENSMUSG00000024899.8,Papss2,3603,3357,3554,29,35,28,1566.8457461462638,6.79530362501859,0.1904147573443253,6.83563269927606e-280,3.650863734222651e-278,Up
ENSMUSG00000030539.14,Sema4b,2121.999,2021,2069,423,472,426,1032.3200931713536,2.2110004650104207,0.062048047178212676,2.522050222252881e-279,1.3407732732467515e-277,Up
ENSMUSG00000026980.16,Ly75,16840,16602,16420,1347,1424,1257,9469.935548414469,3.6060047928821812,0.10144727980054713,9.13728300639547e-279,4.835180680296737e-277,Up
ENSMUSG00000036019.9,Tmtc2,2488,2381,2508,31,42,27,1394.2445173097506,6.1706729661702795,0.17345578474877488,5.421468347945436e-278,2.855721148598965e-276,Up
ENSMUSG00000031995.10,St14,6796,6884,7633.999,353,377,364.001,3212.6363023127683,4.258604748005082,0.1198752761819287,1.5885890070822076e-277,8.329574232111868e-276,Up
ENSMUSG00000029168.15,Dpysl5,2182.999,2226,2302,93,92,89,992.9298832713393,4.588086181821052,0.12921575929119358,5.803175826599829e-277,3.0289940007657195e-275,Up
ENSMUSG00000034041.6,Lyl1,174,189,167.001,2124.999,2280,2066,936.6624562377665,-3.621259893027716,0.10234490973348505,3.0885725319669137e-276,1.6047999269038945e-274,Down
ENSMUSG00000039116.8,Adgrg6,2829,2726,2840.001,96,104,95,1834.8829024223119,4.803921637490489,0.13569704579498862,3.082585712057649e-275,1.5944744023224316e-273,Up
ENSMUSG00000050232.7,Cxcr3,51,49,40,1755,1928,1715,839.6207394048065,-5.2750758447647295,0.14909231441181497,7.377418009915678e-275,3.798874036226983e-273,Down
ENSMUSG00000030123.16,Plxnd1,17603.001,17635,18142,6933,7653,7064.001,13454.494237164012,1.282258913810005,0.036304467636151895,2.5861351194021636e-274,1.3257406060756716e-272,Up
ENSMUSG00000024063.14,Lbh,2596,2452,2742,10274,11636,10813,12855.266268931506,-2.084651221354053,0.05918930249464763,7.529029380043857e-273,3.842481972046383e-271,Down
ENSMUSG00000026893.5,Gca,1834,1813,1789,47,52,42,1357.0718237832923,5.240267795493411,0.14881879804228426,2.8783774166723327e-272,1.4624959237012565e-270,Up
ENSMUSG00000020132.11,Rab21,12706,12198,12542,3164,3584,3213,8914.932567570519,1.889585828095924,0.05374313106933161,7.679433364784106e-272,3.884710719287044e-270,Up
ENSMUSG00000020733.4,Nherf1,9311,8632,9282,2896,3151,3042,5686.3208521647175,1.5610483735791945,0.044420518629522426,1.3663547392804563e-271,6.881513803139246e-270,Up
ENSMUSG00000000530.17,Acvrl1,3569.999,3200.999,3295,9980.001,10410,9668,5712.040829048122,-1.5949919233633676,0.04546548378274104,1.1831572743076572e-270,5.932836236189881e-269,Down
ENSMUSG00000044734.17,Serpinb1a,7993.883,7365.867,8174.83,105,141.866,124,2500.4902455709794,5.954378528083617,0.1704763015184456,4.981815994658453e-268,2.4872257855070874e-266,Up
ENSMUSG00000023505.14,Cdca3,501,467.001,438,2286.001,2448.001,2365,1200.7833011118237,-2.349851180883025,0.06736868879664326,6.050258938493446e-268,3.007581099165378e-266,Down
ENSMUSG00000024043.14,Arhgap28,2178,2110,2150.001,26,37,26,1033.1036097954384,6.1415432210039995,0.17613492221960625,3.6037887901932765e-267,1.7837201154219566e-265,Up
ENSMUSG00000038781.8,Stap2,2483.007,2478,2543,29,27.999,32,1188.265338792032,6.358641913892037,0.18261000306635863,1.6681168275852887e-266,8.221023833116682e-265,Up
ENSMUSG00000041431.17,Ccnb1,383.931,384.951,375,1807.794,1914.853,1878.315,1244.0436325671008,-2.305531666460495,0.06644378222365398,3.8236474759396367e-265,1.8763651267613184e-263,Down
ENSMUSG00000036257.16,Pnpla8,2927,2866.001,2794.999,723,795,729.001,2189.533572715692,1.9128654112284595,0.05509946175222769,4.04695487524179e-265,1.977497141804318e-263,Up
ENSMUSG00000000184.13,Ccnd2,1620,1667,1747.999,236.001,263,242,16792.50523936508,2.7403122042982786,0.07929161601126511,1.070470811713511e-263,5.208566241909426e-262,Up
ENSMUSG00000062232.15,Rapgef2,5316,5647,5490,1168,1139,945.999,5127.9479057054605,2.31615938660823,0.06699695271686723,3.1205712922725116e-263,1.5119628754922047e-261,Up
ENSMUSG00000036533.10,Cdc42ep3,4095,4109,4403,321,349,352,1930.1329970991865,3.5991374558854474,0.10427880172773964,4.4627916084262934e-263,2.1532031949394593e-261,Up
ENSMUSG00000024659.16,Anxa1,6278,6031,5918,17440,18442,17499.001,13032.547773446722,-1.5666857068776212,0.04538248884787601,3.415482135492712e-262,1.6410034042620422e-260,Down
ENSMUSG00000070044.16,Fam149a,2359,2165,2324,6683,7159,6613,3348.8882426883733,-1.5948103969355347,0.04626139347506861,1.8020706168856576e-261,8.622157039040836e-260,Down
ENSMUSG00000030200.14,Bcl2l14,3442.999,3289,3598.999,179,200,184,3043.2990252792583,4.172560680349064,0.12161475259539281,3.528756584960928e-259,1.681357338801093e-257,Up
ENSMUSG00000032652.14,Crebl2,3548.001,3771.999,3902,836,856,835,2191.614812979158,2.1276718213288754,0.06202427376253565,4.878893033948895e-259,2.3150549053237667e-257,Up
ENSMUSG00000040016.17,Ptger3,665,653,609,2774,2975,2780,1013.3504739624287,-2.1596933515293544,0.0630907851071357,5.485039655236116e-258,2.5919633893447043e-256,Down
ENSMUSG00000021676.11,Iqgap2,589,543,554,4461,4811.001,4345,1927.6213896907432,-3.024973384961125,0.08861104017579048,1.0301059856711796e-257,4.847830751418916e-256,Down
ENSMUSG00000037966.16,Ninj1,2317,2072,2273.999,437,515,447,2064.67174546907,2.229044930147247,0.06516665082881648,1.154536344146041e-257,5.411241159113872e-256,Up
ENSMUSG00000030102.12,Itpr1,3956,3704.999,3690,11171,12148.999,10706.999,6583.096373270354,-1.5987842688404243,0.04681455154728896,1.162776938415429e-256,5.427710399928606e-255,Down
ENSMUSG00000048895.14,Cdk5r1,2152,2194,2262,26,27,33,796.359315413858,6.225298340576168,0.18242746820127523,4.854052392082432e-256,2.2566430614689297e-254,Up
ENSMUSG00000044674.7,Fzd1,934,888,934.504,3473.761,3804,3803,1546.0800089763,-2.022265867072711,0.059318753184168335,8.187454262588565e-256,3.790989407149375e-254,Down
ENSMUSG00000026126.16,Ptpn18,2200.001,2000.001,2100,7640,8098,7252.999,3622.7123085655935,-1.8824539854780602,0.05531122089728934,6.525500629836942e-255,3.009330270378217e-253,Down
ENSMUSG00000020788.16,Atp2a3,615.999,529.999,587.001,4256,4391.999,4156.999,1784.6095705026655,-2.8983369563302808,0.08555090358670697,9.074642463588742e-254,4.1681647763755815e-252,Down
ENSMUSG00000028551.15,Cdkn2c,468,383,411,2187,2437,2364,1451.4681251258075,-2.4825268542699788,0.07338057387420086,1.8450161653148932e-252,8.440765189765306e-251,Down
ENSMUSG00000041827.16,Oasl1,4325.001,4409.999,4359.001,622.999,661,616,4205.9300401990495,2.759885198567423,0.08178168477291989,1.174145005866802e-251,5.3502805961779715e-250,Up
ENSMUSG00000028436.9,Dcaf12,2058,1938,2044,4630,4985,4630,3729.7344790151737,-1.2543663034648085,0.037254135871733665,1.3819419220620067e-249,6.272268415430049e-248,Down
ENSMUSG00000022602.15,Arc,5613,5324,5624,98,83,71,4968.055992298767,6.000367189658166,0.17820902412336,2.719519959738381e-249,1.229458570774639e-247,Up
ENSMUSG00000055013.17,Agap1,1782,1790,1901.999,343,350,358,2033.9174004260512,2.356169065850401,0.07027461824037215,7.591911649659498e-248,3.418742018550589e-246,Up
ENSMUSG00000073802.6,Cdkn2b,2139,2065,2280,25,29,24,984.567665873676,6.3376644726279645,0.1893953020404927,2.422185249042723e-246,1.0864825474514683e-244,Up
ENSMUSG00000054843.10,Atrnl1,1877,1788,1847,462,473,437,1332.7010322889282,1.983682820776665,0.0593199582305839,3.07122966490253e-246,1.3722540950224028e-244,Up
ENSMUSG00000063146.12,Clip2,8284,8653,8597.001,1461,1699,1373,6050.1257648886285,2.4727555096317357,0.0741518623931724,2.2001984236374356e-245,9.79258856535995e-244,Up
ENSMUSG00000020250.12,Txnrd1,14688.999,14180.001,14598.999,4994.002,5351,5165.938,9800.156169640657,1.465062861532236,0.04394518566667292,9.43451129498701e-245,4.182876185341152e-243,Up
ENSMUSG00000008318.11,Relt,1821.999,1758.001,1875,155,125.001,123,1415.3287639106952,3.731606534082421,0.11217681075692429,1.7452823237290555e-244,7.708106508992595e-243,Up
ENSMUSG00000074151.15,Nlrc5,12194.001,12414.998,12269.001,1628.001,1899.001,1658.999,6737.518605582154,2.8067456742666232,0.0844517257865353,2.8786721100584157e-244,1.266505434475126e-242,Up
ENSMUSG00000069516.9,Lyz2,8170.798,6879.623,7843.771,83733.249,90197.256,86579.607,29408.131937282207,-3.5214337631538517,0.10599914081061425,3.8782603062763795e-244,1.6997734006477734e-242,Down
ENSMUSG00000035901.15,Dennd5a,30957.001,29840,31952.001,7909.999,8568,8166.001,20768.516784399606,1.8892854719047736,0.056825794401135984,2.0864201793042807e-243,9.109643695418651e-242,Up
ENSMUSG00000049608.10,Gpr55,2220,2286,2237,110,101,99,2323.47002060208,4.415944495829797,0.13285733388719267,3.408629688479812e-243,1.4826247997277911e-241,Up
ENSMUSG00000017144.9,Rnd3,1646,1599,1690,5030,5334,5130,2179.3460457703013,-1.6666551661500641,0.05018182015754238,6.65454781519939e-243,2.8835536815824372e-241,Down
ENSMUSG00000022148.17,Fyb1,3688.987,3593.618,3880.178,797.226,824,777.248,1876.0735613001884,2.1948026235742923,0.06615903546875694,1.5475657943261791e-242,6.680713539942674e-241,Up
ENSMUSG00000032076.21,Cadm1,5606.999,4990,5374.999,14263,15079,14873.999,8852.452756036882,-1.4867808626680648,0.04485271100726695,5.336701980046692e-242,2.2951816043773845e-240,Down
ENSMUSG00000102037.2,Bcl2a1a,5654.94,5170.953,5572.381,99.589,64.644,66.56,3081.796767171578,6.099957588884423,0.18400612218633297,9.053756785603921e-242,3.8792645212346954e-240,Up
ENSMUSG00000050335.18,Lgals3,29438,26770,27952.999,83450.999,87404,85984.001,63622.339861972556,-1.6269955738300095,0.04911675417414654,1.1925337494080903e-241,5.090656150354313e-240,Down
ENSMUSG00000027469.17,Tpx2,769.001,655,718,3156,3496,3340,1917.0214399291851,-2.2357478986700743,0.06752695736241653,1.2424581973872268e-241,5.284128696517602e-240,Down
ENSMUSG00000028927.7,Padi2,184,195,201,1412,1531,1410,1441.9456645190978,-2.9183718079463037,0.0886825845766354,1.0552707260244516e-239,4.4714663272836824e-238,Down
ENSMUSG00000029312.13,Klhl8,1739,1798,1835.999,133,148,127,1283.06926532167,3.6949707843258133,0.11222550007510586,1.2324763555437725e-239,5.203134555407772e-238,Up
ENSMUSG00000033220.8,Rac2,518.001,489.999,497,3706,4240.001,3832.001,2608.6400134062023,-2.9781558989234402,0.09053404382315447,1.4040503425295945e-239,5.905754609255434e-238,Down
ENSMUSG00000023947.9,Nfkbie,7771.999,7961,8198,1155.999,1195,1154,4654.236077845413,2.7451907766716066,0.08346063406682101,2.9778365057011232e-239,1.2479743282834304e-237,Up
ENSMUSG00000022075.8,Rhobtb2,1237,1188,1200,3175.001,3494,3156,1771.4373714373612,-1.4537314780930515,0.04432075915126735,5.128180455013738e-237,2.141341678724464e-235,Down
ENSMUSG00000020926.17,Adam11,4889.999,5687,5379,92,77,69,2610.2216177739724,6.029146363620134,0.18384321487124897,1.1825462909056853e-236,4.919992412489125e-235,Up
ENSMUSG00000025504.15,Eps8l2,3197,3230,3426.999,11,17.999,24,1868.0821171789087,7.482664273611682,0.2285410170631091,2.7379717913725493e-236,1.135022746582346e-234,Up
ENSMUSG00000028894.19,Inpp5b,6576.999,6596.999,6995,1533,1643,1457.001,4455.249391583929,2.099662370397041,0.06412558953491014,2.843889853302608e-236,1.1746901865278362e-234,Up
ENSMUSG00000033416.16,Gucd1,4461.001,4315.999,4690.999,573,535.002,523.999,3302.276345424878,3.016765381105622,0.09239855632035907,4.182274831556204e-236,1.7213283831813582e-234,Up
ENSMUSG00000046562.6,Unc119b,5404,4847,5187,14945,15695,14618,7861.929397560633,-1.568204422059123,0.04796226575389489,1.5765886143660026e-235,6.465702520987431e-234,Down
ENSMUSG00000038679.18,Trps1,1690.001,1678,1731,403,450,388,924.719636945192,2.01677844525489,0.061708725899933224,2.3329243943145992e-235,9.533441572923325e-234,Up
ENSMUSG00000033306.16,Lpp,1497,1607.001,1514,208,263,215,1277.763679557917,2.727888904057909,0.08370616045600526,6.522409901053913e-235,2.6559160600639034e-233,Up
ENSMUSG00000105504.5,Gbp5,5326.255,5500,5703.001,22,31,32,3460.3366854836595,7.54704104099256,0.23145721437596792,2.116434041602313e-234,8.58763678435313e-233,Up
ENSMUSG00000001930.18,Vwf,102.999,98.001,85,1069,1241,1079,501.687950667226,-3.576109347070867,0.1099201865435111,3.051442799297932e-234,1.2337928755048645e-232,Down
ENSMUSG00000063506.15,Arhgap22,3530.001,3558,3788,412,480,430,2592.869904777961,3.0156388432234302,0.09276269872708767,4.068618751898739e-234,1.639296460633446e-232,Up
ENSMUSG00000020272.9,Stk10,2499,2240,2296,5927,6713,6032,3283.1065682894437,-1.423554779833401,0.04368504975357873,5.517653908453728e-234,2.2153573367403554e-232,Down
ENSMUSG00000037242.9,Clic4,75232.983,73756.995,77013.982,8346,9183.99,8459,40827.05817052143,3.0946192311699217,0.09524901171626551,6.920814348854914e-234,2.769049169613274e-232,Up
ENSMUSG00000028874.15,Fgr,6414.001,5802,6356,431.999,393,433,2080.546797326649,3.8536645968628873,0.11848089961916088,1.0157057576476668e-233,4.0497740330097775e-232,Up
ENSMUSG00000020388.13,Pdlim4,2471,2350,2443,20,31,22,1813.0649047962065,6.594170162053133,0.20280904871222852,8.25078085334418e-233,3.278329292005233e-231,Up
ENSMUSG00000024399.6,Ltb,2510.001,2332.001,2585,77,76,71,848.9681442332763,5.0203466963910905,0.15474968537399142,1.5248151955128607e-231,6.037742375887648e-230,Up
ENSMUSG00000019960.9,Dusp6,988,848.001,936.001,4032,4821.999,4657,3069.6076723985766,-2.2980216404467986,0.07096863780088511,2.4430055342557324e-231,9.64021737108542e-230,Down
ENSMUSG00000040451.19,Sgms1,598.001,566,616,2113.998,2311,2134.998,1349.0987483459278,-1.8960067223408652,0.05853168018363777,3.187490585087702e-231,1.2534915886493863e-229,Down
ENSMUSG00000048537.17,Phldb1,1204,1255.999,1312,25,28,30,2222.624963316142,5.473321679700541,0.16889910375785536,4.87191342685413e-231,1.9093577433640267e-229,Up
ENSMUSG00000022014.17,Epsti1,16718,16339,18597,1938,2150,2036,13352.017730883837,3.049918507289485,0.09448792381194487,6.879941370415818e-231,2.687155331853226e-229,Up
ENSMUSG00000037679.10,Inf2,16297,16217,16990.001,3833,4289,4044.001,10297.178782299829,2.0020249139002915,0.0618669789585085,8.472030305155084e-231,3.297773694715113e-229,Up
