gene_id,gene_name,ASHL_1,ASHL_2,ASHL_3,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000145332.14,KLHL8,557,594,863,645,635.001,683,557,593.5549273271173,-0.06565108918731828,0.06339124290121487,0.2502288733388316,0.3901408978668228,NS
ENSG00000085840.13,ORC1,45,28,64,64,49,54,37,45.49161922418825,-0.10623703644921954,0.17573336298651232,0.250358009378534,0.390299016060279,NS
ENSG00000180817.12,PPA1,1737.999,2072,2840,1895,2116.997,1919,1639.999,1903.4897647968132,0.04977377927276076,0.045703400900299916,0.25049878235451245,0.3904752387919819,NS
ENSG00000166592.13,RRAD,19,22,29,18,12,14,18,16.413825500453825,0.10477395728775231,0.19813812454442697,0.25060164454110584,0.3905923340522782,NS
ENSG00000076067.14,RBMS2,311,337,521,331.999,307,310,325,314.48543848232475,0.07908535585296893,0.0820927189187964,0.2509334506541112,0.39106620010618015,NS
ENSG00000137309.21,HMGA1,2887.918,3285.96,4883.901,3394.979,3578.983,3316.947,3180.951,3155.817899748677,-0.046226387386945546,0.042149238278733174,0.2510404459354204,0.39118964452958316,NS
ENSG00000254536.2,ENSG00000254536,33.331,31.933,63.51,40.526,31.347,29.831,13.851,31.309781245120323,0.10546363856760067,0.19058737808636436,0.25115483588704174,0.3913245832728708,NS
ENSG00000215717.7,TMEM167B,1040,1318,1657,1264.999,1324,1268,1103.999,1191.9416757520346,-0.052910251748213996,0.0490614517979633,0.2511839324341496,0.3913266111254169,NS
ENSG00000060762.20,MPC1,621,704,918,643,624,675,579,625.8798699916873,0.06554339630816601,0.06346230856884644,0.25142757369755553,0.391619516549163,NS
ENSG00000075240.17,GRAMD4,1023.001,1150,1649.001,1208,1136,1202.999,1161,1115.746111492935,-0.05474874013084378,0.051058878230792554,0.25141631736030706,0.391619516549163,NS
ENSG00000135835.12,KIAA1614,27,29,41,25,26,22,19,30.034957334872164,0.10591828612291838,0.17396049258939944,0.251492767460077,0.39167133008187094,NS
ENSG00000168385.18,SEPTIN2,4336,4748.002,7472.002,5441.998,5178.001,5313.998,4319.002,4900.5682435536355,-0.051009040433290624,0.047097645837699945,0.25151647810712374,0.39167133008187094,NS
ENSG00000147400.10,CETN2,931,1052,1533,1041,1058,1014,856,810.7948851773896,0.056727930676929335,0.05323985138966266,0.2515701403646417,0.39171156892211795,NS
ENSG00000110367.14,DDX6,4700,5756,7792.999,5689,5668,5654,5060,5101.033087426333,-0.032806984712870205,0.029247008237651976,0.2516595675663846,0.3917676067388649,NS
ENSG00000116459.11,ATP5PB,1847.933,2160.971,3131.986,2267.993,2353.969,2151.443,1962,2166.967834373758,-0.048539066432213986,0.04456055462520546,0.25168269367516505,0.3917676067388649,NS
ENSG00000151079.8,KCNA6,874.014,1152.588,1549.719,1045.974,967.514,1012.159,985.062,935.2881440621303,0.05888749408026714,0.055669474233503866,0.25170477783740497,0.3917676067388649,NS
ENSG00000230124.8,ACBD6,905.999,1155,1602,1128,1181.001,1130,1065,1118.1938866610824,-0.0557542896465208,0.05218985687168232,0.25171743522691753,0.3917676067388649,NS
ENSG00000165283.16,STOML2,885,963,1385.999,959,889,1004,800,878.4800853184933,0.058409659740475586,0.055212759431916086,0.25229666267070944,0.39262570064561936,NS
ENSG00000180269.8,GPR139,40,57,56,43,35,44,28,35.68540257220257,0.10523377456468487,0.16434926513081796,0.25247111897290725,0.3928537670224979,NS
ENSG00000185753.13,CXorf38,212,234,353,275,256,253.999,235,239.42427061719644,-0.08093354542659328,0.08554158537841018,0.25254035891810345,0.3929180808053905,NS
ENSG00000143776.20,CDC42BPA,1858.001,2236.999,3163.999,2388,2233.001,2286,1964.999,2134.116285426672,-0.04698138388881827,0.043064789596024736,0.2525841703973237,0.3929428215496045,NS
ENSG00000064309.16,CDON,877,834.001,1379.998,966,812.001,901.002,738,944.9310521125417,0.07343287837277976,0.07411123309808966,0.2528515858200184,0.39325029144844376,NS
ENSG00000070371.16,CLTCL1,258,308,453,316,274,277,246.999,290.99216907340843,0.07818208291770597,0.08117511791671411,0.2528656075348222,0.39325029144844376,NS
ENSG00000109758.9,HGFAC,77,56,95,83.999,69.999,68.999,96,75.71292081556028,-0.1026573307969282,0.1446792230634344,0.2528263779241514,0.39325029144844376,NS
ENSG00000154764.6,WNT7A,230,270,409,335,290,273,260,256.88666650653226,-0.080992771726422,0.08576237731820986,0.25296361362495096,0.3933592573697465,NS
ENSG00000116035.4,VAX2,18,26,47.13,32.485,31.699,35.564,31.997,29.86403145078057,-0.10554396200658864,0.1757839862322806,0.2530198815909422,0.3933923252539122,NS
ENSG00000124216.4,SNAI1,15,14,27,11,10,8,18,15.006377519787064,0.10219567414729133,0.20868012646498438,0.2530407626606598,0.3933923252539122,NS
ENSG00000257921.6,ENSG00000257921,5.295,23.389,9.717,38.324,12.528,16.276,4.945,17.923920038863862,-0.09448210494037584,0.23115006941567,0.25315103467055305,0.39352030662765997,NS
ENSG00000066032.19,CTNNA2,2870.999,3357,4723,3503,3414.999,3243.999,3204.999,3304.7230167844077,-0.045307137554537184,0.04144700279269298,0.2533262179149344,0.39366223201151895,NS
ENSG00000113558.19,SKP1,3278.01,4265.598,5542.469,3888.741,4464.336,3935.833,3778.746,3911.9126750074292,-0.05133897488882492,0.04764692424557963,0.2533129767640841,0.39366223201151895,NS
ENSG00000289701.1,ENSG00000289701,78.23,84.408,145.285,94.564,121.324,111.499,82.594,98.87293873787871,-0.0975357263372357,0.12374327912598439,0.25328589106980337,0.39366223201151895,NS
ENSG00000185787.15,MORF4L1,7219.301,8627.542,11423.261,8262.326,8123.051,7990.75,7201.695,8345.417655869896,0.0320732887829082,0.028670832626342697,0.25335650454956565,0.3936658456630984,NS
ENSG00000146700.9,SSC4D,16,14,30,11,13,17,10,13.675013031842436,0.10249950562409295,0.20671622160011277,0.2534652361354704,0.39374788255007037,NS
ENSG00000198939.8,ZFP2,91,95,128,109,122,108,82,115.43109216371023,-0.09504564489205738,0.11618292710796813,0.25344274657535393,0.39374788255007037,NS
ENSG00000039139.11,DNAH5,63.999,79.999,114.999,97,100,66,86,90.31478902315742,-0.0986212940387543,0.12770466904124067,0.2535578511816773,0.3938482995131106,NS
ENSG00000148690.12,FRA10AC1,390.999,499,571.999,487.001,511,429,434,519.1732161529671,-0.07323945640412947,0.07400061858485021,0.25359830842986386,0.39386768719073945,NS
ENSG00000123552.18,USP45,149,175,274,165,145,196,127,180.29987761678808,0.09071394683924683,0.10523628708315512,0.25389286552853707,0.39415018682263175,NS
ENSG00000131381.12,RBSN,1483.34,1736.588,2565.324,1916.963,1803.134,1769.544,1571.996,1741.5958407252385,-0.04729497773118806,0.04351900027000967,0.253920178598002,0.39415018682263175,NS
ENSG00000151465.14,CDC123,741.999,905.999,1254,905.001,953,911,807.999,862.9279537846893,-0.05502036459156547,0.05166387474068791,0.25388437617882326,0.39415018682263175,NS
ENSG00000171135.15,JAGN1,408,434,613,428,401,435,358,412.11779281238097,0.07006638666353637,0.06969158632578065,0.2538346340982123,0.39415018682263175,NS
ENSG00000256591.5,ENSG00000256591,136.61,200,223.936,165.161,253.668,190.213,152.176,158.14841494823605,-0.09767161117436217,0.12462507760167531,0.253878747941595,0.39415018682263175,NS
ENSG00000156384.15,SFR1,46.001,56,83,41,50.001,59,33,54.16930899692944,0.10338896480553056,0.15084138755212642,0.25398505569757546,0.39420743018037313,NS
ENSG00000143643.13,TTC13,854,1057,1502,1011,1036.001,958,846,1000.4226638569123,0.0545640709278714,0.051197488566546656,0.2541327089567821,0.3943931227295563,NS
ENSG00000141449.16,GREB1L,850,925.999,1419,1148,1026,970.001,828,1016.6117445689124,-0.06248194879236888,0.060210729041149956,0.25421230184799226,0.3944731618778665,NS
ENSG00000130511.16,SSBP4,1343.705,1430.706,1897.993,1327.322,1369.993,1339.929,1283,1279.742102880452,0.0560123157720944,0.052816594132736566,0.2543725645576736,0.39467834873346774,NS
ENSG00000144468.17,RHBDD1,300,374.999,515,397,392.999,360,349,364.5050628505197,-0.0729274576666421,0.07376063672767713,0.25452361132719187,0.39486919271355747,NS
ENSG00000163626.17,COX18,490,638.163,834.17,591.999,583.001,527,488,561.0319905285997,0.06650533183223899,0.06522804738502959,0.2546993492480009,0.395098296392971,NS
ENSG00000232838.4,PET117,142.367,164.858,214.549,145.939,143.376,149.732,111.989,139.2026088302306,0.0949483007013507,0.11666527485267456,0.25472845205005895,0.39509990926658367,NS
ENSG00000165672.7,PRDX3,1395,1636,2217.999,1513,1568,1557.999,1353,1547.422753045975,0.04740711995288421,0.04372104703996293,0.25477743482759446,0.39513235348509607,NS
ENSG00000103356.18,EARS2,534,621,855.999,640,565,534.999,508,533.3432076301515,0.06654301060399706,0.06530770581580268,0.25488024173790585,0.3952235628799086,NS
ENSG00000269825.3,ENSG00000269825,61.036,59.04,125.735,77.121,63.623,51.386,45.883,66.7269996391307,0.10375895350079915,0.15525287805571855,0.2548923894416912,0.3952235628799086,NS
