gene_id,gene_name,CHD3_1,CHD3_2,CHD3_3,CHD3_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000054523.20,KIF1B,16891.999,14206.001,15725.001,15491.999,18506.999,17630.001,17516.999,15360,17164.631343545916,0.025480255394591315,0.024692945186634677,0.23757397178595926,0.3448448041619414,NS
ENSG00000135211.6,TMEM60,228,204,211,212,263,227,215,187,225.04253917818554,0.09203917057452411,0.09036969835103063,0.23761200690212325,0.3448448041619414,NS
ENSG00000146833.16,TRIM4,246.999,200,239,256,257,247,243.001,236.999,253.62686430546069,0.08806679300403074,0.0856510268872154,0.23760612694962757,0.3448448041619414,NS
ENSG00000167779.9,IGFBP6,18,14,16,15,11,20,10,11,15.249858163555487,0.14229102138338845,0.23185999010927827,0.23760585887582866,0.3448448041619414,NS
ENSG00000162631.20,NTNG1,175,163,169.999,196,253,218,190,212.999,201.36713966916753,-0.10116050717401952,0.10209659399990632,0.23781329717256383,0.345101361666927,NS
ENSG00000183010.17,PYCR1,966,799.999,946,962.999,1001.002,1035.999,1066.001,866.001,1013.947291527004,0.05652840361354407,0.0529756517065727,0.23823617561157492,0.34567270383717663,NS
ENSG00000263513.6,FAM72C,10.118,20.315,17.353,25.928,16.386,14.222,19.264,11.971,16.059387515961234,0.14214371305721676,0.23043073919042578,0.23825612032359983,0.34567270383717663,NS
ENSG00000079616.14,KIF22,476.001,320.001,481.001,504.001,595.999,524.999,540.999,510,472.7323359199303,-0.09216087004038392,0.090721660209997,0.23846139152739892,0.34589923050837107,NS
ENSG00000163939.19,PBRM1,2698.999,2221.001,2498.999,2412.002,2873,2842,2581.001,2467,2630.455319017112,0.03959599107926045,0.037340388568093415,0.2384514496124504,0.34589923050837107,NS
ENSG00000110717.13,NDUFS8,749.999,724,771.999,756.999,813,862.001,790,771.001,796.4515381266584,0.05985225354274311,0.056201183995120065,0.2385671651237177,0.3460170101758341,NS
ENSG00000107262.26,BAG1,889.999,817,940.999,953.001,1005.001,948,1033,901.999,940.1316524984355,0.05696078510814406,0.05346647141134409,0.2389127965285283,0.3464826186985115,NS
ENSG00000100346.18,CACNA1I,322.272,273,299.193,282,315,328,311,287.149,329.6157068968488,0.08038127171708907,0.07726525851139694,0.23898748856388838,0.3465552427120182,NS
ENSG00000149972.12,CNTN5,122,104,127.999,102,132.001,114,105.999,109,117.39331989386788,0.11031673011438553,0.11590186661489772,0.23906906735963776,0.3466378372148651,NS
ENSG00000141627.14,DYM,1281.001,1135.999,1281,1259,1395,1370,1385.001,1250,1363.1699477769002,0.046228016045145384,0.043440670572711566,0.23913287434241678,0.346694649147038,NS
ENSG00000183323.13,CCDC125,145.001,105.001,124,117,150.001,148.999,154,158,145.72907976067165,-0.10475984579913133,0.10758202701682372,0.23927838734365933,0.34683418258121895,NS
ENSG00000270149.5,ENSG00000270149,34.269,26.627,46.737,29.859,45.748,26.805,26.567,22.611,32.68360091095328,0.14057220275715465,0.19971940939249908,0.23925878133867443,0.34683418258121895,NS
ENSG00000122026.11,RPL21,5185.143,4751.178,5445.107,5253.034,6198.046,6609.191,6155.973,5158.23,5719.694996714175,-0.041418269488912154,0.0390587802538,0.2393067852300499,0.3468396365301495,NS
ENSG00000144642.22,RBMS3,93.004,94.871,95.439,83.167,110.866,77.081,92.904,84,92.17943458591903,0.11784958437271476,0.1289500649926998,0.2393680138269963,0.3468900678559626,NS
ENSG00000170185.11,USP38,416.999,362.001,407.999,384.001,416,442,440.001,376,431.33295934738675,0.0713890911892095,0.06780174949188529,0.23939085867522786,0.3468900678559626,NS
ENSG00000131471.7,AOC3,40.126,38.182,35,45,42,32,44,29,38.521000131990355,0.13615484787113913,0.17658835021953542,0.23947237982905703,0.34690108402235764,NS
ENSG00000198736.13,MSRB1,154,125,185,160,171,136,189,137,150.55245832260232,0.10803582042445162,0.11250085557167483,0.23946323732476776,0.34690108402235764,NS
ENSG00000274523.5,RCC1L,492,391.999,460.001,529.001,571,510.001,489,421,516.1915349345973,0.07408848187821335,0.07061077913275748,0.23943322090902136,0.34690108402235764,NS
ENSG00000138658.16,ZGRF1,87,63,64,84.001,98,91,99,95,82.48797409494478,-0.11980935092200415,0.13319376690688334,0.24033606693595097,0.34808059730390434,NS
ENSG00000140479.18,PCSK6,221.169,187.37,189.322,165.008,220.706,247.127,235.471,242.273,237.99092613274556,-0.10162279145696053,0.10347696026287594,0.24031921033897402,0.34808059730390434,NS
ENSG00000103148.17,NPRL3,644,587.001,625.001,612,687.999,621.001,693,638.999,635.5165646867931,0.06649844721818465,0.06299169988520784,0.24044572955526336,0.348203602798658,NS
ENSG00000158258.16,CLSTN2,3536,3037,3263,3276,4023,3700,3911,3601,3482.7801919478743,-0.037222191532684475,0.03534822133294083,0.24047951984398572,0.3482167191076288,NS
ENSG00000058272.19,PPP1R12A,1255.999,1028,1201,1159,1369.999,1276,1292,1119,1256.8672460142761,0.04675493334433145,0.04406223837169596,0.2406028523495922,0.34830942682870625,NS
ENSG00000095637.23,SORBS1,1533.999,1307.999,1422.999,1456.999,1588.999,1585,1566.999,1489.999,1525.9288135304569,0.0456182871436645,0.04301146078614735,0.24058698224682232,0.34830942682870625,NS
ENSG00000101347.11,SAMHD1,524.001,447,477,532,583,594,595.001,585.001,574.2360202424929,-0.06719265690028026,0.06371461866658691,0.2406177630041904,0.34830942682870625,NS
ENSG00000126777.18,KTN1,2266,1908.002,2125.998,2062.003,2447.998,2382,2234.999,2102,2213.3433902380966,0.03816097374749187,0.03625508775370969,0.24126575841676684,0.34921153621359724,NS
ENSG00000130150.12,MOSPD2,193,194,188,190,198,202,213,180,201.31574789999698,0.09614836979892441,0.09646676507751861,0.24139989746077054,0.34936977347349796,NS
ENSG00000179041.4,RRS1,214,193,248,223,232,250.878,232,202,241.1871168507142,0.08945509009641267,0.08816191670607468,0.241479435606095,0.34944896432297373,NS
ENSG00000131044.19,TTLL9,103,112.001,123,112,101.999,127.001,108.999,114,116.90754232886461,0.11343232568467065,0.12211172520381029,0.2417636183448767,0.3498242531014922,NS
ENSG00000103994.18,ZNF106,1776.001,1392,1597.999,1482,1850,1702,1800,1394,1709.9017981515422,0.058111124112591145,0.054928857012107486,0.24191989807211137,0.3500144121834607,NS
ENSG00000196591.12,HDAC2,3653.132,2967,3548.998,3734.033,3897.001,4135,3792.999,3356.999,3681.2005770787027,0.04254655247208736,0.04031358295809124,0.24203536505288714,0.35014548957866815,NS
ENSG00000259522.3,ENSG00000259522,28.36,22.638,29.997,26.537,0,16.048,16.297,16.641,19.734518752399755,0.09181566684796227,0.30789249881796743,0.24245130193457068,0.3507111764036598,NS
ENSG00000158019.21,BABAM2,492.439,422,488.001,454.516,507,530.243,512.999,429.581,486.15435613271853,0.07111394385661529,0.06803729346144072,0.24268449000912737,0.35101242396121884,NS
ENSG00000161642.18,ZNF385A,211.999,172,203.001,212.999,256,230,273.998,219,275.3371177922979,-0.09122680410147689,0.0906023682999172,0.2427202487114768,0.3510280823429771,NS
ENSG00000204316.13,MRPL38,506.453,536.146,587.593,506.533,547.466,563.821,628.512,529.155,587.6076037487919,0.07629048674106091,0.07352849554834912,0.242833572139098,0.35115590202818003,NS
ENSG00000198642.7,KLHL9,2282,2024,2237,2222,2608,2753,2609,2242,2420.604779487791,-0.038679048812979434,0.036873502307807324,0.24323488802164658,0.35170011178563854,NS
ENSG00000177917.12,ARL6IP6,317,237.999,310,351.001,423,390,382.001,301,312.1189466403739,-0.09442898383987337,0.09475823363648694,0.2433112715090745,0.3517371870675208,NS
ENSG00000179859.10,RNF227,117,86,115,106.999,112,129,97,89.001,114.68925182336172,0.11276184595940637,0.12161617204790866,0.24333480710951075,0.3517371870675208,NS
ENSG00000188820.13,CALHM6,24,17,24,15,27,28,32,27,24.870458273250094,-0.13907682248227157,0.1984801141610967,0.2433354785167734,0.3517371870675208,NS
ENSG00000135587.9,SMPD2,58,50,76,56.999,57,64,60,51,62.93322781619082,0.12774395830816007,0.15318897200850468,0.2433953448473694,0.35175149457053106,NS
ENSG00000277161.2,PIGW,132,125,135,140,140.001,129,137,137,136.04231805670435,0.10431077970167676,0.1082694979050044,0.2433921707352966,0.35175149457053106,NS
ENSG00000111752.11,PHC1,2252.276,1959.842,2155.567,2060.759,2614.617,2456.198,2437.573,2303.921,2441.075896631258,-0.0392280117292927,0.037389604558067745,0.24343631806725086,0.35177459941176487,NS
ENSG00000139178.12,C1RL,64.73,54,72.538,60,63,74.001,64.977,42.999,66.55638179669529,0.12586877892621762,0.14842608909763733,0.2434857127424405,0.3517852526215333,NS
ENSG00000142544.7,CTU1,216.41,167,213,194,219,187,218,192.401,212.15859701788816,0.09591607733425589,0.09672332667794306,0.2434936633849593,0.3517852526215333,NS
ENSG00000138641.18,HERC3,553.562,527.585,562.449,462.14,614.727,734.99,594.128,604.266,604.8379489216125,-0.08026248217315904,0.07799960228797173,0.24354897341535045,0.35182905773801754,NS
ENSG00000070193.5,FGF10,18,16,11,19,26,25,17,26,20.100366323934207,-0.14025931345956438,0.21248462020934278,0.24365844898763755,0.3519510929821431,NS
ENSG00000087460.29,GNAS,43245.998,39251.449,43316.752,43242.848,45963.826,46779.882,45767.714,46206.999,44761.67922185174,0.04012776511549953,0.03823493639330038,0.2437295121006329,0.35201695488633195,NS
ENSG00000138442.11,WDR12,727,641.001,722.001,715.001,805.001,781,778,670.061,758.5648213097357,0.05554962521074621,0.05267430779616195,0.2437540516504617,0.35201695488633195,NS
ENSG00000143398.20,PIP5K1A,823.96,707.996,798.982,841.998,944.354,867.972,858.955,761.98,842.695249276358,0.055004095851720135,0.05215607607432204,0.24380430696275776,0.3520534192542222,NS
ENSG00000110108.10,TMEM109,132,104,112,117,154,133,161,132,163.04405151048115,-0.10397743931252228,0.10794690125104581,0.24389973893377334,0.35208288982349994,NS
ENSG00000178927.19,CYBC1,897.999,760.001,856.141,861,989.998,977.001,1037.002,971,930.8835364382825,-0.055306571261757,0.05245517075957637,0.24388090464744272,0.35208288982349994,NS
ENSG00000183287.15,CCBE1,19,20,18,19,30,31,18,31,25.019674133173435,-0.13966269204645484,0.20526172256708927,0.24386194873667563,0.35208288982349994,NS
ENSG00000075914.13,EXOSC7,491,455,489,515.999,574.001,542.001,478.001,490,518.6173743887089,0.06919480941651025,0.06625933037577204,0.24401283124437476,0.3522100318935362,NS
ENSG00000277149.5,TYW1B,53.951,37.388,44.229,44.754,83.719,62.851,56.399,38.546,57.610088212508195,-0.13027447979879714,0.16101698462063574,0.24416039268760953,0.35238689581228644,NS
ENSG00000124795.17,DEK,1057.998,783,1022,1070,1314.999,1246.999,1237.999,920.002,1092.0590854948373,-0.07292643297119711,0.07022304807991653,0.2444732762111618,0.3528023017401545,NS
ENSG00000128578.10,STRIP2,63,56,64,74,115,79,79,65,76.13147480449415,-0.12462355158679994,0.14613329804644673,0.2446096438983421,0.35296291651581,NS
ENSG00000166762.19,CATSPER2,126.287,81.563,88.999,79.904,112.114,93.791,85.3,79.662,93.41059481504097,0.12072718894389385,0.13741873338584282,0.2447349281359793,0.35310750699184795,NS
ENSG00000032389.13,EIPR1,497,421,474,482,542,604.998,586.999,498.999,538.2435668217888,-0.06651421010210508,0.06366983117013261,0.24504922295591844,0.35343875136979297,NS
ENSG00000064102.15,INTS13,197,168.001,173,168.001,239,232,213,184,204.49921546943435,-0.09293024549228593,0.09330578697379047,0.2450900298049072,0.35343875136979297,NS
ENSG00000117399.14,CDC20,188.585,105.986,164,216.976,278.985,243,251.965,173,192.13211468578905,-0.13717214310111278,0.18965457949901254,0.24507689625603835,0.35343875136979297,NS
ENSG00000137474.23,MYO7A,58,49,49,76,52,48.999,61,57,56.354597543205976,0.1311968988087182,0.164682527671541,0.24499490930284978,0.35343875136979297,NS
ENSG00000183401.12,CCDC159,37,38.999,39,41,56,44.999,50,58.001,47.60095855434174,-0.13039424377451683,0.1621657005642497,0.2450386377008181,0.35343875136979297,NS
ENSG00000129159.9,KCNC1,1464.141,1238.999,1313,1346,1680.121,1535,1555.958,1523,1442.6525286282574,-0.05054264940490056,0.0480509524500821,0.24516460578781218,0.35351008653078736,NS
ENSG00000070010.19,UFD1,793,633.999,720.001,740,879.999,897.07,877.001,748.998,841.2715934083046,-0.054568444530057346,0.05190354942927763,0.24527812244287853,0.3536375510366909,NS
ENSG00000013288.9,MAN2B2,1068.001,984.001,1072.001,1123,1169,1137,1193,1104,1139.437283127254,0.05197995837703114,0.04943718462995636,0.24537153183451665,0.3537360021194102,NS
ENSG00000100311.17,PDGFB,393,346,398,361,448,445,468,436,448.14932116905675,-0.07416854306385526,0.07171131329846223,0.24548617014927313,0.3537999547157733,NS
ENSG00000160188.10,RSPH1,85,45,83,64,88,92,104,73,94.3267241545246,-0.12030016106751751,0.13690933884349663,0.2454497857791571,0.3537999547157733,NS
ENSG00000244115.1,DNAJC25-GNG10,44.982,38.978,69.999,57.506,45.244,50.023,58,49.118,60.21991070120386,0.12912536607835415,0.1587167625943619,0.24549128188212158,0.3537999547157733,NS
ENSG00000141556.22,TBCD,2391.998,2039,2217.997,2233.001,2785.001,2611,2582.001,2343.002,2363.3116208457254,-0.03624620996623139,0.03482975756174758,0.24561709200504858,0.35394503974811453,NS
ENSG00000037757.14,MRI1,414,376,398.001,403.999,440.001,457,418.999,383,428.78672733100774,0.07026832655308635,0.06764705586300691,0.2457979541545935,0.3541582612842358,NS
ENSG00000118620.13,ZNF430,127,103.001,139.001,107.001,157,171.001,137.001,134,137.67976650499253,-0.1084892170213922,0.11551271607419913,0.2458153653860041,0.3541582612842358,NS
ENSG00000140009.19,ESR2,22.001,21.962,18.18,24,19.117,17.204,23.643,16,22.328975377838507,0.13897420436236224,0.20510717275362014,0.24591048405557456,0.3542590509586037,NS
ENSG00000140319.11,SRP14,3502.983,2974.001,3598.357,3543,3995,4214,3959,3652.001,3626.5837180663325,-0.03746023269157996,0.03596785954909883,0.24602177522496357,0.3543831157552959,NS
ENSG00000198680.6,TUSC1,63,67,93,47.029,77,101,88,88,86.7687762473036,-0.1245701409691833,0.14700676688855102,0.24613392954877952,0.35450839837516795,NS
ENSG00000127980.16,PEX1,594,450,522.999,544.999,701,631.001,624,565.001,593.3278460907713,-0.06907801809036003,0.0664664971435816,0.24616195440485633,0.35451249550593006,NS
ENSG00000170222.12,ADPRM,95,80.999,89,80,91,106,69.999,76,89.23573147687577,0.11742771805621227,0.1314752977462204,0.2462318939346354,0.35454068671566086,NS
ENSG00000184182.19,UBE2F,665.15,539.296,615.465,608.941,723.365,720.754,719.491,722.223,669.427074760464,-0.06604235139595724,0.06335911017851051,0.246225580223155,0.35454068671566086,NS
ENSG00000168906.13,MAT2A,4138.001,3315.999,3866.001,3726,4435,4262.999,4135,3674,4029.651864849829,0.036796844234797454,0.035413421208115636,0.24674712299806795,0.3552462158390223,NS
ENSG00000164758.7,MED30,83,48,98,86,100,114,105,86,91.21465304377017,-0.11925764083412527,0.1355688771663381,0.24700649008453926,0.35558326931495177,NS
ENSG00000161270.20,NPHS1,18,16,23,24,18,19,22,10,18.225883927400332,0.13931089825368767,0.2224211768899527,0.24710214045918974,0.35568459620948084,NS
ENSG00000163811.12,WDR43,388,332,374,399,466,476,434,410,425.2768048376093,-0.07053968948411624,0.06816664161220273,0.24729994591533352,0.3559329317667124,NS
ENSG00000113448.21,PDE4D,2173.999,1887,2142,1922.001,2369.038,2500,2373.999,2258,2452.485394280933,-0.04554651379374312,0.043571186447174885,0.24749296564456585,0.35610152920897725,NS
ENSG00000151743.11,AMN1,624,529.001,631.999,594,622.999,695,666.999,571.001,631.2551033877983,0.062065746979139365,0.05951939988750749,0.24747467957342842,0.35610152920897725,NS
ENSG00000166265.13,CYYR1,16,8,26,29,19,11,22,14,22.315204868379453,0.1391053064861608,0.2260451211283601,0.24747501412405568,0.35610152920897725,NS
ENSG00000095370.20,SH2D3C,215.999,177.001,235,255,265,254,216,180,245.37041202189516,0.0956037622579193,0.09748284979636375,0.24785496048644198,0.3565859379407947,NS
ENSG00000104613.12,INTS10,657.999,576,650.001,607.001,703.999,675.001,704.999,595,668.5672069333609,0.061856576350849124,0.059370191938897005,0.24792899826154524,0.3566560096581481,NS
ENSG00000204396.11,VWA7,10,7,20,11,14,26,16,18,15.742851355957653,-0.1383525547788297,0.23436504437037955,0.2481571782973484,0.356947784353123,NS
ENSG00000204186.11,ZDBF2,1859.001,1717.001,1755,1691,2044.999,1959.001,1968.001,1692.99,1900.8056427476,0.046336049626339054,0.044377926235286684,0.24820412803127034,0.35697884549517367,NS
ENSG00000151929.10,BAG3,152,118,144,142,195,181,191,126,180.21284581619753,-0.10143053747259785,0.10566492245778282,0.24834744631112143,0.35714848790748505,NS
ENSG00000180071.21,ANKRD18A,44,47,39.001,40.364,48,31,44,38,43.57577158547065,0.130911512833602,0.16716450568411392,0.24852453950356335,0.3573666624114665,NS
ENSG00000196923.14,PDLIM7,461.999,402,451.001,454.001,525.999,555,538.001,495,541.2391830581088,-0.0697863264004472,0.06758014356941056,0.24859774954390101,0.357435428495566,NS
ENSG00000262576.3,PCDHGA4,25.739,20.377,22.046,19.261,42.33,33.41,20.785,28.969,26.22974442383806,-0.13777000298603864,0.20193530171021548,0.24864158656269972,0.35746195213073106,NS
ENSG00000111361.13,EIF2B1,549.001,461,595,517,623.999,650,657,592,566.0244641495289,-0.06537775200174319,0.06303611669812667,0.24870859114003996,0.3574852735743361,NS
ENSG00000149781.14,FERMT3,20,16.001,13,16,10,10,12,20.001,14.248535970261557,0.13748058681944203,0.2403401826815622,0.2486894125988287,0.3574852735743361,NS
ENSG00000152208.13,GRID2,432,369,432,431,500.999,529.001,496,458,456.837409140347,-0.06740413779849455,0.06516022401333807,0.2489933612185931,0.35785805763541984,NS
ENSG00000203805.11,PLPP4,67,54,56.001,47,74,50,52,38,58.773096207617286,0.12943087175320592,0.1627990487831224,0.24909673632490065,0.35797008785529,NS
ENSG00000113068.10,PFDN1,1193,1015,1173.001,1209,1273,1355,1258.001,1102,1233.4245324679728,0.04938404307946581,0.04736272288002185,0.24923386015568655,0.35813058962358757,NS
ENSG00000008128.23,CDK11A,552.971,512.492,585.593,581.536,698.339,728.712,625.861,608.988,591.4298616872807,-0.0660120695121934,0.0637979797688082,0.2494904177467208,0.3584626585831291,NS
ENSG00000102738.8,MRPS31,266.001,202,219,230,279,282,267,285.999,259.0048646260405,-0.08683567364433643,0.08684944040277309,0.2496064983934455,0.3585928460082979,NS
ENSG00000143387.14,CTSK,125,124.999,132,134,138,129,138,122,127.05670300051395,0.10429135473318768,0.11032770474674972,0.24966824159953757,0.35861982591445385,NS
ENSG00000158186.13,MRAS,2362.001,2072.999,2261,2313.999,2666.001,2722,2514.999,2622,2526.7454745951272,-0.045334031595866686,0.04357027066965494,0.24967622228947203,0.35861982591445385,NS
ENSG00000113140.11,SPARC,7283.999,6276,7787,7706.001,8370.999,7619,8819,6659,8694.492420213686,0.05419212278672727,0.052050882516547534,0.24983635910941665,0.35881323063363024,NS
ENSG00000174371.17,EXO1,49,39.001,49,56,98,52,76,39,53.85012602167435,-0.13226304147927875,0.17377863274001054,0.25003625654635264,0.35906369399389015,NS
ENSG00000080839.12,RBL1,162,132,149,144,177,149,159,116.001,148.5816033975454,0.10344016929888475,0.10918137464471969,0.25008940092311754,0.3591033835386611,NS
ENSG00000147082.18,CCNB3,9,7,22,24,12,13,12,13,15.272316479239116,0.13704014330284853,0.23909267984163288,0.250419381072687,0.3595129478447412,NS
ENSG00000172167.8,MTBP,82,73,90,93,117,124,107,85,91.18544673484772,-0.1149360163686993,0.1286777928975794,0.2504257034955165,0.3595129478447412,NS
ENSG00000184304.17,PRKD1,132.999,95,120,103,114,119.001,113,111.001,122.32528403820542,0.10649488385285379,0.11404276098316321,0.25049288186264446,0.3595727246884351,NS
ENSG00000196781.16,TLE1,1852.617,1385.669,1807.063,1922.505,2220.911,2070.29,2059.388,1857.559,1927.560598677257,-0.056090087227551245,0.054019327384073335,0.25084074752275004,0.3600353638875316,NS
ENSG00000262814.8,MRPL12,537,478,539,533,541,596,558,539,556.6681156140266,0.06532740234122876,0.06331175318305075,0.25100513531177965,0.3602345871615235,NS
ENSG00000185760.18,KCNQ5,125,127.001,125,118,111,126,124,139.001,129.09447961472026,0.10857428568581785,0.11764811224801737,0.2510950581217125,0.36032691094644687,NS
ENSG00000172890.13,NADSYN1,593.821,488,641.998,552,715,630.001,764.999,608.001,644.0360978827504,-0.06939932347102276,0.06757928740811815,0.25120660756262436,0.3604502474392773,NS
ENSG00000159214.13,CCDC24,214.999,189,199,186,183,189.999,224.999,215,199.33999057008847,0.09640990766703884,0.09949118031993517,0.2512376150565418,0.3604580028921891,NS
ENSG00000006071.16,ABCC8,419.997,381.999,402.001,335.999,379.001,435.001,364.998,429,394.23559015685885,0.08708663313394395,0.08765800065827914,0.2518552811006262,0.36130736729322566,NS
ENSG00000004059.11,ARF5,1761.676,1639.999,1832.59,1923.904,2125.272,2173.057,2094.001,1997.613,1935.053011015953,-0.0475857226770551,0.04591292309307982,0.251917450432266,0.3613597335339656,NS
ENSG00000125351.14,UPF3B,691,524,680,677,705,723,687,632,661.899571973434,0.06626261559955185,0.06441342199118734,0.2519501302300552,0.3613697925335113,NS
ENSG00000197816.16,CCDC180,119.552,125.365,116.544,80.304,160.835,119.045,165.032,137.67,128.71350540881474,-0.12399168877485381,0.1496709797568955,0.25219185259498506,0.3616796468050112,NS
ENSG00000077092.20,RARB,41,30,39,42,35,42,29,36,37.108421835696646,0.1313557241260292,0.17277176545575768,0.25225086207110087,0.36172742789763995,NS
ENSG00000041802.11,LSG1,566,437.001,521,518,621,638.999,643.999,522,598.9657164037305,-0.06344326144033814,0.061574430717291746,0.2523846380256318,0.36188240337741834,NS
ENSG00000065183.16,WDR3,851,692,818,791,864.001,927,879,741,867.6838722434167,0.0540466258817857,0.05220614301625916,0.25248515243933234,0.3619896599993238,NS
ENSG00000084092.7,NOA1,333,305,357,374,440,429,420,359,388.5037591575565,-0.07531100661995963,0.07417573110032906,0.2525806020238577,0.3620861677782179,NS
ENSG00000145194.19,ECE2,48,38.999,34,40,52,51,62,50.001,47.78351224329326,-0.12787160113129456,0.1610080076689009,0.25260390225993723,0.3620861677782179,NS
ENSG00000171540.8,OTP,159,175,145,245,205,181,171,175,179.98790826275405,0.10990297285709746,0.12051891883367452,0.25266263215773926,0.3621334824543226,NS
ENSG00000140474.14,ULK3,620.001,563.999,650.998,576.999,752.999,738,672,702.001,660.840771542272,-0.06338331540013285,0.06164545281736981,0.25334593840871555,0.36307588221257187,NS
ENSG00000151150.22,ANK3,6379,5256,5715,5562.998,7056.002,6626.999,6621,6257.001,6263.706919857163,-0.03461765031962307,0.033877480123738674,0.2534629917352723,0.3632066626606513,NS
ENSG00000188315.8,C3orf62,235,213,233.999,224.224,286.239,271.481,278.24,267,251.80935491205324,-0.08555116440540966,0.08615772641262387,0.2534964324854133,0.36321761377591427,NS
ENSG00000133983.16,COX16,678.607,643.834,712.779,663.847,734.582,752.415,781.353,643.728,719.1980329589786,0.05941276267868726,0.05764430191177069,0.2535253611292248,0.3632220982332712,NS
ENSG00000140829.12,DHX38,1137.999,860.002,1020.999,1062.999,1312.001,1237.999,1174,1085.998,1043.9189506408227,-0.05526573075811305,0.05352758632703856,0.25358305661354097,0.3632677914186043,NS
ENSG00000214226.9,C17orf67,54,39,51,44,64,56,57,70,56.157120646743174,-0.12487139398707076,0.1533436520856897,0.2540150883282553,0.3638496722528748,NS
ENSG00000173418.12,NAA20,766.001,644,767.001,771,935,874.999,874,794,841.4693512180158,-0.05566096579602904,0.05397506357273428,0.2540779480126105,0.3639026887151112,NS
ENSG00000164683.19,HEY1,303,290.999,281,313.001,328.001,351.001,316.999,257,324.13401274028075,0.08298489900214563,0.083237229286258,0.254190299127584,0.3640265711949197,NS
ENSG00000107281.10,NPDC1,2300.447,1851.668,2165.901,1997.522,2343.454,2281.832,2266.885,2186.073,2315.457182900587,0.04112141859654553,0.04000238285823098,0.2542514177895185,0.3640770658114962,NS
ENSG00000277758.6,SYT15B,38.167,25.984,32.358,27.797,53.927,42.06,28.481,50.025,36.840782395860536,-0.1349665077824723,0.19407283827544192,0.2543899773700971,0.3642384309359908,NS
ENSG00000181666.19,ZNF875,673.999,536,652,648,789.988,754,717,708.002,704.1664362603358,-0.05999682193731552,0.0583511444188107,0.25445844107446075,0.3642994093845162,NS
ENSG00000102466.17,FGF14,1025.001,944,988.999,1006.999,1043,1085.969,1054,1088,1029.1454427340727,0.05778716100689646,0.056138341627852695,0.25450403250335524,0.3643276333111071,NS
ENSG00000162825.18,NBPF20,223.651,175.737,187.102,163.369,197.042,205.264,210.156,164.793,195.97889029548827,0.0945136373992612,0.09784174199410985,0.25458436821087366,0.3644055835747143,NS
ENSG00000185736.16,ADARB2,805,726,773.999,784,857,887,862,731,837.5429551690836,0.057483654066635845,0.05585426916435932,0.25465923080574204,0.3644756847122133,NS
ENSG00000144589.22,STK11IP,434.999,346,386.002,367.001,427.001,390.999,395.999,412,412.4592431837055,0.07361813513109673,0.07269018671812227,0.2547451490939666,0.36448749533475167,NS
ENSG00000170379.21,TCAF2,26,12.942,21.783,16.475,18.367,19.996,15.784,12.209,16.989217329707134,0.1367559808663285,0.21823082433334853,0.25472932841002766,0.36448749533475167,NS
ENSG00000243789.11,JMJD7,74.877,46.983,43.28,59.64,62.106,96.35,75.668,64.906,70.73232287329465,-0.1268062309148504,0.15952558255827567,0.25470766479221746,0.36448749533475167,NS
ENSG00000064490.14,RFXANK,239.001,208.001,301,280,350.001,326,331,250.998,299.6534174184317,-0.08882554551795994,0.09052806408928843,0.25494541626520495,0.3647369693728097,NS
ENSG00000126803.10,HSPA2,26,39,35,36,38,59,54,35,48.29358087108549,-0.1303852081111762,0.17210052381679347,0.25499423383929093,0.36476974377396637,NS
ENSG00000134905.17,CARS2,614,531,609.001,581.999,724,708.998,728.001,605,662.8119839100972,-0.05867736395755701,0.057098484587723895,0.2550576972414289,0.3648234602724858,NS
ENSG00000123374.11,CDK2,261,174,273.001,275,286,236,288.001,196,242.93123781866203,0.10103855898667488,0.10724240200824714,0.25517647061307497,0.3649562708006382,NS
ENSG00000184232.9,OAF,47,55,78,53,94,59,76,77,79.4103294865333,-0.12304375609174802,0.14936289832748734,0.2552887633724434,0.36507978664506147,NS
ENSG00000103335.22,PIEZO1,34.001,29,30,39,53,38,50,40,50.10646052228927,-0.13157860164048193,0.17762029519805164,0.25548910307892664,0.365329177559233,NS
ENSG00000177548.13,RABEP2,179.004,141.001,161,155,167.999,144,182.999,159,165.82211580655078,0.09773938790476557,0.1026397445399492,0.25579206304709473,0.3657252417629782,NS
ENSG00000181523.13,SGSH,434,379.001,392.999,408,390.001,470,447,400.999,420.73080679889915,0.07675931794497019,0.07638454945799347,0.25588870885342346,0.36582627253730193,NS
ENSG00000125650.5,PSPN,101,95,110,119,175,112,129,124,122.78333717293225,-0.11103010456421963,0.12400738422424387,0.25623050503081124,0.3662777216294844,NS
ENSG00000171223.6,JUNB,145,165,143,169,188,196,183,206,187.96812708531485,-0.09978427586751376,0.1058867381177024,0.2567644464471834,0.3670037199522736,NS
ENSG00000065970.9,FOXJ2,773,703,695,706.999,832,783,768,722,813.0801422239716,0.05850575345227271,0.0571675023565753,0.25699328066785776,0.3672410747541306,NS
ENSG00000092964.18,DPYSL2,17014.999,15390.001,16565.328,17460,19594,19311.001,19149,19157.357,17591.12415507251,-0.03875186267572096,0.03799256608632778,0.25700875840275933,0.3672410747541306,NS
