gene_id,gene_name,4h_1,4h_2,4h_3,Control_1,Control_2,Control_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000124201,ZNFX1,1822,1107,1165,1392,2071,1977,1540.870666085694,0.00025297943138700253,0.006979758504714247,0.36066293174195785,0.9996191237114795,NS
ENSG00000124203,ZNF831,13,39,0,0,0,24,15.031347305444958,2.2826396353207922e-5,0.006985206766455051,0.3620957229749097,0.9996191237114795,NS
ENSG00000124205,EDN3,0,0,15,0,0,0,3.052593447027821,1.7825792433339426e-5,0.006985240057728856,0.16163445598181894,0.9996191237114795,NS
ENSG00000124207,CSE1L,3241,2059,3001,4083,4191,4036,3317.2942477984866,-5.088083148461445e-6,0.006975389789016544,0.9890437572974057,0.9996191237114795,NS
ENSG00000124208,PEDS1-UBE2V1,3,0,0,55,0,0,8.436333598759063,-2.889599336720859e-5,0.0069852258494829955,0.128145811933321,0.9996191237114795,NS
ENSG00000124209,RAB22A,1150,1085,1107,1574,1951,1478,1351.2656123717434,4.7717427934280646e-5,0.006979214635494815,0.8693486793634986,0.9996191237114795,NS
ENSG00000124212,PTGIS,11,7,0,29,0,0,7.73566893076286,-2.0525717267159417e-6,0.0069852206298991705,0.9214806043166333,0.9996191237114795,NS
ENSG00000124214,STAU1,1804,1121,1470,1747,2291,1848,1662.4354086323278,3.7357796309108983e-4,0.006976819150527278,0.2756846496813764,0.9996191237114795,NS
ENSG00000124215,CDH26,97,78,176,207,86,89,123.80227842455493,7.211994546780723e-5,0.006984670341452173,0.42350364712655275,0.9996191237114795,NS
ENSG00000124216,SNAI1,141,137,116,110,121,97,124.63548950573988,2.3383712009820648e-4,0.006984314047912847,0.04100670908919298,0.9996191237114795,NS
ENSG00000124217,MOCS3,78,33,98,306,186,87,119.74557630389816,-1.4353177704236087e-4,0.006984713796804463,0.09773422778464426,0.9996191237114795,NS
ENSG00000124225,PMEPA1,271,270,132,388,461,359,299.79298120750695,-9.370239536053372e-5,0.006983832323516432,0.5056691590335409,0.9996191237114795,NS
ENSG00000124226,RNF114,730,639,797,913,1005,1082,845.0074699348663,1.4722273739715754e-4,0.006981009286126681,0.545050928951434,0.9996191237114795,NS
ENSG00000124227,ANKRD60,0,7,0,0,1,10,3.228106443288421,6.410809952113495e-7,0.006985234453490126,0.9670265949303176,0.9996191237114795,NS
ENSG00000124228,DDX27,461,310,385,492,524,574,446.0637868916451,9.252060818279074e-5,0.006982275127330757,0.6498649549177014,0.9996191237114795,NS
ENSG00000124233,SEMG1,6,17,0,22,15,61,18.72415225482521,-3.750676492223083e-5,0.006985159404293345,0.2961603183432895,0.9996191237114795,NS
ENSG00000124243,BCAS4,22,25,25,10,9,27,21.196231840896807,5.6724098882176164e-5,0.0069850906107734746,0.2317488238134916,0.9996191237114795,NS
ENSG00000124256,ZBP1,0,0,1,0,0,19,2.8933724104776104,-1.3360056210535352e-5,0.006985238795195423,0.31915061972782255,0.9996191237114795,NS
ENSG00000124257,NEURL2,0,18,15,18,0,7,10.992049254638038,1.4789230223104898e-5,0.006985202264561623,0.5734775143559181,0.9996191237114795,NS
ENSG00000124275,MTRR,2562,1662,2716,4139,4936,2918,2986.9977426848955,-3.4314993679445847e-4,0.006979354189736929,0.23140427931137197,0.9996191237114795,NS
ENSG00000124299,PEPD,1065,933,770,1221,1639,1335,1123.1803994055279,6.261579157045457e-6,0.006980256726739014,0.9810721953706636,0.9996191237114795,NS
ENSG00000124302,CHST8,8,0,1,5,0,31,6.667259650270456,-1.6484386381074874e-5,0.006985217590026791,0.4499581573694652,0.9996191237114795,NS
ENSG00000124313,IQSEC2,207,163,122,162,219,250,184.16487919557957,7.642629578282207e-5,0.006984070043747484,0.5518693300965543,0.9996191237114795,NS
ENSG00000124333,VAMP7,88,16,71,43,68,66,56.869881710244584,4.9521200924792384e-5,0.006984901588985051,0.4788486822632146,0.9996191237114795,NS
ENSG00000124343,XG,0,6,26,3,17,15,11.326389543643494,1.0000664015108078e-5,0.006985188490165216,0.7364023462076603,0.9996191237114795,NS
ENSG00000124356,STAMBP,387,290,330,667,717,526,458.96157395359285,-2.9343889260667383e-4,0.006982212011203218,0.15423241318132302,0.9996191237114795,NS
ENSG00000124357,NAGK,429,265,227,511,580,370,378.147212948506,-5.546357029676728e-5,0.006983180952511888,0.7442625507981178,0.9996191237114795,NS
ENSG00000124370,MCEE,350,231,352,471,596,454,390.0231750936936,-9.272709912546361e-5,0.006982597548623268,0.6299639174997173,0.9996191237114795,NS
ENSG00000124374,PAIP2B,0,0,12,12,7,22,8.121551612731105,-1.5059472772563817e-5,0.006985208410957114,0.540144277153058,0.9996191237114795,NS
ENSG00000124380,SNRNP27,169,89,61,136,67,138,109.68343492498565,6.903706408875573e-5,0.006984665237590688,0.4455800167232337,0.9996191237114795,NS
ENSG00000124383,MPHOSPH10,960,571,976,1465,1484,1206,1058.1915380033438,-2.1099655315777737e-4,0.006980708107709203,0.4019436485246184,0.9996191237114795,NS
ENSG00000124406,ATP8A1,61,52,111,65,74,49,70.62730092293756,1.208288617123472e-4,0.006984758169791736,0.14557952968871676,0.9996191237114795,NS
ENSG00000124422,USP22,2516,1816,2264,3595,4087,3289,2797.2985219214615,-4.91687594611355e-4,0.00697381796680416,0.21766479856451723,0.9996191237114795,NS
ENSG00000124429,POF1B,0,0,2,2,6,2,1.694215967644025,-6.355319426445047e-6,0.00698523831629033,0.6417062535285227,0.9996191237114795,NS
ENSG00000124440,HIF3A,5,0,0,18,0,0,3.4411860898492006,-6.854578762731585e-6,0.006985236640986481,0.6361642242005088,0.9996191237114795,NS
ENSG00000124459,ZNF45,69,80,146,148,81,155,113.68312904157348,3.4052611764683106e-5,0.006984651702663011,0.7099026558686761,0.9996191237114795,NS
ENSG00000124466,LYPD3,0,11,0,1,0,1,2.9463049920741704,1.4462048665107508e-5,0.006985236007390675,0.32822243549767127,0.9996191237114795,NS
ENSG00000124467,PSG8,0,5,0,0,0,0,1.2093539750838287,1.253792590579267e-5,0.006985240757528564,0.30987024469116936,0.9996191237114795,NS
ENSG00000124486,USP9X,3435,2380,2948,4106,4651,3935,3460.8806021818023,1.7099262001658562e-4,0.006971819198355814,0.6923450664057713,0.9996191237114795,NS
ENSG00000124490,CRISP2,0,17,0,0,0,1,4.25337541953111,2.3265936974702495e-5,0.006985234822694743,0.12937514432669517,0.9996191237114795,NS
ENSG00000124491,F13A1,12,37,19,19,28,45,27.2970563964752,1.3246195807385195e-5,0.006985064451188446,0.7956231528863691,0.9996191237114795,NS
ENSG00000124493,GRM4,11,38,26,34,38,41,31.583135095424083,5.886861476565023e-6,0.0069850323727508965,0.9152965660978527,0.9996191237114795,NS
ENSG00000124496,TRERF1,8723,6492,7791,10967,14585,9740,9332.107945778092,-8.143327311668833e-5,0.0069716802527115904,0.8512897262939043,0.9996191237114795,NS
ENSG00000124507,PACSIN1,0,0,5,5,11,0,3.050513055039053,-4.973673451194151e-6,0.0069852342986333445,0.7495166874387804,0.9996191237114795,NS
ENSG00000124523,SIRT5,855,627,483,928,1005,908,776.8930660943029,4.78842781696443e-5,0.00698163337238003,0.8312364693979823,0.9996191237114795,NS
ENSG00000124532,MRS2,989,901,1210,1502,1571,1375,1230.176276283825,1.0975963668161588e-4,0.006980258164655628,0.6774599152483863,0.9996191237114795,NS
ENSG00000124535,WRNIP1,757,459,677,976,1094,1029,793.8159680755579,-1.94194738822793e-4,0.006980552026058457,0.44814255463417896,0.9996191237114795,NS
ENSG00000124541,RRP36,593,343,432,837,628,808,581.2229097951405,-1.5302814315765613e-4,0.006982451030044355,0.43891661815838456,0.9996191237114795,NS
ENSG00000124562,SNRPC,1100,613,780,1159,1383,1124,984.3937117723982,1.0976068046132176e-5,0.006979777686553091,0.9683086710799048,0.9996191237114795,NS
ENSG00000124568,SLC17A1,9,0,0,0,0,0,1.5235342600741453,1.3716828698117273e-5,0.006985240703069859,0.2677684991138042,0.9996191237114795,NS
ENSG00000124570,SERPINB6,28,27,65,93,33,63,50.760315179046586,-8.663175830550398e-6,0.006984947285197178,0.894306595592602,0.9996191237114795,NS
ENSG00000124571,XPO5,712,422,838,1082,1110,594,765.6188317022048,5.439857140773807e-5,0.006982821752114477,0.7677069657816542,0.9996191237114795,NS
ENSG00000124574,ABCC10,513,649,567,738,1034,873,712.5295664898963,1.8221594687206086e-5,0.006982308856145459,0.9283554805293854,0.9996191237114795,NS
ENSG00000124587,PEX6,281,210,351,344,569,405,344.5944484533282,-2.4464226726911356e-5,0.006983252050560673,0.883587999954717,0.9996191237114795,NS
ENSG00000124588,NQO2,172,207,100,208,301,242,199.68565672070318,-3.658490272314675e-6,0.0069841942382584035,0.9759825694506693,0.9996191237114795,NS
ENSG00000124596,OARD1,541,534,426,541,513,608,532.693924494586,3.375895983126453e-4,0.006982618741778866,0.07823229682795017,0.9996191237114795,NS
ENSG00000124602,UNC5CL,58,63,10,77,52,22,47.50889601623296,2.7872874482513658e-5,0.006985011949342653,0.6300460019415106,0.9996191237114795,NS
ENSG00000124610,H1-1,13,0,14,9,12,0,7.778638927425378,1.0740801696107946e-5,0.006985209545045144,0.6579388618202962,0.9996191237114795,NS
ENSG00000124613,ZNF391,266,177,239,253,443,342,274.2129442656233,-7.173585502926189e-6,0.006983402653633365,0.9643877437909865,0.9996191237114795,NS
ENSG00000124635,H2BC11,823,654,613,843,627,1026,763.8224284094073,2.3932507334887936e-4,0.006982521948869479,0.22015106469785833,0.9996191237114795,NS
ENSG00000124657,OR2B6,8,0,0,4,19,18,6.745709201118345,-2.1989262403605554e-5,0.006985212495181609,0.3472381043701233,0.9996191237114795,NS
ENSG00000124659,TBCC,257,139,198,203,382,307,235.7150286139217,-4.3117561871103484e-6,0.006983741399900841,0.9763127509355701,0.9996191237114795,NS
ENSG00000124664,SPDEF,0,0,0,0,0,6,0.8494314254765544,-9.140873084664664e-6,0.006985240740801233,0.4594290817262478,0.9996191237114795,NS
ENSG00000124688,MAD2L1BP,241,188,223,347,409,267,268.26207669856296,-2.934487854132788e-5,0.0069833612599719845,0.8566562298571089,0.9996191237114795,NS
ENSG00000124702,KLHDC3,535,479,441,735,1007,597,606.7667530759452,-6.350355367802651e-5,0.006982093080300543,0.7622891935032254,0.9996191237114795,NS
ENSG00000124713,GNMT,23,38,16,38,53,16,30.406149110912093,1.2712789189080632e-5,0.006985039761776106,0.8152514647105333,0.9996191237114795,NS
ENSG00000124721,DNAH8,18,22,2,31,28,45,22.954930183032136,-2.906150822882592e-5,0.0069851060773440474,0.5193165062376948,0.9996191237114795,NS
ENSG00000124731,TREM1,52,53,36,95,156,84,73.14424767889517,-9.363741547898638e-5,0.006984719530402579,0.2774319568822084,0.9996191237114795,NS
ENSG00000124733,MEA1,98,46,75,106,125,121,90.30065928004494,-2.7286096869333958e-5,0.006984551271443688,0.7826415651965396,0.9996191237114795,NS
ENSG00000124749,COL21A1,12,5,14,0,0,54,13.734703035030979,-4.852635957533086e-6,0.006985199512524607,0.8573317977167829,0.9996191237114795,NS
ENSG00000124762,CDKN1A,8852,7485,2560,2973,4508,9598,6155.0050275832655,7.40145823967969e-5,0.006984892610868263,0.2959779780141164,0.9996191237114795,NS
ENSG00000124766,SOX4,604,369,722,674,766,562,606.5288815696382,2.7437781447074553e-4,0.006982403270186912,0.16877696796396188,0.9996191237114795,NS
ENSG00000124767,GLO1,2360,1463,2197,3810,4412,2812,2674.108518657995,-5.867534350664879e-4,0.006978314859916947,0.05913859666700569,0.9996191237114795,NS
ENSG00000124772,CPNE5,357,313,356,435,577,627,428.8914145163544,-5.824321680343604e-5,0.006982702905138785,0.7574761887665135,0.9996191237114795,NS
ENSG00000124780,KCNK17,0,12,0,0,0,0,2.902449540201189,1.685393024593487e-5,0.006985240527825185,0.17672148025074638,0.9996191237114795,NS
ENSG00000124782,RREB1,19561,14256,17402,23396,31589,23912,20827.054711320838,-1.7384344484012255e-4,0.006965821798182816,0.7377504881127509,0.9996191237114795,NS
ENSG00000124783,SSR1,1954,1201,1397,1746,2487,1900,1722.920139603376,3.2786750211620443e-4,0.0069775138450479035,0.3179962841098793,0.9996191237114795,NS
ENSG00000124784,RIOK1,1280,581,1326,1852,1906,1624,1351.3134746566577,-2.1785778081358229e-4,0.006981572533654254,0.33626647756081046,0.9996191237114795,NS
ENSG00000124787,RPP40,325,99,216,651,516,477,345.84793190381833,-3.5853928130267804e-4,0.006983786448982152,0.012188238765528077,0.9996191237114795,NS
ENSG00000124788,ATXN1,7145,4929,7286,10411,12936,8866,8183.571010943646,-4.555617365075283e-4,0.006974371810474772,0.2416867544605062,0.9996191237114795,NS
ENSG00000124789,NUP153,6487,4631,6932,10172,12351,8361,7752.332602682388,-5.16912604653128e-4,0.0069754507788764,0.16169438523555046,0.9996191237114795,NS
ENSG00000124795,DEK,3955,2215,3538,5346,5261,4741,3994.6933799861913,-2.543738181823959e-4,0.006976676243772534,0.46170228077891634,0.9996191237114795,NS
ENSG00000124812,CRISP1,0,0,11,0,0,0,2.238568527820402,1.5517630629515277e-5,0.006985240641012782,0.21123566580538186,0.9996191237114795,NS
ENSG00000124813,RUNX2,5861,3851,5092,8157,9633,6974,6272.185206790072,-6.168962657786435e-4,0.006971957961136211,0.15131989282840788,0.9996191237114795,NS
ENSG00000124818,OPN5,3,23,0,0,0,0,6.0708730387436605,4.1492178025617856e-5,0.006985228842597218,0.02015233135190593,0.9996191237114795,NS
ENSG00000124831,LRRFIP1,5150,3281,3872,5615,5953,5202,4709.382337988845,4.5927987374911044e-4,0.006972013415951745,0.28439532617226565,0.9996191237114795,NS
ENSG00000124839,RAB17,70,134,21,73,53,124,82.93467870191287,4.7486754197035166e-5,0.006984915802292078,0.4881334835727473,0.9996191237114795,NS
ENSG00000124875,CXCL6,8,0,0,0,0,0,1.3542526756214623,1.3157742642304699e-5,0.006985240727323355,0.28722737733849535,0.9996191237114795,NS
ENSG00000124942,AHNAK,33497,21041,27526,37570,44872,35981,32223.981705671158,2.6449446225297255e-4,0.00696456095544629,0.6214619766453324,0.9996191237114795,NS
ENSG00000125037,EMC3,534,330,502,691,739,814,575.3807032266722,-1.4613519044811356e-4,0.006981909748766697,0.4985821366326867,0.9996191237114795,NS
ENSG00000125046,SSUH2,126,164,1,57,18,113,87.5614720068687,2.465796637661259e-5,0.006985180795516983,0.43325344869039756,0.9996191237114795,NS
ENSG00000125084,WNT1,8,0,0,13,0,0,3.2282591299889747,-1.8691679828543676e-6,0.006985237259767312,0.895188910598985,0.9996191237114795,NS
ENSG00000125089,SH3TC1,383,234,194,200,177,486,279.6622903738866,1.209137616238953e-4,0.006984291029335003,0.2965258778714537,0.9996191237114795,NS
ENSG00000125107,CNOT1,9599,6911,7374,11355,13717,11628,9716.554705809256,-1.9084947290571268e-4,0.006966891384129469,0.7053775610810689,0.9996191237114795,NS
ENSG00000125124,BBS2,169,110,166,60,95,287,149.6095308411663,8.952072287223379e-5,0.006984688523891489,0.31279639165549966,0.9996191237114795,NS
ENSG00000125144,MT1G,0,21,11,40,27,19,18.994774673768127,-1.912002101354017e-5,0.006985154237721919,0.6042828141834073,0.9996191237114795,NS
ENSG00000125148,MT2A,90,183,96,73,58,177,121.53471668552073,1.266149178646786e-4,0.006984756709723621,0.127817800327483,0.9996191237114795,NS
ENSG00000125149,PHAF1,539,370,417,682,666,518,516.6929366689724,7.502818592821876e-5,0.006982029073984016,0.7234837541050385,0.9996191237114795,NS
ENSG00000125166,GOT2,666,357,454,761,811,821,614.1589042952983,-1.4911384962615294e-4,0.006981658763675719,0.5054168563142033,0.9996191237114795,NS
ENSG00000125170,DOK4,7,13,35,7,14,44,20.360339354727213,1.3078761540443701e-5,0.0069851253126410025,0.7555765852865586,0.9996191237114795,NS
ENSG00000125207,PIWIL1,0,0,0,13,0,0,1.8740064543675123,-1.2865811073303378e-5,0.0069852406122628274,0.3005834104179129,0.9996191237114795,NS
ENSG00000125246,CLYBL,4962,3915,3983,5261,7254,5727,5031.9859663526095,3.3771313267973906e-4,0.006972571025774142,0.4212884183768925,0.9996191237114795,NS
ENSG00000125247,TMTC4,1727,1167,1717,2591,2771,1896,1896.5146196972232,-1.3095557650891654e-4,0.00697903603399125,0.6563949397842779,0.9996191237114795,NS
ENSG00000125249,RAP2A,2691,1890,2236,3504,3326,3338,2742.160954749542,-1.8488926018150774e-5,0.006975795054986079,0.9593626501812184,0.9996191237114795,NS
ENSG00000125255,SLC10A2,0,0,0,5,0,0,0.7207717132182742,-8.361140631272274e-6,0.006985240782468116,0.49778701416884374,0.9996191237114795,NS
ENSG00000125257,ABCC4,2994,2140,4252,5466,7210,3867,4085.2413803846403,-2.650653916385571e-4,0.006980973134848636,0.2779190422911823,0.9996191237114795,NS
ENSG00000125266,EFNB2,0,0,0,1,14,0,1.8142400425855705,-1.2730859102065725e-5,0.006985240615403435,0.30561315898802777,0.9996191237114795,NS
ENSG00000125304,TM9SF2,5080,3339,4059,5747,7048,5687,4967.932105051994,5.1047433784118415e-5,0.0069694766232560705,0.9131659931835197,0.9996191237114795,NS
ENSG00000125319,HROB,169,80,229,209,230,209,181.71508581175803,3.4850503941532865e-5,0.006984231405637791,0.7703157596002885,0.9996191237114795,NS
ENSG00000125337,KIF25,0,0,8,0,4,0,2.105217181255385,5.826761665504847e-6,0.006985240091928364,0.6468342208348099,0.9996191237114795,NS
ENSG00000125351,UPF3B,492,242,346,537,564,604,442.4333349610186,-8.665850414999426e-5,0.006982620390035826,0.6511281490822758,0.9996191237114795,NS
ENSG00000125352,RNF113A,98,42,61,99,43,42,64.50889752057381,7.384661887224078e-5,0.0069848434451247644,0.328109715493033,0.9996191237114795,NS
ENSG00000125354,SEPTIN6,2611,2500,2464,3541,4965,3763,3183.580122059696,-1.8975778560123205e-4,0.006976966726649315,0.5764416608003479,0.9996191237114795,NS
ENSG00000125355,TMEM255A,209,188,99,349,477,344,256.9114836411728,-2.417181821877013e-4,0.0069839080834848575,0.07761135135007385,0.9996191237114795,NS
ENSG00000125356,NDUFA1,129,131,193,294,228,214,192.67540368115985,-3.507887889245286e-5,0.006984106233697029,0.7815038983542932,0.9996191237114795,NS
ENSG00000125375,DMAC2L,723,464,501,707,923,706,648.5485045850596,1.306852496087404e-4,0.00698109127416454,0.5874939438470097,0.9996191237114795,NS
ENSG00000125378,BMP4,0,0,6,0,5,0,1.8174965573618125,3.3988959485735115e-6,0.006985240069316624,0.7894705141849954,0.9996191237114795,NS
ENSG00000125386,FAM193A,2356,1908,2134,2351,3703,2682,2454.9395586375567,3.683657271873221e-4,0.006977066638949831,0.2753007998427983,0.9996191237114795,NS
ENSG00000125388,GRK4,227,135,114,296,300,135,191.84863040421916,-1.4075849018472834e-5,0.006984246138881189,0.9054483872339906,0.9996191237114795,NS
ENSG00000125409,TEKT3,13,0,0,0,24,6,5.913096080404715,-5.7850953533471966e-6,0.006985224444319481,0.7667439978524437,0.9996191237114795,NS
ENSG00000125430,HS3ST3B1,390,261,272,608,625,333,393.84847170215306,-1.0385001889217763e-4,0.00698326028086549,0.5333888446423594,0.9996191237114795,NS
ENSG00000125434,SLC25A35,73,114,78,87,130,127,101.8333105130713,5.158702607188364e-5,0.0069845930396030395,0.590677272476384,0.9996191237114795,NS
ENSG00000125445,MRPS7,116,247,297,226,339,266,250.49704068946613,9.590169221175588e-5,0.0069842498819149175,0.4174841428160917,0.9996191237114795,NS
ENSG00000125447,GGA3,836,610,666,885,1083,755,788.2521776302176,3.032023643876863e-4,0.006980503352741728,0.23870947421117344,0.9996191237114795,NS
ENSG00000125449,ARMC7,208,77,163,209,291,224,183.5604245954497,-4.862818017421526e-5,0.006984098406535171,0.7015832316964448,0.9996191237114795,NS
ENSG00000125450,NUP85,755,373,507,944,920,1091,721.4881971539924,-3.0580883078392085e-4,0.006981866466668752,0.1594074831586097,0.9996191237114795,NS
ENSG00000125454,SLC25A19,393,341,437,602,634,406,457.82795744965244,8.08098067264372e-5,0.006982751337544844,0.6653292183709137,0.9996191237114795,NS
ENSG00000125457,MIF4GD,99,117,161,111,229,215,151.57918469985268,1.8461646086507728e-5,0.00698439087902567,0.866286728238361,0.9996191237114795,NS
ENSG00000125458,NT5C,19,29,61,19,38,28,33.880518764105545,6.829192838125279e-5,0.006985014940672539,0.2350057171005658,0.9996191237114795,NS
ENSG00000125459,MSTO1,773,453,469,926,850,710,671.2675903579548,2.981929119046634e-6,0.006981876072990531,0.9890376201671466,0.9996191237114795,NS
ENSG00000125482,TTF1,727,386,621,852,953,978,717.7691491973565,-1.3970200477424595e-4,0.0069814346582670475,0.5449232353952929,0.9996191237114795,NS
ENSG00000125484,GTF3C4,956,601,1066,1280,1764,1160,1083.306949212645,-1.1382818660366043e-4,0.00698098693760112,0.6407209314878762,0.9996191237114795,NS
ENSG00000125485,DDX31,1646,1143,1556,2352,2701,1890,1800.5806614610353,-1.9052377941388823e-4,0.006977976675754785,0.5495722126929554,0.9996191237114795,NS
ENSG00000125492,BARHL1,14,8,0,0,0,0,4.3049085424716855,3.1732871784720883e-5,0.006985232750219699,0.050950127190366915,0.9996191237114795,NS
ENSG00000125503,PPP1R12C,434,358,423,352,669,472,443.51159297945463,2.2646621511126003e-4,0.006982756890985946,0.2249007381109342,0.9996191237114795,NS
ENSG00000125505,MBOAT7,257,225,279,386,543,398,331.4691951388291,-1.2513377318513867e-4,0.006982997826260669,0.48051442239544023,0.9996191237114795,NS
ENSG00000125510,OPRL1,29,22,42,34,73,11,33.944427694605814,1.9192175741501147e-5,0.0069850319510753964,0.7290274010303943,0.9996191237114795,NS
ENSG00000125520,SLC2A4RG,20,40,62,64,53,15,43.349773522961826,3.819762011884402e-5,0.006985002807259761,0.5170858031315513,0.9996191237114795,NS
ENSG00000125534,PPDPF,52,21,3,85,93,116,54.262048514597254,-1.0688367479764525e-4,0.006984994345313935,0.07463037462650451,0.9996191237114795,NS
ENSG00000125538,IL1B,187,119,117,86,98,252,144.01250302342683,9.596077668126303e-5,0.006984577003201722,0.3228865318595406,0.9996191237114795,NS
ENSG00000125611,CHCHD5,97,51,52,148,126,35,80.65867884681312,-8.711063404737073e-6,0.006984814514381083,0.9112388602264333,0.9996191237114795,NS
ENSG00000125629,INSIG2,374,142,360,437,337,530,349.14911382637405,-2.3318727873237377e-5,0.006983845362028781,0.8678377317199428,0.9996191237114795,NS
ENSG00000125630,POLR1B,1954,1174,2100,2840,3543,2288,2198.061435898174,-2.3914578570210932e-4,0.00697965841584517,0.3917954827578339,0.9996191237114795,NS
ENSG00000125633,CCDC93,1347,910,1392,1679,2014,1380,1409.063515885722,1.81373654013193e-4,0.006979497024169094,0.5219557260163081,0.9996191237114795,NS
ENSG00000125637,PSD4,679,679,912,1048,1579,1102,960.2179453950972,-9.976726545549619e-5,0.006981526383507702,0.6616656567683215,0.9996191237114795,NS
ENSG00000125648,SLC25A23,1240,864,1004,1363,2096,1389,1266.367218006445,-7.967927092223711e-5,0.006979185582480346,0.7840816748657973,0.9996191237114795,NS
ENSG00000125650,PSPN,7,0,27,4,39,24,15.30636396099503,-8.116162950964284e-6,0.006985174600885121,0.8046368169995309,0.9996191237114795,NS
ENSG00000125651,GTF2F1,584,340,244,391,489,409,403.3530001702974,2.3579132315458236e-4,0.006983288607802736,0.15435397957740724,0.9996191237114795,NS
ENSG00000125652,ALKBH7,15,0,15,12,7,0,8.156712175512878,1.3968261677081534e-5,0.006985208481881748,0.5695784048583539,0.9996191237114795,NS
ENSG00000125656,CLPP,225,220,241,299,322,255,257.9598879196595,1.290079449264968e-4,0.006983472660229209,0.4130276718292377,0.9996191237114795,NS
ENSG00000125657,TNFSF9,723,859,323,475,659,1054,692.1935302687881,1.601291853566159e-4,0.006983911172696246,0.24183838753501297,0.9996191237114795,NS
ENSG00000125675,GRIA3,7,0,0,3,26,32,9.249322783438258,-3.693200443237985e-5,0.006985204292190407,0.15113137874999555,0.9996191237114795,NS
ENSG00000125676,THOC2,4650,2781,3958,5438,6554,5883,4663.897225422535,-2.932325613391245e-4,0.00697276959767689,0.48157306416405915,0.9996191237114795,NS
ENSG00000125686,MED1,2796,2112,2208,3071,3965,2782,2743.027337069591,3.66526450479217e-4,0.006975402156000656,0.32226027637589694,0.9996191237114795,NS
ENSG00000125691,RPL23,10499,4863,6928,9941,8688,11905,8518.25550032247,1.2044401139740765e-4,0.0069793231268388285,0.6752498883717384,0.9996191237114795,NS
ENSG00000125695,ENSG00000125695,36,7,20,34,74,41,31.390648767975215,-4.5911530045107524e-5,0.006985026659759357,0.41284119666525304,0.9996191237114795,NS
ENSG00000125703,ATG4C,2326,1533,1231,2309,2913,2379,2032.2021178730065,-4.678823835445746e-6,0.006979588510115703,0.9867149998062789,0.9996191237114795,NS
ENSG00000125726,CD70,3288,3112,1767,2294,3550,4892,3115.641106199887,5.375086228470019e-5,0.006984340336691853,0.6337581124116539,0.9996191237114795,NS
ENSG00000125730,C3,511,513,180,269,400,633,423.32299670622996,1.478772597679483e-4,0.006984194606737089,0.22356514361852184,0.9996191237114795,NS
ENSG00000125731,SH2D3A,0,0,3,1,24,23,6.8738308867526285,-3.453646848538514e-5,0.006985215759988893,0.12308378965916972,0.9996191237114795,NS
ENSG00000125733,TRIP10,161,101,63,128,215,147,129.41474833133492,-2.125899412888697e-6,0.0069844386243911975,0.9840832672633628,0.9996191237114795,NS
ENSG00000125734,GPR108,209,290,334,428,569,390,358.2816182858204,-4.605541277324058e-5,0.0069835351959500955,0.7660834526815521,0.9996191237114795,NS
ENSG00000125735,TNFSF14,518,519,296,592,753,887,574.1970495826008,-8.220271724556182e-5,0.006983177476837951,0.6290406655286569,0.9996191237114795,NS
ENSG00000125741,OPA3,866,627,689,867,1272,986,854.7775606270031,1.0851018453873542e-4,0.0069801480568013495,0.6841951617449733,0.9996191237114795,NS
ENSG00000125743,SNRPD2,575,283,501,427,584,457,463.66166378479124,3.47301762475235e-4,0.006982565975428542,0.07284017464706562,0.9996191237114795,NS
ENSG00000125744,RTN2,12,3,4,6,41,31,13.715636669296313,-4.285779866131e-5,0.0069851515836708514,0.25172785748103904,0.9996191237114795,NS
ENSG00000125746,EML2,442,378,182,315,468,559,383.66364618702175,6.848895411817233e-5,0.0069838593789108595,0.6232854098337449,0.9996191237114795,NS
ENSG00000125753,VASP,527,268,320,549,686,501,451.0572190434632,-6.23830405271402e-5,0.006982528414497795,0.7489805676767844,0.9996191237114795,NS
ENSG00000125755,SYMPK,2382,1757,1692,2427,3478,2545,2297.588352337797,1.3979720820515466e-4,0.00697700134583603,0.6800602787832639,0.9996191237114795,NS
ENSG00000125772,GPCPD1,5398,3540,4201,5748,6411,6399,5124.232014156684,2.714484020407482e-4,0.006971888338402193,0.5288627435721325,0.9996191237114795,NS
ENSG00000125775,SDCBP2,31,9,0,15,37,9,15.274826472328774,-1.8154680108751123e-6,0.0069851691406094905,0.9573596952587243,0.9996191237114795,NS
ENSG00000125779,PANK2,1749,1493,1201,1671,1908,2184,1679.2813381257552,3.054973193319369e-4,0.006980239557738448,0.24787405791092876,0.9996191237114795,NS
ENSG00000125787,GNRH2,0,0,0,5,7,0,1.555814563189232,-1.200254248259732e-5,0.006985240633953855,0.3337074417366073,0.9996191237114795,NS
ENSG00000125788,DEFB126,0,0,0,0,0,1,0.1415719042460924,-1.0846040821236214e-6,0.006985241433917475,0.9277290459139325,0.9996191237114795,NS
ENSG00000125798,FOXA2,15,0,7,0,11,19,7.965843748890486,-6.730177464749848e-8,0.006985209559393448,0.9977860269840213,0.9996191237114795,NS
ENSG00000125810,CD93,2145,1484,1534,2369,3190,2296,2081.315500759113,-4.411603175061467e-5,0.0069766929622090005,0.8983256456927458,0.9996191237114795,NS
