gene_id,gene_name,16_1,16_2,16_3,A_1,A_2,A_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000074266.23,EED,871.999,913.001,861,1163.999,1119,942,971.8335195958877,-0.10467833054402127,0.06307890452639797,0.07988306235152841,0.12551549907538015,NS
ENSG00000171208.10,NETO2,1293,1221,1157,1461,1235,1167.001,1251.3114595451889,0.09200020453685803,0.055056909552068926,0.07994889081902366,0.12560239173832657,NS
ENSG00000129625.13,REEP5,1390.001,1299.999,1194.001,1472.999,1382.001,1237.001,1325.2364776343595,0.08870979160973254,0.05301280541767952,0.08000352891535083,0.12567168338835782,NS
ENSG00000101247.18,NDUFAF5,256.001,194.999,209.001,232,186.999,211,215.08654225641405,0.1850791791376964,0.12241679630097056,0.08020595766489352,0.12597307974957345,NS
ENSG00000072121.17,ZFYVE26,287,274,257,379,328,338.001,308.15518647147735,-0.15645931544953884,0.09917171720599663,0.08041247500879041,0.12628081755789514,NS
ENSG00000170633.17,RNF34,2164.002,2220,2090.999,2837.999,2588,2277.001,2347.8309640346556,-0.07438177375684527,0.044284422299466816,0.08064388464117857,0.12662756040775663,NS
ENSG00000117155.17,SSX2IP,403,402.001,396,547.999,485,471,447.75459589065576,-0.13565527049764342,0.08409498227482426,0.08079326346016152,0.1268454236324536,NS
ENSG00000125375.18,DMAC2L,550,468,455.001,693.001,591,549,545.9912918265536,-0.1290784498938355,0.07957622993122206,0.0809955534804765,0.12714628918945475,NS
ENSG00000151835.17,SACS,2261.001,2260,1969,2540,2267,2107,2226.0951071104496,0.07499780306895187,0.04473767666843388,0.08113969744462383,0.12735180499243806,NS
ENSG00000160190.14,SLC37A1,373.999,398.001,368.999,446,342,352,379.61940256941614,0.14993155248081522,0.09454153641123138,0.08114781875272432,0.12735180499243806,NS
ENSG00000135018.14,UBQLN1,4294.999,3957,3897,4766,4362,3985.999,4196.176825908666,0.058037370175712547,0.03442726816765808,0.0811669811259736,0.12736512609088863,NS
ENSG00000289027.1,ENSG00000289027,81.997,96.015,77.605,88.487,121.334,165.012,105.05874185482934,-0.24538133114452457,0.19150521692699962,0.08122729591354398,0.12744301049840984,NS
ENSG00000064933.19,PMS1,723.998,691,594,753.001,685.001,628,677.2095885112391,0.11697459588134033,0.07146682385559815,0.08131854383007325,0.12756940112811385,NS
ENSG00000270882.3,H4C14,97.853,82.776,111,150.363,123.033,213,129.03997510731477,-0.2684567410131237,0.2475824326424236,0.0813308793548494,0.1275719800791459,NS
ENSG00000083844.11,ZNF264,428,450.703,425.127,625,529,480.001,485.51290088335753,-0.13404461650715252,0.08314429636887494,0.08136790368022687,0.12761327901057662,NS
ENSG00000143515.20,ATP8B2,556,512,536,734,646,605,593.8740815516114,-0.12234993596762042,0.07509263829598996,0.08138366885655735,0.12762122970120152,NS
ENSG00000080823.23,MOK,13,11.999,17,33,24.999,21,19.729643948287876,-0.269568406472582,0.2824348326006582,0.08142594183277838,0.12767074086054028,NS
ENSG00000259431.6,THTPA,324.606,295.623,276.521,310.891,321.136,253.485,296.72249013900847,0.16027580279604248,0.10257691777390116,0.08155858162940838,0.12786190986757337,NS
ENSG00000080371.6,RAB21,2539,2343.039,2219.981,2776.001,2532,2290,2441.093691472461,0.06970004292722039,0.041574125726431176,0.08166863232861671,0.12801761967223524,NS
ENSG00000128609.16,NDUFA5,1950.002,1705,1642.994,2103,1858,1645.002,1809.4815224211354,0.08476650808005033,0.05087618625042566,0.08176523013995006,0.1281522036030322,NS
ENSG00000247746.5,USP51,19,17,22,28,37,36,26.277016948715563,-0.26973544660301446,0.2622104390304209,0.08182963507621432,0.1282363023022576,NS
ENSG00000095485.18,CWF19L1,1502,1359.001,1401.001,1652,1496,1355,1456.7623310099307,0.08680553668904252,0.05219265834722612,0.08201020637322715,0.1284892233281383,NS
ENSG00000169609.14,C15orf40,635.852,670,571.98,678.999,612.923,626.988,632.422149339275,0.12289225856965912,0.0756341717262554,0.08201256494025322,0.1284892233281383,NS
ENSG00000135932.12,CAB39,3180,2965,2791,3785,3590,3156.001,3224.1770963888735,-0.06431786701588117,0.03834834954233207,0.08207871839906195,0.12857598371243364,NS
ENSG00000160284.15,SPATC1L,513,509,472,562,510,451,501.730902079081,0.1283314207917466,0.07939604424387822,0.08213156286041036,0.12864187556450726,NS
ENSG00000163913.14,IFT122,668.686,674.896,612.711,861.633,774.808,758.557,720.8873785025822,-0.112253439202094,0.0685798653088207,0.08228687450812207,0.1288682224216974,NS
ENSG00000117407.17,ARTN,281.999,231.999,225,343,333,277.001,279.1891678054334,-0.16405373412140442,0.10588419268166746,0.082340106358016,0.12893324737806725,NS
ENSG00000141570.11,CBX8,1399.999,1465,1219,1579,1395.999,1314.999,1391.3244981174869,0.09263103373224213,0.05592100512376883,0.08235000655952485,0.12893324737806725,NS
ENSG00000267534.4,S1PR2,79,87,65,119,124,87,92.18350323838851,-0.22897688023893506,0.16965838411044315,0.0823626673118716,0.12893615145175175,NS
ENSG00000152332.16,UHMK1,4609,4233,3995,5569,5013,4493,4620.580110593974,-0.05875564055327747,0.03505396221207231,0.0827973181950284,0.1295995803099933,NS
ENSG00000140259.7,MFAP1,1492,1521,1508,1702,1676,1383,1543.6772198510944,0.09200217328072202,0.05561982925175465,0.08285025983960807,0.12966543814352094,NS
ENSG00000196247.13,ZNF107,852.001,819.001,712.999,1012.999,939,953,876.297600698387,-0.1093561531799603,0.0668367916822723,0.0829766679226178,0.12984624283969518,NS
ENSG00000163577.8,EIF5A2,44.074,43.999,57,42,38,37,44.07014824839452,0.25846713099138874,0.22031790223224412,0.08332028995677082,0.1303668633312601,NS
ENSG00000163608.15,NEPRO,1004.999,996.001,978.002,1122,1000,991,1014.1180646242418,0.09907511962126209,0.06027934869477458,0.08356414292263112,0.13073126437037297,NS
ENSG00000136100.14,VPS36,2950.219,2683.729,2663.455,3590.946,3229.992,2969.999,2995.9026433005174,-0.06529579526882366,0.03917700613391024,0.08384879016460302,0.13115938178343514,NS
ENSG00000159214.13,CCDC24,19,10,11,23.001,24,28,18.875606702062818,-0.26605414927520593,0.28752537121029875,0.08389177424049123,0.13120941804136077,NS
ENSG00000058262.11,SEC61A1,8415.002,8117,7803.002,9583.998,8700,8209.002,8444.310030679493,0.04606579668174595,0.027468770148021612,0.08398728520491663,0.1313295388702349,NS
ENSG00000198551.10,ZNF627,907,731,758,890,856,720,807.8933289840913,0.11663432524170526,0.07192981327548997,0.08399058926573605,0.1313295388702349,NS
ENSG00000285589.1,ENSG00000285589,492.008,469.246,437.859,476.252,446.577,483.153,468.01326350169825,0.13818786065280758,0.08706387350186318,0.0844031684819133,0.13195736456055943,NS
ENSG00000174796.12,THAP6,247,227,243,350.001,285,291.001,271.58320774488897,-0.16350265001302916,0.10633961724087404,0.08443053359526403,0.13198285429826942,NS
ENSG00000070770.10,CSNK2A2,2114,2036,1877,2587.001,2361,2189,2180.481418702637,-0.07074887479603943,0.042619558817080176,0.08448675704335416,0.1320534431544802,NS
ENSG00000166348.20,USP54,446.001,384.998,400.999,532,541.999,467.999,459.1103105845299,-0.13607218839600974,0.08561723242275013,0.08464434110097882,0.13228242017247926,NS
ENSG00000170190.16,SLC16A5,131,137,114,174,169.999,170,148.16179884442533,-0.19758014014037545,0.13663282899352172,0.08466795023693813,0.13230198824347117,NS
ENSG00000101439.9,CST3,4974,5059.999,4996,5868.999,5464.999,4865,5190.8465759483715,0.06193738254507387,0.0372361717741581,0.08477799025032179,0.13245659024051845,NS
ENSG00000148834.13,GSTO1,3103.001,2880,2919,3502,3118,2938,3067.6657698952595,0.06562926709428928,0.039529042086170425,0.08496819321912026,0.13273638144678487,NS
ENSG00000196839.14,ADA,1948.001,1814,1668.998,2042.999,1939.001,1785.999,1861.2824723875183,0.07737950805125178,0.04686096739571382,0.085315219187266,0.13326105450221992,NS
ENSG00000124145.6,SDC4,505,481,492,579,481,445,496.03201993851985,0.13083263046137028,0.082105707815790685,0.0853664771356219,0.1333062171420286,NS
ENSG00000143951.16,WDPCP,114.08,118.038,127,184.039,142.023,163.999,140.37510494212495,-0.20378813279905503,0.143349234802716,0.08535705637212021,0.1333062171420286,NS
ENSG00000137747.16,TMPRSS13,22.001,17,16,33,36,27,24.697390610421994,-0.26607281779937136,0.26259945824687386,0.08538552625270689,0.13331851599676767,NS
ENSG00000115137.12,DNAJC27,69,58,75,88,100,104,81.91506509296505,-0.2347309741472346,0.1806193725633038,0.08542651575366618,0.13336506423822386,NS
ENSG00000119685.20,TTLL5,774.002,709.999,693,928.332,904.001,819.988,799.8201565881237,-0.10663282931693432,0.06569994147678457,0.08580489729991966,0.1339382567481216,NS
ENSG00000157500.12,APPL1,1629.999,1445,1434.999,2016,1757,1624,1639.2473348750684,-0.08298570438545325,0.05047101820269318,0.08587832636105354,0.13403534207195433,NS
ENSG00000149679.12,CABLES2,185,180,142,244,218,206,193.80696524733494,-0.18140432349258756,0.12227339722061364,0.08605352707477776,0.13428611164612955,NS
ENSG00000164749.13,HNF4G,103,96.001,86,102,75,78,90.00532578540327,0.22398595487826956,0.16686285424419803,0.08606150651675769,0.13428611164612955,NS
ENSG00000130021.15,PUDP,254,250,267.999,310,215,225.999,253.55224693065423,0.17450984178073833,0.11624316641847186,0.08608606859518628,0.13430687375493758,NS
ENSG00000127838.15,PNKD,1135.001,1126,1161.999,1343,1135.999,1108,1166.228491949184,0.09793451182572191,0.06007114879938496,0.0861095425555327,0.13432593303341825,NS
ENSG00000103111.15,MON1B,2126.999,1959.906,1945.969,2319.931,2127.999,1989.001,2072.810851338984,0.07283316502289527,0.04418159930714752,0.08634423614570025,0.1346744347307837,NS
ENSG00000054148.18,PHPT1,2515.997,2524.997,2431.994,2818.709,2754.989,2412.996,2570.7731329908056,0.07124091417900297,0.04320480165324789,0.08644557950521457,0.13481488101636652,NS
ENSG00000102780.17,DGKH,797,684.533,596.002,936.001,826.999,790,765.2384075553338,-0.11731280783422575,0.0730287329414648,0.08647305799939438,0.13482249157830573,NS
ENSG00000165246.15,NLGN4Y,13,9.643,10,22,18.999,23,15.892525881043086,-0.26141205341786616,0.29561260592647015,0.08646993443271092,0.13482249157830573,NS
ENSG00000055211.14,GINM1,661,605,575,831,754.001,673,677.7452687325431,-0.11286967665170006,0.07002862426431616,0.08651449286452963,0.1348572895369367,NS
ENSG00000166428.14,PLD4,1456.001,1386.999,1409.001,1817,1696,1572.001,1547.718493397379,-0.08279315567188121,0.05045783310277715,0.08651798117710782,0.1348572895369367,NS
ENSG00000206190.13,ATP10A,705.001,729,722.999,810,719,700,730.4492979970566,0.11296783566419033,0.07010508745533191,0.086556643116796,0.1348823123507392,NS
ENSG00000224420.4,ADM5,33,38,22,23,27,18,26.95793295398508,0.2646749024595752,0.25881402062062153,0.08655176672810977,0.1348823123507392,NS
ENSG00000170260.9,ZNF212,445,438.912,444.2,490.239,464,391.675,445.08223461986233,0.13474448966155428,0.08527989941406458,0.08660658009367841,0.13494250635646002,NS
ENSG00000158773.14,USF1,2515,2488,2269.001,3055.001,2836.998,2690.999,2628.2825172912626,-0.06726049967102286,0.04077050117089544,0.08672299330851205,0.1351062483558122,NS
ENSG00000166289.6,PLEKHF1,58.999,60,64,88,100,78,74.09980302494012,-0.23420710842001066,0.18152656967842537,0.0869088338312012,0.1353780946832758,NS
ENSG00000139684.15,ESD,3453.001,3265.999,3275.001,3932,3577.999,3255,3449.0146391446024,0.06173924984057874,0.03737935715381383,0.08693012179321072,0.13539357958968676,NS
ENSG00000100209.11,HSCB,226,185,221,231,203,175,206.7203364784881,0.1801006696681488,0.12157510074748826,0.08695453360472208,0.13541392521163453,NS
ENSG00000106443.17,PHF14,1520.999,1511.999,1423,1723.002,1579.999,1425.001,1526.317734701223,0.08100285802891165,0.049404908186161924,0.08698555049284012,0.13544455023888402,NS
ENSG00000157224.16,CLDN12,231,218.999,209.001,282,295.999,273,250.03458842058768,-0.1661345985244105,0.10960195210350257,0.0870042841186836,0.13545604359396304,NS
ENSG00000137343.18,ATAT1,278,248.001,207.999,230.998,242.999,234,240.5188682321626,0.1731449753119706,0.11556955883595295,0.08712989816764859,0.13563326410981635,NS
ENSG00000162517.13,PEF1,809,700.999,722,940,915,868.001,821.1802141583861,-0.10924056150183192,0.06774317254026614,0.08714084836287732,0.13563326410981635,NS
ENSG00000175305.18,CCNE2,679,574.001,574,807,737.999,699,673.6171732397455,-0.11602125564108828,0.07233998036131402,0.0872219360796086,0.13574176878856004,NS
ENSG00000166311.10,SMPD1,65.002,87.001,72,123,103.999,93,89.57044007665174,-0.22566769371842996,0.1701556807907655,0.08727188286766542,0.1358017874774366,NS
ENSG00000149925.22,ALDOA,29367.225,28748.932,28784.879,36813.672,34070.425,30409.526,31201.395401879512,-0.046941826695534886,0.028316700990876402,0.087401995026087,0.13598651775345807,NS
ENSG00000115520.9,COQ10B,392.001,352,318,388,357,317,353.154289979727,0.14567212486687403,0.0936488524152281,0.08752550512071165,0.13616092921777462,NS
ENSG00000139826.6,ABHD13,663,626,616,864,783,688,701.2527710358867,-0.11104939776911735,0.06912147194743051,0.08783215257329732,0.13662015962776478,NS
ENSG00000143889.16,HNRNPLL,1198,1090.999,1066.095,1508.999,1377,1164.001,1224.3490667062276,-0.09276228725793849,0.05709042933693773,0.08796663196421056,0.13679493038894436,NS
ENSG00000164252.13,AGGF1,1167,1236,1078,1515,1391,1282.021,1270.0157406300582,-0.09041071350617208,0.055573419225389976,0.08796744056942424,0.13679493038894436,NS
ENSG00000161671.17,EMC10,1988.999,2067.999,1961.001,2292,2191,1923,2065.8763619207275,0.07720002055590906,0.0471775774985963,0.08805798652532378,0.1369178909591039,NS
ENSG00000172273.13,HINFP,561.001,449,414,544.001,466.001,422.001,474.0729574652046,0.14021081181464934,0.089748845453693,0.08807459210455564,0.13692586749075672,NS
ENSG00000163558.13,PRKCI,783,674,631,911.999,821,820.994,768.3226837500334,-0.1127311728146733,0.07037438534294704,0.088311825681601,0.1372767983367461,NS
ENSG00000138356.14,AOX1,14,9,4,20,14,22,13.527282865396817,-0.25269550051532536,0.3135895650536374,0.0884335639009038,0.13744812875675189,NS
ENSG00000169087.11,HSPBAP1,248,184,169,204,173.999,189.999,194.72256837134253,0.18837643666903855,0.13006315761441706,0.08855340344526934,0.13761646391103852,NS
ENSG00000213185.7,FAM24B,73,75,77.67,81.503,57.303,58,70.6412858030456,0.23490964247903004,0.1846917339517631,0.08875832870340927,0.1379169655018986,NS
ENSG00000162378.13,ZYG11B,563,505,495,709,627,592,577.4121559239378,-0.11946844547764103,0.07511627495031746,0.08880097925094681,0.1379652714091533,NS
ENSG00000158373.9,H2BC5,48.656,51.568,68.278,94.212,79.204,77,69.13670567682841,-0.23785155360086246,0.18955560314500736,0.08897885690806338,0.13822363242117072,NS
ENSG00000109625.19,CPZ,12,19,19,33.168,40.633,17.762,23.167413376743845,-0.26204203861855296,0.2767828583894551,0.089010016641419,0.13823125050738733,NS
ENSG00000156639.12,ZFAND3,1942,1900,1956.631,2416,2354,2145,2109.1493633347086,-0.07918384102440462,0.04858276220974383,0.0890133603552424,0.13823125050738733,NS
ENSG00000233276.9,GPX1,11687.484,11279.234,11347.264,13359.041,12598.759,11336.401,11900.443869790493,0.04939939783667375,0.029984084336947943,0.08901851566365775,0.13823125050738733,NS
ENSG00000180329.14,CCDC43,805,791,734,855,831,735.001,790.3450151401275,0.10519781467378184,0.06552433085683,0.08925168345927369,0.1385752878381332,NS
ENSG00000132781.21,MUTYH,288.001,325,326.999,424.001,393.999,378.999,354.13097561190284,-0.15040828151204508,0.09791023637447935,0.08927793005381211,0.13859800434583477,NS
ENSG00000142089.17,IFITM3,187.983,71.141,180.605,82.056,79.204,115.306,121.6375801188987,0.25636304714979224,0.3017815253747595,0.089364050833737,0.1387136535121829,NS
ENSG00000121022.14,COPS5,2547.001,2468,2352.999,2877.001,2510.998,2495,2535.2968221686515,0.06905908025649418,0.04226323628713311,0.08945193574814601,0.13883201058101954,NS
ENSG00000086848.15,ALG9,485.999,407.385,454.002,596.313,574,510,500.9810935227792,-0.13101321567677093,0.0834740832784276,0.08950873855371345,0.13890210279918183,NS
ENSG00000205323.9,SARNP,1456.965,1460.89,1391.874,1682.873,1499.957,1386.997,1475.9678287293873,0.08219482412745462,0.050588120834323416,0.08956084061279626,0.138964882989842,NS
ENSG00000196418.13,ZNF124,519.999,459.001,482,553,502,433.386,490.3579229578914,0.12926812492484124,0.08225018123634732,0.08961617661962937,0.1390326640781976,NS
ENSG00000185090.15,MANEAL,15,19,19,12,10,12,14.742070402995868,0.25681418636489756,0.2993607887611847,0.08967026359407033,0.13907000060073857,NS
ENSG00000204444.11,APOM,22,23,19,35,41.999,31,28.222779856708335,-0.26093135741529866,0.2516896223661579,0.08967520823182053,0.13907000060073857,NS
ENSG00000276085.1,CCL3L3,6,7,10,23,11.508,15,11.860442431955212,-0.24892721290180495,0.31829242875758024,0.08967091652125751,0.13907000060073857,NS
ENSG00000157557.13,ETS2,2064,1914,1884.999,2507.001,2272,2168.001,2122.980540262298,-0.07154452799787181,0.04385830752927836,0.08968918983846377,0.13907360794705,NS
ENSG00000167536.14,DHRS13,266,241,230,318,311,315.001,278.4178919890618,-0.15935607334895865,0.10531963731313185,0.0900310686343415,0.13958559133900245,NS
ENSG00000114850.7,SSR3,3808,3566,3626.999,4584,4265,4093.001,3972.0628482530524,-0.06247013910911875,0.03822367421091655,0.0901060553007246,0.1396837016822458,NS
ENSG00000158691.15,ZSCAN12,219,191,234.999,302,277,261,245.7551531026093,-0.16932852905683626,0.11372998611160952,0.09021947595984668,0.13984135972368025,NS
ENSG00000204397.10,CARD16,150.961,183.172,148.539,235.201,213.113,191.545,185.418432205224,-0.1826662266735378,0.12568204650218148,0.09034245686817885,0.14001379339539033,NS
ENSG00000161036.13,LRWD1,518,534,449,567.999,493,467.999,503.7909969887221,0.12740022506857185,0.08115253701188008,0.09044806226427257,0.1401592570048442,NS
ENSG00000105552.15,BCAT2,395.999,410,398,430,420,365,403.0096520550761,0.13772453595976278,0.08873045253952816,0.09061425176354297,0.14038370135469155,NS
ENSG00000149554.15,CHEK1,817,723,724,985.999,900.001,867.003,830.8600235655352,-0.10420123468593705,0.06515983097606183,0.0906164321013941,0.14038370135469155,NS
ENSG00000261408.7,TEN1-CDK3,283.739,295.301,224.213,241.978,235.293,288.414,262.2950964734318,0.17936283937391942,0.12279693986559885,0.09063496805318277,0.1403941891224947,NS
ENSG00000115486.13,GGCX,542.999,565,504.001,740.001,639.999,607.999,595.4850222998183,-0.11829705229659858,0.07481161568267868,0.09075283616066053,0.14055852038798047,NS
ENSG00000131051.24,RBM39,7148,7050.001,6144.987,7703,6977.001,7101.999,7004.435496054251,0.06448714052297495,0.03957729179360748,0.09083062113978095,0.14066073607266272,NS
ENSG00000204344.16,STK19,456.999,444,412.955,615.269,499,523,488.13165460366497,-0.12983658892600608,0.08302156376712508,0.09084972107963761,0.14067205708827354,NS
ENSG00000272886.6,DCP1A,666,608,593,820,740,724,687.3715083411093,-0.11112607227705583,0.06990848952948912,0.09091092739646148,0.14074856438232494,NS
ENSG00000176014.13,TUBB6,4203.306,4175.423,4022.937,5256.315,4850.346,4424.999,4464.687587472368,-0.05547751197190633,0.033957756931024624,0.09096369849808186,0.14081199409433223,NS
ENSG00000280670.3,CCDC163,26,24,23,46,37,37,31.63740690799957,-0.2578559629312001,0.24101214378790856,0.09103118901599593,0.14089819008157523,NS
ENSG00000152455.16,SUV39H2,639,571,610.001,694,575,596,613.4776518857573,0.12147994734740224,0.0771983452332341,0.0913506878528978,0.14137437191449762,NS
ENSG00000113194.13,FAF2,1762.999,1614.999,1613,2107,2029,1803.999,1811.209990174397,-0.07704556635618169,0.047604646906988776,0.09144791563261252,0.1415064880467297,NS
ENSG00000158220.14,ESYT3,123,126,124.001,110,115,118,119.97253376394376,0.20571228560853946,0.14971155522309604,0.09149079190052302,0.14155447730252083,NS
ENSG00000163935.14,SFMBT1,491,418.704,445.441,600.999,578.414,505.999,502.93058653932155,-0.12781902167769243,0.08176034655114231,0.091518842898897515,0.14157951944375016,NS
ENSG00000160058.19,BSDC1,867.999,868,778,1093.001,1027.999,923.001,920.0684945347297,-0.09830397117593571,0.06143556746373357,0.0915862938319293,0.14166549883362464,NS
ENSG00000136159.4,NUDT15,1035,985,933,1255,1194,1105,1078.0850126428704,-0.09179811755722565,0.05719148689930624,0.09180040656555702,0.14197828271422247,NS
ENSG00000139517.9,LNX2,372.363,298,308.337,416,427,394,366.64928274843817,-0.14753839363106763,0.09660287091981465,0.09182803703349111,0.1420026098864199,NS
ENSG00000213281.5,NRAS,2674,2387,2393,3176,2950,2680,2693.721752669515,-0.06732790662410866,0.0414993029100157,0.09186250929572765,0.14203750951362218,NS
ENSG00000184640.20,SEPTIN9,3647.002,3708.999,3504.998,4621.003,4371.001,3799,3919.200467141597,-0.06157500534928585,0.037879620224806065,0.09188460610540909,0.14205326769237384,NS
ENSG00000196405.13,EVL,2716.999,2834.999,2490,3354,3112,3051,2912.1180534203327,-0.07149425494025588,0.0441433036195343,0.09191746356971288,0.14208565556598188,NS
ENSG00000106089.12,STX1A,188.998,201.001,168,200,176,160.001,182.18031493559843,0.17968838506542126,0.12387011151036151,0.09214640308075533,0.14242109864761301,NS
ENSG00000172006.12,ZNF554,186,192,155.999,251.001,225.999,221,203.5073303767476,-0.17399284691552883,0.11879621415372153,0.09232949581473553,0.14268560342720168,NS
ENSG00000285713.1,ENSG00000285713,27.866,17.912,20.618,11.731,22.111,11.141,18.849822269430323,0.25696129223107045,0.28651781968837947,0.09262565283759695,0.14312474613548393,NS
ENSG00000108771.13,DHX58,49,47,49,69,79,67.001,59.42650510764183,-0.23845592351942962,0.19543879213512272,0.09271286203450231,0.14324095167625037,NS
ENSG00000160570.14,DEDD2,663,618,637,828.998,776.001,741.001,706.645135933176,-0.11031057053638832,0.06978961355931129,0.09276730246484918,0.14330650608629988,NS
ENSG00000177303.10,CASKIN2,12,11,12,30,24,14,16.673393935499487,-0.25535569142458275,0.29282394541964046,0.09280232675698835,0.14334205344522782,NS
ENSG00000144848.11,ATG3,1851.001,1741,1833.001,2099.001,1961.001,1702,1859.6883806595724,0.0810163366004457,0.0503856845973404,0.09292949757366063,0.14351990228435396,NS
ENSG00000132589.16,FLOT2,4223.001,4224.999,4209.002,5372.001,4929.001,4579.999,4566.942354426512,-0.05960426128296074,0.03676871269573321,0.09296798494791574,0.1435607605019452,NS
ENSG00000103024.8,NME3,67,83.001,51,62,65,42.999,61.84410751380683,0.24076574631194733,0.20003924489279873,0.09300113782892289,0.14359337170997774,NS
ENSG00000128596.17,CCDC136,131.999,114,118,181,146,163.999,141.23974790444106,-0.19544768585306793,0.13994152521763467,0.09334654147494503,0.14410336619184977,NS
ENSG00000198382.9,UVRAG,732.001,668,680,810.001,715.001,630,703.7432239928967,0.11065972091937902,0.07016808057586489,0.09335560012261136,0.14410336619184977,NS
ENSG00000107829.15,FBXW4,956.979,1032.976,936.995,1301.981,1184,1056.989,1071.0921036705356,-0.0959705329884552,0.06026157318319068,0.09345286705686393,0.14423484797859273,NS
ENSG00000067560.14,RHOA,12418.35,11880.758,11852.786,15581.13,13860.204,12679.641,12971.542640856473,-0.046366966318112594,0.02852639717179134,0.09365534215120758,0.1445286526834207,NS
ENSG00000100664.11,EIF5,4360.917,3900.036,3885.867,5258.28,4679.247,4327.208,4374.308682782412,-0.05860755861265259,0.036223065193085616,0.09368266270560839,0.14453790322548934,NS
ENSG00000159884.12,CCDC107,350.999,317.001,344.001,462.999,434.001,379,378.42828599932704,-0.14026454294366766,0.09163932800916648,0.0936855634885966,0.14453790322548934,NS
ENSG00000196387.10,ZNF140,560,553.999,506,583,522,548,545.3446059522628,0.12334349681124629,0.07916443595312897,0.09372814594270827,0.1445849046397408,NS
ENSG00000006712.15,PAF1,2050,2201,2204,2843,2549,2343.001,2352.053176319475,-0.08217038476095614,0.05126922963384224,0.09376997727266233,0.14462905506980692,NS
ENSG00000166321.14,NUDT13,63,58,46,76,84,83,67.69232340732431,-0.23344107193141939,0.1883439400267418,0.09378100897377606,0.14462905506980692,NS
ENSG00000198455.5,ZXDB,148,127.036,148,205,196,164,163.1144526170001,-0.18686960446952444,0.13172045855551823,0.09405838949531978,0.1450380852233336,NS
ENSG00000101342.10,TLDC2,14,15,20,15,4,11,13.373342535049444,0.24690226812185892,0.3123909148804621,0.09409906868866429,0.14508206326310147,NS
ENSG00000116221.15,MRPL37,2297.001,2418,2345.001,2723,2470.001,2338,2427.387670459834,0.07443593989328957,0.04635600215904361,0.09424162306327712,0.1452830809290727,NS
ENSG00000150764.14,DIXDC1,595,516,490.999,722,647,604,591.0737306023175,-0.11806634585034771,0.07558740336571584,0.09439461649215228,0.14548985259195957,NS
ENSG00000176410.8,DNAJC30,265,266,267,308,253,227,263.8977271535231,0.1596009162988809,0.10730135144865469,0.09440013734218497,0.14548985259195957,NS
ENSG00000178852.16,EFCAB13,75.001,58,48,80,91,91,73.1328608618512,-0.23203351017392332,0.18691858504178574,0.09448611096934777,0.1456035485065553,NS
ENSG00000149179.14,CSTPP1,129,124,123.001,192.001,164,148.999,145.2738447116055,-0.19030286887167322,0.1355080965726868,0.09471099727714988,0.14593125251949282,NS
ENSG00000119912.18,IDE,2094,1960,1768.001,2493.999,2312.001,2093.998,2106.21906901038,-0.07216098945063226,0.04497688245997984,0.0947943287187074,0.14604079151344307,NS
ENSG00000188021.9,UBQLN2,642,619,572,861,725,664,674.6610009044746,-0.11193434816983643,0.07139974487834391,0.09483102767093268,0.14606917152715548,NS
ENSG00000213983.12,AP1G2,121.999,95.001,90,157.001,123.999,139.999,120.00542989759747,-0.20549364873474532,0.15187739591882607,0.09483723364237961,0.14606917152715548,NS
ENSG00000035664.11,DAPK2,10.999,5,6,15,16.999,15,11.2460071164159,-0.24285659846361562,0.3186352194490281,0.09486361126046981,0.14609094083117266,NS
ENSG00000260428.3,SCX,32,33,20,43,45,48,36.3794429110325,-0.2528876218758599,0.23481564418678183,0.09502992589281245,0.14632818115279883,NS
ENSG00000105497.8,ZNF175,257.001,245.001,209.001,334.001,310,268.001,267.83125658129194,-0.15708033403357968,0.10548375641328804,0.09509006954481769,0.14638366708184208,NS
ENSG00000181135.16,ZNF707,438.002,498,412,571.998,559.001,549,501.9095322858549,-0.13213893970828414,0.08596864596746398,0.09509049644245374,0.14638366708184208,NS
ENSG00000092445.12,TYRO3,103,113.001,76,90.001,91,80,92.26740894418054,0.21867071724108558,0.1682481452477147,0.09511186529508019,0.1463976750130156,NS
ENSG00000268350.8,FAM156A,1209.02,1218.164,874.751,1075,634.205,1013.682,1007.9561564786165,0.24385974898562252,0.20975759024688012,0.0951686608047033,0.14646620156348766,NS
ENSG00000072864.16,NDE1,841,735.97,791.999,1046,998,846,870.2886269686886,-0.10529636554888036,0.06690951746348033,0.09519881083637596,0.1464937078797573,NS
ENSG00000119943.13,PYROXD2,23.585,23.351,21.456,33,45.557,34.186,29.78488625387656,-0.25536167330699394,0.24835548724511197,0.0952737434525673,0.14659011049336337,NS
ENSG00000166579.16,NDEL1,796,792.001,783,893.999,804.001,771,805.6014175459309,0.10326973083820058,0.0655591256618367,0.09534524200009956,0.1466812052018035,NS
ENSG00000146834.15,MEPCE,1909,1949.999,1860,2495.999,2212.999,2083,2073.118920262464,-0.07270960305557,0.04543819179990541,0.09555845852730219,0.14698036057823524,NS
ENSG00000169228.14,RAB24,1316.628,1341.581,1128.627,1402,1294.643,1275.865,1290.970459814615,0.09168664272781646,0.05782241555255261,0.09556433434176576,0.14698036057823524,NS
