gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000064199.7,SPA17,103,107,95,168,139.999,164,114.71881853440416,-0.5419774123996801,0.18006200993125,9.787804605422981e-4,0.002011282229506721,Down
ENSG00000104872.11,PIH1D1,1695,2275,1636.001,2319.999,2105.001,2168.001,1888.674862641597,-0.22874278638362883,0.07043111373207003,9.798719813736449e-4,0.002013151890541849,NS
ENSG00000174469.23,CNTNAP2,26,19,31.999,67.999,57,60,35.41274312191695,-0.9060187320578204,0.358521579828411,9.888356736395855e-4,0.002031191276232416,Down
ENSG00000241852.11,C8orf58,98.034,103,76,180,137.999,164.999,105.95811362096566,-0.6622870893324193,0.2307546994699166,9.935648922441e-4,0.0020405274529001326,Down
ENSG00000163634.12,THOC7,1325,1797.999,1284.001,1403.001,1203.001,1210.001,1304.8575521667588,0.20577621705693033,0.06326774990661331,9.970171096116978e-4,0.002047238022737972,NS
ENSG00000141854.10,MISP3,14,51,14,74.999,66,51.001,41.516037700666146,-0.976413854938977,0.404353752421274,9.998799253131707e-4,0.0020527360749019188,Down
ENSG00000005206.17,SPPL2B,1058.173,1650.601,914.999,1696.647,1390.425,1418.601,1283.5371535045797,-0.3152626264493104,0.09867468533395672,0.0010002448375885148,0.002053104887971091,Down
ENSG00000284776.1,ENSG00000284776,513.693,467.419,455.489,752.667,644.485,655.591,485.21454627636706,-0.44242109550282605,0.1428863330609189,0.001006387168928718,0.002065330112234825,Down
ENSG00000145495.17,MARCHF6,3066.001,4002.999,2823.998,4643.999,3563.999,3600,3414.962605575988,-0.2389594096450922,0.07386216956991698,0.001007254712027969,0.0020667277760958993,NS
ENSG00000215193.14,PEX26,1472.652,1912.729,1295.826,1530.903,1179.502,1345.853,1423.2410314196522,0.2059363805889598,0.06338326016365446,0.0010087685236224244,0.002069450718027343,NS
ENSG00000101558.14,VAPA,2315.001,3155.997,2274,3293,2715.994,2710.999,2560.05782503179,-0.16389596868552478,0.05022329537316077,0.0010104434395138058,0.002072503090263186,NS
ENSG00000229833.11,PET100,1548.508,2701.636,1512.962,1567.751,1408.808,1289.044,1709.5550677572037,0.38252958175217755,0.12168560256464825,0.0010136902867316391,0.002078777897401929,Up
ENSG00000164548.12,TRA2A,1434.999,1804,1287,1468.998,1254,1230,1395.0667568556275,0.19687349364947168,0.060573633187664754,0.0010173640550499117,0.002085925709169865,NS
ENSG00000008324.12,SS18L2,584,678,565.999,496,477,441,504.3069495105426,0.36004001860844603,0.11396731849414757,0.0010182831380060216,0.00208742392441412,Up
ENSG00000184451.5,CCR10,9,25,7,44.001,33,34.999,20.909666602547166,-1.0421612134159726,0.45151845670052365,0.0010185114024838038,0.0020875057078464055,Down
ENSG00000103264.18,FBXO31,696.641,972.666,668.019,708.241,605.963,644.681,700.4987572854978,0.2465873537030932,0.07639948982188519,0.001021260826101627,0.0020927537860314775,NS
ENSG00000173011.12,TADA2B,468,694,478,717,633.705,660.285,559.2982621659728,-0.28657527369967495,0.08938451200912446,0.0010221771728503417,0.0020942443020017538,Down
ENSG00000243667.7,DNAAF10,419.795,371.445,374.545,330.82,224.333,257.868,310.0142883269141,0.5070909577835266,0.1672950951431377,0.0010239499168455744,0.0020974885357638922,Up
ENSG00000135441.8,BLOC1S1,653.649,1023.302,571.925,1062.434,910.359,885.506,782.178406387838,-0.3427288434692873,0.10814091012674665,0.0010259942453599898,0.002101287789147922,Down
ENSG00000198898.16,CAPZA2,1502,1911,1510.001,1549,1303,1381.999,1424.2378262649597,0.2220544906025694,0.068599098513830975,0.0010280335271914025,0.002105075304570422,NS
ENSG00000178163.8,ZNF518B,723.001,1109.001,618,1213,879.001,952,879.6791711900659,-0.3072124759115202,0.09647356115473181,0.0010555710879638957,0.0021610638826558086,Down
ENSG00000153786.13,ZDHHC7,1057,1234,948,1014,860,870.001,963.724325918381,0.2433824720135623,0.07560130218137304,0.0010569707571373317,0.002163529724897656,NS
ENSG00000127554.13,GFER,466,591,461.999,687,664,637.999,531.800001813169,-0.3619538104624095,0.11502489644179341,0.0010572215901412483,0.0021636435202115074,Down
ENSG00000167642.13,SPINT2,283,1637.686,284.001,2608.616,2300.247,2265.714,1367.7295981429945,-1.1848734800554994,0.569004653710989,0.001059427081619197,0.002167756816562766,Down
ENSG00000203485.14,INF2,1569.002,3379.002,1394.002,1482.999,1287.999,1348,1904.4383905620741,0.5059157423732313,0.16748677224428807,0.0010637455162015844,0.0021761912147952663,Up
ENSG00000156110.15,ADK,1405.999,1353.008,1350.001,1100.999,985,1006,1112.0682617940527,0.40961156315541203,0.13182072111385598,0.0010650755170253058,0.0021785099445689256,Up
ENSG00000179152.20,TCAIM,734,979,731.001,1163.999,842.001,958.001,803.5011783580128,-0.25818383469338774,0.08043981345273782,0.0010653301764190638,0.0021786287165669062,NS
ENSG00000082068.9,WDR70,866.69,1127.265,775,895.815,724.662,753.781,796.4934584109651,0.22001357835873842,0.06816652866878407,0.0010656144206356278,0.0021788079353291566,NS
ENSG00000185885.17,IFITM1,1587.165,3811.401,1504.186,3829.017,3042.054,3239.127,2765.8685845476266,-0.5394089653103945,0.18065626017651468,0.0010675717846678268,0.0021824074004222205,Down
ENSG00000184232.9,OAF,110,155,93,89,67,76,93.78266915235673,0.5480211569449284,0.18422048668795254,0.001074727878146254,0.002196631196166873,Up
ENSG00000136381.13,IREB2,2182.999,2502.999,1951.999,2218.001,1753.999,1739,1900.333117154851,0.22906693901229583,0.07111840042365314,0.0010756386575062771,0.002198087332193355,NS
ENSG00000164975.16,SNAPC3,679.001,875,590,971,793,811,716.8493043424646,-0.2527941276420321,0.07883643111906005,0.0010870956694775226,0.0022210903777931243,NS
ENSG00000151779.14,NBAS,1617.002,1825.999,1404,2355.001,1819,1747.001,1614.2316655928294,-0.2596609579688368,0.08108211002421216,0.0010893942968861928,0.002225376515777472,NS
ENSG00000165916.9,PSMC3,4685,5741.998,4794.998,4374.001,3999.999,4213,4453.167756998851,0.27482152654140385,0.08607934664831589,0.0010956764956735507,0.0022377970742820286,Up
ENSG00000138674.17,SEC31A,1426.037,1244.188,1400.139,2407.415,1799.736,1802.087,1429.1939372039217,-0.46108417674162816,0.151023912592868,0.0010994469270709684,0.002245083995909429,Down
ENSG00000151553.16,FHIP2A,877.999,1359,850.001,1566.001,1136,1142.999,1075.4668369888338,-0.30338118008714626,0.09558571124537006,0.0011033509172280606,0.0022524496324636393,Down
ENSG00000178202.14,POGLUT3,649.999,583,571,508,394.999,418,473.4708257652987,0.44645992585688393,0.14565722198453615,0.0011034604813792725,0.0022524496324636393,Up
ENSG00000101412.13,E2F1,1386,2595,1325,2520,2076,2228,1891.1476441285522,-0.3705630563141145,0.11850694920846261,0.0011063896858131185,0.0022580129830904196,Down
ENSG00000269825.3,ENSG00000269825,134.5,172.964,109.272,119.882,62.076,76.882,117.7815613503374,0.6021308342378445,0.20716182107702424,0.0011066381620204251,0.0022581042370669034,Up
ENSG00000181104.7,F2R,11,52,1,99,81,86,47.95813514159119,-1.288206280689728,0.6797257681615931,0.0011118192791400028,0.002268258698716773,Down
ENSG00000070501.12,POLB,416,548,352,603.001,516,536,446.8929155534407,-0.31710103762731234,0.10029606748716578,0.0011170454410424783,0.0022785013027117147,Down
ENSG00000079616.14,KIF22,4490.998,6848,4088.999,6551.002,5545.001,5712.999,5157.026973026633,-0.2159239329693524,0.06719103760663293,0.0011256868359262114,0.002295705100429568,NS
ENSG00000259399.1,TGIF2-RAB5IF,53.173,38.019,58.284,27.581,12.3,17.535,29.25881662945193,1.0129513910289418,0.43822645597073806,0.0011286051938934477,0.0023012332582754715,Up
ENSG00000175395.16,ZNF25,64,98,49,134,110,120,80.92310944530396,-0.6700565637864263,0.23788418860181648,0.0011358582752458526,0.0023155962851866335,Down
ENSG00000100979.15,PLTP,372,335,335.001,262,223,243,268.8970745182399,0.494062086099177,0.16403059037389103,0.001136225833106496,0.00231591956639437,Up
ENSG00000164118.13,CEP44,756,834,666,1059,894.001,888.001,742.5551883514697,-0.3025166131479211,0.09555696113867099,0.0011364743395979081,0.0023160001161132804,Down
ENSG00000102471.16,NDFIP2,482,558.999,480,744.999,612,612,513.24907003923,-0.33441460286369823,0.10635158483234745,0.0011389671888391666,0.0023206535000396475,Down
ENSG00000125508.4,SRMS,124,319,113,347,295,295,225.65162219128806,-0.6789840980953432,0.24217245259286188,0.0011416394027329157,0.002325670562699664,Down
ENSG00000106367.15,AP1S1,927,1351.999,887,949,837,798.999,948.461979323304,0.27631390829794644,0.08689743118239193,0.0011421487648363895,0.002326280575614201,Up
ENSG00000091140.15,DLD,3598.001,4169.001,3472,3619.999,3003.001,3017,3282.299578000234,0.23431674996511245,0.07322115406051126,0.001146601748313325,0.0023349210905564623,NS
ENSG00000186787.10,SPIN2B,144.639,122.911,100.242,75.017,71.482,65.433,91.02744359214755,0.682369301278507,0.24394471158903977,0.001149072363541445,0.0023395223098964346,Up
ENSG00000115694.15,STK25,2330.001,2562,2015,2157.999,1810.998,1863.999,1975.869308296768,0.25176468387775924,0.07891014311269123,0.0011511909849844907,0.0023434053077880466,NS
ENSG00000021826.18,CPS1,685,505,588.001,449,354.999,385,462.76857123259055,0.5559337404012101,0.18878957795628976,0.0011522450956496229,0.0023451203213937775,Up
ENSG00000084693.16,AGBL5,1248,1619,1182,1757,1448,1502,1304.5506344164344,-0.20635760743643494,0.0642834765898749,0.0011550286678648294,0.002350353965713926,NS
ENSG00000075785.14,RAB7A,4406,5993.001,4220.999,4979,4070.998,4151.001,4498.970451367359,0.1491896900278751,0.04620027037439365,0.001156447004026539,0.002352808095946779,NS
ENSG00000115486.13,GGCX,549,769.001,522,863.999,653,686,614.939349943702,-0.247545922151441,0.07757674179764762,0.0011577601877792866,0.0023550474304276895,NS
ENSG00000176225.15,RTTN,455,550,419.014,688,611.999,534,488.00614877543586,-0.33587045820491557,0.10705331836332235,0.0011624881240575031,0.0023642307562498164,Down
ENSG00000170145.5,SIK2,725,944,663,1179,854,842,808.1578345336108,-0.27853976823409854,0.08783113136385401,0.0011707993045755234,0.002380696861157055,Down
ENSG00000198001.16,IRAK4,796.999,1015.001,686,1124.001,876.001,940,824.2727146383728,-0.2241617771363554,0.07009838954311182,0.0011743585466818115,0.0023874961317790926,NS
ENSG00000111371.16,SLC38A1,9236.999,12867.001,8790,11068.001,8210,8074,9543.050064234289,0.18039611494631472,0.05612829674316429,0.0011786568896345504,0.0023953558868384534,NS
ENSG00000184752.14,NDUFA12,1341.999,1882,1373,1441.002,1262,1201,1351.1957196704525,0.23182143876324246,0.07259534967096001,0.0011785253679136853,0.0023953558868384534,NS
ENSG00000269343.9,ZNF587B,185.766,281.698,159.813,180.006,125.019,133.658,183.79642072202796,0.464575883667811,0.1534137628322447,0.0011805235509149217,0.0023987095693507815,Up
ENSG00000143578.16,CREB3L4,77.999,262.001,63,273,265.999,268,186.96324693269136,-0.8468764065011263,0.3318665568822863,0.0011844340420240002,0.0024062141253363835,Down
ENSG00000144028.15,SNRNP200,12157.789,13043.784,11245.833,11924.846,9017.99,9407.949,10526.499703794178,0.28287759588020606,0.08937139979445695,0.001185529578275369,0.0024079983112990544,Up
ENSG00000135002.12,RFK,1010,966,899,832,709.999,668,791.1129555373602,0.38362873021295124,0.12391001453809956,0.0011868633358469154,0.002410265619911218,Up
ENSG00000197444.10,OGDHL,712,1716.001,643,1738.999,1397,1468,1206.801761136912,-0.5641842629367906,0.19280988528170423,0.0011884876033977122,0.0024131219532527387,Down
ENSG00000142178.9,SIK1,29.45,39.741,30.212,15.977,8.419,6.731,21.837242461748684,1.1166675452197785,0.5235321547611316,0.0011893884864614735,0.0024145087391401446,Up
ENSG00000140443.15,IGF1R,1142,1418,1110,1830,1303,1370,1269.7506506104028,-0.26520071738660717,0.08358185705225238,0.0011939597650424993,0.002423344709926919,Down
ENSG00000119685.20,TTLL5,640,818,612,667.999,542.999,525,622.2409655972647,0.2548969471532858,0.08020024935089579,0.001194331643671335,0.0024236556079776112,NS
ENSG00000167302.11,TEPSIN,339.999,521.001,341.999,556,494,483,419.59191403681973,-0.33721022787057486,0.1078482721108935,0.0012016781237359278,0.0024381173502822325,Down
ENSG00000032389.13,EIPR1,1139,1247.999,1044,1039,882,894,964.3923568290569,0.2918042565758943,0.09246575216878536,0.0012025063277481113,0.002439351111862451,Up
ENSG00000150991.16,UBC,8007,10780.999,7220,7975,7152,7463.001,7967.166646497762,0.19375572418868067,0.06050132578736927,0.0012062913873222354,0.0024465814704072134,NS
ENSG00000066427.25,ATXN3,557,828.999,552.001,856.999,734.998,758.999,670.659439928007,-0.2727391411077408,0.08622728682326711,0.0012180023247089836,0.0024698813837923067,Down
ENSG00000105402.8,NAPA,1873.283,3092.103,1728.998,1983.159,1674.19,1681.111,1991.2007701877553,0.2931305735975625,0.09304157923641121,0.0012210534694286927,0.002475615541201751,Up
ENSG00000183281.15,PLGLB1,44.765,27.711,46.17,17.264,10.303,14.9,25.11282724287455,1.063849409313719,0.4836131116196411,0.0012265048571349249,0.002486213065075771,Up
ENSG00000148634.16,HERC4,726,933,684.999,1121,857.001,837.007,793.760007544158,-0.24471661968516406,0.07710489366751004,0.0012341998886314445,0.002501353907427518,NS
ENSG00000103275.22,UBE2I,4730.998,6593.998,4654.998,5167,4544.002,4457,4881.462818813497,0.1705051398567482,0.0532169422951435,0.0012346192905380356,0.0025017463846667603,NS
ENSG00000168005.9,SPINDOC,1532,1775.001,1478,1455.999,1265,1299,1394.459296080239,0.2579366812874326,0.08145893141665404,0.0012370091618563517,0.002506130810181369,NS
ENSG00000137185.13,ZSCAN9,108,155,84,205.999,141.001,166,134.76030519946394,-0.5058205832396178,0.17009666378672986,0.0012392518916339993,0.002510215584552729,Down
ENSG00000164713.10,BRI3,277.999,524,270,548,449.001,462,388.641481811648,-0.43166817921843137,0.14185639914282397,0.0012398396916103378,0.0025109472701801464,Down
ENSG00000105136.22,ZNF419,121.622,230.581,121.202,256.766,198.345,226.746,187.52984917608114,-0.489467732888034,0.16373325492920612,0.0012407507820357034,0.0025123333028539497,Down
ENSG00000167208.16,SNX20,234,400,250,475,335,378,308.2117552137213,-0.39901744484342244,0.12996365672245747,0.0012415142392632444,0.0025134199487605547,Down
ENSG00000286070.2,ENSG00000286070,1357.547,1825.299,1037.347,1190.148,918.308,1135.145,1172.9150543971712,0.3479580292284724,0.11191943405414798,0.0012434481901779971,0.0025168754052150803,Up
ENSG00000178927.19,CYBC1,1595.621,2916.997,1456.998,2837.002,2337.998,2454.773,2130.985453638987,-0.36255560889864086,0.11704779095473218,0.0012468081271401863,0.0025232154245740587,Down
ENSG00000244687.13,UBE2V1,3498.453,5130.291,3343.812,4044.985,3275.591,3280.993,3663.401920286883,0.1698696248623664,0.05306841975662666,0.0012484621677327221,0.002526101468470701,NS
ENSG00000197296.6,FITM2,140,231,131,129,92,114,149.8039926448957,0.509637875271102,0.1717722679492996,0.001251175128417926,0.002531128655189386,Up
ENSG00000076928.20,ARHGEF1,2552,2534,2161,3416.001,2901.998,2993.001,2430.971868379789,-0.32036924524422916,0.10248297747029654,0.0012517015890778156,0.002531731522204846,Down
ENSG00000105404.11,RABAC1,702.001,1326,668.751,1257.5,1139.999,1181,959.916706138671,-0.4113896267714025,0.13456494369816704,0.0012530581099223098,0.0025340127690071236,Down
ENSG00000101654.18,RNMT,1235,1931,1009.001,1967.001,1565,1628,1449.0876548845254,-0.3094272922824788,0.09884209847123077,0.0012630090706449606,0.0025536702282224874,Down
ENSG00000065717.16,TLE2,35.001,48.001,25,77,69.999,58.999,44.73138298671209,-0.7502328220642233,0.2807276714335962,0.0012649723413810563,0.002557173200872832,Down
ENSG00000051382.9,PIK3CB,715,1016,712.001,806,619.999,656,777.8265988049322,0.22866009999393044,0.072047937079918,0.001267264361440183,0.0025613393495312986,NS
ENSG00000198171.13,DDRGK1,934,1441.001,927.999,1444.999,1173.999,1297,1114.0264464467316,-0.24485278318053832,0.07733956717308171,0.0012677069537232407,0.0025617666778192843,NS
ENSG00000174132.9,FAM174A,84,138,92,173,140,150,115.94516933046681,-0.5030014885264554,0.1694923358152486,0.0012750546346167971,0.0025761450247626886,Down
ENSG00000135205.15,CCDC146,66.001,59.999,49,108,99,93,67.69307835140494,-0.6400464241607509,0.22758214607684166,0.0012892355376905222,0.0026043215874382735,Down
ENSG00000206077.14,ZDHHC11B,62.094,100.814,44.708,132.266,109.613,106.392,84.29668522537982,-0.6419292641117674,0.22847725121269985,0.0012910497652138019,0.0026075111168396854,Down
ENSG00000105647.19,PIK3R2,817.553,1114.99,777.999,834.596,685,760.915,821.9493676204169,0.24292305090894753,0.07684419617525347,0.0012924931841627803,0.0026099507046085883,NS
ENSG00000196605.7,ZNF846,30,49,29,80,56,62,44.08762728064765,-0.7111567527929835,0.2615728381568546,0.0012952935455302886,0.00261512899828141,Down
ENSG00000185090.15,MANEAL,183.999,753.999,174,170,164,116,350.7336133602904,0.8794962312047444,0.356924353724877,0.0013070248338625519,0.0026383331892285613,Up
ENSG00000132932.19,ATP8A2,154,102,165,70,75,68,97.69969188695755,0.8064191009459745,0.31284501599849757,0.0013078716252839663,0.002639561710325426,Up
ENSG00000181827.16,RFX7,1552,1982,1447,1676.001,1291,1338,1491.9237288097418,0.21570386109305464,0.06804374776873987,0.0013087178044385358,0.0026407885485775404,NS
ENSG00000136895.19,GARNL3,29.999,38,21.999,15.001,8,10,22.622913621311394,1.0064437270876694,0.44521167799174344,0.001312972863412617,0.0026488922760492663,Up
ENSG00000243789.11,JMJD7,35.978,92.094,38.905,125.417,90.713,101.114,71.81915772101708,-0.7617073070091519,0.28824046564479106,0.001313872827736852,0.002650225459952638,Down
ENSG00000007545.16,CRAMP1,1107.145,1197.857,975.571,1668.023,1251.345,1261.39,1127.6408211119583,-0.3085213740358123,0.0989302902463657,0.0013177266732662084,0.0026575153763669012,Down
ENSG00000131143.10,COX4I1,7453,10822.999,7313.997,7900.999,7050.999,6899,7652.85293443963,0.21629687146384655,0.06828581384052299,0.0013190912808936604,0.0026597834015399465,NS
ENSG00000164136.17,IL15,197,315.999,167.999,346,305,277.999,242.3930879433821,-0.42657551802091764,0.1408530435825564,0.001319587725189377,0.0026603003766688515,Down
ENSG00000156711.17,MAPK13,571.999,1443.999,517,1498,1200,1192,1033.610140514143,-0.5889937484121944,0.20570234253861444,0.0013272692196683207,0.0026752996530309803,Down
ENSG00000058056.10,USP13,1077.509,1491.747,1067.999,1188.402,966.102,836.512,1079.7134469588893,0.27907440085479507,0.08904287172315743,0.0013277803920469075,0.0026758432996297197,Up
ENSG00000146476.11,ARMT1,1097,1891,1062,1926,1543,1529,1416.2096194401065,-0.30616374135990665,0.09820327573264426,0.0013285439576604906,0.0026768952979624645,Down
ENSG00000104870.13,FCGRT,6,39.001,3,64,59,53.999,28.79106940441601,-1.214169135794637,0.6301950390883478,0.0013357873676556567,0.0026910008377313195,Down
ENSG00000257315.4,ZBED6,1617.834,2017.831,1357.753,1680.373,1095.266,1115.448,1487.6642040565089,0.3557255885238564,0.11545763512097935,0.001340231970516885,0.0026994639580639984,Up
ENSG00000267645.5,ENSG00000267645,120.5,263.657,201.994,360.946,309.158,301.634,234.6518552766709,-0.6232377725056859,0.22102062680961937,0.0013412324982898245,0.002700988287488249,Down
ENSG00000127419.17,TMEM175,211,343.999,156.999,393,297,313.999,268.73293859916487,-0.4676166548342773,0.1566199566637519,0.0013439637690394865,0.002705996818403995,Down
ENSG00000163376.11,KBTBD8,707,580,630,507,428,414,502.30830526378,0.4943812068030935,0.16704005347017073,0.00134489644631529,0.002707382818903914,Up
ENSG00000135968.22,GCC2,420.731,671.83,440.817,760.321,545.653,620.027,526.825902369499,-0.3128990038245797,0.10066246028870776,0.0013508661244835028,0.002718906355162764,Down
ENSG00000127418.15,FGFRL1,380,509,337,360,265,330,357.3951237197046,0.34177116401565044,0.11065242059677531,0.0013511796820728618,0.0027190436238844116,Up
ENSG00000270757.1,HSPE1-MOB4,70.651,87.915,54.849,0,19.623,21.575,43.70937336331267,1.2664929035513348,0.6956196941607271,0.0013607143180495098,0.0027377334917619224,Up
ENSG00000167447.13,SMG8,599.39,696.999,556,549,478.575,448,521.9209220142884,0.3237277206439976,0.10448025277106932,0.0013635689756315449,0.002742979013967831,Up
ENSG00000119471.15,HSDL2,928.999,1286,831.001,1319,1082,1121,1001.2625689701933,-0.2061199330679914,0.06519914437482337,0.0013669522139075187,0.0027492857412927626,NS
ENSG00000006007.12,GDE1,1466,2212,1527.999,2277.999,1899,1985,1747.513665498897,-0.23875130894159607,0.07587852989389224,0.0013687594278183038,0.0027524209724337583,NS
ENSG00000103018.18,CYB5B,3183.999,4136.013,2989.001,3319.999,2773.001,3023.999,3113.380596881209,0.17821722235549015,0.05620516421238,0.0013719522178349088,0.0027583407979039297,NS
ENSG00000166716.10,ZNF592,1045,1283,851,1582,1133,1169.891,1060.3864847437865,-0.26794086183939436,0.08561648812858218,0.0013776276110670275,0.002769248900026265,Down
ENSG00000156876.10,SASS6,769,888,668,752,596,595,666.3628043324331,0.26325542119010575,0.08407624726709384,0.001382052060574167,0.002777638907378114,Up
ENSG00000052841.16,TTC17,1659.001,2172.001,1533,2381.001,1786.999,1922.999,1783.5289780617666,-0.17233202233304545,0.05435342233902819,0.0013825995995920342,0.002777858177175614,NS
ENSG00000143079.15,CTTNBP2NL,30,30,18,60,46,55,36.635406376558805,-0.8019505048475285,0.31273919556724555,0.0013826624891987624,0.002777858177175614,Down
ENSG00000146872.19,TLK2,973.007,1141.142,876.908,1367.283,1074.505,1114.164,975.1323569146813,-0.2288124329165505,0.07269358627761932,0.0013854121863356471,0.002782877986037999,NS
ENSG00000178996.14,SNX18,276,476,322,310,237,252,309.3342893144231,0.3926973593693682,0.12909546550954865,0.001387187398436337,0.0027859388817454674,Up
ENSG00000140368.14,PSTPIP1,41,90,31,104,104.001,95.001,69.61707609906404,-0.7578624609707362,0.2882850030860925,0.0013876795302437829,0.0027864222783405695,Down
ENSG00000167562.14,ZNF701,35.333,60.552,36.243,93.443,68.519,75.448,57.363282014572576,-0.6943207466252749,0.2555591529888621,0.0013922404821989016,0.0027950740985014906,Down
ENSG00000096060.15,FKBP5,3078,3713,3055,3249,2670,2664,2933.8893478063733,0.21083195573056263,0.06686930100677647,0.0013979305839320326,0.002805989264831513,NS
ENSG00000050748.18,MAPK9,589.999,727.999,546.027,829.815,681.999,727.001,629.4693864682387,-0.24806323979224132,0.07914252094335915,0.0014042385393521005,0.0028181404369974606,NS
ENSG00000124155.19,PIGT,1414.002,1919.001,1275,1962.002,1627,1617.998,1528.682538467137,-0.17273195242045958,0.05456422448198547,0.0014055212201998667,0.002820203904083817,NS
ENSG00000152684.11,PELO,663,922,649,685,582,610,653.5281125034514,0.24432215249076175,0.07791473885794199,0.0014066025773202357,0.002821862737484224,NS
ENSG00000128159.12,TUBGCP6,962.999,1278,787,1422.001,1191,1185,1070.9076161392943,-0.31478690545221755,0.10177203346245946,0.0014165026826409638,0.002841209543715323,Down
ENSG00000138434.17,ITPRID2,3770,4310.001,3646,3951.001,2997.001,3117.001,3395.8397670512486,0.23885607407729334,0.07617490121324316,0.0014201275580769325,0.002847964820595108,NS
ENSG00000121410.12,A1BG,140.999,250.771,117,268,245.008,271.001,188.36983388994207,-0.5709435409907984,0.19959976260926432,0.001426756828881704,0.002860741664133715,Down
ENSG00000143315.8,PIGM,412,329,367,295,225,225,296.88364365044447,0.546093489077182,0.18912755742693077,0.0014280793570904506,0.0028628754405347996,Up
ENSG00000102678.7,FGF9,82,155,98,215.999,133,197,138.86335366967924,-0.6048462141661805,0.21452035039298753,0.0014353339856269707,0.002876898395499745,Down
ENSG00000171130.19,ATP6V0E2,567.045,718,506,487,471,458,510.2601129423071,0.3204471543920081,0.10387663672044221,0.0014376750476665933,0.002881069598235296,Up
ENSG00000113597.18,TRAPPC13,727.999,847.413,632,639.771,577,585.775,642.5008404418613,0.28624802124912385,0.0921507912877884,0.001438531211194226,0.002882264126279951,Up
ENSG00000147526.20,TACC1,4141.001,4659,3766.979,4229,3331,3186.999,3710.8522070417694,0.24145219913123228,0.07715364467287412,0.001443794886001483,0.0028922875861656606,NS
ENSG00000134955.12,SLC37A2,9,24,8,49,27,35,20.360292119905118,-1.0036095661671822,0.45134984635951725,0.0014524206623086398,0.002909041348220558,Down
ENSG00000022567.10,SLC45A4,479,712.001,448.999,481.999,414.999,395.999,501.49981940252786,0.31956018118200186,0.10369504068782782,0.0014558022194748562,0.00291528735023859,Up
ENSG00000144455.14,SUMF1,107,158.999,87.999,84,72,66,106.83127876289433,0.5719192132597369,0.20056173121104584,0.0014615048234822578,0.002926178221107567,Up
ENSG00000141542.11,RAB40B,213,303.994,183.001,146,173,155.999,199.4280939067834,0.48264452434855826,0.16388109159227102,0.001462254798692195,0.0029271509535959005,Up
ENSG00000160654.11,CD3G,3376,2746.001,3026.001,2527.001,2022,2099.999,2395.681084168531,0.4620401057446677,0.15587975023640857,0.00146581749739548,0.0029337528456089414,Up
ENSG00000158545.16,ZC3H18,2206.001,2377,2056,2108,1665.999,1762.999,1943.2835596558127,0.27638232348488695,0.08899886168725153,0.0014708282597478608,0.0029432500495712877,Up
ENSG00000169057.25,MECP2,1334,1590,1191.999,1829.999,1469.001,1527.999,1366.8396236737879,-0.2127936856140994,0.06785448742621132,0.0014765371302163078,0.0029541405446934688,NS
ENSG00000135052.16,GOLM1,67,106,55,163,110,109,89.424243867077,-0.6292937228787093,0.22633901305787832,0.0014784575662742095,0.00295744887174202,Down
ENSG00000132334.17,PTPRE,51,83,48,124.001,87.001,91,77.78835240885684,-0.618915130405152,0.22164836157598297,0.0014813719401141848,0.0029627438802283697,Down
ENSG00000228696.11,ARL17B,531.682,755.373,539.975,602.169,419.247,469.719,548.9937354111266,0.2892671027141087,0.09346881014962352,0.001486248265601137,0.0029719601731129195,Up
ENSG00000122335.17,SERAC1,183.001,281,148,330.001,250,256.999,214.16521644831874,-0.4231158958034412,0.14129510405691548,0.0014892721848530752,0.0029774696649001943,Down
ENSG00000119711.13,ALDH6A1,824.082,1248,837,1303.106,1013,1114.109,987.8050214710196,-0.23209393311531773,0.07429251139979604,0.0014933160126598375,0.002985015882448831,NS
ENSG00000108515.18,ENO3,239.001,302.001,199.999,345.999,343.999,307.999,265.36299044939136,-0.4008314749983728,0.13308087144466585,0.001497468676460602,0.002992776893153542,Down
ENSG00000145332.14,KLHL8,1722,1760,1626.999,1592.001,1235,1289.999,1426.3112920490062,0.32638672726637014,0.10637451751112559,0.0014993689129088477,0.002996034311730229,Up
ENSG00000127616.22,SMARCA4,6973.003,8306,6286.998,7308.998,5491,6099,6487.97769014494,0.20220782997707895,0.06449478850843178,0.0015026646725208313,0.003002078583175744,NS
ENSG00000103199.14,ZNF500,209,330.001,191,341,299.001,322,264.07366129565287,-0.3833342313580584,0.12672174270739173,0.0015036693126356943,0.003003544218209943,Down
ENSG00000090581.11,GNPTG,389,450.999,301.001,319.999,278.001,285,320.62007089670715,0.35056051995298776,0.11496246983625986,0.0015080914473696722,0.003011834460218185,Up
ENSG00000100867.15,DHRS2,55460,44949.999,52325,82617.795,69061.761,70195.997,50943.21879505273,-0.4419848650672429,0.14863188705437225,0.0015088240818229698,0.003012754680137325,Down
ENSG00000174206.13,KICS2,345.999,343.001,320.001,272,215.001,241,263.9639954226959,0.4530896110210094,0.1529104272080173,0.0015106381151117542,0.003015833469945678,Up
ENSG00000085719.13,CPNE3,1852.999,2376,1783.999,2069,1654,1580,1782.1706094184403,0.18934771530451286,0.060328285989784784,0.0015110035858419855,0.0030160197655441073,NS
