gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000075234.17,TTC38,260.999,383,243,265.001,269.999,250,281.98709256023676,-0.014364481301990322,0.08794331246907075,0.8188404375478504,0.895781437112495,NS
ENSG00000100296.14,THOC5,1178.001,1622.442,1114,1166.999,1152.017,1133.001,1285.6739878353467,-0.012148745718408568,0.06421043230371302,0.8190311881900151,0.895781437112495,NS
ENSG00000115685.15,PPP1R7,1942,2310.001,1734.001,1737.999,1762.001,1695,1916.4890117031616,0.011234473367940175,0.057989616392585104,0.8191094293681812,0.895781437112495,NS
ENSG00000214562.15,NUTM2D,147.447,179.936,146.205,133.564,125.639,145.334,136.80867591376003,0.014322321374773947,0.1008404992867038,0.819008422414533,0.895781437112495,NS
ENSG00000090686.16,USP48,1571,1920,1428.001,1388,1393.001,1486,1435.9488129675626,0.011151941770590732,0.05755086626468581,0.8193386025079246,0.8959274950985242,NS
ENSG00000135845.10,PIGC,499,804,498,514,551,519.999,649.9813028840965,-0.014072433807759598,0.08367952229614221,0.8198259545790391,0.896355798647094,NS
ENSG00000174669.12,SLC29A2,303,375,261,247,238,319,252.6713134711475,0.01438405574541886,0.09410038857513016,0.82015238338025,0.8966080775023851,NS
ENSG00000116604.19,MEF2D,764,904,719.001,698,660.999,770,935.2832647845793,-0.012885894758731592,0.07091686982063673,0.8205310924940654,0.896917444781777,NS
ENSG00000117640.18,MTFR1L,543,705.001,523.001,512.001,514.001,543.738,630.3394405843699,-0.012526251254068286,0.06806323423201413,0.8208202363116829,0.8969196051592384,NS
ENSG00000164164.17,OTUD4,1931.959,2370.903,1686.987,1648,1685.97,1978.949,1631.6004627896607,-0.012146247690863456,0.06506862114190166,0.8207575987578966,0.8969196051592384,NS
ENSG00000187187.14,ZNF546,155,220.999,130,144,135.001,170.999,162.74145029742922,-0.014237133170559635,0.0995395680106313,0.8207636314982192,0.8969196051592384,NS
ENSG00000185722.18,ANKFY1,1665.999,1888,1456.999,1308.999,1381,1659.999,1468.1901914526243,0.013273295434990616,0.07489928397719822,0.8210192380029713,0.8970324463721828,NS
ENSG00000141026.6,MED9,524,740.001,506.044,539.05,509.018,515.057,523.7175793051529,-0.012865737542007483,0.07132792276033663,0.8214402497198761,0.8973877975836817,NS
ENSG00000166261.11,ZNF202,428.001,441.001,351.999,341.999,357.001,400.999,329.6593708688553,-0.014194832425061045,0.09091603068782057,0.8220329928578819,0.8979306531916943,NS
ENSG00000165219.23,GAPVD1,1577.999,1948,1397,1358.998,1439.999,1557,1445.8759803375322,-0.010922229008392246,0.057227923388745,0.8222093486738196,0.8980186032257478,NS
ENSG00000204149.16,AGAP6,288.716,294.606,246.2,173.278,178.3,358.172,230.975357549833,0.011724338867117432,0.1175196350215343,0.8228500758565624,0.8986136609296025,NS
ENSG00000076685.19,NT5C2,1344.001,1600,1161.999,1113,1102.999,1337.001,1262.015677910078,0.01281425200952447,0.07192956647229955,0.8230432997990939,0.898719929975237,NS
ENSG00000172613.8,RAD9A,736.999,949.001,607.999,673.06,610.999,743,768.1263493351191,-0.012849211260462547,0.07289211191001452,0.8239581061421627,0.8996140124157614,NS
ENSG00000171988.20,JMJD1C,1463.999,1933.001,1309.001,1289.001,1322,1554,1579.1871994511423,-0.012804669078790756,0.07261211594751264,0.8241623045824192,0.8997321209294267,NS
ENSG00000145740.20,SLC30A5,1362,1919.999,1367,1322,1360.999,1334.001,1429.0622333945337,0.010055184085561882,0.05258833371069523,0.8243796770670033,0.8998645822597647,NS
ENSG00000117308.15,GALE,371,472,343.001,323.001,340.002,358,341.51504602859626,0.013439116400562707,0.07987346186043966,0.824542428042575,0.8998821972039087,NS
ENSG00000155097.12,ATP6V1C1,1314,1505,1214,1169,1201,1225,1139.7815337398945,-0.011830687269547455,0.06467335283378708,0.8245878916961323,0.8998821972039087,NS
ENSG00000106100.11,NOD1,260.999,352,251.001,244,281,243,309.9315508493637,-0.013789247782217996,0.08646634081987307,0.825213000290064,0.9004595100405146,NS
ENSG00000090061.17,CCNK,2685.001,3605.001,2526,2578.999,2559.001,2606.001,2879.8778768071907,-0.007508134609288674,0.038458370271222606,0.825414630135411,0.90057464885524,NS
ENSG00000103145.11,HCFC1R1,213,351,237.001,230.999,203.999,246,266.6541252833157,0.013937004922741945,0.09351555915405836,0.8256201230392838,0.9006235718144668,NS
ENSG00000164306.11,PRIMPOL,541,730,481.001,496,492.001,517.999,579.4979543239472,0.01235921543813359,0.06967754757687664,0.825835232085523,0.9006235718144668,NS
ENSG00000182087.14,TMEM259,3794,4923,3525.001,3481,3544.999,3599,3757.1817474455693,0.008076970667738055,0.041601535245184076,0.825732435983515,0.9006235718144668,NS
ENSG00000182866.18,LCK,3281,4538.999,3043.001,3284.999,3130,3116,3258.2958360535195,-0.009224171811001358,0.048108031275107495,0.825843941198495,0.9006235718144668,NS
ENSG00000144647.7,POMGNT2,200,325,177,220,211,187.001,256.8177981377184,-0.013873930724176711,0.09693226122688565,0.8261319075862468,0.9008327678439582,NS
ENSG00000197323.12,TRIM33,2066.001,2470.498,1836,1682,1805,2036.419,1962.1407853499147,0.012372113304004896,0.0703772964374187,0.8267512295366799,0.9014031906863731,NS
ENSG00000051180.17,RAD51,726,1019.001,674,686.998,680,715.001,785.9897297149016,0.01127770998346758,0.06183978308262779,0.827134861355899,0.9016116392397363,NS
ENSG00000165521.16,EML5,194.999,237,134,156,156,193,191.7079593869026,-0.013544963652272899,0.10311413907886008,0.8270629269850183,0.9016116392397363,NS
ENSG00000155008.16,APOOL,642,859,670,637,620,669,715.2482023943206,-0.011975726870600535,0.06727529454022028,0.8272353168632653,0.901616252065697,NS
ENSG00000151748.15,SAV1,596,891.081,611.999,628.071,607,614,680.7740540022915,-0.011922702165737676,0.0671985527773188,0.8278562829747317,0.902044399999186,NS
ENSG00000172262.12,ZNF131,1139,1406.001,1082,1019.997,999.999,1129.001,1075.5639005504147,0.011116792667138761,0.061049270367228015,0.8279169519736392,0.902044399999186,NS
ENSG00000213741.11,RPS29,11812.341,17547.061,11675.663,12709.715,12438.178,10942.16,13725.733391676753,-0.012718624024479064,0.07439202699944622,0.8277308988568846,0.902044399999186,NS
ENSG00000166167.18,BTRC,583,814,596,564.001,590,565,637.9737290194507,0.011839651545069945,0.06680551781492579,0.828357987133076,0.9024199906332893,NS
ENSG00000050393.12,MCUR1,1682,2585,1817,1778.999,1818,1757,1769.371248074061,-0.011577596779832828,0.06480254317760052,0.8285239289071908,0.9024958397884653,NS
ENSG00000198538.11,ZNF28,279.51,349.094,229.596,257.691,234.264,270.899,285.81604095559317,-0.013501110286800344,0.08613828979564575,0.8286202721920037,0.9024958677716,NS
ENSG00000103769.10,RAB11A,1618,2261.001,1543,1559.001,1642,1565,1726.654001714438,-0.01001604575258794,0.054093430943017926,0.8291183935621735,0.9027055669884887,NS
ENSG00000128191.17,DGCR8,999.999,1207,837,868.999,878.001,946,858.9566624827627,-0.011340506946419747,0.06333029550498709,0.8291981659626385,0.9027055669884887,NS
ENSG00000146826.17,TRAPPC14,367.999,445.999,310.001,312.999,290.001,401,368.56170985200737,-0.013629647783757087,0.09138524052519303,0.8291067564478909,0.9027055669884887,NS
ENSG00000213024.13,NUP62,4909.856,6494.388,4570.629,4573.609,4535.806,4762.482,4562.207270790657,0.006390535146364285,0.03334481728436447,0.8290472730649072,0.9027055669884887,NS
ENSG00000004766.17,VPS50,275,441,279,266,288,291,289.2072664541712,0.01361135475609389,0.09152284962168981,0.8293612389687537,0.9027633611586271,NS
ENSG00000176182.6,MYPOP,195,246,186,191,162,185,218.35816342736825,0.013621492554248776,0.09283979015426445,0.8294439462342178,0.9027633611586271,NS
ENSG00000113387.12,SUB1,4373.002,6120,4231.999,4170.001,4429.001,4127,4620.645141175106,0.00860309605770277,0.045654629775049374,0.8296603904263531,0.9027892066304644,NS
ENSG00000149930.18,TAOK2,1988,2540.999,1751,1722.001,1844.999,1970,1975.2347697060168,-0.0098859990607925545,0.0534482970201032,0.8296180404237921,0.9027892066304644,NS
ENSG00000186815.13,TPCN1,751,971,636.001,636.998,644.999,747,643.2086603849784,0.012233139919598198,0.07125056436241538,0.8299679791790956,0.9028093760051226,NS
ENSG00000205155.8,PSENEN,475.999,775.81,470,476.191,491.31,496.001,560.6400985219789,0.013235364845839903,0.08299797987600394,0.8298598845439971,0.9028093760051226,NS
ENSG00000256053.9,COA8,655.617,1031.107,700.582,701.64,710.892,627.567,764.625966522822,0.012891441326820281,0.0782328221116623,0.8299457405956803,0.9028093760051226,NS
ENSG00000197429.11,IPP,289.999,422,290,289,283,287,333.56236392885324,0.013011413813972755,0.08009575915841305,0.8302456092508821,0.903006541924639,NS
ENSG00000100580.8,TMED8,3370,4072,3225,3076,2962,3243,3768.8752911700494,0.011301117074964444,0.06386601329854236,0.8308136075298014,0.9031447467865591,NS
ENSG00000140598.16,EFL1,606.62,795.771,525.87,556.774,583.893,559.839,618.5687429955681,-0.011603221822218185,0.06629700486600722,0.8308546123052443,0.9031447467865591,NS
ENSG00000145388.15,METTL14,777.999,951,757,721,723,766.001,779.3139908293582,-0.011571607902555705,0.06596329257591813,0.8307219092336919,0.9031447467865591,NS
ENSG00000160570.14,DEDD2,597.999,981.999,508.999,611,603.998,608,621.4729400450204,-0.013354159815762608,0.08635855009069307,0.8305781805956498,0.9031447467865591,NS
ENSG00000162694.14,EXTL2,654,814.001,691,625,666,639,613.3789854583838,-0.012796377705529835,0.07787450754201604,0.830802932351091,0.9031447467865591,NS
ENSG00000182150.19,ERCC6L2,1021.998,1288.998,925.002,890.999,928,1048.999,918.5427754079765,-0.011780590453065311,0.06811804045551556,0.8314104220229653,0.9036440847181516,NS
ENSG00000288558.3,DUS4L-BCAP29,359.467,389.791,355.97,292.703,332.424,331.477,307.3941466398672,0.013235397140661917,0.10223034874277832,0.8316192622771112,0.9037662360863528,NS
ENSG00000108465.15,CDK5RAP3,2388,2823.001,1946.001,1933.996,1959.999,2300.998,2278.9882847681347,0.01146120090277982,0.06579049260163997,0.8320086361807577,0.9038748893928927,NS
ENSG00000159352.16,PSMD4,3906.983,5450.982,3801.78,3941.956,3798.968,3819.91,3934.8495406362413,-0.008904464117434478,0.04817513383590504,0.8320024723578543,0.9038748893928927,NS
ENSG00000233954.7,UQCRHL,222.249,285.303,199.758,204.132,221.672,203.154,217.0417720998063,-0.01335410267169851,0.08948981319072317,0.8319798196300406,0.9038748893928927,NS
ENSG00000189091.13,SF3B3,6233,7755,5552.999,5324,5550.998,6104.003,5421.709985974086,0.008756985334344007,0.04738619933060898,0.8323213062291601,0.9041097425651786,NS
ENSG00000087302.9,RTRAF,2451.999,3529,2282.999,2337,2399.001,2382.998,2555.95037249744,0.008826615790712164,0.047882293614356544,0.8325546804536041,0.904258416118033,NS
ENSG00000109111.15,SUPT6H,3384,3773.999,3095.999,2772.001,2810.002,3362.999,3238.951572049069,0.012167607399242107,0.07255012503230442,0.8326913927882597,0.9043020804851637,NS
ENSG00000009954.11,BAZ1B,7150,8199.001,6448,6023.999,6139.001,6849,6543.195502833134,0.010713352473988186,0.061021519766807274,0.8340151875845163,0.9046813543607646,NS
ENSG00000101447.15,FAM83D,965,1312,916,919,885,953,917.8929116245146,0.010605923631219203,0.06006843909898784,0.8336815141148347,0.9046813543607646,NS
ENSG00000106144.20,CASP2,2888.001,3508,2715.001,2610.999,2632.999,2833,2506.517170955075,-0.009488464234322995,0.05254105485865022,0.8340137341611464,0.9046813543607646,NS
ENSG00000121671.12,CRY2,554,717.001,510,487,528.999,522,593.9349184640993,0.011372873726362257,0.0663178327578103,0.8341992424415161,0.9046813543607646,NS
ENSG00000129625.13,REEP5,301,528,335.001,365.001,316.999,302,391.9463738627091,0.01324818101799025,0.0948365954700277,0.8341074603935286,0.9046813543607646,NS
ENSG00000135926.15,TMBIM1,114.001,138,109.999,102,107,101,169.22975699891668,0.013131784077062359,0.10112127776632243,0.8336338286517493,0.9046813543607646,NS
ENSG00000146433.10,TMEM181,954,1109,827,745,772,983,788.5594225913662,0.012967004047280219,0.08413537856887651,0.8340660448171197,0.9046813543607646,NS
ENSG00000149187.19,CELF1,3639.999,4189,3379,3055,2989.999,3720.041,3347.281581623986,0.012075400127862785,0.0726429041409391,0.8340653953310964,0.9046813543607646,NS
ENSG00000170142.12,UBE2E1,2229.999,3032.001,2080.001,2134.001,2235,2081,2405.5271853380427,-0.008959679626451923,0.04920703961304372,0.8340814124360953,0.9046813543607646,NS
ENSG00000171492.14,LRRC8D,1132.407,1554.641,1134,1120,1093,1085.999,1206.8880589981059,0.011277343162900548,0.0652487787691577,0.8337096144262056,0.9046813543607646,NS
ENSG00000176248.9,ANAPC2,1240.999,1702,1183,1207.001,1143.001,1214,1140.202503371744,0.009999821426786463,0.05562415996315754,0.8332466665150324,0.9046813543607646,NS
ENSG00000187446.12,CHP1,1000,1374.883,956,937.999,961.998,976,1084.5619273243235,0.010334148385035002,0.058027882149360895,0.8334794026354998,0.9046813543607646,NS
ENSG00000137073.24,UBAP2,1464.999,1834.001,1480,1330,1354.001,1474.998,1359.5450594848546,0.01067590630253715,0.06121845369554401,0.8349875507113802,0.905431472071014,NS
ENSG00000138085.18,ATRAID,1369.999,2012.001,1272,1324,1392,1270,1459.9500566645258,0.011335849348880676,0.06667776808947508,0.8353413566944272,0.9056055203316884,NS
ENSG00000197912.16,SPG7,1852.996,1880.111,1434.999,1375.999,1327.941,1782.001,1511.5538922253784,0.013076345629739044,0.08923421667235577,0.8353320457913866,0.9056055203316884,NS
ENSG00000166263.13,STXBP4,235,317.999,232.999,217,243,240,225.59500240537017,-0.013024568061389177,0.09109226520982504,0.8365111012304177,0.9067687434670307,NS
ENSG00000066933.17,MYO9A,655.001,898.999,645,600.001,591.001,764.001,715.7447625289159,-0.01280475221632415,0.08511858781116186,0.8367378829972734,0.9068435397948127,NS
ENSG00000137628.18,DDX60,777,969.999,756,739,680,750.999,833.5907177772494,0.011500594638295029,0.06908665837027257,0.836870447023025,0.9068435397948127,NS
ENSG00000139291.14,TMEM19,855,1309.987,897.871,891.415,911,891,928.3953717454518,-0.01110164054875151,0.06558751755936895,0.8368547340433586,0.9068435397948127,NS
ENSG00000147180.17,ZNF711,990,1208.001,914,832,918,1014.611,1053.6529321885425,-0.011409480405919797,0.06843033231169117,0.8371360870240331,0.9070231517875393,NS
ENSG00000168216.13,LMBRD1,500,754.001,512.999,531.001,511,513.999,643.1634120610979,-0.011647103752634051,0.07070702900865558,0.8372298014738984,0.9070231517875393,NS
ENSG00000146410.12,MTFR2,586,908,628,585.001,619,618.001,655.9033769261781,0.011701251761597213,0.07225888445389962,0.8386284771927176,0.9082879975057363,NS
ENSG00000151239.14,TWF1,461,623.957,400.001,434.999,437,437,417.5453955418414,-0.011828555202687756,0.0735900759304594,0.8386269258500378,0.9082879975057363,NS
ENSG00000204237.5,OXLD1,844.999,1178.001,801.999,804.001,835,790,877.5892238337916,0.011585222445969549,0.07113757247534269,0.838688127472746,0.9082879975057363,NS
ENSG00000170473.17,PYM1,501,588.999,436.001,411,472,436.001,473.0489671744404,0.012138074579931182,0.07760265291551477,0.8391036066873255,0.9084229687649035,NS
ENSG00000223501.9,VPS52,800,1049.998,722,726.998,699.998,794,808.6019006245222,0.01070791980562622,0.06358838414097782,0.8390677252905201,0.9084229687649035,NS
ENSG00000258315.5,C17orf49,967.064,1382.362,849.063,963.83,960.318,881.44,1104.6519448083004,-0.01157673965502736,0.07121356174810771,0.8389101065530092,0.9084229687649035,NS
ENSG00000155957.19,TMBIM4,597,828.814,623.001,608.437,619.001,537.932,692.180308222185,0.012120561933080073,0.07774515176521461,0.8394781505606908,0.9087234601147957,NS
ENSG00000146414.17,SHPRH,884,1135,786,727.999,787.001,906,807.9540840011485,0.01159806123787376,0.07194489381811478,0.8396147827902065,0.9087663757357323,NS
ENSG00000101126.18,ADNP,2767.001,3667,2618,2506,2669,2794,2841.4164753730142,-0.008130912341825643,0.04596716191701015,0.8398765128971318,0.9089446668798943,NS
ENSG00000167962.15,ZNF598,2384.997,2955.001,2168.993,2124,2069.001,2331,2306.7423917245587,0.009310828587944058,0.0538231921770998,0.8403314572996496,0.909331996177124,NS
ENSG00000068796.19,KIF2A,4255.999,5207,3980,3802.999,3778.001,4129,4400.705944840823,0.008990751699999007,0.05184945820433851,0.840837735025908,0.9096697352722269,NS
ENSG00000162194.13,LBHD1,541.393,630.922,458.507,420.301,425.202,561.765,411.9695030123564,0.012668656615729041,0.09064499629289648,0.8408078050676845,0.9096697352722269,NS
ENSG00000198826.11,ARHGAP11A,3850.658,4797.844,3642.169,3576.374,3446.885,3679.315,3776.2312015600996,0.008315800602424699,0.04763895972875853,0.841412807109662,0.9101867931906643,NS
ENSG00000123352.18,SPATS2,504,740,543.001,483,530.999,525,618.9472504809243,0.011734782383738401,0.07498458628619876,0.8415627102636272,0.910231919171355,NS
ENSG00000125812.16,GZF1,593,822,615,563,570,621,645.4589869464747,0.011254105240185506,0.06999636809626301,0.841648809786619,0.910231919171355,NS
ENSG00000103494.16,RPGRIP1L,169.001,238,164,159,163,166,151.9303727356782,0.012577159834541293,0.09479992829768277,0.8423869802990775,0.9103997699426017,NS
ENSG00000151729.11,SLC25A4,787,1122,809,835,822,742,781.8447729970528,-0.011368063741932824,0.07165629368475995,0.8423709761353628,0.9103997699426017,NS
ENSG00000161204.12,ABCF3,1035,1363,1047.999,963.001,1001,1087,999.8935093406434,-0.010199522014062073,0.061194468998331746,0.8422079944273876,0.9103997699426017,NS
ENSG00000213799.13,ZNF845,342.495,447.172,314.694,344.088,330.628,303.557,342.44006516702365,-0.012361835085469862,0.08485415507770382,0.842147622594625,0.9103997699426017,NS
ENSG00000234616.9,JRK,1276,1624.999,1066.999,1098.999,1041.001,1281,1102.8411079517725,0.011133432586485954,0.06912867888894508,0.8420704096099391,0.9103997699426017,NS
ENSG00000248333.9,CDK11B,1567.972,1791.001,1395.062,1280.729,1396.449,1463.086,1633.1852743708007,0.010544538060987776,0.06394660044640307,0.842131107371802,0.9103997699426017,NS
ENSG00000128596.17,CCDC136,211,277.999,168,196.999,176.001,209,246.7166245022933,-0.012541539926561799,0.0928939310098865,0.8427704237389497,0.9107091304848297,NS
ENSG00000167136.7,ENDOG,486,776,467,525,529,463,468.9668169831138,-0.012403844492317595,0.08721824552907992,0.8428778172895789,0.9107091669501443,NS
ENSG00000184517.12,ZFP1,211,262,209,186.999,203,220,226.9810074034553,-0.012520656632396585,0.09234165843077996,0.8429648457800001,0.9107091669501443,NS
ENSG00000160352.16,ZNF714,668.688,814.837,603,557.237,614,635.572,697.8542329115686,0.01130244905183871,0.07156301802330184,0.843144917278879,0.9107986943628195,NS
ENSG00000198888.2,MT-ND1,34482.273,45467.79,36423.803,31207.709,33341.294,36808.841,30556.277844504508,0.010040725219897715,0.06078847521297125,0.8438515884582962,0.9114569894932837,NS
ENSG00000046647.14,GEMIN8,292,392,237,239,285,290,302.1835253058118,-0.012339905006619958,0.08859210280900544,0.844247604566309,0.9117796282602945,NS
ENSG00000100629.17,CEP128,495,633,536.999,465.001,454,525,499.7817814407546,0.01214209373018816,0.08401065647461019,0.8443947364833095,0.9118334310071005,NS
ENSG00000107872.14,FBXL15,135,200,108,146.999,123,122,139.94295740745756,-0.0117878158113154,0.10750394721216613,0.8448755007358578,0.9121649785177914,NS
ENSG00000198258.11,UBL5,2095,3166.001,2199,2286,2181.002,1913.001,2017.3886848279694,0.012097011015687434,0.08390454020363088,0.8448964619590087,0.9121649785177914,NS
ENSG00000153187.21,HNRNPU,26896.957,32493.897,24978.981,24169.971,24383.963,26198.986,23359.48234232082,-0.008371730840579938,0.04928114875455546,0.8450414036309938,0.9122163539196326,NS
ENSG00000143457.11,GOLPH3L,623.001,991,629,651,647,669,810.0011223588214,-0.011253875738774628,0.07277149935186458,0.845364720599951,0.9123551522715435,NS
ENSG00000235106.10,BRD3OS,528,691,495.999,480.001,483,518.999,504.67398236320287,0.010790087131527352,0.06803939642119139,0.8452799254386658,0.9123551522715435,NS
ENSG00000140025.16,EFCAB11,167.999,194,163,164.998,146,160.001,196.12355535152577,-0.01231176076242681,0.09606578746293017,0.8455600293284256,0.9124608401252271,NS
ENSG00000141698.17,NT5C3B,783,1243.999,783,833.001,833.001,797,811.7240846586942,-0.011557246000712262,0.07663267538439018,0.8457221282563081,0.9125306704009221,NS
ENSG00000059728.11,MXD1,195,273,187,199.25,192,189,295.3592224516828,-0.01212319976102682,0.08645863021534377,0.846025574053771,0.9126872964793777,NS
ENSG00000125814.17,NAPB,326,342,228.001,229,250,290.999,303.76319030901055,0.012233752755646912,0.09823599395841626,0.8460620978889941,0.9126872964793777,NS
ENSG00000152382.6,TADA1,443,658,444,407,472,447,488.49499830822566,0.011549153598532917,0.07696459776016476,0.846169942689168,0.9126985568087376,NS
ENSG00000243716.12,NPIPB5,1075.432,1284.535,868.534,592.809,812.888,1346.462,993.4886327632447,0.0109262073523724,0.11334080150753911,0.8464828500023209,0.912930974277365,NS
ENSG00000160285.15,LSS,3350.999,4505.001,2972.002,2957.999,3034,3527.001,2860.1080658118003,-0.009401361532048742,0.057335733611197676,0.8468779302812868,0.9132519515175114,NS
ENSG00000198736.13,MSRB1,284,431,277,307,288,281,298.5156746101429,-0.01217723917496187,0.09331161398843063,0.8473084675882928,0.9136110864559613,NS
ENSG00000008853.18,RHOBTB2,153,208,169,161,133,161,156.994433581549,0.012050096464656861,0.10040597479138337,0.8475052612674815,0.9137181334801866,NS
ENSG00000090905.19,TNRC6A,1545.11,1845.025,1546.999,1370.011,1362.013,1574.001,1406.571703667864,0.010941554451179333,0.07144014515030436,0.8479315778862285,0.9140508406114579,NS
ENSG00000179918.19,SEPHS2,1703,2238,1558,1627,1594,1537,1743.9099003740941,0.008884154708934576,0.05401391318529802,0.8480089602385703,0.9140508406114579,NS
ENSG00000122482.22,ZNF644,1308,1737,1136.999,1175.999,1161,1267.999,1252.3959091335414,0.01010995229448084,0.06387375351553924,0.8484342282026218,0.9144040393672148,NS
ENSG00000185728.17,YTHDF3,1118,1392,1145,1077.001,1078,1021,1075.028564021844,0.01105542160842833,0.07371541738046541,0.8491873329776515,0.9151104439333633,NS
ENSG00000169955.8,ZNF747,433.619,594.431,452,450,419.447,441.894,481.01282437061155,-0.011157812565251257,0.07505019994950332,0.8493264379616585,0.9151550970217044,NS
ENSG00000139631.20,CSAD,184,220,149.001,131.001,149.999,215.999,188.88962521832164,-0.011405426464887404,0.10770070022062393,0.8495948703950108,0.915330316479587,NS
ENSG00000159958.7,TNFRSF13C,311,337,239,277,250,265,257.25012574457855,-0.011984263561239028,0.09314077848791372,0.8496844282539431,0.915330316479587,NS
ENSG00000152944.9,MED21,509,721,447.999,452,478,509,523.3125255757164,0.01110805803213993,0.07515261866011999,0.8501016899126047,0.9156745412669395,NS
ENSG00000111639.8,MRPL51,3284.001,4702,3274,3352.001,3289,3073,2963.1558929975113,0.009234598947971512,0.0576872754961814,0.8502911721050367,0.9156759769004157,NS
ENSG00000186716.21,BCR,3213.868,4296.633,2886.903,2984.647,2922.948,3097.944,3194.304488134978,0.006885607827673664,0.04134728245561047,0.8502984711857542,0.9156759769004157,NS
ENSG00000004961.15,HCCS,689.001,864.001,621,645,616,619.999,623.6833015631112,0.010232852914025006,0.0663886595527036,0.850723386650861,0.9157443678014838,NS
ENSG00000070423.18,RNF126,1696,2324.999,1565,1638.001,1669,1507,1567.6473356766903,0.009729430486008517,0.06180205555410205,0.8505045005555407,0.9157443678014838,NS
ENSG00000121766.16,ZCCHC17,645,1094,671.001,691,721.001,696.001,775.7168248435252,-0.011367229845241928,0.07942275700808557,0.8508506367214212,0.9157443678014838,NS
ENSG00000142937.12,RPS8,24640.966,36835.902,23143.93,24902.944,24992.951,22576.923,27996.71875101758,0.009718224998326908,0.061880872919518264,0.8508164450356812,0.9157443678014838,NS
ENSG00000173588.16,CEP83,367.999,475,362.999,353.999,343,345,343.99899370368047,0.011305051320848677,0.07832294081996746,0.850681297809115,0.9157443678014838,NS
ENSG00000152234.16,ATP5F1A,15308,21958.999,14371,14951.002,14900,14669.999,14797.612400420176,0.007539804186543585,0.0459610875009286,0.8513729568828616,0.9162012870095801,NS
ENSG00000123415.16,SMUG1,368,500,294.001,320,340.999,331,355.2901297202281,0.0116864432184139,0.08658690593152608,0.8515633654757104,0.9162671936510713,NS
ENSG00000171469.11,ZNF561,512.224,711,412.838,453.689,461,483.706,564.3811846322919,0.011216635633237503,0.07809930155796407,0.8516297747606383,0.9162671936510713,NS
ENSG00000101191.17,DIDO1,3328,3847,2828.999,2792,2813,3272,2881.6340379125186,-0.009761331094447464,0.06336313219787829,0.8527490928307023,0.9172608196330708,NS
ENSG00000112992.18,NNT,1818.999,2622.001,1768.002,1766,1805,1871.999,1970.4187053339854,-0.008110902496478794,0.05040809344926148,0.8527330681461359,0.9172608196330708,NS
ENSG00000023191.17,RNH1,1905,2816.002,1907.999,1936,1863.999,2018.999,1793.0817391901505,-0.009563326197248437,0.061735450577352184,0.8529098370884323,0.9173284175296844,NS
ENSG00000111011.18,RSRC2,1612.001,1757.001,1470.999,1363,1389.001,1476.998,1675.4182071365678,0.010605415297508448,0.07197965935597046,0.8532184975577326,0.9175186978003811,NS
ENSG00000174501.15,ANKRD36C,178.625,161.638,125.719,122.714,152.433,149.097,155.55712331108987,-0.010858528222668185,0.11013888603514832,0.8533805177513683,0.9175186978003811,NS
ENSG00000213920.9,MDP1,268.246,333.533,259.952,273.816,256.917,209.741,271.91220637460657,0.01167357252939165,0.09711340180637444,0.8532924347088717,0.9175186978003811,NS
ENSG00000117899.11,MESD,830,1170,771.999,825,818.999,791,800.4744178475041,-0.009957138085691833,0.06569391214905489,0.8536397594191837,0.9175395673498828,NS
ENSG00000119718.11,EIF2B2,714,1005,713,713.001,663,724,799.8690602654179,0.009928079332318457,0.06534918126339612,0.8535248806428696,0.9175395673498828,NS
ENSG00000120837.8,NFYB,720,1080,651.001,726,725,694,835.0058073786236,-0.010554268953428491,0.07179644240708087,0.8536936977754834,0.9175395673498828,NS
ENSG00000047188.16,YTHDC2,1313.999,1531.001,1124.001,1091.001,1031.999,1319.999,1183.6883876893949,0.010966432127571394,0.07726999234626981,0.8541317493340025,0.9177161164877785,NS
ENSG00000137288.10,UQCC2,1000.001,1573,929.001,1082.999,1025,951,983.4497406460088,-0.011113641824597066,0.079482049693181,0.8541883712677438,0.9177161164877785,NS
ENSG00000166579.16,NDEL1,686.001,847.001,604.001,536,616,696.001,666.2190475944116,0.010989444631926183,0.07771733312044772,0.8542497297765639,0.9177161164877785,NS
ENSG00000198218.12,QRICH1,2079.706,2673.25,2019.847,1956.245,1931.711,2093.312,2134.1716950855885,-0.008161266907224018,0.05134670260141047,0.8541573065239696,0.9177161164877785,NS
ENSG00000134057.15,CCNB1,4544,6426.999,4418.001,4541,4560.001,4399,4197.871149065073,-0.008385116920463327,0.05316748155100622,0.8545532068259214,0.9179368964758551,NS
ENSG00000145675.16,PIK3R1,1900.999,2106.999,1817,1620.998,1687.001,1787,1730.9584810405968,0.010605147790026755,0.07372182804363882,0.8552661299847519,0.9184921075022493,NS
ENSG00000164587.13,RPS14,23520.982,33784.169,23249.876,23877.385,24098.173,22675.251,26364.122575781286,-0.008698258588420618,0.05585687853116197,0.855197042052826,0.9184921075022493,NS
ENSG00000178996.14,SNX18,276,476,322,294,318,335,309.3342893144231,-0.011499909800536404,0.09089820912881297,0.8553649177065272,0.918492926760275,NS
